! This file stores the multi-frequency sweep values in Hz 
1	294.0
2	295.5
3	297.5
4	299.0
5	300.0
6	302.0
7	303.5
8	304.5
9	306.5
10	308.5
11	309.0
12	311.0
13	313.0
14	313.5
15	315.5
16	317.5
17	318.0
18	320.0
19	322.0
20	323.0
21	324.5
22	326.5
23	328.0
24	329.0
25	331.0
26	333.0
27	333.5
28	335.5
29	337.5
30	338.5
31	340.0
32	342.0
33	344.0
34	344.5
35	346.5
36	348.5
37	349.0
38	351.0
39	353.0
40	354.5
41	355.5
42	357.5
43	359.5
44	360.5
45	362.0
46	364.0
47	366.0
48	366.5
49	368.5
50	370.5
ENDFILE:
