! This file stores the multi-frequency sweep values in Hz 
1	98.5
2	100.5
3	101.0
4	102.0
5	103.5
6	104.0
7	105.0
8	106.5
9	107.0
10	108.5
11	109.5
12	110.0
13	112.0
14	112.5
15	113.5
16	115.0
17	115.5
18	117.0
19	118.0
20	119.0
21	120.5
22	121.0
23	123.0
24	123.5
25	125.0
26	126.0
27	126.5
28	128.5
29	129.0
30	130.5
31	131.5
32	133.0
33	134.0
34	135.0
35	136.5
36	137.0
37	139.0
38	139.5
39	141.5
40	142.0
41	143.5
42	144.5
43	146.0
44	147.0
45	148.0
46	149.5
47	150.5
48	152.0
49	153.0
50	154.5
ENDFILE:
