! This file stores the multi-frequency sweep values in Hz 
1	371.5
2	373.0
3	375.0
4	377.0
5	377.5
6	379.5
7	381.5
8	383.5
9	384.0
10	386.0
11	388.0
12	389.5
13	390.5
14	392.5
15	394.5
16	395.5
17	397.0
18	399.0
19	401.0
20	402.0
21	403.5
22	405.5
23	407.5
24	408.0
25	410.0
26	412.0
27	414.0
28	414.5
29	416.5
30	418.5
31	420.5
32	421.0
33	423.0
34	425.0
35	427.0
36	427.5
37	429.5
38	431.5
39	433.5
40	434.5
41	436.0
42	441.0
43	448.0
44	455.0
45	462.5
46	469.5
47	477.0
48	484.5
49	492.0
50	499.5
ENDFILE:
