! This file stores the multi-frequency sweep values in Hz 
1	222.0
2	222.5
3	224.5
4	225.5
5	227.0
6	229.0
7	229.5
8	231.5
9	233.0
10	234.0
11	236.0
12	236.5
13	238.5
14	240.0
15	241.0
16	243.0
17	244.0
18	245.5
19	247.5
20	248.0
21	250.0
22	251.5
23	252.5
24	254.5
25	255.5
26	257.0
27	259.0
28	259.5
29	261.5
30	263.5
31	264.0
32	266.0
33	268.0
34	268.5
35	270.5
36	272.0
37	273.0
38	275.0
39	276.5
40	277.5
41	279.5
42	280.5
43	282.0
44	284.0
45	285.0
46	286.5
47	288.5
48	289.5
49	291.0
50	293.0
ENDFILE:
