! This file stores the multi-frequency sweep values in Hz 
1	3.0
2	11.0
3	19.0
4	27.0
5	35.0
6	43.0
7	51.0
8	59.0
9	67.0
10	75.0
11	83.0
12	91.0
13	99.0
14	108.0
15	117.0
16	127.0
17	137.0
18	147.0
19	157.0
20	168.0
21	179.0
22	190.0
23	201.0
24	212.0
25	224.0
26	236.0
27	248.0
28	260.0
29	272.0
30	284.0
31	297.0
32	309.0
33	322.0
34	335.0
35	347.0
36	360.0
37	373.0
38	387.0
39	400.0
40	413.0
41	426.0
42	440.0
43	453.0
44	467.0
45	480.0
46	494.0
47	508.0
48	522.0
49	535.0
50	549.0
51	563.0
52	577.0
53	591.0
54	605.0
55	619.0
56	633.0
57	648.0
58	662.0
59	676.0
60	690.0
61	705.0
62	719.0
63	733.0
64	748.0
65	762.0
66	777.0
67	791.0
68	805.0
69	820.0
70	835.0
71	855.0
72	941.0
ENDFILE:
