! This file stores the multi-frequency sweep values in Hz 
1	5.0
2	13.0
3	21.0
4	29.0
5	37.0
6	45.0
7	53.0
8	61.0
9	69.0
10	77.0
11	85.0
12	93.0
13	102.0
14	110.0
15	120.0
16	129.0
17	139.0
18	149.0
19	160.0
20	171.0
21	181.0
22	192.0
23	204.0
24	215.0
25	227.0
26	239.0
27	251.0
28	263.0
29	275.0
30	287.0
31	300.0
32	312.0
33	325.0
34	338.0
35	351.0
36	364.0
37	377.0
38	390.0
39	403.0
40	416.0
41	430.0
42	443.0
43	457.0
44	470.0
45	484.0
46	498.0
47	511.0
48	525.0
49	539.0
50	553.0
51	567.0
52	581.0
53	595.0
54	609.0
55	623.0
56	637.0
57	651.0
58	665.0
59	680.0
60	694.0
61	708.0
62	722.0
63	737.0
64	751.0
65	766.0
66	780.0
67	795.0
68	809.0
69	824.0
70	838.0
71	876.0
72	964.0
ENDFILE:
