! This file stores the multi-frequency sweep values in Hz 
1	6.0
2	14.0
3	22.0
4	30.0
5	38.0
6	46.0
7	54.0
8	62.0
9	70.0
10	78.0
11	86.0
12	94.0
13	103.0
14	112.0
15	121.0
16	131.0
17	141.0
18	151.0
19	161.0
20	172.0
21	183.0
22	194.0
23	205.0
24	217.0
25	228.0
26	240.0
27	252.0
28	264.0
29	276.0
30	289.0
31	301.0
32	314.0
33	327.0
34	339.0
35	352.0
36	365.0
37	378.0
38	391.0
39	405.0
40	418.0
41	431.0
42	445.0
43	458.0
44	472.0
45	486.0
46	499.0
47	513.0
48	527.0
49	541.0
50	555.0
51	568.0
52	582.0
53	596.0
54	611.0
55	625.0
56	639.0
57	653.0
58	667.0
59	681.0
60	696.0
61	710.0
62	724.0
63	739.0
64	753.0
65	767.0
66	782.0
67	796.0
68	811.0
69	825.0
70	840.0
71	886.0
72	976.0
ENDFILE:
