! This file stores the multi-frequency sweep values in Hz 
1	7.0
2	15.0
3	23.0
4	31.0
5	39.0
6	47.0
7	55.0
8	63.0
9	71.0
10	79.0
11	87.0
12	95.0
13	104.0
14	113.0
15	122.0
16	132.0
17	142.0
18	152.0
19	162.0
20	173.0
21	184.0
22	195.0
23	207.0
24	218.0
25	230.0
26	242.0
27	254.0
28	266.0
29	278.0
30	290.0
31	303.0
32	315.0
33	328.0
34	341.0
35	354.0
36	367.0
37	380.0
38	393.0
39	406.0
40	420.0
41	433.0
42	447.0
43	460.0
44	474.0
45	487.0
46	501.0
47	515.0
48	529.0
49	542.0
50	556.0
51	570.0
52	584.0
53	598.0
54	612.0
55	626.0
56	641.0
57	655.0
58	669.0
59	683.0
60	697.0
61	712.0
62	726.0
63	740.0
64	755.0
65	769.0
66	784.0
67	798.0
68	813.0
69	827.0
70	842.0
71	897.0
72	988.0
ENDFILE:
