f	Passivity_index
2.300000000000000000e+02	-1.686132607102097235e-03
2.310000000000000000e+02	-1.656323656622942127e-03
2.330000000000000000e+02	-1.597955538794334097e-03
2.340000000000000000e+02	-1.569552948230199321e-03
2.360000000000000000e+02	-1.513949988747318289e-03
2.370000000000000000e+02	-1.486912059326511758e-03
2.390000000000000000e+02	-1.433936797836333913e-03
2.400000000000000000e+02	-1.408124056796515805e-03
2.420000000000000000e+02	-1.357696108867553677e-03
2.430000000000000000e+02	-1.333173347339502209e-03
2.450000000000000000e+02	-1.285102380665032471e-03
2.460000000000000000e+02	-1.261703852884875441e-03
2.480000000000000000e+02	-1.215876053260057888e-03
2.490000000000000000e+02	-1.193580578410635001e-03
2.510000000000000000e+02	-1.149823296724834711e-03
2.520000000000000000e+02	-1.128501300386429776e-03
2.540000000000000000e+02	-1.086779574252028698e-03
2.550000000000000000e+02	-1.066470141061223167e-03
2.570000000000000000e+02	-1.026602512562808543e-03
2.580000000000000000e+02	-1.007164998291094384e-03
2.600000000000000000e+02	-9.690499909201682246e-04
2.610000000000000000e+02	-9.504833039339145081e-04
2.630000000000000000e+02	-9.139566347929086159e-04
2.640000000000000000e+02	-8.961468604458998691e-04
2.660000000000000000e+02	-8.612250411054899650e-04
2.670000000000000000e+02	-8.442033530795398566e-04
2.690000000000000000e+02	-8.107291564491324537e-04
2.700000000000000000e+02	-7.943893956748548056e-04
2.720000000000000000e+02	-7.622663466907383424e-04
2.730000000000000000e+02	-7.465994816896197490e-04
2.750000000000000000e+02	-7.157737088070935914e-04
2.770000000000000000e+02	-6.857210378170800098e-04
2.780000000000000000e+02	-6.710393742050073775e-04
2.800000000000000000e+02	-6.422541380268897027e-04
2.810000000000000000e+02	-6.280404932897992645e-04
2.830000000000000000e+02	-6.003942627190124231e-04
2.840000000000000000e+02	-5.866737752211462946e-04
2.860000000000000000e+02	-5.600054242237039381e-04
2.870000000000000000e+02	-5.469049244190293552e-04
2.890000000000000000e+02	-5.211315659840274218e-04
2.900000000000000000e+02	-5.085176241685804245e-04
2.920000000000000000e+02	-4.837269785871195645e-04
2.940000000000000000e+02	-4.594890395387939966e-04
2.950000000000000000e+02	-4.475835502267094508e-04
2.970000000000000000e+02	-4.241889601887393214e-04
2.980000000000000000e+02	-4.127476482514535311e-04
3.000000000000000000e+02	-3.900876695453131884e-04
3.010000000000000000e+02	-3.790223455713822914e-04
3.030000000000000000e+02	-3.571938744100779345e-04
3.040000000000000000e+02	-3.465162343448566174e-04
3.060000000000000000e+02	-3.254270493300928397e-04
3.080000000000000000e+02	-3.048407660954921268e-04
3.090000000000000000e+02	-2.946750242872576368e-04
3.110000000000000000e+02	-2.747825279906637762e-04
3.120000000000000000e+02	-2.649808165632836247e-04
3.140000000000000000e+02	-2.456759268584775497e-04
3.160000000000000000e+02	-2.267827657465998077e-04
3.170000000000000000e+02	-2.175505160708311996e-04
3.190000000000000000e+02	-1.992987699845364053e-04
3.200000000000000000e+02	-1.903240399056855972e-04
3.220000000000000000e+02	-1.726490411100360634e-04
3.230000000000000000e+02	-1.639993293113613693e-04
3.250000000000000000e+02	-1.468814640881854078e-04
3.270000000000000000e+02	-1.301392312012069512e-04
3.280000000000000000e+02	-1.219125743799971044e-04
3.300000000000000000e+02	-1.057660628253381834e-04
3.310000000000000000e+02	-9.777124125670392813e-05
3.330000000000000000e+02	-8.209871199327858351e-05
3.350000000000000000e+02	-6.679035880304993664e-05
3.360000000000000000e+02	-5.929262840876228324e-05
3.380000000000000000e+02	-4.444069235833850910e-05
3.390000000000000000e+02	-3.717111447099285214e-05
3.410000000000000000e+02	-2.281995818053073768e-05
3.430000000000000000e+02	-8.844558890413641491e-06
3.440000000000000000e+02	-1.950292169548489471e-06
3.460000000000000000e+02	1.156673525263357992e-05
3.470000000000000000e+02	1.823680119166872681e-05
3.490000000000000000e+02	3.126916646494958056e-05
3.510000000000000000e+02	4.406470202358629370e-05
3.520000000000000000e+02	5.030868184652269087e-05
3.540000000000000000e+02	6.264785486364234297e-05
3.560000000000000000e+02	7.462445649924980104e-05
3.570000000000000000e+02	8.053280413585708496e-05
3.590000000000000000e+02	9.210041335124121787e-05
3.600000000000000000e+02	9.779408460012229657e-05
3.620000000000000000e+02	1.089046080137688621e-04
