! This file stores the multi-frequency sweep values in Hz 
1	1.0
2	9.0
3	17.0
4	25.0
5	33.0
6	41.0
7	49.0
8	58.0
9	66.0
10	74.0
11	82.0
12	90.0
13	98.0
14	107.0
15	116.0
16	126.0
17	136.0
18	146.0
19	156.0
20	167.0
21	177.0
22	188.0
23	200.0
24	211.0
25	223.0
26	234.0
27	246.0
28	258.0
29	270.0
30	283.0
31	295.0
32	308.0
33	320.0
34	333.0
35	346.0
36	359.0
37	372.0
38	385.0
39	398.0
40	411.0
41	425.0
42	438.0
43	452.0
44	465.0
45	479.0
46	492.0
47	506.0
48	520.0
49	534.0
50	548.0
51	562.0
52	575.0
53	589.0
54	604.0
55	618.0
56	632.0
57	646.0
58	660.0
59	674.0
60	689.0
61	703.0
62	717.0
63	732.0
64	746.0
65	760.0
66	775.0
67	789.0
68	804.0
69	818.0
70	833.0
71	847.0
72	919.0
ENDFILE:
