! This file stores the frequency sweep values in Hz 
1	1.0
2	2.0
3	3.0
4	4.0
5	5.0
6	6.0
7	7.0
8	8.0
9	9.0
10	10.0
11	11.0
12	12.0
13	13.0
14	14.0
15	15.0
16	16.0
17	17.0
18	18.0
19	19.0
20	20.0
21	21.0
22	22.0
23	23.0
24	24.0
25	25.0
26	26.0
27	27.0
28	28.0
29	29.0
30	30.0
31	31.0
32	32.0
33	33.0
34	34.0
35	35.0
36	36.0
37	37.0
38	38.0
39	39.0
40	40.0
41	41.0
42	42.0
43	43.0
44	44.0
45	45.0
46	46.0
47	47.0
48	48.0
49	49.0
50	51.0
51	52.0
52	53.0
53	54.0
54	55.0
55	56.0
56	57.0
57	58.0
58	59.0
59	60.0
60	61.0
61	62.0
62	63.0
63	64.0
64	65.0
65	66.0
66	67.0
67	68.0
68	69.0
69	70.0
70	71.0
71	72.0
72	73.0
73	74.0
74	75.0
75	76.0
76	77.0
77	78.0
78	79.0
79	80.0
80	81.0
81	82.0
82	83.0
83	84.0
84	85.0
85	86.0
86	87.0
87	88.0
88	89.0
89	90.0
90	91.0
91	92.0
92	93.0
93	94.0
94	95.0
95	96.0
96	97.0
97	98.0
98	100.0
99	101.0
100	102.0
101	103.0
102	104.0
103	105.0
104	106.0
105	107.0
106	108.0
107	110.0
108	111.0
109	112.0
110	113.0
111	114.0
112	115.0
113	116.0
114	118.0
115	119.0
116	120.0
117	121.0
118	122.0
119	124.0
120	125.0
121	126.0
122	127.0
123	128.0
124	130.0
125	131.0
126	132.0
127	133.0
128	134.0
129	136.0
130	137.0
131	138.0
132	139.0
133	141.0
134	142.0
135	143.0
136	145.0
137	146.0
138	147.0
139	148.0
140	150.0
141	151.0
142	152.0
143	153.0
144	155.0
145	156.0
146	157.0
147	159.0
148	160.0
149	161.0
150	163.0
151	164.0
152	165.0
153	167.0
154	168.0
155	169.0
156	171.0
157	172.0
158	173.0
159	175.0
160	176.0
161	177.0
162	179.0
163	180.0
164	182.0
165	183.0
166	184.0
167	186.0
168	187.0
169	188.0
170	190.0
171	191.0
172	193.0
173	194.0
174	195.0
175	197.0
176	198.0
177	200.0
178	201.0
179	202.0
180	204.0
181	205.0
182	207.0
183	208.0
184	210.0
185	211.0
186	212.0
187	214.0
188	215.0
189	217.0
190	218.0
191	220.0
192	221.0
193	223.0
194	224.0
195	225.0
196	227.0
197	228.0
198	230.0
199	231.0
200	233.0
201	234.0
202	236.0
203	237.0
204	239.0
205	240.0
206	242.0
207	243.0
208	245.0
209	246.0
210	248.0
211	249.0
212	251.0
213	252.0
214	254.0
215	255.0
216	257.0
217	258.0
218	260.0
219	261.0
220	263.0
221	264.0
222	266.0
223	267.0
224	269.0
225	270.0
226	272.0
227	273.0
228	275.0
229	277.0
230	278.0
231	280.0
232	281.0
233	283.0
234	284.0
235	286.0
236	287.0
237	289.0
238	290.0
239	292.0
240	294.0
241	295.0
242	297.0
243	298.0
244	300.0
245	301.0
246	303.0
247	304.0
248	306.0
249	308.0
250	309.0
251	311.0
252	312.0
253	314.0
254	316.0
255	317.0
256	319.0
257	320.0
258	322.0
259	323.0
260	325.0
261	327.0
262	328.0
263	330.0
264	331.0
265	333.0
266	335.0
267	336.0
268	338.0
269	339.0
270	341.0
271	343.0
272	344.0
273	346.0
274	347.0
275	349.0
276	351.0
277	352.0
278	354.0
279	356.0
280	357.0
281	359.0
282	360.0
283	362.0
284	364.0
285	365.0
286	367.0
287	369.0
288	370.0
289	372.0
290	373.0
291	375.0
292	377.0
293	378.0
294	380.0
295	382.0
296	383.0
297	385.0
298	387.0
299	388.0
300	390.0
301	392.0
302	393.0
303	395.0
304	397.0
305	398.0
306	400.0
307	401.0
308	403.0
309	405.0
310	406.0
311	408.0
312	410.0
313	411.0
314	413.0
315	415.0
316	416.0
317	418.0
318	420.0
319	421.0
320	423.0
321	425.0
322	426.0
323	428.0
324	430.0
325	431.0
326	433.0
327	435.0
328	437.0
329	438.0
330	440.0
331	442.0
332	443.0
333	445.0
334	447.0
335	448.0
336	450.0
337	452.0
338	453.0
339	455.0
340	457.0
341	458.0
342	460.0
343	462.0
344	464.0
345	465.0
346	467.0
347	469.0
348	470.0
349	472.0
350	474.0
351	475.0
352	477.0
353	479.0
354	481.0
355	482.0
356	484.0
357	486.0
358	487.0
359	489.0
360	491.0
361	492.0
362	494.0
363	496.0
364	498.0
365	499.0
366	501.0
367	503.0
368	504.0
369	506.0
370	508.0
371	510.0
372	511.0
373	513.0
374	515.0
375	516.0
376	518.0
377	520.0
378	522.0
379	523.0
380	525.0
381	527.0
382	529.0
383	530.0
384	532.0
385	534.0
386	535.0
387	537.0
388	539.0
389	541.0
390	542.0
391	544.0
392	546.0
393	548.0
394	549.0
395	551.0
396	553.0
397	555.0
398	556.0
399	558.0
400	560.0
401	562.0
402	563.0
403	565.0
404	567.0
405	569.0
406	570.0
407	572.0
408	574.0
409	575.0
410	577.0
411	579.0
412	581.0
413	582.0
414	584.0
415	586.0
416	588.0
417	589.0
418	591.0
419	593.0
420	595.0
421	597.0
422	598.0
423	600.0
424	602.0
425	604.0
426	605.0
427	607.0
428	609.0
429	611.0
430	612.0
431	614.0
432	616.0
433	618.0
434	619.0
435	621.0
436	623.0
437	625.0
438	626.0
439	628.0
440	630.0
441	632.0
442	633.0
443	635.0
444	637.0
445	639.0
446	641.0
447	642.0
448	644.0
449	646.0
450	648.0
451	649.0
452	651.0
453	653.0
454	655.0
455	657.0
456	658.0
457	660.0
458	662.0
459	664.0
460	665.0
461	667.0
462	669.0
463	671.0
464	673.0
465	674.0
466	676.0
467	678.0
468	680.0
469	681.0
470	683.0
471	685.0
472	687.0
473	689.0
474	690.0
475	692.0
476	694.0
477	696.0
478	697.0
479	699.0
480	701.0
481	703.0
482	705.0
483	706.0
484	708.0
485	710.0
486	712.0
487	714.0
488	715.0
489	717.0
490	719.0
491	721.0
492	723.0
493	724.0
494	726.0
495	728.0
496	730.0
497	732.0
498	733.0
499	735.0
500	737.0
501	739.0
502	741.0
503	742.0
504	744.0
505	746.0
506	748.0
507	750.0
508	751.0
509	753.0
510	755.0
511	757.0
512	759.0
513	760.0
514	762.0
515	764.0
516	766.0
517	768.0
518	769.0
519	771.0
520	773.0
521	775.0
522	777.0
523	778.0
524	780.0
525	782.0
526	784.0
527	786.0
528	787.0
529	789.0
530	791.0
531	793.0
532	795.0
533	796.0
534	798.0
535	800.0
536	802.0
537	804.0
538	806.0
539	807.0
540	809.0
541	811.0
542	813.0
543	815.0
544	816.0
545	818.0
546	820.0
547	822.0
548	824.0
549	825.0
550	827.0
551	829.0
552	831.0
553	833.0
554	835.0
555	836.0
556	838.0
557	840.0
558	842.0
559	844.0
560	845.0
561	847.0
562	849.0
563	855.0
564	866.0
565	876.0
566	887.0
567	898.0
568	908.0
569	919.0
570	930.0
571	942.0
572	953.0
573	965.0
574	976.0
575	988.0
576	1000.0
ENDFILE:
