! This file stores the multi-frequency sweep values in Hz 
1	3.0
2	11.0
3	19.0
4	27.0
5	35.0
6	43.0
7	52.0
8	60.0
9	68.0
10	76.0
11	84.0
12	92.0
13	101.0
14	110.0
15	119.0
16	128.0
17	138.0
18	148.0
19	159.0
20	169.0
21	180.0
22	191.0
23	202.0
24	214.0
25	225.0
26	237.0
27	249.0
28	261.0
29	273.0
30	286.0
31	298.0
32	311.0
33	323.0
34	336.0
35	349.0
36	362.0
37	375.0
38	388.0
39	401.0
40	415.0
41	428.0
42	442.0
43	455.0
44	469.0
45	482.0
46	496.0
47	510.0
48	523.0
49	537.0
50	551.0
51	565.0
52	579.0
53	593.0
54	607.0
55	621.0
56	635.0
57	649.0
58	664.0
59	678.0
60	692.0
61	706.0
62	721.0
63	735.0
64	750.0
65	764.0
66	778.0
67	793.0
68	807.0
69	822.0
70	836.0
71	855.0
72	942.0
ENDFILE:
