f	Passivity_index
1.610000000000000000e+02	5.744564636178045103e-04
1.620000000000000000e+02	5.697022538356255345e-04
1.650000000000000000e+02	5.542118196695522674e-04
1.670000000000000000e+02	5.429436192350943491e-04
1.680000000000000000e+02	5.370622556682265415e-04
1.710000000000000000e+02	5.186386166578893335e-04
1.730000000000000000e+02	5.059580563260928070e-04
1.740000000000000000e+02	4.996014194446716117e-04
1.770000000000000000e+02	4.810615079150124245e-04
1.790000000000000000e+02	4.697921986075869372e-04
1.800000000000000000e+02	4.647160323798947188e-04
1.830000000000000000e+02	4.527517188465344784e-04
1.850000000000000000e+02	4.483079731616131992e-04
1.860000000000000000e+02	4.473418663886344175e-04
1.890000000000000000e+02	4.498043934128416834e-04
1.910000000000000000e+02	4.557553710459751029e-04
1.930000000000000000e+02	4.645934737276641541e-04
1.960000000000000000e+02	4.814951212297741276e-04
1.970000000000000000e+02	4.876409258556287768e-04
1.990000000000000000e+02	5.000401095193753292e-04
2.020000000000000000e+02	5.176002400673451308e-04
2.030000000000000000e+02	5.229227822023663468e-04
2.060000000000000000e+02	5.368268502144390129e-04
2.080000000000000000e+02	5.442796080987740781e-04
2.100000000000000000e+02	5.503221255948476803e-04
2.130000000000000000e+02	5.569992040016153757e-04
2.140000000000000000e+02	5.586608928374955539e-04
2.170000000000000000e+02	5.622161417633443755e-04
2.190000000000000000e+02	5.635697865576664222e-04
2.210000000000000000e+02	5.642561573402726056e-04
2.240000000000000000e+02	5.642647243466572841e-04
2.250000000000000000e+02	5.640402466882511257e-04
2.290000000000000000e+02	5.622485828126064450e-04
2.300000000000000000e+02	5.616145705237376214e-04
2.330000000000000000e+02	5.593637599768650805e-04
2.350000000000000000e+02	5.576213245142710388e-04
2.370000000000000000e+02	5.557234329436387763e-04
2.400000000000000000e+02	5.526422255195919319e-04
2.410000000000000000e+02	5.515635902254493843e-04
2.450000000000000000e+02	5.470499062653424744e-04
2.460000000000000000e+02	5.458807444544882875e-04
2.500000000000000000e+02	5.410850710491762680e-04
2.510000000000000000e+02	5.398623050161961137e-04
2.540000000000000000e+02	5.361524570256303657e-04
2.560000000000000000e+02	5.336525532953317712e-04
2.590000000000000000e+02	5.298759335979446846e-04
2.610000000000000000e+02	5.273466236717409220e-04
2.630000000000000000e+02	5.248121336327235282e-04
2.660000000000000000e+02	5.210066460779355819e-04
2.680000000000000000e+02	5.184712246323090138e-04
2.710000000000000000e+02	5.146751080619763876e-04
2.720000000000000000e+02	5.134123515910722114e-04
2.760000000000000000e+02	5.083785677606697268e-04
2.770000000000000000e+02	5.071250687864544858e-04
2.810000000000000000e+02	5.021338668417254462e-04
2.820000000000000000e+02	5.008921539373185818e-04
2.860000000000000000e+02	4.959514770459662152e-04
2.870000000000000000e+02	4.947230901279412157e-04
2.910000000000000000e+02	4.898378500046676916e-04
2.920000000000000000e+02	4.886237892120149544e-04
2.960000000000000000e+02	4.837975698007419660e-04
2.970000000000000000e+02	4.825987099301926389e-04
3.010000000000000000e+02	4.778354476505229545e-04
3.020000000000000000e+02	4.766529756269229350e-04
3.060000000000000000e+02	4.719588474939584444e-04
3.080000000000000000e+02	4.696347529711774574e-04
3.110000000000000000e+02	4.661805280734371499e-04
3.130000000000000000e+02	4.639011972555043186e-04
3.160000000000000000e+02	4.605222831014286317e-04
3.180000000000000000e+02	4.582999715460938576e-04
3.210000000000000000e+02	4.550196090892142612e-04
3.240000000000000000e+02	4.518145304934400100e-04
3.260000000000000000e+02	4.497274353355792433e-04
3.300000000000000000e+02	4.456984706654680399e-04
3.310000000000000000e+02	4.447264675513902337e-04
3.350000000000000000e+02	4.410094988560706204e-04
3.360000000000000000e+02	4.401287092258367216e-04
3.400000000000000000e+02	4.368372200283883911e-04
3.410000000000000000e+02	4.360790902720931557e-04
3.450000000000000000e+02	4.333482390243559301e-04
3.470000000000000000e+02	4.321837322798307863e-04
3.500000000000000000e+02	4.307180481575170012e-04
3.530000000000000000e+02	4.296157778222231874e-04
3.550000000000000000e+02	4.290928854779256876e-04
3.590000000000000000e+02	4.285626481963002990e-04
3.600000000000000000e+02	4.285352141436675499e-04
3.640000000000000000e+02	4.288125286449342923e-04
3.660000000000000000e+02	4.291574794055572420e-04
3.690000000000000000e+02	4.298774814360335132e-04
3.720000000000000000e+02	4.307682273810523477e-04
3.740000000000000000e+02	4.314133613294105223e-04
3.780000000000000000e+02	4.327090354507802578e-04
3.790000000000000000e+02	4.330163035508248189e-04
3.830000000000000000e+02	4.341011665715060965e-04
3.850000000000000000e+02	4.345291102700892969e-04
3.880000000000000000e+02	4.349961369308208425e-04
3.920000000000000000e+02	4.352634859059589388e-04
3.930000000000000000e+02	4.352655064842408873e-04
3.970000000000000000e+02	4.350219008061545576e-04
3.990000000000000000e+02	4.347568082715623202e-04
4.020000000000000000e+02	4.341963381684154450e-04
4.060000000000000000e+02	4.331804307538696629e-04
4.070000000000000000e+02	4.328842760108216991e-04
4.110000000000000000e+02	4.315563961016632283e-04
4.130000000000000000e+02	4.308176796421016633e-04
4.160000000000000000e+02	4.296327216775108239e-04
4.200000000000000000e+02	4.279365064294337251e-04
4.210000000000000000e+02	4.274955511751505634e-04
4.250000000000000000e+02	4.256790975459528569e-04
4.280000000000000000e+02	4.242734037933170018e-04
4.300000000000000000e+02	4.233211795817785330e-04
4.340000000000000000e+02	4.213915244023418811e-04
4.350000000000000000e+02	4.209053948502297789e-04
4.390000000000000000e+02	4.189526873000285726e-04
4.430000000000000000e+02	4.169955867270516833e-04
4.440000000000000000e+02	4.165067845565607494e-04
4.480000000000000000e+02	4.145572150968461185e-04
4.500000000000000000e+02	4.135872688922275853e-04
