f	Passivity_index
1.230000000000000000e+02	-6.178991665190550209e-03
1.250000000000000000e+02	-5.866609311789797165e-03
1.270000000000000000e+02	-5.567286454118205996e-03
1.280000000000000000e+02	-5.422933777042802939e-03
1.290000000000000000e+02	-5.282112342360763269e-03
1.310000000000000000e+02	-5.010489733268265466e-03
1.340000000000000000e+02	-4.623413737524312284e-03
1.350000000000000000e+02	-4.498303090197580678e-03
1.360000000000000000e+02	-4.374405466932268505e-03
1.380000000000000000e+02	-4.128354326338901092e-03
1.410000000000000000e+02	-3.757735345858284615e-03
1.420000000000000000e+02	-3.632806354362402845e-03
1.430000000000000000e+02	-3.507134738426509468e-03
1.460000000000000000e+02	-3.128397677623254158e-03
1.480000000000000000e+02	-2.879625658951986966e-03
1.490000000000000000e+02	-2.758382145323187706e-03
1.510000000000000000e+02	-2.526357030877134091e-03
1.540000000000000000e+02	-2.210676622670805502e-03
1.550000000000000000e+02	-2.115583974420361113e-03
1.560000000000000000e+02	-2.025615775200322044e-03
1.590000000000000000e+02	-1.784379474507609420e-03
1.610000000000000000e+02	-1.644112063198553686e-03
1.620000000000000000e+02	-1.579002394718552471e-03
1.650000000000000000e+02	-1.399585240650876028e-03
1.670000000000000000e+02	-1.290503681302998529e-03
1.680000000000000000e+02	-1.238521031373375492e-03
1.710000000000000000e+02	-1.091363644571123614e-03
1.730000000000000000e+02	-9.998872822634258251e-04
1.740000000000000000e+02	-9.560165595347003276e-04
1.770000000000000000e+02	-8.316401319681497595e-04
1.790000000000000000e+02	-7.546305325329821789e-04
1.800000000000000000e+02	-7.178662879067689018e-04
1.830000000000000000e+02	-6.143884140693903206e-04
1.850000000000000000e+02	-5.509296343480102331e-04
1.860000000000000000e+02	-5.208041221838911883e-04
1.890000000000000000e+02	-4.365893582989784083e-04
1.910000000000000000e+02	-3.853487009485186132e-04
1.930000000000000000e+02	-3.378002407489893999e-04
1.960000000000000000e+02	-2.729540408206235225e-04
1.970000000000000000e+02	-2.529632165109776953e-04
1.990000000000000000e+02	-2.152665200714672100e-04
2.020000000000000000e+02	-1.640649213676022289e-04
2.030000000000000000e+02	-1.483273034059602591e-04
2.060000000000000000e+02	-1.159454045254416292e-04
2.080000000000000000e+02	-1.161104980542869110e-04
2.100000000000000000e+02	-1.160148776031026067e-04
2.130000000000000000e+02	-1.153980125618194185e-04
2.140000000000000000e+02	-1.150692845242445297e-04
2.170000000000000000e+02	-1.137535182874793472e-04
2.190000000000000000e+02	-1.126299495737918122e-04
2.210000000000000000e+02	-1.113227079737917765e-04
2.240000000000000000e+02	-1.090402219637098358e-04
2.250000000000000000e+02	-1.081994480527769399e-04
2.290000000000000000e+02	-1.044765140167456922e-04
2.300000000000000000e+02	-1.034631732953777852e-04
2.330000000000000000e+02	-1.002477067087064383e-04
2.350000000000000000e+02	-9.797161674076990546e-05
2.370000000000000000e+02	-9.560204139618497959e-05
2.400000000000000000e+02	-9.189473382824957476e-05
2.410000000000000000e+02	-9.062301836520324130e-05
2.450000000000000000e+02	-8.538546453295692425e-05
2.460000000000000000e+02	-8.404319038303215573e-05
2.500000000000000000e+02	-7.856704722451248997e-05
2.510000000000000000e+02	-7.717478849276213429e-05
2.540000000000000000e+02	-7.295278728747304998e-05
2.560000000000000000e+02	-7.010694401764397236e-05
2.590000000000000000e+02	-6.580605446391803517e-05
2.610000000000000000e+02	-6.292814236643303242e-05
2.630000000000000000e+02	-6.002499931853806230e-05
2.660000000000000000e+02	-5.557785023764579154e-05
2.680000000000000000e+02	-5.265651084106066747e-05
2.710000000000000000e+02	-4.828332542139590367e-05
2.720000000000000000e+02	-4.682725989752344205e-05
2.760000000000000000e+02	-4.101920140312562379e-05
2.770000000000000000e+02	-3.957274084775579587e-05
2.810000000000000000e+02	-3.381709282666765613e-05
2.820000000000000000e+02	-3.238689353012725984e-05
2.860000000000000000e+02	-2.670707993547227362e-05
2.870000000000000000e+02	-2.529826737910865150e-05
2.910000000000000000e+02	-1.971228564975542640e-05
2.920000000000000000e+02	-1.832879075708461350e-05
2.960000000000000000e+02	-1.285037687080770265e-05
2.970000000000000000e+02	-1.149517683075967980e-05
3.010000000000000000e+02	-6.134619844263717865e-06
3.020000000000000000e+02	-4.809908479208802353e-06
3.060000000000000000e+02	4.253113373823531282e-07
3.080000000000000000e+02	3.004037936337581516e-06
3.110000000000000000e+02	6.822601928407719223e-06
3.130000000000000000e+02	9.334927094452176262e-06
3.160000000000000000e+02	1.305286483897306269e-05
3.180000000000000000e+02	1.549759532397796788e-05
3.210000000000000000e+02	1.911364129535756461e-05
3.240000000000000000e+02	2.266832696049908097e-05
3.260000000000000000e+02	2.500403953003603686e-05
3.300000000000000000e+02	2.959390086346008877e-05
3.310000000000000000e+02	3.072443309199962677e-05
3.350000000000000000e+02	3.517924576382586507e-05
3.360000000000000000e+02	3.627619498056465594e-05
3.400000000000000000e+02	4.059761504418322406e-05
3.410000000000000000e+02	4.166149376657645381e-05
3.450000000000000000e+02	4.585179565843203555e-05
3.470000000000000000e+02	4.790818744144457743e-05
3.500000000000000000e+02	5.094495488999549693e-05
3.530000000000000000e+02	5.392504741108157404e-05
3.550000000000000000e+02	5.588069924780585069e-05
3.590000000000000000e+02	5.971856553876496096e-05
3.600000000000000000e+02	6.066292306931133163e-05
3.640000000000000000e+02	6.438091719203188168e-05
3.660000000000000000e+02	6.620472701327338619e-05
3.690000000000000000e+02	6.889722875868700247e-05
3.720000000000000000e+02	7.153870509601654494e-05
3.740000000000000000e+02	7.327180530448540593e-05
3.780000000000000000e+02	7.667233705361746574e-05
3.790000000000000000e+02	7.750899144446347791e-05
3.830000000000000000e+02	8.080272841059136883e-05
3.850000000000000000e+02	8.241835469287805103e-05
3.880000000000000000e+02	8.480357634681682372e-05
3.920000000000000000e+02	8.791395158387832823e-05
3.930000000000000000e+02	8.867927350602155113e-05
3.970000000000000000e+02	9.169248257210490497e-05
3.990000000000000000e+02	9.317070922327665519e-05
4.020000000000000000e+02	9.535332090240362859e-05
4.060000000000000000e+02	9.820000843358804457e-05
4.070000000000000000e+02	9.890056167147245306e-05
4.110000000000000000e+02	1.016592464492672949e-04
4.130000000000000000e+02	1.030129065875827921e-04
4.160000000000000000e+02	1.050119824052459942e-04
4.200000000000000000e+02	1.076200365751820408e-04
4.210000000000000000e+02	1.082294245969527002e-04
4.250000000000000000e+02	1.061865707259988800e-04
4.280000000000000000e+02	1.040867684495606904e-04
4.300000000000000000e+02	1.027220942869996184e-04
4.340000000000000000e+02	1.000738634983639602e-04
4.350000000000000000e+02	9.942818490222583849e-05
4.390000000000000000e+02	9.690842918682468499e-05
4.430000000000000000e+02	9.448552645082396173e-05
4.440000000000000000e+02	9.389435173720594996e-05
4.480000000000000000e+02	9.158564624658915854e-05
4.500000000000000000e+02	9.046390222338003551e-05
4.530000000000000000e+02	8.882052173779346471e-05
4.570000000000000000e+02	8.669988150520994974e-05
4.580000000000000000e+02	8.618190363287453470e-05
4.620000000000000000e+02	8.415694588683256261e-05
4.660000000000000000e+02	8.220441161316607848e-05
