f	Passivity_index
4.430000000000000000e+02	-1.235112096673408855e-06
4.440000000000000000e+02	-1.238893768899276836e-06
4.480000000000000000e+02	-1.253975552502599302e-06
4.500000000000000000e+02	-1.261488982125606478e-06
4.530000000000000000e+02	-1.272723965570651510e-06
4.570000000000000000e+02	-1.287636755683607035e-06
4.580000000000000000e+02	-1.291352708985205417e-06
4.620000000000000000e+02	-1.306166438929497003e-06
4.660000000000000000e+02	-1.320898267471843187e-06
4.670000000000000000e+02	-1.324568151802393224e-06
4.710000000000000000e+02	-1.339194297560808642e-06
4.740000000000000000e+02	-1.350106821196202761e-06
4.760000000000000000e+02	-1.357354105583821247e-06
4.800000000000000000e+02	-1.371780808551152889e-06
4.830000000000000000e+02	-1.382540309822822310e-06
4.850000000000000000e+02	-1.389683945864889147e-06
4.890000000000000000e+02	-1.403899444304288658e-06
4.910000000000000000e+02	-1.410970731315224098e-06
4.940000000000000000e+02	-1.421531278172021408e-06
4.980000000000000000e+02	-1.435523925420269720e-06
5.000000000000000000e+02	-1.442481859671418563e-06
5.030000000000000000e+02	-1.452869977615447504e-06
5.070000000000000000e+02	-1.466628258630477412e-06
5.090000000000000000e+02	-1.473467106120130298e-06
5.120000000000000000e+02	-1.483674224541558317e-06
5.160000000000000000e+02	-1.497186770085987302e-06
5.170000000000000000e+02	-1.500547363891004376e-06
5.210000000000000000e+02	-1.513918534692265121e-06
5.250000000000000000e+02	-1.527174133003423753e-06
5.260000000000000000e+02	-1.530469718385432868e-06
5.300000000000000000e+02	-1.543577784895499766e-06
5.340000000000000000e+02	-1.556565391668767853e-06
5.360000000000000000e+02	-1.563013351003279233e-06
5.390000000000000000e+02	-1.572627234094625537e-06
5.430000000000000000e+02	-1.585335980281128497e-06
5.450000000000000000e+02	-1.591642717383960445e-06
5.480000000000000000e+02	-1.601042539603677252e-06
5.520000000000000000e+02	-1.613461737467514645e-06
5.550000000000000000e+02	-1.622689577397580253e-06
5.570000000000000000e+02	-1.628799769140182983e-06
5.610000000000000000e+02	-1.640918916157556007e-06
5.640000000000000000e+02	-1.649918692193681614e-06
5.660000000000000000e+02	-1.655875409099712240e-06
5.700000000000000000e+02	-1.667684190149676830e-06
5.740000000000000000e+02	-1.679351769115761899e-06
5.750000000000000000e+02	-1.682246368208910326e-06
5.790000000000000000e+02	-1.693734656286796583e-06
5.830000000000000000e+02	-1.705077301623865728e-06
5.840000000000000000e+02	-1.707889977697490920e-06
5.880000000000000000e+02	-1.719047833293024436e-06
5.920000000000000000e+02	-1.730055687673144329e-06
5.940000000000000000e+02	-1.735502766630019530e-06
5.970000000000000000e+02	-1.743601656986081023e-06
6.010000000000000000e+02	-1.754265046485265732e-06
6.050000000000000000e+02	-1.764772282084015993e-06
6.060000000000000000e+02	-1.767374473645177217e-06
6.100000000000000000e+02	-1.777683903111265074e-06
6.140000000000000000e+02	-1.787833014909001841e-06
6.150000000000000000e+02	-1.790345028771463954e-06
6.190000000000000000e+02	-1.800291176900889751e-06
6.230000000000000000e+02	-1.810072918598571984e-06
6.260000000000000000e+02	-1.817300253395820315e-06
6.280000000000000000e+02	-1.822066167581932680e-06
6.320000000000000000e+02	-1.831471457029118523e-06
6.360000000000000000e+02	-1.840706560432334178e-06
6.370000000000000000e+02	-1.842988539399495051e-06
6.410000000000000000e+02	-1.852008450891869962e-06
6.450000000000000000e+02	-1.860854257314368682e-06
6.480000000000000000e+02	-1.867373319612686454e-06
6.500000000000000000e+02	-1.871664058760063914e-06
6.540000000000000000e+02	-1.880111853027696406e-06
6.580000000000000000e+02	-1.888379991128924284e-06
6.600000000000000000e+02	-1.892446162592622190e-06
6.630000000000000000e+02	-1.898459958214854911e-06
6.670000000000000000e+02	-1.906317730240750491e-06
6.710000000000000000e+02	-1.913990412789303589e-06
6.720000000000000000e+02	-1.915879469622600246e-06
6.760000000000000000e+02	-1.923318470821504805e-06
6.800000000000000000e+02	-1.930568682831996728e-06
6.830000000000000000e+02	-1.935881468399673845e-06
6.850000000000000000e+02	-1.939363481210443639e-06
6.890000000000000000e+02	-1.946182971900513606e-06
6.930000000000000000e+02	-1.952808406945554277e-06
6.950000000000000000e+02	-1.956047852284286213e-06
6.980000000000000000e+02	-1.960814867655898870e-06
7.020000000000000000e+02	-1.966997824222815106e-06
7.060000000000000000e+02	-1.972981537408199411e-06
7.070000000000000000e+02	-1.974446148274883160e-06
7.110000000000000000e+02	-1.980178581874594792e-06
7.150000000000000000e+02	-1.985708217966572539e-06
7.190000000000000000e+02	-1.991033485344273469e-06
7.200000000000000000e+02	-1.992332685789968178e-06
7.240000000000000000e+02	-1.997400289121731150e-06
7.280000000000000000e+02	-2.002260003548456528e-06
7.320000000000000000e+02	-2.006910270355453130e-06
7.330000000000000000e+02	-2.008039928477294255e-06
7.370000000000000000e+02	-2.012426198015100851e-06
7.410000000000000000e+02	-2.016599522357929500e-06
7.450000000000000000e+02	-2.020558350446642676e-06
7.460000000000000000e+02	-2.021514360748885586e-06
7.500000000000000000e+02	-2.025202889044901535e-06
7.540000000000000000e+02	-2.028673434628674348e-06
7.580000000000000000e+02	-2.031924449126639940e-06
7.590000000000000000e+02	-2.032702719481289044e-06
7.630000000000000000e+02	-2.035677141542222880e-06
7.670000000000000000e+02	-2.038428546119653822e-06
7.710000000000000000e+02	-2.040955381908019590e-06
7.720000000000000000e+02	-2.041551820054571155e-06
7.760000000000000000e+02	-2.043795760519260521e-06
7.800000000000000000e+02	-2.045811634435774759e-06
7.840000000000000000e+02	-2.047597883028300789e-06
7.850000000000000000e+02	-2.048008383167044788e-06
7.890000000000000000e+02	-2.049505402710037581e-06
7.930000000000000000e+02	-2.050769276307633321e-06
7.970000000000000000e+02	-2.051798432542126305e-06
7.980000000000000000e+02	-2.052018862402984423e-06
8.020000000000000000e+02	-2.052752404497855678e-06
8.060000000000000000e+02	-2.053247674614852771e-06
8.100000000000000000e+02	-2.053503083935384596e-06
8.120000000000000000e+02	-2.053540342336522723e-06
8.150000000000000000e+02	-2.053482609728045812e-06
8.190000000000000000e+02	-2.053192487683872008e-06
8.230000000000000000e+02	-2.052657293561997294e-06
8.260000000000000000e+02	-2.052094095473308967e-06
8.280000000000000000e+02	-2.051641200180717370e-06
8.320000000000000000e+02	-2.050548659482924090e-06
8.360000000000000000e+02	-2.049205751840058487e-06
8.400000000000000000e+02	-2.047610828966429006e-06
8.410000000000000000e+02	-2.047172526658919355e-06
8.450000000000000000e+02	-2.045260251487579742e-06
8.490000000000000000e+02	-2.043092215400356688e-06
8.530000000000000000e+02	-2.040666736143861598e-06
8.550000000000000000e+02	-2.039356926645421038e-06
8.580000000000000000e+02	-2.037270276961260131e-06
8.620000000000000000e+02	-2.034259341206003440e-06
8.660000000000000000e+02	-2.030985415048454356e-06
8.700000000000000000e+02	-2.027446765098370996e-06
8.710000000000000000e+02	-2.026520535113044646e-06
8.750000000000000000e+02	-2.022648522643165201e-06
8.790000000000000000e+02	-2.018507837297251578e-06
8.830000000000000000e+02	-2.014096700940411775e-06
8.850000000000000000e+02	-2.011789154104137823e-06
8.880000000000000000e+02	-2.008199726459013674e-06
8.920000000000000000e+02	-2.003173498048638266e-06
8.960000000000000000e+02	-1.997870936351209496e-06
9.000000000000000000e+02	-1.992290198210276549e-06
9.010000000000000000e+02	-1.990851330984055479e-06
9.050000000000000000e+02	-1.984920254469707546e-06
9.090000000000000000e+02	-1.978706792508655009e-06
9.130000000000000000e+02	-1.972209045959459663e-06
9.170000000000000000e+02	-1.965425098132275679e-06
9.180000000000000000e+02	-1.963684165878526042e-06
9.220000000000000000e+02	-1.956539742657858501e-06
9.260000000000000000e+02	-1.949104736908252178e-06
9.330000000000000000e+02	-1.935388301390369903e-06
9.490000000000000000e+02	-1.900613954651296623e-06
9.650000000000000000e+02	-1.860969787736686619e-06
9.820000000000000000e+02	-1.813357508706336638e-06
1.000000000000000000e+03	-1.756589802155157700e-06
