f	lambda_1	lambda_2
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (5.124475237501535663e-02-1.142911076716572327e-01j)	 (-2.093883827094214778e-01-4.437011205179436368e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (4.090137836999774290e-02-1.048095646625442079e-01j)	 (-2.046086706424941892e-01-5.817411209155905899e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (3.220967499623703101e-02-9.336953072860321168e-02j)	 (-2.021621077729637839e-01-7.401595115247582013e-02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (2.610814146020587478e-02-8.052547469612859887e-02j)	 (-2.029817688503282314e-01-9.115524945938595358e-02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (2.308199050814566111e-02-6.751505569428262188e-02j)	 (-2.074159162793765554e-01-1.083071906633457093e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.267565282355238354e-02-5.555067727223151480e-02j)	 (-2.150291362426169084e-01-1.242533299458567081e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.398481342733166377e-02-4.522827749612307741e-02j)	 (-2.248273475648054909e-01-1.383820893383346795e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (2.621984991576549462e-02-3.656050953448677920e-02j)	 (-2.360047477411640893e-01-1.506045787491653021e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.887435803892857145e-02-2.933363325958516371e-02j)	 (-2.480181740062571139e-01-1.610120043162553971e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (3.164665537247766947e-02-2.330271608751048606e-02j)	 (-2.604984091681897262e-01-1.699536034198514400e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (3.436910577045335091e-02-1.824517824065125665e-02j)	 (-2.732794651928884822e-01-1.776523871547821820e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (3.695691684508570218e-02-1.398057319756866590e-02j)	 (-2.862536993820992137e-01-1.841644219035580843e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (3.936819543733929838e-02-1.036328417921100059e-02j)	 (-2.992780623155392172e-01-1.896809800489972497e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.157416273846738231e-02-7.280994407033905547e-03j)	 (-3.123728306596410542e-01-1.943416172979376966e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (4.356846169456107809e-02-4.648759881220494716e-03j)	 (-3.254565232896783900e-01-1.982638696463278061e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (4.534709792802724126e-02-2.390608754158057847e-03j)	 (-3.385247510199806964e-01-2.014831450961640513e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (4.691501075990331393e-02-4.400989673855396078e-04j)	 (-3.515501982629574140e-01-2.039849974260003751e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (4.827704773096122559e-02+1.247091165508910915e-03j)	 (-3.645178101973614582e-01-2.059371356365025940e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (4.943490467201946958e-02+2.707542063287479706e-03j)	 (-3.774457814101137565e-01-2.073903933615545148e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (5.039850985309982101e-02+3.977397927708556380e-03j)	 (-3.903199637198919159e-01-2.082838593836951468e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (5.117732280977654868e-02+5.091859184358969725e-03j)	 (-4.030883607323506035e-01-2.087229751415410617e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (5.177432780317184347e-02+6.070652128338731301e-03j)	 (-4.158196890810111346e-01-2.087500838756906063e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.220247833435115448e-02+6.929416713442423936e-03j)	 (-4.284734707807802412e-01-2.084231878293455742e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.246416995513730752e-02+7.688076379237622493e-03j)	 (-4.410631548390198664e-01-2.077330060341276985e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.256570047763461928e-02+8.372488518784214351e-03j)	 (-4.535716861308846104e-01-2.066491663709013049e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.251421192305122387e-02+8.990163924160465836e-03j)	 (-4.660188909696698634e-01-2.052870767422776965e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.231036342696089581e-02+9.546382725941583713e-03j)	 (-4.784303686978309544e-01-2.036640617992643287e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.196198364379753243e-02+1.005631052937257935e-02j)	 (-4.907964736408124140e-01-2.017203863569124456e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.147437339412749835e-02+1.053753303482266382e-02j)	 (-5.030930322206877969e-01-1.995431136385448223e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.084748751838977232e-02+1.099164760659935430e-02j)	 (-5.153906077667711472e-01-1.971463321091644350e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.009352295872404603e-02+1.142080065015780438e-02j)	 (-5.276698299050723850e-01-1.945692260290459163e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.921005590851280920e-02+1.183345439326098300e-02j)	 (-5.399484706066360884e-01-1.917975090122473469e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.819841558320616531e-02+1.224944218937499413e-02j)	 (-5.522204718561147807e-01-1.888134252924803524e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.706377700462884006e-02+1.266589838685721822e-02j)	 (-5.645225396072419688e-01-1.856963819289614848e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.580337824363708149e-02+1.307926239313757580e-02j)	 (-5.768823547485987246e-01-1.824501212948478057e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.442219272990308859e-02+1.350200501803450887e-02j)	 (-5.893049203248177381e-01-1.790303445450224795e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.292213321727496311e-02+1.394769872708710029e-02j)	 (-6.017904432399160397e-01-1.755098124414272154e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.129961584719878120e-02+1.441214263886622313e-02j)	 (-6.144084556627099625e-01-1.718901810962179533e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.956659991019604444e-02+1.489348734378057038e-02j)	 (-6.271620062982690147e-01-1.681929670562664625e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.771662076700665889e-02+1.539761410226267446e-02j)	 (-6.400795222869825052e-01-1.644079065076587687e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.574754993786025126e-02+1.594555346315491146e-02j)	 (-6.531810828349337017e-01-1.605322995368889394e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.366287733556162787e-02+1.652958546093069234e-02j)	 (-6.665161229920493202e-01-1.566153389491571624e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.145664160124832243e-02+1.714294549574890691e-02j)	 (-6.801204590346963119e-01-1.526550761539143541e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.913200323097942662e-02+1.780001424186265432e-02j)	 (-6.940330570698132195e-01-1.486211206797149742e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.668869900091716540e-02+1.851383805854344908e-02j)	 (-7.082879970335055342e-01-1.445728034153916097e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.411949329627017385e-02+1.927832238007669979e-02j)	 (-7.229668263912848447e-01-1.405092462112285390e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.143616008139518497e-02+2.009013296723503872e-02j)	 (-7.381064802811174719e-01-1.364313482338157246e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.862866995571585763e-02+2.095586147718955447e-02j)	 (-7.537699569818958611e-01-1.323375305730819518e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.569280702146022555e-02+2.190017573359772166e-02j)	 (-7.700381808785078386e-01-1.282372019868257551e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.262975540217645479e-02+2.291267895413871478e-02j)	 (-7.869923085423872200e-01-1.241558804917051034e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (9.429849758519136954e-03+2.398619986746501273e-02j)	 (-8.047078740950572850e-01-1.200932123593970585e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.095111731339801497e-03+2.513868072574449580e-02j)	 (-8.233071192023001528e-01-1.160259398871370806e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.623614764085152595e-03+2.638421780494581981e-02j)	 (-8.429070027496781137e-01-1.120008199169741231e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.001713247544087221e-03+2.772120934020625913e-02j)	 (-8.636605837717916678e-01-1.080248038573935199e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.743594924567808013e-03+2.913482818067192337e-02j)	 (-8.856979582381938609e-01-1.040640183127227586e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.272510911929448582e-02+3.228948494900511085e-02j)	 (-9.344717623993478162e-01-9.627644015096838148e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.694605101404857150e-02+3.401654426761915873e-02j)	 (-9.616761076301818534e-01-9.244105697897403440e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.134449523688435046e-02+3.587562214527504484e-02j)	 (-9.911630322801305848e-01-8.868896257328069688e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.590439284874211309e-02+3.785760510330498513e-02j)	 (-1.023288251888372802e+00-8.496125295245653131e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.560165097086259722e-02+4.221798555346416293e-02j)	 (-1.097331973009922690e+00-7.777631084297767505e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.070998961023578749e-02+4.464440989736846721e-02j)	 (-1.140636818913856265e+00-7.419665643013162448e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.604336817137151538e-02+4.722393601725288770e-02j)	 (-1.189073952370158116e+00-7.078789832734729004e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.732277455001089789e-02+5.285505769442470220e-02j)	 (-1.305971470369489573e+00-6.394087936303749498e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.328735671567527199e-02+5.595460485112711824e-02j)	 (-1.377772777212163957e+00-6.052066086700441661e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.592019024543683603e-02+6.273351384148703747e-02j)	 (-1.560339358488346928e+00-5.347581251378976525e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.260871472734325482e-02+6.641757388470040380e-02j)	 (-1.678929251139056111e+00-4.975438992982796765e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.956411393335532434e-02+7.031426665871029491e-02j)	 (-1.823980544202916443e+00-4.581908371199441138e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.676987775117232293e-02+7.445250672797665281e-02j)	 (-2.005886982262073737e+00-4.135881776172981028e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.042650675598086052e-01+7.882294901939509990e-02j)	 (-2.240153026901692268e+00-3.645101196073440020e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.201019083867856385e-01+8.819512525032049965e-02j)	 (-2.991719988292853127e+00-2.208352963841309080e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.284569268376158369e-01+9.321741489251597623e-02j)	 (-3.651477233973697611e+00-1.036746876010250992e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.460843549323270762e-01+1.038553992354105393e-01j)	 (-6.958835734548866725e+00+4.652497575810098096e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.553164582527611914e-01+1.094559379150089606e-01j)	 (-1.358841278476643133e+01+1.613969877178468848e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.295362357996335412e+01-2.979071887188930456e-01j)	 (-1.747053655036605591e-01+1.210831001177287147e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.121091668014287279e+00-1.457960081783780115e-01j)	 (-1.951709441628023955e-01+1.331201516001256357e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.021423031275268567e+00-1.268560521845461531e-01j)	 (-2.057655502250661517e-01+1.392245678512859519e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.364326164178502943e+00-1.161467521046598145e-01j)	 (-2.165386142907697320e-01+1.452978996396143418e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.928642136707231280e+00-1.088514107268240966e-01j)	 (-2.274521464043973429e-01+1.513651851056731501e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.388704377365957310e+00-9.992749674296508289e-02j)	 (-2.496092800165954639e-01+1.632729437022539254e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.069858552637162230e+00-9.441962379063911781e-02j)	 (-2.718734811756357006e-01+1.747561973661272139e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (9.556872726273092367e-01-9.225278951688332951e-02j)	 (-2.829006466989065216e-01+1.803114268399728382e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (7.824740695347855990e-01-8.840294813545077068e-02j)	 (-3.046401191212604886e-01+1.910527964451129712e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (6.580138541780923278e-01-8.472534595122831191e-02j)	 (-3.256998014687809140e-01+2.013978735137284815e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (6.082138105707903808e-01-8.292331302282403283e-02j)	 (-3.359242471766371585e-01+2.064422919820901869e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (5.647089090155216207e-01-8.117415244469880498e-02j)	 (-3.459087829735053576e-01+2.113895984027813757e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (4.924060817918332056e-01-7.760107478325173336e-02j)	 (-3.651261833862300965e-01+2.211498500877583095e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (4.346138167973980226e-01-7.405448488469394686e-02j)	 (-3.834443770303402887e-01+2.307431528992511804e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.874097984182824916e-01-7.042002031280439334e-02j)	 (-4.007982336554548053e-01+2.403309681339453885e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.480706849531635116e-01-6.687713496803357471e-02j)	 (-4.172189923804348610e-01+2.498558709732243421e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.306966241982832733e-01-6.504567324987611809e-02j)	 (-4.251261581722866612e-01+2.546953107094824809e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.146400991209417630e-01-6.323981063701158978e-02j)	 (-4.328084559726113056e-01+2.595384633568400545e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.858584956834186452e-01-5.964380886265108900e-02j)	 (-4.475299148135697402e-01+2.692818907995786493e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.605795463643609811e-01-5.607576804599691961e-02j)	 (-4.616397994508918412e-01+2.791695864358729184e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.382580725571920022e-01-5.251625763357206655e-02j)	 (-4.749664279240150000e-01+2.891827659917757254e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.182048575133855861e-01-4.898786088072962230e-02j)	 (-4.877445008312020214e-01+2.993426554051040189e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.089190738442961437e-01-4.721019926349753759e-02j)	 (-4.939098571020149597e-01+3.045128399483479908e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.915699367800380026e-01-4.367761406007969471e-02j)	 (-5.058833723232559754e-01+3.149499573364324401e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.756492713175195897e-01-4.012843182051524515e-02j)	 (-5.173534657696156058e-01+3.255929613160206681e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.609222308733088969e-01-3.657190138488875669e-02j)	 (-5.283688747461589008e-01+3.364227921307965663e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.472100770234640310e-01-3.299173187741213931e-02j)	 (-5.389369850196665812e-01+3.474534295625430480e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.406654007733876277e-01-3.118910524762354142e-02j)	 (-5.441156260023669589e-01+3.530703331278074453e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.281777580517642345e-01-2.757838524952382908e-02j)	 (-5.541240313018248598e-01+3.643801381021611885e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.163633929649787319e-01-2.392330992159971692e-02j)	 (-5.637855391824553308e-01+3.759183839139375594e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (9.968935227845041047e-02-1.837570888328851626e-02j)	 (-5.777358167166606329e-01+3.936076923430371632e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (9.437308835536384333e-02-1.649535944982676028e-02j)	 (-5.822540751784330837e-01+3.996405153203539951e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (8.917442655025095699e-02-1.460913061293707405e-02j)	 (-5.866710551468051760e-01+4.056985282177955621e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.417215436867240219e-02-8.864356574059664706e-03j)	 (-5.994857924542961181e-01+4.241740319698716899e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (6.459309731803293542e-02-4.960060727341494835e-03j)	 (-6.077522774209732637e-01+4.368025987793903719e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (5.532019064730987756e-02-9.919071038894389236e-04j)	 (-6.157281499744636788e-01+4.496135115900617429e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (5.078866848234277198e-02+1.017189081013183949e-03j)	 (-6.196000012620543895e-01+4.560685820676435576e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.754986723788382441e-02+7.151044510092269268e-03j)	 (-6.309094436514289805e-01+4.758147371833534867e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (2.899062637981104917e-02+1.133301203344339037e-02j)	 (-6.382014059334027989e-01+4.892778142030146937e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (2.062380122624883627e-02+1.559636844234926767e-02j)	 (-6.452151411398613368e-01+5.029604693157162520e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (1.650616358339572487e-02+1.775826609537685397e-02j)	 (-6.486352571609683704e-01+5.098808412125177547e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (4.391733663172442403e-03+2.436911814059052050e-02j)	 (-6.585716250019439943e-01+5.309501199186357212e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-7.402670300771269085e-03+3.117516097311749668e-02j)	 (-6.680180346651788392e-01+5.525231242378931817e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.127000233190694756e-02+3.349075376446122854e-02j)	 (-6.710405276892682513e-01+5.597937804144856866e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.891865899614569857e-02+3.818855546909355470e-02j)	 (-6.769180888591532774e-01+5.745468213713140759e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.018432896594164250e-02+4.541739624924102936e-02j)	 (-6.853186994191629022e-01+5.970344576411322768e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.757179315813180542e-02+5.035540237061437996e-02j)	 (-6.906432575582912570e-01+6.123220236846236286e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.122976377340606402e-02+5.286285513263623559e-02j)	 (-6.932178282016975279e-01+6.200399832246077381e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-5.207456926578107881e-02+6.053460934694875062e-02j)	 (-7.005769173909426328e-01+6.435141233690484519e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.273748136486320681e-02+6.844033576124314289e-02j)	 (-7.073921323606673361e-01+6.674384826502278711e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.625828328399124834e-02+7.112931816057194156e-02j)	 (-7.095142752500386285e-01+6.755026928839723555e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.323497285287680625e-02+7.658295512451324116e-02j)	 (-7.136338363474373780e-01+6.918232881691007696e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-8.357856517864842294e-02+8.497715128911054183e-02j)	 (-7.192851533962735244e-01+7.166079280959603004e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.038658177418829043e-02+9.070465916612235890e-02j)	 (-7.227500285721212281e-01+7.334006547071946214e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-9.376686745177653659e-02+9.360872206829473630e-02j)	 (-7.243718996529268095e-01+7.418787012088472466e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.038167000575850873e-01+1.024988635845474616e-01j)	 (-7.288542350154760818e-01+7.675372100960338173e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.137226414874976665e-01+1.116449315185678026e-01j)	 (-7.327274540766508526e-01+7.936060771939799086e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.169997059829807062e-01+1.147531809586879725e-01j)	 (-7.338565545989038652e-01+8.023625681006635313e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.267299429581382753e-01+1.242456768355898744e-01j)	 (-7.368610451112940218e-01+8.289325440938231093e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.363307734096295132e-01+1.340053334418982167e-01j)	 (-7.391815720648848842e-01+8.558635101909007892e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.395037735074386998e-01+1.373214312169286910e-01j)	 (-7.398129184534778524e-01+8.649032984774722710e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.489266790524322870e-01+1.474374919892256497e-01j)	 (-7.412302672330816078e-01+8.922765561047936167e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.582104562000058445e-01+1.578265775709778995e-01j)	 (-7.419657740720567718e-01+9.199586679749263141e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.612745265199319045e-01+1.613475445308753531e-01j)	 (-7.420440463300905787e-01+9.292585261912174044e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.703791505519889893e-01+1.721024901736343260e-01j)	 (-7.418180571027704895e-01+9.572960780401191805e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.793458272763158168e-01+1.831304762976214140e-01j)	 (-7.408198118746960326e-01+9.855953286160515914e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.823020355797177472e-01+1.868683104804097495e-01j)	 (-7.403210401786397554e-01+9.950836443785375796e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.939626103818104519e-01+2.021265491390359659e-01j)	 (-7.375095991947292484e-01+1.033256669135277361e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.996980045831580064e-01+2.099494014186801261e-01j)	 (-7.355842555303536701e-01+1.052436038777455174e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.025417834570908404e-01+2.138993231234789238e-01j)	 (-7.344843602422150841e-01+1.062057598885124854e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.137176871654480892e-01+2.300304626244462636e-01j)	 (-7.292377080191617678e-01+1.100717645898108055e+00j)
