f	lambda_1	lambda_2
 (8.000000000000000000e+00+0.000000000000000000e+00j)	 (2.529280156108003608e-01-2.665125090329427682e-01j)	 (-5.273104068225127339e-01+1.630792629594418064e-01j)
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (2.409017637895329855e-01-2.676684956391689463e-01j)	 (-5.104468282137565316e-01+1.741200378487365863e-01j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (2.286664534376042779e-01-2.685056817709937649e-01j)	 (-4.938636542604174506e-01+1.827501142670717171e-01j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (2.163287027158146136e-01-2.689853000642138947e-01j)	 (-4.777427849170426954e-01+1.892844744642561972e-01j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (2.039083644309477306e-01-2.690287611810546764e-01j)	 (-4.622124579223374496e-01+1.939990105873223847e-01j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.914495216977051273e-01-2.685706713328763207e-01j)	 (-4.473258436262604887e-01+1.972204380014742631e-01j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.790851420624839929e-01-2.676241105323812208e-01j)	 (-4.331526082147043044e-01+1.990650461900425328e-01j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.668058123683769933e-01-2.662003197077622563e-01j)	 (-4.197543378818505699e-01+1.996948257565132057e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.545923217548574868e-01-2.642882255698342231e-01j)	 (-4.071048812325875343e-01+1.993374387215542387e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (1.425897151136615304e-01-2.618481791403326486e-01j)	 (-3.951779101400972882e-01+1.981129144066283154e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (1.307797793778557593e-01-2.589335439669543937e-01j)	 (-3.840176394785549396e-01+1.961067481755923991e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.191978066887786486e-01-2.555880439139327498e-01j)	 (-3.735736120253311254e-01+1.933807434640886502e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.078354577182537438e-01-2.517836091047351843e-01j)	 (-3.638425774260936052e-01+1.900406758465474077e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (9.673597487904185555e-02-2.474856488510951413e-01j)	 (-3.547749345349761052e-01+1.862424781899852111e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (8.594607913695841150e-02-2.427573286780099759e-01j)	 (-3.463758603593509178e-01+1.819568299262625255e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.542852957140874781e-02-2.376048194526739488e-01j)	 (-3.386629325272166868e-01+1.772108573878007631e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (6.518814255593693985e-02-2.320134268596418803e-01j)	 (-3.315759124739868779e-01+1.721146806188914857e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (5.533306760361982046e-02-2.259888707300437005e-01j)	 (-3.250826203054055785e-01+1.666942212629392850e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.582477529867110683e-02-2.195557050303838520e-01j)	 (-3.192267750575799590e-01+1.609570999589490237e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (3.667851839891694832e-02-2.127607804092800370e-01j)	 (-3.139581004032022116e-01+1.548779266190115911e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.790558915614016477e-02-2.055694857105870299e-01j)	 (-3.092936552229014757e-01+1.485047615965071621e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.958547359110834885e-02-1.979610571141062758e-01j)	 (-3.052050143714474251e-01+1.419396149632604631e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (1.172825430168243643e-02-1.899888457693104660e-01j)	 (-3.017207193515826225e-01+1.351112373058551697e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (4.321231554464080582e-03-1.816374446539258947e-01j)	 (-2.988966260921503970e-01+1.280068307915849246e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.575133963088283018e-03-1.729085745040139233e-01j)	 (-2.967138164697520897e-01+1.207066707130458605e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-8.853364312299216721e-03-1.638424356900352041e-01j)	 (-2.951775432397915067e-01+1.132291665827535737e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.450848755745084984e-02-1.544506835845478876e-01j)	 (-2.943888624010311261e-01+1.055768632185924011e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.950429707340009533e-02-1.448055830497974039e-01j)	 (-2.943494568240878628e-01+9.772694122289912744e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.376327191695651320e-02-1.349263309004544720e-01j)	 (-2.951420793598156234e-01+8.976712978420033073e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.715924935967443943e-02-1.249031230308288304e-01j)	 (-2.967797949540568747e-01+8.187184814321095405e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.968266781035712454e-02-1.148560421127510361e-01j)	 (-2.993305322900213228e-01+7.405091610836944671e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.132273725679381171e-02-1.048815422267264791e-01j)	 (-3.028783073743669951e-01+6.640988285076644682e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.206099147166328878e-02-9.515229717123105391e-02j)	 (-3.073588168984622837e-01+5.916817509772190342e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.193045723239343325e-02-8.585431457382687592e-02j)	 (-3.126641511035876397e-01+5.247865463061372748e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.105398439717106662e-02-7.709458140808969628e-02j)	 (-3.187675088263341450e-01+4.645610936680637237e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.959727139339504015e-02-6.898113668641278617e-02j)	 (-3.254952933137958415e-01+4.111309262373648299e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.768833053008992739e-02-6.155444917577281017e-02j)	 (-3.327204670713685974e-01+3.655146139819755169e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.544891571856294082e-02-5.484936010510377269e-02j)	 (-3.402090186495420054e-01+3.286061369893772399e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-2.303057347179254810e-02-4.882300601584782518e-02j)	 (-3.478888497216685027e-01+2.991434811372643485e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.053562808215830121e-02-4.340816756496684858e-02j)	 (-3.557284079413723377e-01+2.766491217175858983e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.803880548088210994e-02-3.856553823976366369e-02j)	 (-3.635745086260775971e-01+2.609433642409192400e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.559256797198801947e-02-3.424538111587072109e-02j)	 (-3.713187236713046402e-01+2.511937069269856021e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.323961580799328658e-02-3.037302730349304702e-02j)	 (-3.790068443983458657e-01+2.468750218783879666e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.102160479389655695e-02-2.689584535064058757e-02j)	 (-3.866102311079955833e-01+2.465968198077218496e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (-8.946466958196890029e-03-2.376440684344216514e-02j)	 (-3.941175688854460235e-01+2.504117237126588652e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (-7.016265427500424645e-03-2.094790854940786762e-02j)	 (-4.014213187821298878e-01+2.583161097346802632e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.246111859878832551e-03-1.839950993974673321e-02j)	 (-4.085943010981750168e-01+2.692835680911145196e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.639749495552645209e-03-1.607844920031065161e-02j)	 (-4.156981161513119138e-01+2.831875646005593827e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.196639839060002264e-03-1.396435215761841764e-02j)	 (-4.226654792179698750e-01+2.998412558555440047e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.136887418343397904e-04-1.203526246973402047e-02j)	 (-4.294580485544419735e-01+3.187233279016785797e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.088497774472841684e-04-1.026209773808513248e-02j)	 (-4.361550542712775425e-01+3.398584124988172223e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.166437133450659580e-03-8.627224533216348856e-03j)	 (-4.427816578325040053e-01+3.623372129889999849e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.965017611216687832e-03-7.112355310956081089e-03j)	 (-4.493396831174829575e-01+3.864508779856859477e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.611888001446856233e-03-5.705588715995163485e-03j)	 (-4.557447118787923412e-01+4.121937255234088548e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.103903477368837038e-03-4.389871781071724710e-03j)	 (-4.620847468248249212e-01+4.390748278988695907e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.440631015622495903e-03-3.149903624959732307e-03j)	 (-4.684215804466685951e-01+4.672774526893540281e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.624976550405733383e-03-1.977347752786975943e-03j)	 (-4.747088291620706890e-01+4.965954005449768616e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.658591786666349349e-03-8.616766402689962634e-04j)	 (-4.809235465833150425e-01+5.266642089899195578e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (3.539278903890618472e-03+2.103309599496561155e-04j)	 (-4.871224454017535344e-01+5.579685307913956338e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (3.262910870602098168e-03+1.241168803833667122e-03j)	 (-4.934024176910972725e-01+5.886848942783162036e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (2.237346866130945910e-03+3.237348381543048159e-03j)	 (-5.059824136032768926e-01+6.535615788955662087e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (1.477312347995644176e-03+4.214700408741473003e-03j)	 (-5.124498983378767969e-01+6.863227542246470858e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.446091862707364006e-04+5.194428500265010906e-03j)	 (-5.189767646759227970e-01+7.197586159090317570e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-5.681123764431222911e-04+6.182459799723580285e-03j)	 (-5.256658383281761493e-01+7.530305745964825659e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.391849260661494725e-03+8.227653236495852118e-03j)	 (-5.397222447806058199e-01+8.209987237586029163e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-5.125316560665661020e-03+9.315387685523923711e-03j)	 (-5.471148985838930612e-01+8.539867295357145283e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-7.112148713045239601e-03+1.046102576052726496e-02j)	 (-5.549091430697853378e-01+8.874909456504666283e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.193813527740981636e-02+1.299312182579351327e-02j)	 (-5.722232001657957534e-01+9.527422253195269586e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.485979418012368589e-02+1.443773167239303934e-02j)	 (-5.819487059404500062e-01+9.840303953054846398e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.201643807682844220e-02+1.785139427732390649e-02j)	 (-6.048025625311509446e-01+1.043008994321175109e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.642466547372665508e-02+1.992167537395579668e-02j)	 (-6.187161719377799463e-01+1.069772577965532878e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-3.155658435562540276e-02+2.233974281484088498e-02j)	 (-6.350765172387939916e-01+1.094041605211963503e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.759210759746623581e-02+2.524802578226498229e-02j)	 (-6.548255733404930723e-01+1.114204933780595513e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.479514595436662888e-02+2.880773942319117542e-02j)	 (-6.795928920185086985e-01+1.129528070139831780e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-6.420892677499111245e-02+3.911843566114386883e-02j)	 (-7.576911634879844870e-01+1.134464707721450222e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-7.766900431045066500e-02+4.700727800630007114e-02j)	 (-8.264415178316797395e-01+1.115745754437522802e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.174285549667129086e-01+7.409479408459378191e-02j)	 (-1.185209793828168934e+00+1.006209309734608370e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.471721117534048606e-01+9.740315676279343027e-02j)	 (-1.940125499684483223e+00+9.556621309377144602e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.264149490286217814e+00-1.359532886889099068e-02j)	 (-2.385633255821744680e-01+1.622134613951982385e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.205962578602613022e-01-2.035497253931883854e-02j)	 (-3.440074378213108242e-01+1.967420974887214014e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.240176074127469275e-01-1.863299468829246464e-02j)	 (-3.818171459122575717e-01+2.022879725144274277e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.706233520325793340e-01-1.587328247081751936e-02j)	 (-4.107761473600403668e-01+2.057842847476417658e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.369988078597745573e-01-1.298998421435481471e-02j)	 (-4.334561216235612302e-01+2.088333343402847819e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (9.680126141718123356e-02-7.918527899898525346e-03j)	 (-4.670339803023315084e-01+2.150214110070308160e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (7.311731720823366754e-02-3.816887149655501243e-03j)	 (-4.912340809913641193e-01+2.218537640820935353e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (6.439717050519319641e-02-2.042784946825679238e-03j)	 (-5.011140040388085692e-01+2.255008116685669195e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (5.054557257878637688e-02+1.122938246062465950e-03j)	 (-5.180489499338563064e-01+2.331898733631453391e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.973205644281944948e-02+3.936968762752929285e-03j)	 (-5.322666876181384454e-01+2.413684611867092655e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.506840189346727144e-02+5.251235484826366484e-03j)	 (-5.386569875511786343e-01+2.456021310020595205e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.077078225421456259e-02+6.517805636511928014e-03j)	 (-5.446528391744483999e-01+2.498800933728021201e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.300799827486559035e-02+8.956593012106425777e-03j)	 (-5.556731727566415202e-01+2.586801571669132827e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.604576452450365287e-02+1.130661445452252334e-02j)	 (-5.658151733193993449e-01+2.677133355886926469e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (9.642969103728242508e-03+1.361463794760563173e-02j)	 (-5.752060563672947158e-01+2.770259650640469751e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.642282407426492008e-03+1.590692296205944989e-02j)	 (-5.840245536690952255e-01+2.864675389093861990e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.527967745504238195e-04+1.705431856985256678e-02j)	 (-5.882719870882878732e-01+2.913246058013653217e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.074645146208808910e-03+1.820641563346761527e-02j)	 (-5.924044331227796834e-01+2.962097712175329467e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.581404766467736422e-03+2.053288709586097160e-02j)	 (-6.003442912416320221e-01+3.060855517255159919e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.293039709991122832e-02+2.289019532925837264e-02j)	 (-6.081072390100072944e-01+3.161916609210283502e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.817012312588486833e-02+2.530124505465546070e-02j)	 (-6.155005029211488843e-01+3.264297621865949739e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.332206665644787069e-02+2.776604312309796652e-02j)	 (-6.227439993250939443e-01+3.368523080602879305e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.587677244280922606e-02+2.902111671705918938e-02j)	 (-6.262808048304076003e-01+3.421541135470277939e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (-3.094515615485121662e-02+3.158131641709933934e-02j)	 (-6.332659189299892910e-01+3.528652526859830107e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-3.598035883065486829e-02+3.421145222544311193e-02j)	 (-6.400752741810780133e-01+3.637796395281955308e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.099244592997330905e-02+3.691840696327730598e-02j)	 (-6.467399020768822560e-01+3.748768829260383795e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.599553493959512851e-02+3.970598378012667184e-02j)	 (-6.532396561169312443e-01+3.861625314218126714e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.849039485273690109e-02+4.112572458754595872e-02j)	 (-6.564807487702117861e-01+3.919127552819118843e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.348352553661836484e-02+4.404078279229128867e-02j)	 (-6.628067853817301014e-01+4.034706561290946070e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.848191954383064051e-02+4.703950507740090048e-02j)	 (-6.690100785175867593e-01+4.152462952021533371e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.597754020267015962e-02+5.170601346164155343e-02j)	 (-6.781658657521933975e-01+4.332984896504131211e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.848014444710015525e-02+5.330009945889667422e-02j)	 (-6.811757214557822016e-01+4.394482251412785145e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.098737493773180085e-02+5.492543656996079493e-02j)	 (-6.841345860661482980e-01+4.456212497179324883e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.853288130674776490e-02+5.994462851676132797e-02j)	 (-6.928205606873447664e-01+4.644254572400833281e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.356883069508624917e-02+6.340324930893870281e-02j)	 (-6.985218507506257835e-01+4.772796701779358219e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-8.862485926065971631e-02+6.696573524817184264e-02j)	 (-7.040712798470361022e-01+4.903046836457039537e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-9.116275762990355691e-02+6.878967249248713056e-02j)	 (-7.067801979165561077e-01+4.968605250144993435e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.878751519010656179e-02+7.440986930332132987e-02j)	 (-7.147807561208200378e-01+5.169192446063139990e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.038765339472040583e-01+7.827862782134822894e-02j)	 (-7.200014970605299602e-01+5.305966902456362710e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.089912263772260803e-01+8.225038429938791307e-02j)	 (-7.250407684231143790e-01+5.444846987737262944e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.115534883524795517e-01+8.427726984728467485e-02j)	 (-7.275098044433614408e-01+5.515078262711968771e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.192516983697825828e-01+9.052275252648572801e-02j)	 (-7.347237981488853320e-01+5.728880198128573076e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.269693214783232382e-01+9.700586500813423996e-02j)	 (-7.416230563548722454e-01+5.947731026216730443e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.295509723762504617e-01+9.922884519125135805e-02j)	 (-7.438347573068700980e-01+6.021447663239578585e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.347206383111704819e-01+1.037431467738980373e-01j)	 (-7.481357355750601901e-01+6.171016777468707470e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.424782945569570969e-01+1.107432721803738029e-01j)	 (-7.542933478925352153e-01+6.399016513711969223e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.476577350817385725e-01+1.155400442326776356e-01j)	 (-7.581907707245159056e-01+6.553968995619384730e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.502467074112570633e-01+1.179849918302200429e-01j)	 (-7.600725998423013552e-01+6.632205050139936553e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.580196502305076800e-01+1.254843553347336771e-01j)	 (-7.654222846460257967e-01+6.870103105025362478e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.657954232800565308e-01+1.332477854253894534e-01j)	 (-7.703294467894763464e-01+7.112496224312072624e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.683966110416964534e-01+1.358955289735883087e-01j)	 (-7.718352909141260598e-01+7.194156475852298005e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.735723724586230587e-01+1.412716335541004398e-01j)	 (-7.747514987452088775e-01+7.359487587732365110e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.813453428770946951e-01+1.495778443283922177e-01j)	 (-7.786664404475527324e-01+7.610458086588890447e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.865082871512167007e-01+1.552527924582738639e-01j)	 (-7.810116314523452008e-01+7.780496963507891328e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.890870573335474703e-01+1.581325721036478948e-01j)	 (-7.820837310143902155e-01+7.866342081330269798e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.968124397864141062e-01+1.669697873207257599e-01j)	 (-7.849645490685832616e-01+8.126062866314860411e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-2.044966111695481481e-01+1.760792624837960729e-01j)	 (-7.872933487462607793e-01+8.389905298157104285e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-2.070586817528684009e-01+1.791798442974459338e-01j)	 (-7.879187884174440049e-01+8.478490132455674955e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.146969334863508272e-01+1.886545936161862225e-01j)	 (-7.894453763700711724e-01+8.747292785178716334e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.222930231519633648e-01+1.984108992209090983e-01j)	 (-7.903326442008908881e-01+9.019676824896790679e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.248164171748192608e-01+2.017304970626646876e-01j)	 (-7.904972801972769414e-01+9.111076610306111379e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.323359179507076822e-01+2.118579163741197702e-01j)	 (-7.905336419518251834e-01+9.387825477690894260e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.397827282221311473e-01+2.222693429603952442e-01j)	 (-7.899243572264110780e-01+9.667622297234380602e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.422486636437574115e-01+2.257985160961827886e-01j)	 (-7.895603808377532618e-01+9.761605611905702640e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.496007312290510205e-01+2.365879281597728090e-01j)	 (-7.880306544803421520e-01+1.004485334976431776e+00j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.568718563154375190e-01+2.476564532400234442e-01j)	 (-7.857534983659855143e-01+1.033065876414754891e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.592741509724384441e-01+2.514093598131681984e-01j)	 (-7.848341487423416973e-01+1.042646771518971782e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.687728177864378565e-01+2.667339813984361818e-01j)	 (-7.803673182683287246e-01+1.081178974546627369e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.734594208140491145e-01+2.745962100216933210e-01j)	 (-7.776295135680885151e-01+1.100529871952310890e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.757867294798369562e-01+2.785639644862434317e-01j)	 (-7.761247956880167331e-01+1.110234994580230339e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.849333377072413853e-01+2.947766583335294510e-01j)	 (-7.692840634798648880e-01+1.149224934978581913e+00j)
