f	lambda_1	lambda_2
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.789735147700663442e-02-4.127154236442577562e-02j)	 (-3.523190976620321213e-01-1.701425633664099477e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.514909443842236969e-02-3.608804276403723699e-02j)	 (-3.617183577779521930e-01-1.938540242152116469e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.250164751607232838e-02-3.151061440881797182e-02j)	 (-3.710768597914595457e-01-2.104100747389699849e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.989579191078679088e-03-2.746686960036216762e-02j)	 (-3.802664212934358523e-01-2.200191888525976705e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.648365407873967958e-03-2.387498383726911755e-02j)	 (-3.893224959027698495e-01-2.243310973418259288e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-5.493631713280010265e-03-2.066483736050951647e-02j)	 (-3.982930603958383942e-01-2.238999198976571875e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.531484278553438660e-03-1.779002152252964764e-02j)	 (-4.071075033373757757e-01-2.189133810848718081e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.761914260988185765e-03-1.520760725661154944e-02j)	 (-4.157195139830777708e-01-2.101815486276832623e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.868887771713720336e-04-1.287259148577697687e-02j)	 (-4.242128833596875426e-01-1.979826933506793549e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.191219875863062938e-03-1.075400129054439324e-02j)	 (-4.325943571975204849e-01-1.833786276245598368e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.378592446323463117e-03-8.822014878552886241e-03j)	 (-4.408735377435366587e-01-1.661891878175130940e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.383370765505357147e-03-7.052751192808751068e-03j)	 (-4.489757902973477433e-01-1.463607056051668617e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (4.205540691343719051e-03-5.423118556189890360e-03j)	 (-4.569815683513415716e-01-1.246840797135055634e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (4.846440668932167073e-03-3.912950068501425127e-03j)	 (-4.649533644111892294e-01-1.011384274604857671e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (5.311709287388735601e-03-2.506664981928072300e-03j)	 (-4.728474167500728020e-01-7.578606899609450186e-03j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (5.605993262359589002e-03-1.187940116498059639e-03j)	 (-4.806404080228692255e-01-4.912062572362695459e-03j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (5.728832197627986567e-03+5.751529135099991974e-05j)	 (-4.884130151094466243e-01-2.103490418300828398e-03j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (5.682947688497121119e-03+1.238579455862226508e-03j)	 (-4.961968527432250031e-01+7.772129485299939140e-04j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (5.469319168781988649e-03+2.367969761930752148e-03j)	 (-5.040024951674774156e-01+3.757757999725290857e-03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (5.090698441749058611e-03+3.461132608923396525e-03j)	 (-5.117724200932639578e-01+6.834729433720251879e-03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (4.545502279102171805e-03+4.524971588552993695e-03j)	 (-5.195942051452701049e-01+9.968494967572110593e-03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.829796736971244342e-03+5.566241404262511905e-03j)	 (-5.275302261512156976e-01+1.317873728221839215e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.944557544270143268e-03+6.596941309017945176e-03j)	 (-5.355623043531432259e-01+1.645068184369662470e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.887926716224064272e-03+7.629443947102132473e-03j)	 (-5.436894918575738700e-01+1.974483873459834810e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (6.504595223832815298e-04+8.671703698541005645e-03j)	 (-5.519810270018414844e-01+2.310245304165453595e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-7.579541843234609277e-04+9.723552590005318796e-03j)	 (-5.605463608747964788e-01+2.637919926588828262e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.160845190726139564e-03+1.192771045550152648e-02j)	 (-5.784200979520186525e-01+3.309593599816472442e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-6.161172128462663600e-03+1.308906567397892518e-02j)	 (-5.879491156666362128e-01+3.642075663854971168e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.383544413436850445e-03+1.431537323700746156e-02j)	 (-5.978842327699691594e-01+3.974671587297431280e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.083061585442457453e-02+1.561316004657305884e-02j)	 (-6.083737693448604267e-01+4.301206119350578505e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.650149971242836217e-02+1.847668269428130727e-02j)	 (-6.314693996514203489e-01+4.947113609107588184e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.974798854091750627e-02+2.010208149193346006e-02j)	 (-6.443333987600025070e-01+5.252019120549816789e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.332631231962621621e-02+2.186791761828760228e-02j)	 (-6.583564956869731866e-01+5.551569912761187414e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.155160058932336697e-02+2.593280609752397770e-02j)	 (-6.911222520941121550e-01+6.111619763331389149e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.628968497082616512e-02+2.832419103465742133e-02j)	 (-7.106079944932617298e-01+6.364425532938293439e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.729189490981809685e-02+3.404800961896664591e-02j)	 (-7.589832031427493630e-01+6.803413433372026975e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.369642033517145474e-02+3.750384132243189672e-02j)	 (-7.899150176905389564e-01+6.979762532085290183e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.082884567711454443e-02+4.147427053303312516e-02j)	 (-8.274774215247447939e-01+7.120319362268025254e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.878905284346677196e-02+4.610573005362512272e-02j)	 (-8.743378154856554785e-01+7.214948596108550216e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.772834125027038021e-02+5.151490474652995616e-02j)	 (-9.346650400983617102e-01+7.257655557890863030e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-9.909030372328159197e-02+6.535429072121036465e-02j)	 (-1.129906996569322919e+00+7.184113823272184063e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.119033130290533196e-01+7.423824410402479756e-02j)	 (-1.303464744876488446e+00+7.088015915622486451e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.429474518499832536e-01+9.694580205531397321e-02j)	 (-2.191207650844697596e+00+7.344363854682171844e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.616911554450091715e-01+1.109545902195332168e-01j)	 (-3.997860968274071336e+00+9.586074510837404306e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (3.321989615393272643e+00-5.169091387966931461e-02j)	 (-2.069221973993386754e-01+1.424526515388703229e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (9.394433490327541714e-01-2.891833303895665133e-02j)	 (-2.607510794271378218e-01+1.716942612723319772e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (6.590969857214327154e-01-2.976616397304834155e-02j)	 (-2.882819429676612977e-01+1.829702151930686083e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (4.988262197948898913e-01-3.043225389466049091e-02j)	 (-3.144562870840960089e-01+1.917637264395968266e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (3.971779101005892265e-01-3.011533386846683424e-02j)	 (-3.384979253636454244e-01+1.987000927504715131e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.778072732532914091e-01-2.757990112075160705e-02j)	 (-3.797150470300841851e-01+2.091259066904895270e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.109314692408086334e-01-2.394049147953386525e-02j)	 (-4.128523512026671671e-01+2.174973144818474757e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.874927096374320590e-01-2.203344375022468077e-02j)	 (-4.269644837111334912e-01+2.214204679122057096e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.520922028384259772e-01-1.828505132066831490e-02j)	 (-4.515356108124121692e-01+2.291911138988458052e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.263779414344720908e-01-1.472152274956040757e-02j)	 (-4.722728065858568525e-01+2.371588811635627625e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.158850552340146556e-01-1.302677975907796243e-02j)	 (-4.815397477269500737e-01+2.412429217966093331e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.065556428858121935e-01-1.139561484036970274e-02j)	 (-4.901830895016461853e-01+2.453610777516870567e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (9.055763279446318870e-02-8.263014733361148667e-03j)	 (-5.058992387629274168e-01+2.538396804902452453e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (7.712412365439338946e-02-5.290399446227084246e-03j)	 (-5.200599593716085378e-01+2.625625660176807985e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (6.551861408693278321e-02-2.419591447125890582e-03j)	 (-5.329173187680293911e-01+2.715971446471321382e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (5.524325427661679055e-02+3.575815596185694112e-04j)	 (-5.447394875232817180e-01+2.807909734911595567e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (5.048807775762666206e-02+1.734657374394751872e-03j)	 (-5.503468847220781557e-01+2.855368382125367255e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.594951569702541982e-02+3.099175306799831220e-03j)	 (-5.557511323807129422e-01+2.903183388097702045e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.741324829122325002e-02+5.811333905962806634e-03j)	 (-5.660048506321320172e-01+3.000105970248453380e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.944445669482659289e-02+8.512148097649205325e-03j)	 (-5.758194469339203980e-01+3.099496125330088447e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.193787276509906459e-02+1.122585487944416371e-02j)	 (-5.850374284689838777e-01+3.200492414492644433e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.478733496888792742e-02+1.395880474925442760e-02j)	 (-5.939153702546562386e-01+3.303460252503071515e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.132329742703537534e-02+1.533886358483203816e-02j)	 (-5.982067779863857737e-01+3.355923507540573558e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (4.582502016030651215e-03+1.812668362129567223e-02j)	 (-6.065895522934716677e-01+3.462000231125902938e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.949735017085757471e-03+2.096247310447602041e-02j)	 (-6.146656422507117412e-01+3.570238964699389284e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.311253884317512663e-03+2.385339036083578002e-02j)	 (-6.224814133876036548e-01+3.680406730140961535e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.453549940655607386e-02+2.680682927754035605e-02j)	 (-6.300315524392463562e-01+3.792560294769663498e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.760228851245476678e-02+2.830505679851071099e-02j)	 (-6.337651362848994996e-01+3.849721338284095018e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.366134849324100231e-02+3.136080938555640962e-02j)	 (-6.410122446174120192e-01+3.964689075680519759e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.963745105272080904e-02+3.448859961549631536e-02j)	 (-6.480643511253293410e-01+4.081899604352192679e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.846429408324250621e-02+3.932529895136778475e-02j)	 (-6.583729889353269193e-01+4.261640895558323483e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.137813212248150907e-02+4.097321851256134628e-02j)	 (-6.617399774995453843e-01+4.322900983134541630e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-4.428052873369381359e-02+4.264750239842050872e-02j)	 (-6.650413731755502322e-01+4.384401103458218651e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.292901987734657809e-02+4.780043598854540055e-02j)	 (-6.746840125330182403e-01+4.571811323707822838e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.864332424282714396e-02+5.133994499326180461e-02j)	 (-6.809706458530586648e-01+4.699935733496437562e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-6.433342664343233430e-02+5.497497428313044554e-02j)	 (-6.870670360588337910e-01+4.829800998271537305e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-6.717267034561719141e-02+5.683165920891249112e-02j)	 (-6.900357744867540166e-01+4.895181958343710615e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-7.565165436904586205e-02+6.254187825885162977e-02j)	 (-6.987684045156796753e-01+5.095226432567945274e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-8.127294025705258940e-02+6.646495432050958385e-02j)	 (-7.044420238255002520e-01+5.231633429766034959e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-8.688924894128899346e-02+7.048647521645487468e-02j)	 (-7.099088516569663776e-01+5.370169198006506939e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.969250046608015503e-02+7.253623270439052417e-02j)	 (-7.125824902465132116e-01+5.440229098477644687e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.807887273743481904e-02+7.884312050417652262e-02j)	 (-7.203774050825846320e-01+5.653513790742569212e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.064368159854143514e-01+8.537973815629715246e-02j)	 (-7.278139311158267066e-01+5.871848859323911540e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.092214761219636454e-01+8.761782570563045325e-02j)	 (-7.301953291768110699e-01+5.945399498386878534e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.147838496768445737e-01+9.216188249572454527e-02j)	 (-7.348245906927763915e-01+6.094634846596469480e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.231007289350905531e-01+9.919860785669032399e-02j)	 (-7.414453821251774102e-01+6.322119921995564829e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.286340148104932468e-01+1.040176801586495114e-01j)	 (-7.456352100909022784e-01+6.476731271489657438e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.313949033884317386e-01+1.064723964710145299e-01j)	 (-7.476583211489568059e-01+6.554792944199604454e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.396637764725277009e-01+1.139983646161139286e-01j)	 (-7.534154120538177901e-01+6.792170242218187326e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.479084094839333008e-01+1.217831570403347108e-01j)	 (-7.587061927911100678e-01+7.034042793593506815e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.506594600617515711e-01+1.244368872555005612e-01j)	 (-7.603352252857523697e-01+7.115535487674463644e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.561295621964076119e-01+1.298242832463538388e-01j)	 (-7.634911868734655105e-01+7.280513714749878851e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.643245049425857141e-01+1.381424877474528023e-01j)	 (-7.677498446487772688e-01+7.530965299327685436e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.697585647054310476e-01+1.438244694776873722e-01j)	 (-7.703154324301753064e-01+7.700651882316880137e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.724697271023547529e-01+1.467074387494281262e-01j)	 (-7.714953685801191341e-01+7.786319002499966224e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.805802702496365764e-01+1.555507872262655855e-01j)	 (-7.746889757107946473e-01+8.045515088998789199e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.886341994665562405e-01+1.646637297304890946e-01j)	 (-7.773175623422913239e-01+8.308827232646696093e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.913155727684321961e-01+1.677646711803036095e-01j)	 (-7.780403490306043723e-01+8.397240781878364535e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.993038157487784234e-01+1.772397451825632186e-01j)	 (-7.798515924566228330e-01+8.665520111817797133e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.072365586309931618e-01+1.869939871657530783e-01j)	 (-7.810134070546005391e-01+8.937384188865612478e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.098693146852526059e-01+1.903121044614978219e-01j)	 (-7.812671372804123049e-01+9.028614441386448863e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.177099231785303846e-01+2.004350716012308631e-01j)	 (-7.815662831920879849e-01+9.304851407999000790e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.254676555533721705e-01+2.108402739293804840e-01j)	 (-7.812117223082405415e-01+9.584141739299327778e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.280350278826064336e-01+2.143672715262568973e-01j)	 (-7.809312660866402078e-01+9.677957157045571357e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.356849060708017807e-01+2.251484854541639380e-01j)	 (-7.796470702066562453e-01+9.960714985847157754e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.432449427487463622e-01+2.362078746877375179e-01j)	 (-7.776097958383814124e-01+1.024603961679733555e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.457417920877146278e-01+2.399574929256953482e-01j)	 (-7.767691344792574393e-01+1.034169007033432619e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.556102643196204172e-01+2.552680072055372174e-01j)	 (-7.726111292501278704e-01+1.072639662042503828e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.604767081058360634e-01+2.631221539674434284e-01j)	 (-7.700243730729904312e-01+1.091961147246050423e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.628926503545067073e-01+2.670862070939770683e-01j)	 (-7.685948069967162288e-01+1.101651945384430897e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.723882396422573904e-01+2.832824781855596830e-01j)	 (-7.620492493666273237e-01+1.140585162275074893e+00j)
