f	lambda_1	lambda_2
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (1.465747206600914732e-02-7.692018538411671269e-03j)	 (-4.205650940572315255e-01-9.897660181727600814e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.600542866339751957e-02-5.739598155084062181e-03j)	 (-4.309789340208431963e-01-9.804329899551800231e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (1.714534809686539540e-02-3.979883850377272103e-03j)	 (-4.412708473900266992e-01-9.678184771633230321e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (1.808777710044356946e-02-2.381060736163342906e-03j)	 (-4.513903932886752512e-01-9.517780138850653882e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (1.883755798906949774e-02-9.227857100162842330e-04j)	 (-4.613984360047824196e-01-9.333432028276333892e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (1.939707914534360977e-02+4.128258891377689643e-04j)	 (-4.713484194042405484e-01-9.126290966428023121e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (1.977539339977466004e-02+1.645222927729179940e-03j)	 (-4.812093096564014072e-01-8.894435873560001260e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (1.997979983244015101e-02+2.794099262034922815e-03j)	 (-4.909589671278585254e-01-8.644442684977803049e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.001079849492586049e-02+3.870618807930888139e-03j)	 (-5.006788665101939984e-01-8.376581711285953358e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.987697642050463565e-02+4.882055889918954228e-03j)	 (-5.103798912267518695e-01-8.097139613840036165e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (1.957923606717694442e-02+5.841563455216185197e-03j)	 (-5.200782729081380173e-01-7.803847069474431630e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (1.912199919830459560e-02+6.768859090484753704e-03j)	 (-5.297353805440182528e-01-7.495959815423500205e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.850761625273947275e-02+7.666943751496783921e-03j)	 (-5.394209696411390587e-01-7.179412372362113659e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.773354299258657341e-02+8.539059173207498576e-03j)	 (-5.491863184017811150e-01-6.853327711777412734e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.680479525550352543e-02+9.398637464914205708e-03j)	 (-5.590192824280819650e-01-6.516773863803035360e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.572340059299032894e-02+1.025916450490389070e-02j)	 (-5.689175009159086471e-01-6.174904496003019022e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.448471680893899383e-02+1.112266479659190094e-02j)	 (-5.789603619522375455e-01-5.826564754134802571e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.309632878527851318e-02+1.199042512887769224e-02j)	 (-5.891829314624364988e-01-5.475836535674547673e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.155267180102482333e-02+1.287153032790976093e-02j)	 (-5.996132411614711888e-01-5.120806083667730352e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (9.851988747813775205e-03+1.378676208748243204e-02j)	 (-6.102442815041246860e-01-4.762226318381719559e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (7.993478933248664153e-03+1.473333773020348708e-02j)	 (-6.211609359571625966e-01-4.403212396628598813e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (5.969190461815716831e-03+1.571023773970583320e-02j)	 (-6.324287098466579993e-01-4.042276922884066592e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.779724094482295182e-03+1.673356135387408378e-02j)	 (-6.440817857484695264e-01-3.679643421190268576e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.421805468698918162e-03+1.781772612456288679e-02j)	 (-6.561624387132760639e-01-3.319675120265172530e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.119887702132043444e-03+1.896593111855773839e-02j)	 (-6.687686314951176714e-01-2.959957215142591455e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-3.819699655876770614e-03+2.017149556177575548e-02j)	 (-6.820230298208375119e-01-2.608082986348281979e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.821367802146986972e-03+2.284624016632120364e-02j)	 (-7.107223590503976007e-01-1.906984839316343966e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.311697469160519325e-02+2.431542309356173742e-02j)	 (-7.264842912626245930e-01-1.564561943871882119e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.663691783565366192e-02+2.590536373494307931e-02j)	 (-7.433431973118207470e-01-1.228262634203748475e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.037358357086999083e-02+2.761695163806751618e-02j)	 (-7.615290619940805472e-01-8.997248431751547065e-03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.860670144940230877e-02+3.145440139643797262e-02j)	 (-8.028636072289631054e-01-2.671069558329268109e-03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.309949346592766517e-02+3.364610188055084522e-02j)	 (-8.267039451086254376e-01+3.155419189691969833e-04j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.790193545531391622e-02+3.602055354766703354e-02j)	 (-8.531885259428805268e-01+3.166681933802301726e-03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.842713668419106054e-02+4.139602506955292888e-02j)	 (-9.166436211696465941e-01+8.520882564195537967e-03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.420141903709482789e-02+4.447600103036734864e-02j)	 (-9.553523242781423175e-01+1.096587686559605951e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.690947765408929160e-02+5.153651771026582923e-02j)	 (-1.053413790926505778e+00+1.542286416810067021e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.390303536955196428e-02+5.557142272526635618e-02j)	 (-1.117031953731013383e+00+1.743447749537588645e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.137508560686912418e-02+5.999609609903723551e-02j)	 (-1.194859221408010264e+00+1.931509949110948518e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.934157665049066721e-02+6.487888143969852695e-02j)	 (-1.292526369613166137e+00+2.115305407018789122e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.786973900968044815e-02+7.023598300824179796e-02j)	 (-1.418532993246523377e+00+2.293457662165919106e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.167018563655338459e-01+8.244846251565207673e-02j)	 (-1.824715561478921222e+00+2.785038084940611239e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.270980687517026531e-01+8.937725716613620364e-02j)	 (-2.182970676739812266e+00+3.218010826195970286e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.500782099946340598e-01+1.048357803179459369e-01j)	 (-3.989231212024692219e+00+5.798266248633202752e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.626934817402521105e-01+1.133090440923441578e-01j)	 (-7.623304038470871014e+00+1.177367308104105559e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (6.962017055285295797e+00-1.417303218502314055e-01j)	 (-1.903574440340484175e-01+1.312433684919970256e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.128299245934763828e+00-6.555492085179344397e-02j)	 (-2.209259395874760001e-01+1.495112548321214652e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.532923112264473975e+00-5.842353502040594643e-02j)	 (-2.370325523174597881e-01+1.583384646797254547e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.180704915855657733e+00-5.537208256984806065e-02j)	 (-2.534202090779155148e-01+1.666893780839804606e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (9.500286538985495133e-01-5.365266269246889153e-02j)	 (-2.698583967853261933e-01+1.745348868976043522e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (6.698189340053671836e-01-5.165006852647265750e-02j)	 (-3.021580538425340245e-01+1.884715384057704668e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (5.090068021869426085e-01-4.961221335955038475e-02j)	 (-3.325848909615751747e-01+2.003289419841462748e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (4.525254974627490601e-01-4.839510862105514399e-02j)	 (-3.468184174816006937e-01+2.056578783034554991e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (3.679752188162230819e-01-4.557063792718545059e-02j)	 (-3.733136803733129172e-01+2.155148897010598641e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.079196019214993640e-01-4.235654955498131813e-02j)	 (-3.971948765309994966e-01+2.247747827819288613e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.839707036621910707e-01-4.068507852762141136e-02j)	 (-4.082410831167687659e-01+2.292860777787821547e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.630403196986920711e-01-3.901676241221131020e-02j)	 (-4.187221982818263299e-01+2.337254621520344910e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.281213003048259136e-01-3.563201081812580884e-02j)	 (-4.381466613749941952e-01+2.426035288362724529e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.999305650582643978e-01-3.228841542019415811e-02j)	 (-4.559076478895386364e-01+2.515019609160655256e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (1.765630649313918721e-01-2.896097246816431436e-02j)	 (-4.721741000931659604e-01+2.605781884977891316e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.567219500749280348e-01-2.573194467070145930e-02j)	 (-4.871676167953360448e-01+2.697351627853113998e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.478215038227664868e-01-2.410969081033136757e-02j)	 (-4.942746399259673185e-01+2.744431860247614208e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.395011505022668297e-01-2.250969900910074900e-02j)	 (-5.011172094116774778e-01+2.791795358404173255e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.243188886227001855e-01-1.934261795218433777e-02j)	 (-5.140758270460249468e-01+2.887706600744971985e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.106617588027816179e-01-1.621059440962709791e-02j)	 (-5.263771187679330277e-01+2.985871877059353974e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (9.827970752303372137e-02-1.309427823550361747e-02j)	 (-5.378798901264091326e-01+3.085715304672645432e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (8.687209070784400466e-02-9.991488403439732768e-03j)	 (-5.488585722760090935e-01+3.187476563313089706e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (8.148367903558823011e-02-8.432463148939445263e-03j)	 (-5.541374903456728340e-01+3.239366496187329747e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (7.122758730009623451e-02-5.313253019530866927e-03j)	 (-5.643775941645877703e-01+3.344302006073231470e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.157443049556619863e-02-2.168509740283597331e-03j)	 (-5.741693602114766870e-01+3.451466155010571857e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.242223678284310684e-02+1.005118252895162434e-03j)	 (-5.835704627686293389e-01+3.560617987218656633e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (4.369134435928762050e-02+4.219334201920638128e-03j)	 (-5.925891525863226095e-01+3.671836257695791916e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (3.945700859723635934e-02+5.842703063928797458e-03j)	 (-5.970179254498001464e-01+3.728522313885506145e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (3.123366963678918251e-02+9.124752986432255186e-03j)	 (-6.055780065839745374e-01+3.842619505235654320e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (2.328511417507513059e-02+1.246395619624307560e-02j)	 (-6.138540735572325380e-01+3.959019334540053170e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.179433929134217351e-02+1.758271158893538744e-02j)	 (-6.258459071713973199e-01+4.137552263597696345e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (8.062185010819469810e-03+1.932139488290539331e-02j)	 (-6.297392211413488372e-01+4.198431583383306354e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.376010888854198200e-03+2.107831500460788376e-02j)	 (-6.335478093824860046e-01+4.259559190382459781e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.448558088085143414e-03+2.645957151743050240e-02j)	 (-6.446187575507558165e-01+4.445920913962426169e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.349234218652919925e-02+3.013854152683313747e-02j)	 (-6.517873830471612173e-01+4.573335248141266463e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.041904001619379572e-02+3.389979778345146577e-02j)	 (-6.587139889765700751e-01+4.702534229555470069e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.384384016864246614e-02+3.581384823738906209e-02j)	 (-6.620792109140738457e-01+4.767604074944141179e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.397516705695755035e-02+4.168266765764072623e-02j)	 (-6.719355200819157048e-01+4.966688171685240127e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.062040948768674831e-02+4.570207189441323481e-02j)	 (-6.783091874758002682e-01+5.102439390554251997e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.719802401230968614e-02+4.981273663943251717e-02j)	 (-6.844407617322968429e-01+5.240352042796579957e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.046170587818193942e-02+5.190364994068183413e-02j)	 (-6.874337561887279291e-01+5.310100738704016665e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.015783669588020688e-02+5.832156386397548131e-02j)	 (-6.961398084015048005e-01+5.522444583828659548e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-6.972804042149938208e-02+6.495577877878300210e-02j)	 (-7.044248528988206193e-01+5.739837441129461704e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.289568505466276216e-02+6.722168480556281467e-02j)	 (-7.070755025715067532e-01+5.813083777896957960e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.919731911982164085e-02+7.182074732220883329e-02j)	 (-7.122272375957313661e-01+5.961705694437167136e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.856257123453931124e-02+7.892566770450365476e-02j)	 (-7.195888598945858750e-01+6.188248662349261631e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-9.475691704298019880e-02+8.378664375220781779e-02j)	 (-7.242485662749122977e-01+6.342234247031565131e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.783824429213172635e-02+8.625983009912102650e-02j)	 (-7.264993354919603297e-01+6.419977003736857535e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.070291603405473801e-01+9.383650058063050525e-02j)	 (-7.329152220729681089e-01+6.656401535084613963e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.161421763044697131e-01+1.016627119792543610e-01j)	 (-7.388294573302170987e-01+6.897322743708361736e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.191701622313517950e-01+1.043283012043273450e-01j)	 (-7.406593940515944219e-01+6.978508388808457585e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.251831659872277847e-01+1.097380124620397079e-01j)	 (-7.442071193482180380e-01+7.142843514488106393e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.341542388624485937e-01+1.180809472483909661e-01j)	 (-7.490296016956670133e-01+7.392349586444767473e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.400856896371209803e-01+1.237776059140125451e-01j)	 (-7.519579449295619167e-01+7.561395973709081897e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.430393883290293489e-01+1.266673130801170277e-01j)	 (-7.533157451888830014e-01+7.646740037541198687e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.518541049864399195e-01+1.355247511758537748e-01j)	 (-7.570265909084993305e-01+7.904984337546717699e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.605821676278998966e-01+1.446468701751957575e-01j)	 (-7.601527474937639361e-01+8.167337390373531347e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.634806900520888173e-01+1.477494688310897475e-01j)	 (-7.610375220972148691e-01+8.255440912310223478e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.721049016829943046e-01+1.572280059704348198e-01j)	 (-7.633234286331215257e-01+8.522775477969074531e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.806479275187845568e-01+1.669813552935847656e-01j)	 (-7.649445602491036222e-01+8.793702433567512911e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.834786198271373125e-01+1.702977587528110015e-01j)	 (-7.653476526772711175e-01+8.884627232343482728e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.918996439939213428e-01+1.804154188424863248e-01j)	 (-7.660881936958466865e-01+9.159943530100075337e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.002182168895781378e-01+1.908120256644421642e-01j)	 (-7.661626726949077870e-01+9.438324537519591217e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.029683366642932030e-01+1.943359465864151758e-01j)	 (-7.660231439084901339e-01+9.531838830465040324e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.111540715873251872e-01+2.051049235377004898e-01j)	 (-7.651539381842475951e-01+9.813718220808619330e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.192330640767091721e-01+2.161502889082833057e-01j)	 (-7.635230963454021635e-01+1.009818184206399350e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.218995644127680356e-01+2.198947718235835236e-01j)	 (-7.628159591455387911e-01+1.019354873232773295e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.324306919276949990e-01+2.351829421218641913e-01j)	 (-7.591829022932717885e-01+1.057715475406388217e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.376189013518197890e-01+2.430240443791669702e-01j)	 (-7.568534367212121916e-01+1.076984390503434641e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.401933433176438593e-01+2.469821598241376814e-01j)	 (-7.555519953544748146e-01+1.086649581125154862e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.503121950784176208e-01+2.631516414770103118e-01j)	 (-7.495104476185793230e-01+1.125481581493539718e+00j)
