Frequency [Hz]	0.0+det[I + L(s)]
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.089937714862717955e-01-1.393388640428070979e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.900711062059772527e-01-1.348919424156095614e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.704011112761030511e-01-1.305233277653427559e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.498623659252407980e-01-1.262137942228341581e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.283440739725945079e-01-1.220220895668419486e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (1.057008114188446729e-01-1.179749198581809683e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (8.182558098055076057e-02-1.140422079410420148e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (2.953991094743431411e-02-1.067213305217039332e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (7.071505622644734014e-04-1.033678657496295283e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.030070296301521846e-02-1.003107149909754636e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-6.380696996489197692e-02-9.752313614360898220e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.400301239064553616e-01-9.318928212306570869e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.840528146401109455e-01-9.165541102565191722e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.328440823521642500e-01-9.084023787078644718e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.489853406701160510e-01-9.132169805311449173e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.193976161208772813e-01-9.303805376044944897e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.960194704080127304e-01-1.007106108468686506e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.093121346196341603e-01-1.075301522269127424e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.467366103627531615e-01-1.172791843517868859e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.017772695234115066e+00-1.309427943218304524e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.236371709319136425e+00-1.505395975897351191e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.930360355545005957e+00-2.199524855254157973e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.534676601562900977e+00-2.852992134689424364e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.542586192773819143e+00-6.297882895842440432e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.154977981530661246e+01-1.335605596491480584e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.245045913952018957e+01+1.524026553565120734e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.440394486249011230e+00+5.869236839570721731e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.436082132630148056e+00+4.745547389662905235e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.832228551440123532e+00+4.090041203393935398e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.428577270446028002e+00+3.675930435616480141e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.920904625103722285e+00+3.200094867476412364e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.613270284657372544e+00+2.959839828184769872e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.500542833416629973e+00+2.888006399688692327e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.325271642459065147e+00+2.803776542976849084e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.194771218413577030e+00+2.774018267258873682e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.141062898205930987e+00+2.772840015292900029e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.093293884464856980e+00+2.777911258551825080e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.011779662126561563e+00+2.805558714026172851e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.442470285944244424e-01+2.848928122587989220e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (8.872007865540981753e-01+2.905905745715000044e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.381793344470407359e-01+2.970694292486648624e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (8.160178361174186268e-01+3.007062490400999044e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.952684470356294888e-01+3.044718452723773061e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.574002833517984312e-01+3.124003859722684906e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.232713274936446446e-01+3.207933738400451373e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.925664070040380427e-01+3.295740962856996692e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.644305283619964531e-01+3.386402920193235522e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.512393143595518463e-01+3.433246769643560348e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.262988538016693862e-01+3.528188960746949099e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.031172771466131177e-01+3.625724483029666434e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.814355193543353506e-01+3.725189940334964755e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.610807706294227426e-01+3.826553823163143520e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.512748340156949922e-01+3.878119829771302096e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.325305535031644721e-01+3.981497498783815869e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.146949739398539725e-01+4.086577990614681521e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.893459508675288561e-01+4.246300601654269813e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.812175191068365776e-01+4.300479918055660766e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.732855621488659126e-01+4.354609125152980043e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.503698078451290332e-01+4.518325382345894092e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.356679568402105351e-01+4.629031608154997035e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.214597713290558767e-01+4.740236627493735200e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.145370695436733643e-01+4.795813474007432631e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.942656758159029939e-01+4.964171804338742278e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.811205856168776718e-01+5.077486116660646642e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.683222670945638377e-01+5.191445190122032649e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.620272192205566397e-01+5.248603645053655509e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.434984454121242092e-01+5.420637675377527609e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.254472724392125649e-01+5.593825490025439162e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.195416994560510981e-01+5.651481618705916921e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.078580902676246178e-01+5.767542283279363247e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.906173435229866264e-01+5.941819227413281945e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.792830792587888689e-01+6.058621670077299903e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.736619261994459595e-01+6.117071180723552271e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.569686886618661736e-01+6.292785165182438467e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.404808681563049833e-01+6.468750870748247728e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.350463695496774474e-01+6.527355511399466348e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.241674925056288958e-01+6.645045967712859269e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.079844609663826227e-01+6.821151167597159226e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.972211841644023744e-01+6.938895873361816680e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.918581425630854764e-01+6.997887339181457778e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.757632566662060136e-01+7.174420981742701819e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.596526824609579842e-01+7.351099422784376225e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.542923703558050641e-01+7.409814456855177145e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.381261737350819307e-01+7.586439468549430742e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.218802694964618849e-01+7.763112610339499842e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.164285653845592849e-01+7.821879042392160253e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (9.999190198796843732e-02+7.998598949353276089e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (8.335439164012989344e-02+8.175472780696765307e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.776948145168367799e-02+8.234550937203308774e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (6.083216915623845117e-02+8.411564253007545178e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (4.365450542055827193e-02+8.589079149745210140e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (3.786142561742891072e-02+8.648403482646012108e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (1.430417839571435437e-02+8.886305164537763313e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (2.290230499813753189e-03+9.005532772764753835e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-3.767807863600603976e-03+9.065326057966076601e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.849387094268584011e-02+9.306195570263183781e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-4.114535924853306853e-02+9.427562742719599598e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-5.400130567140566662e-02+9.549464457751249968e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-8.033393935099966687e-02+9.795851917794098362e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-8.705461705170232378e-02+9.858262231833982980e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.075799936153211539e-01+1.004648577832105483e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.286616371587949170e-01+1.023723536455260374e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.358095943109668691e-01+1.030165940381345013e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.725199552488055899e-01+1.062920856893800892e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.800727315023771535e-01+1.069603840230695102e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.030950002467382109e-01+1.089941133342865243e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.267357367567365001e-01+1.110726736337221965e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.347670285135174950e-01+1.117763964894424644e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.759322737960329675e-01+1.153931748572474714e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.843913777848354751e-01+1.161339431482264706e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.101450951281829460e-01+1.184091577760311376e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.365268327700516315e-01+1.207517311266549376e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.544706068100492158e-01+1.223534546054836358e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.911644517508420238e-01+1.256691730224871240e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.004961532641226896e-01+1.265218252535674992e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.384979020085906232e-01+1.300305877857908632e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.578728282049988607e-01+1.318483254366916269e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.874027598493143598e-01+1.346577538079274383e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.174373411536313805e-01+1.375738935322161849e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.275328910985216391e-01+1.385711047729389245e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.788541183356785691e-01+1.437433143720417750e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.892638323566528058e-01+1.448170503282658617e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.312598845661143709e-01+1.492523073328662297e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.524796632169241883e-01+1.515544261787535207e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.845374129384277362e-01+1.551179367384584395e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.168476591394851161e-01+1.588169092636259938e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.492863494270604052e-01+1.626577610608696878e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.818279127552544283e-01+1.666415164573856744e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.035528926486160683e-01+1.693774670036911845e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.469966297601738692e-01+1.750484010912130683e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.578155434409944213e-01+1.765093324507256201e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.117418938254402416e-01+1.840648857483731859e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.224721964014187536e-01+1.856267751948762479e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.755932030729823623e-01+1.936986672223112826e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.860701806444500672e-01+1.953665990312045242e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.037836124802232529e+00+2.039624419071516925e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.048039871026599013e+00+2.057331383673019598e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.088098933725117456e+00+2.129949278495988807e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.107673816415200907e+00+2.167294154735517342e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.145917316213316495e+00+2.244047442453272811e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.164517402392186041e+00+2.283439344515006297e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.200516898370389107e+00+2.364212679651248816e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.217880904817212784e+00+2.405598162474992474e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.251226670550971809e+00+2.490293950389059319e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.267203038256150105e+00+2.533584854520772645e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.297567174075296093e+00+2.622004033927268996e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.311914102384424297e+00+2.667107349765005075e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.338937555707657490e+00+2.759027691886945632e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.351552906229084750e+00+2.805815051228315316e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.380357985495665130e+00+2.925080329977428395e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.385628315810110589e+00+2.949311977055864897e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.409436456745519761e+00+3.072232548784453066e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.413701574499056202e+00+3.097154819952057991e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.432244883803394986e+00+3.223338174263505884e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.435384645474998333e+00+3.248871367365250507e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.448384058054692280e+00+3.377890485806544163e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.450412965447872793e+00+3.403946339984058600e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.457653927013624617e+00+3.535361772218493570e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.459172486788317125e+00+3.588396142068294381e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.459790044966421396e+00+3.695186566508021020e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.458131883477708168e+00+3.775819010142554166e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.454659643812219683e+00+3.856817826031752272e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.447166879094471170e+00+3.965295204014888331e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.442169276108654863e+00+4.019691432435804401e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.426109023165376133e+00+4.155962166720194695e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.422307041131492644e+00+4.183247711196015572e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.400073672632117017e+00+4.319671476910176722e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.395014816293331128e+00+4.346932933794660947e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.366694386405692629e+00+4.483056760605245827e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.353941962931835885e+00+4.537352242758112553e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.326053948805121951e+00+4.645601006856688642e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.303070412301778003e+00+4.726407181785664768e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.278340853200303107e+00+4.806821794220447863e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.233305361838692438e+00+4.939816394817635903e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.223730369739945756e+00+4.966229590882936584e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.173096151008932164e+00+5.097375550891169560e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.151571936059715640e+00+5.149345756050244916e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.106399770452933806e+00+5.252362244473327557e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.070707121301354370e+00+5.328758422533375061e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.033505752302168679e+00+5.404364266764616787e+00j)
