Frequency [Hz]	d axis	q axis
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (1.024384577398351404e+01-1.147654080299785591e+02j)	 (-2.468901849320934616e+01+2.559275288457293129e+02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (1.079902073331018819e+01-1.093009528870463640e+02j)	 (-2.655234287048696729e+01+2.612565283425031453e+02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.148560504847785069e+01-1.040300437744812427e+02j)	 (-2.838916083296650328e+01+2.667689350998398368e+02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.225867913580126078e+01-9.893645692550883552e+01j)	 (-3.022387241524256751e+01+2.724286810766554368e+02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.308552341026948795e+01-9.399910815545182174e+01j)	 (-3.205868377382535783e+01+2.782421480179739319e+02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.394221816585864993e+01-8.919030238970005087e+01j)	 (-3.385147588865297763e+01+2.842328967729142732e+02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (1.480615973372450433e+01-8.449171966691733360e+01j)	 (-3.560082984188827737e+01+2.903626122705600210e+02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (1.566300469361998182e+01-7.988506756421114119e+01j)	 (-3.732621212466254690e+01+2.966509269929339894e+02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.650377371144114136e+01-7.535263821610926982e+01j)	 (-3.903077187163387407e+01+3.030760507926059972e+02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.731972244643479186e+01-7.087821256915614754e+01j)	 (-4.069902603939713259e+01+3.096530418230283317e+02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (1.810314836423235718e+01-6.644498771277534388e+01j)	 (-4.228828454617239174e+01+3.163944589413066524e+02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (1.884987784837932523e+01-6.204180746892014753e+01j)	 (-4.384373806426439302e+01+3.232756943076735183e+02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (1.955739990479505153e+01-5.765666079545518130e+01j)	 (-4.537501534687739735e+01+3.303147376470521976e+02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (2.022348074815556984e+01-5.327553780969606123e+01j)	 (-4.683302142071998020e+01+3.375325715551465464e+02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (2.084557840131376238e+01-4.888860335153704995e+01j)	 (-4.822444967400610949e+01+3.448919660044151101e+02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.142299306462555819e+01-4.448579421325982963e+01j)	 (-4.957110577530613682e+01+3.524295286198304780e+02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.195609815608225901e+01-4.005686960480990422e+01j)	 (-5.088545610180088374e+01+3.601218237247325078e+02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.244446455211394209e+01-3.559243582861797250e+01j)	 (-5.214758341474409065e+01+3.679922183299494804e+02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.288757040508198415e+01-3.108316817815537547e+01j)	 (-5.330498184789705363e+01+3.760456097758788019e+02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (2.328635118010573635e+01-2.652066873298605287e+01j)	 (-5.441500644912771634e+01+3.842718761589118799e+02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (2.364174160417859483e+01-2.189614240473457585e+01j)	 (-5.548677622909909246e+01+3.927024071807164773e+02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (2.395408867975354639e+01-1.720055686726529842e+01j)	 (-5.646363622054528264e+01+4.013508833472273523e+02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (2.422431873773756550e+01-1.242566566222496327e+01j)	 (-5.735687575672552185e+01+4.101795216900063110e+02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (2.445361123991348506e+01-7.562784913603922021e+00j)	 (-5.818527787800405804e+01+4.192439720021623657e+02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (2.464296995073796026e+01-2.602931630641041494e+00j)	 (-5.897273487639132838e+01+4.285244454076127454e+02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (2.479350551861410779e+01+2.462693642286615692e+00j)	 (-5.969138375826990028e+01+4.380522403476496720e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (2.490652811809940559e+01+7.642943562150127157e+00j)	 (-6.028066522150145801e+01+4.478201870803937368e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (2.498340794122152531e+01+1.294737294511808834e+01j)	 (-6.080789403887548872e+01+4.578413763424188119e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.502530616032667155e+01+1.838581602399533210e+01j)	 (-6.127771272101153244e+01+4.681669977978501151e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.503366782920155487e+01+2.396798122393610342e+01j)	 (-6.163045126473938495e+01+4.788041898275392896e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.501017788663855157e+01+2.970451828999598831e+01j)	 (-6.188365348962656753e+01+4.897189310089495962e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.495621493290081716e+01+3.560658457314433178e+01j)	 (-6.204910898948336495e+01+5.009945924636631958e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.487316677115350672e+01+4.168513573270891470e+01j)	 (-6.216596434941257598e+01+5.126294286087393175e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.476269668844342675e+01+4.795226197349202835e+01j)	 (-6.219706757649079520e+01+5.246698349704004158e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.462736056429002218e+01+5.442128236535772601e+01j)	 (-6.208035598390795684e+01+5.371016562869269819e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.446851756242081777e+01+6.110548364000730714e+01j)	 (-6.189119393129367097e+01+5.499820325161248320e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.428726832628592547e+01+6.801865625526257020e+01j)	 (-6.162582071079479107e+01+5.634006914295887327e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.408694174784010400e+01+7.517586798862608077e+01j)	 (-6.122950291153861002e+01+5.773762239804110550e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.387002535752394650e+01+8.259403078078754845e+01j)	 (-6.073213237621315841e+01+5.919011036667527605e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.363823444777682070e+01+9.029004789847441259e+01j)	 (-6.013574010136790804e+01+6.071175508209697682e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.339526175241619299e+01+9.827969512287259590e+01j)	 (-5.949898783184153928e+01+6.230853812012647950e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.314398168532814282e+01+1.065821956807795061e+02j)	 (-5.877791116638588420e+01+6.399056399179266919e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.288974908187350366e+01+1.152204816843771198e+02j)	 (-5.792370000757500037e+01+6.576039032906176089e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.263595679828458884e+01+1.242134510743368878e+02j)	 (-5.702009798938927787e+01+6.763523306893245035e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.238547056175272587e+01+1.335808264899341964e+02j)	 (-5.605419879425853935e+01+6.963578497963251266e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.214719790935184562e+01+1.433465670319939420e+02j)	 (-5.499205868941108832e+01+7.177500536263844424e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.192857951572697672e+01+1.535357546564627853e+02j)	 (-5.389480567538709721e+01+7.406670790658218948e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.173547733627180989e+01+1.641706419195638489e+02j)	 (-5.276192604893771687e+01+7.654651172803988857e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.158073437039155706e+01+1.752691868554790915e+02j)	 (-5.168341715999923025e+01+7.924676909709119172e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.147457322497034582e+01+1.868547833971199168e+02j)	 (-5.062873052385894823e+01+8.220723439770770256e+02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.143425565329949478e+01+1.989554457328049182e+02j)	 (-4.960645145406905243e+01+8.546594571806268732e+02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.147477693882740368e+01+2.115835644255550960e+02j)	 (-4.873329799535500939e+01+8.909310629750909811e+02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.161089519752707488e+01+2.247495455201480183e+02j)	 (-4.801777959021352871e+01+9.317418208432551410e+02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.187105692587665473e+01+2.384664169893844701e+02j)	 (-4.750667126993315748e+01+9.780620818373345173e+02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.228322842921981461e+01+2.527394382794106491e+02j)	 (-4.738655330067455651e+01+1.031134085930042374e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.287067919104179836e+01+2.675631398544589388e+02j)	 (-4.770147735121500432e+01+1.092824749095358129e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (2.367752150502575859e+01+2.828998454677001178e+02j)	 (-4.890682330519180709e+01+1.165660396020343342e+03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (2.605930035941123535e+01+3.150495189655342188e+02j)	 (-5.405543882280021961e+01+1.359109798266440976e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (2.770941836483595466e+01+3.317458345310243431e+02j)	 (-5.911358172641122621e+01+1.491824426625022170e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (2.971348137768099917e+01+3.487825364403524873e+02j)	 (-6.680544422938886839e+01+1.661445485610101969e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (3.210324618577464406e+01+3.660658238615924347e+02j)	 (-7.859931711708510704e+01+1.885726285995626085e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (3.811458296733096063e+01+4.010410867389554710e+02j)	 (-1.282594333279131718e+02+2.647587301429504805e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (4.177949550962883762e+01+4.185295935828339680e+02j)	 (-1.864721200062722914e+02+3.370737264083964419e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (4.588028171502386243e+01+4.359107765672089840e+02j)	 (-3.193593227594174095e+02+4.698316154872077277e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (5.534870365638489886e+01+4.700148211188856067e+02j)	 (-6.838580860156564995e+03+2.592059078191854496e+04j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (6.069927541549322569e+01+4.865996753733218725e+02j)	 (-2.100656543489571050e+03-1.777977373290774995e+04j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (7.253829345245968341e+01+5.186186436264210897e+02j)	 (1.257314245727364366e+01-4.087691800587468606e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (7.899041091017956262e+01+5.340098887584017575e+02j)	 (4.381627101227461907e+01-2.925251867981723990e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (8.578795143107836907e+01+5.489668745512989290e+02j)	 (5.126433382263900285e+01-2.269425842653541622e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.289374342844716637e+01+5.634353569841426861e+02j)	 (5.227475275724530945e+01-1.848166473257569805e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.003371568763911768e+02+5.774382139802365828e+02j)	 (5.085170546391963597e+01-1.555726023347987621e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.160735960187807052e+02+6.041559688491150837e+02j)	 (4.724075113160309058e+01-1.176701762690675878e+03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.243644030882045399e+02+6.168362552227362130e+02j)	 (4.536256055722831348e+01-1.046903928753515629e+03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.417756521681718311e+02+6.409752751195735527e+02j)	 (4.202109049316317169e+01-8.551848858023438424e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.508138450878512060e+02+6.523683966039001234e+02j)	 (4.057319041009949956e+01-7.821419788509379032e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.697238112730019282e+02+6.740401983579901071e+02j)	 (3.799693340509110584e+01-6.663356567274739746e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.896239079516888637e+02+6.941070629108725143e+02j)	 (3.577335618881954815e+01-5.782883607586049948e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.999797749280257619e+02+7.035510256730993888e+02j)	 (3.476393287871474058e+01-5.416846603114615846e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.104917042891626693e+02+7.126336048536637691e+02j)	 (3.386602409666920011e+01-5.088961355562360609e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.212584755491192254e+02+7.212753324465905962e+02j)	 (3.299874470389793402e+01-4.793411641862233523e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.434698367943317692e+02+7.374956949021815262e+02j)	 (3.146747545940352708e+01-4.281442806904731810e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.665268157571193228e+02+7.522379888795484248e+02j)	 (3.014356281400228355e+01-3.851530800133762682e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.783178199188316739e+02+7.590031272025298676e+02j)	 (2.954330509145250261e+01-3.660744335968974497e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (3.025054849149632901e+02+7.714337519533628438e+02j)	 (2.845157603836739924e+01-3.318445056542245766e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.274456775450201462e+02+7.822313558064947756e+02j)	 (2.747447573861772696e+01-3.018886144770684155e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.401747954517895778e+02+7.870262765133450102e+02j)	 (2.702891012870428611e+01-2.882278760515748672e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.530062368820836127e+02+7.914294135198128970e+02j)	 (2.661258366528785757e+01-2.753210157618727862e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.790539445684486850e+02+7.989103525276412938e+02j)	 (2.584304844004356383e+01-2.514877388739513435e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (4.056255387527884864e+02+8.048063322950159773e+02j)	 (2.517057519064409377e+01-2.299075233183324372e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.325853143768893574e+02+8.088868630463825866e+02j)	 (2.457024001338460906e+01-2.101820432363994939e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.596943374052554532e+02+8.113011103809415090e+02j)	 (2.405107252486167368e+01-1.919985573380898245e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.733809727900377879e+02+8.117710349870384334e+02j)	 (2.381303983944381741e+01-1.834138593369919192e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.870391259237173358e+02+8.118038526353675479e+02j)	 (2.359297627836719613e+01-1.751259858380041123e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (5.142091305829623025e+02+8.105112923444044100e+02j)	 (2.320012650805245613e+01-1.593560282438241700e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (5.414449972042783656e+02+8.074681914977420547e+02j)	 (2.287426531077227665e+01-1.445396515273344562e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (5.681653972139198459e+02+8.026033322194051607e+02j)	 (2.260460247128245115e+01-1.305325677859324571e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.945546114899749455e+02+7.960329899870060899e+02j)	 (2.239629775830825054e+01-1.172322765432548124e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.075314403942559238e+02+7.920478301101446732e+02j)	 (2.231247496529453755e+01-1.108167446305842248e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.330274204542702137e+02+7.828876781936040743e+02j)	 (2.218919147323060415e+01-9.840465662130655744e+01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.577061063719937692e+02+7.720412634469004161e+02j)	 (2.212177370859663483e+01-8.649182727135460880e+01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.814414218093537556e+02+7.596391960248130317e+02j)	 (2.211105131100640264e+01-7.501644108716801895e+01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (7.040516057354925579e+02+7.457573957479198725e+02j)	 (2.215701225141783226e+01-6.392587884214791671e+01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (7.150007966549528646e+02+7.382482911521493634e+02j)	 (2.220194307249704480e+01-5.851085202179547906e+01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (7.358121335240898588e+02+7.224117622926190734e+02j)	 (2.233544032695352755e+01-4.791409548297584564e+01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (7.552869821038161717e+02+7.053576621194129075e+02j)	 (2.252845784761375469e+01-3.759950568939004256e+01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.819438987182601295e+02+6.778614559955236700e+02j)	 (2.293343514129484362e+01-2.258637120675372501e+01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.901089091375998805e+02+6.681934922441148501e+02j)	 (2.310003999514843898e+01-1.769043805319267193e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.978467175036017807e+02+6.583952002637090573e+02j)	 (2.328276017731875669e+01-1.284342249715394324e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (8.186970926995743412e+02+6.281003147885925273e+02j)	 (2.393101064156662972e+01+1.431252467335613066e+00j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (8.307105425997168595e+02+6.071935559031649063e+02j)	 (2.444956829462534031e+01+1.075074408076447163e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (8.411045108212647392e+02+5.860529888601214452e+02j)	 (2.504033745612770190e+01+1.993316109596634789e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (8.456999649378270760e+02+5.754776941439282609e+02j)	 (2.536377299356707837e+01+2.447786500326843395e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.572687401839934864e+02+5.435249278407103475e+02j)	 (2.645063566192110116e+01+3.794698841363960184e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.631866407715567675e+02+5.222219373190291662e+02j)	 (2.727625488644446961e+01+4.680429334520989215e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.676167454852286482e+02+5.011507364973238055e+02j)	 (2.818700169335591710e+01+5.557718378669760284e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.693232158843869684e+02+4.907266306879539002e+02j)	 (2.867546893074421632e+01+5.993493915195156774e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.725509951564234825e+02+4.600326960304796557e+02j)	 (3.027901487104020717e+01+7.290609224895328566e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.731000306756327518e+02+4.303625983098012853e+02j)	 (3.209997886158507185e+01+8.574396557058676649e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.727428814090100104e+02+4.207940049256875454e+02j)	 (3.275833027106294537e+01+8.999765441043956571e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.712273421853209356e+02+4.020485776810792800e+02j)	 (3.415379306183473318e+01+9.847085105392761761e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.672625908339315401e+02+3.751848747443257821e+02j)	 (3.645651358797768893e+01+1.111019460889315695e+02j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.635659079292325941e+02+3.580932349255353984e+02j)	 (3.813631502094708736e+01+1.194767848465512827e+02j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.614389188356193472e+02+3.498208352827458612e+02j)	 (3.902218804734012281e+01+1.236511721861935200e+02j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.540363093541667467e+02+3.261037731919784619e+02j)	 (4.186868448241330043e+01+1.361268888323267845e+02j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.453306618514619686e+02+3.040640612542762256e+02j)	 (4.501378790620935888e+01+1.485349349527680261e+02j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.421691443160356130e+02+2.971208796538800243e+02j)	 (4.613186426205444945e+01+1.526576115601463925e+02j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.355295105288894320e+02+2.836988704014485734e+02j)	 (4.847465832630489047e+01+1.608778689957935910e+02j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.248917442229585504e+02+2.650169390738264497e+02j)	 (5.227257899962467746e+01+1.731538640289230955e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.174082196437666425e+02+2.534104177398608613e+02j)	 (5.499700044078198147e+01+1.812964269125351962e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.135546277091898446e+02+2.478709049263393922e+02j)	 (5.641927461872007399e+01+1.853549580121222959e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (8.017425348078454590e+02+2.322704173380193993e+02j)	 (6.093830277490897629e+01+1.974756463806510567e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.895772591721797653e+02+2.181148720781152690e+02j)	 (6.584477141152991919e+01+2.095001629236324447e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.854723945914383876e+02+2.137322920325577797e+02j)	 (6.757024408469776233e+01+2.134864202446861725e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.730341794358594143e+02+2.014085473108279700e+02j)	 (7.301917287726728034e+01+2.253620177280232895e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.605008095880640440e+02+1.903675634665558789e+02j)	 (7.889474746173632980e+01+2.371028416341587786e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.563325752377486424e+02+1.869517203743523339e+02j)	 (8.095158629785136384e+01+2.409831008547052988e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.438279366588479888e+02+1.774641473432023986e+02j)	 (8.741411760333707548e+01+2.525052801543422447e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.314257559756244973e+02+1.690341647110999190e+02j)	 (9.433018092567753854e+01+2.638292943435979510e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.273150212088241915e+02+1.664519121966431214e+02j)	 (9.673670820768371925e+01+2.675551327712074681e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.151364089742047554e+02+1.593314022563429830e+02j)	 (1.042693950956853826e+02+2.785697844011588131e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.031463244503046326e+02+1.531195983373440015e+02j)	 (1.122689719904405194e+02+2.893121596063785432e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.991985771083749341e+02+1.512325948623625322e+02j)	 (1.150395233897313148e+02+2.928254731722574320e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.837069783675852932e+02+1.445235008788709479e+02j)	 (1.266357565210635840e+02+3.065054285540547312e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.761558897441523186e+02+1.416590652413379416e+02j)	 (1.327443092508019618e+02+3.131010621370345461e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.724257337219979718e+02+1.403411364908070595e+02j)	 (1.358701834950541070e+02+3.163344077380949670e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.578152787651441713e+02+1.357523207989759157e+02j)	 (1.488685620708517945e+02+3.287735024252210678e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.507096857167839516e+02+1.338416328080068638e+02j)	 (1.556476024413924222e+02+3.346848785918368208e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.437476675717880426e+02+1.321770317452194377e+02j)	 (1.626108386318303474e+02+3.403734510595902520e+02j)
