f	lambda_1	lambda_2
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (4.728046769610116939e-02-2.162289480722279778e-01j)	 (-3.163740413429812492e-01+1.475509909543833431e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (3.780880937940939157e-02-2.094428096560982389e-01j)	 (-3.110372536824689282e-01+1.413092708090941396e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.871711864938630843e-02-2.022493348148779735e-01j)	 (-3.063039326263937712e-01+1.346978293087909007e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.002712167716066971e-02-1.946109455168941738e-01j)	 (-3.022011602122681717e-01+1.277589527537314751e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.182916453923626987e-02-1.865066165327162462e-01j)	 (-2.987164151010897051e-01+1.205915974323678308e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (4.144854567905364995e-03-1.779861447417820375e-01j)	 (-2.958872061122385100e-01+1.131210405444908751e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.018030657669021344e-03-1.690329378471207011e-01j)	 (-2.937863960267111940e-01+1.053321748223847026e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-9.575878920033614738e-03-1.596541350289752415e-01j)	 (-2.924219050750702098e-01+9.731192739367257316e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.540128801302828587e-02-1.499045705542441931e-01j)	 (-2.918216282304280096e-01+8.909011165696925638e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.045800483766564704e-02-1.398142141223673862e-01j)	 (-2.921158792087735212e-01+8.068668633098557974e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.468420522630956904e-02-1.294866114938444390e-01j)	 (-2.933306979077743293e-01+7.211362771434587371e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.798046605610302051e-02-1.189960476874794282e-01j)	 (-2.955711274611430017e-01+6.351113133531631483e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.022758814668469185e-02-1.085075256607899996e-01j)	 (-2.988492522563478415e-01+5.512655724220555387e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.144743712235794492e-02-9.820978424154917785e-02j)	 (-3.031985282411034377e-01+4.703853911625174161e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.169127917801221883e-02-8.826486951274509218e-02j)	 (-3.086376961624626158e-01+3.941680882362754573e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.104438632532122155e-02-7.887635121514754988e-02j)	 (-3.150030674865969549e-01+3.251356555803633364e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.965235086475206255e-02-7.020680212372312767e-02j)	 (-3.220771941706010444e-01+2.645581413647603297e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.771308091302816801e-02-6.230302922016187073e-02j)	 (-3.297565207788023534e-01+2.129680968145974615e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.542935810893266757e-02-5.518456178186890992e-02j)	 (-3.378287894142020242e-01+1.696449229811185580e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.293664576934063837e-02-4.881456895662783513e-02j)	 (-3.461607929718952814e-01+1.348084338962523589e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.034113523730027989e-02-4.315674898192445319e-02j)	 (-3.545410739244583276e-01+1.086298679596243294e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.775069975092580243e-02-3.812673486350488805e-02j)	 (-3.629380127364785769e-01+8.943288585384703143e-03j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.522898631430349287e-02-3.363866104178435401e-02j)	 (-3.713560457413226379e-01+7.653565414676042830e-03j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.281788539633282181e-02-2.963817421194923918e-02j)	 (-3.796800562764904852e-01+6.963163215523041766e-03j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.054255945657471549e-02-2.607072766971628430e-02j)	 (-3.878325334120079071e-01+6.782310360466234714e-03j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-8.422960005124192906e-03-2.286983573493814315e-02j)	 (-3.958809921751598737e-01+7.064809729837497748e-03j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.479776353120393628e-03-1.998917740601369175e-02j)	 (-4.038162975811837030e-01+7.682126279970798340e-03j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.711753934509121944e-03-1.738653805764303617e-02j)	 (-4.116388729542225788e-01+8.644166389918838539e-03j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (-3.114353253634752350e-03-1.503339325803124127e-02j)	 (-4.192562942018249750e-01+9.952399115571813198e-03j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.694006440533871172e-03-1.289270592099998891e-02j)	 (-4.267472620307488085e-01+1.151391276652526975e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.506789067897712386e-04-1.093252140750980428e-02j)	 (-4.341755835258471752e-01+1.332266613939434886e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (6.193231420100545059e-04-9.134527996888561208e-03j)	 (-4.414840378511601937e-01+1.536490943377199526e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.520528765299851426e-03-7.479326719282225477e-03j)	 (-4.486407701106641666e-01+1.758999466123052635e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.253359516620305480e-03-5.944342168268904048e-03j)	 (-4.557263059171962061e-01+2.000444119053554348e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.816861837825902770e-03-4.515707605733568220e-03j)	 (-4.627690891702569420e-01+2.252569023593299288e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.215198100462196562e-03-3.177736325817276386e-03j)	 (-4.697743050413894506e-01+2.518284204119609210e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.453827143734967964e-03-1.917236047216247519e-03j)	 (-4.766674876863938870e-01+2.797429921092368932e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.530515513833779040e-03-7.215409732635180706e-04j)	 (-4.835368061808067996e-01+3.085509781231992113e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.443520847034163557e-03+4.208869393921288449e-04j)	 (-4.904442752717797505e-01+3.384463109552299925e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.194824245809843588e-03+1.519840202151054309e-03j)	 (-4.973538871814278672e-01+3.692438866868610892e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.784435250019059310e-03+2.586521879824582593e-03j)	 (-5.042506189259307048e-01+4.005679928751495339e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.207028986983796542e-03+3.631762299396490423e-03j)	 (-5.111954708529451441e-01+4.328803650260759639e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (1.464257102141795081e-03+4.657285253719903317e-03j)	 (-5.182905670121213948e-01+4.644978308703104353e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.509489124359660817e-04+6.711602715491205018e-03j)	 (-5.327575714768091331e-01+5.304320612407086022e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.832858305485806499e-03+7.751526397685101766e-03j)	 (-5.403163658613524545e-01+5.634401686401700055e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.312861130150956263e-03+8.819929533154732826e-03j)	 (-5.480576524946588757e-01+5.968478519006858996e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.997038002559101022e-03+9.923449110504245496e-03j)	 (-5.561008256375600256e-01+6.298945714163275977e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-9.059406427224789282e-03+1.228419027974168853e-02j)	 (-5.733759896100102393e-01+6.965094527248986978e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.146383557299035863e-02+1.358592314902547227e-02j)	 (-5.827168191302034561e-01+7.284371701194602977e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.416649973666548809e-02+1.498202212682700485e-02j)	 (-5.927278606300778740e-01+7.604315935636894730e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.056205732425113106e-02+1.815057652396746823e-02j)	 (-6.155414720840409748e-01+8.215989009868819581e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.434988304363220474e-02+2.000019259348594092e-02j)	 (-6.287420593307594396e-01+8.501345679486758955e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.342112738548336237e-02+2.444099507150977735e-02j)	 (-6.606939097642162695e-01+9.018499247914872619e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.887948259865763728e-02+2.715674788381802762e-02j)	 (-6.806878300431753459e-01+9.239313533898196873e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.511802017635564710e-02+3.032866911271268895e-02j)	 (-7.046425185208540221e-01+9.426531953070302339e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.229472265088901117e-02+3.412035242853972417e-02j)	 (-7.341389035587562173e-01+9.564317805217960322e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.063527812390172300e-02+3.869752670687435364e-02j)	 (-7.717547636148825996e-01+9.643711243839900304e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-8.188712380463068763e-02+5.134349740003400775e-02j)	 (-8.926744202194576427e-01+9.545785497849609835e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-9.559941219550949221e-02+6.030331201152808879e-02j)	 (-1.000232685857899595e+00+9.322974761734824367e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.319519343915256659e-01+8.670461931682314771e-02j)	 (-1.557505197115784501e+00+8.638874907026175554e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.560703888963261010e-01+1.055172354442062144e-01j)	 (-2.708322664647035971e+00+9.264437146411218238e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (2.029743876234746391e+00-2.456826195030628601e-02j)	 (-2.206022415470332843e-01+1.514902464014500905e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (5.391738954612451673e-01-2.294908439940671757e-02j)	 (-2.992962818347953413e-01+1.867320105802990071e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.750523562856562521e-01-2.388317191951611074e-02j)	 (-3.346214268151871396e-01+1.961190522683580739e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.837075960038838995e-01-2.300772485710776000e-02j)	 (-3.646643683170001649e-01+2.022014034844740737e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.265220622768086833e-01-2.110347423591816401e-02j)	 (-3.898028891028206822e-01+2.067248526453759894e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.594130658161919678e-01-1.653996296002201161e-02j)	 (-4.290239302857080106e-01+2.140590169906314011e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.211918573241189817e-01-1.219288130659413466e-02j)	 (-4.582351654242726724e-01+2.210497380152356417e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.075207780898616849e-01-1.021308977917170790e-02j)	 (-4.702707143260094202e-01+2.246444905410029391e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (8.640411730130803658e-02-6.604064941891210627e-03j)	 (-4.908850061384715247e-01+2.321393456644626485e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (7.054283136607455984e-02-3.365647390097953329e-03j)	 (-5.080875502824181433e-01+2.400955505137628287e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (6.389587638992054452e-02-1.857201931240892723e-03j)	 (-5.157592521108411709e-01+2.442216092496189428e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (5.788115551784317470e-02-4.119743808269626939e-04j)	 (-5.229177335739271237e-01+2.483977098533922401e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (4.729628067011762416e-02+2.349132519768246108e-03j)	 (-5.359651169594015219e-01+2.570150860009506322e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.810373272098827035e-02+4.975483153403501002e-03j)	 (-5.478105516117537377e-01+2.658890480879012030e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.989843649141854520e-02+7.524293094127915138e-03j)	 (-5.586498802865591529e-01+2.750676662381573712e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.240919413651010217e-02+1.001985051861965792e-02j)	 (-5.687092011425526339e-01+2.843948962950758053e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.886785428515545815e-02+1.126161942085421308e-02j)	 (-5.735144008429103879e-01+2.892020191562562070e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.544120460054743127e-02+1.250044810622309710e-02j)	 (-5.781662347750481379e-01+2.940412364693658631e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (8.870293047527233465e-03+1.498278482692727565e-02j)	 (-5.870457039304300961e-01+3.038369635354862819e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.597394656810692037e-03+1.747742253100061094e-02j)	 (-5.956365385651700706e-01+3.138718978619253752e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (-3.444611938625191661e-03+2.000823783927087318e-02j)	 (-6.037618627297277607e-01+3.240518028097763570e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (-9.306311683280180103e-03+2.257844605547001948e-02j)	 (-6.116579927873467826e-01+3.344223346839818589e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.218467444900711572e-02+2.388230995323707695e-02j)	 (-6.154951165565099025e-01+3.397014143389008312e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.784966583210459423e-02+2.653108727878991657e-02j)	 (-6.230348999499613072e-01+3.503705334358437895e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.342035642575412968e-02+2.924077039762365549e-02j)	 (-6.303451806820032921e-01+3.612485505388062790e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.891637607511063357e-02+3.201856727107343925e-02j)	 (-6.374635916561447457e-01+3.723137626753484364e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.435842019074258902e-02+3.486972570943325245e-02j)	 (-6.443762186617624232e-01+3.835716683247189507e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.705921147627772028e-02+3.631946861664690773e-02j)	 (-6.478105375870731875e-01+3.893085277868593153e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.243677603177370417e-02+3.928821438422830381e-02j)	 (-6.544972657086887136e-01+4.008425787992407896e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.778846572876552234e-02+4.233600184772895458e-02j)	 (-6.610322088763892490e-01+4.125970833460109177e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.576626998502204335e-02+4.706705323445425915e-02j)	 (-6.706373398687310861e-01+4.306192819007799710e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-5.841807118064271109e-02+4.868147993586438571e-02j)	 (-6.737861361169193986e-01+4.367599667490010273e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.106880349503351901e-02+5.032530671264089095e-02j)	 (-6.768781353483580565e-01+4.429242269963833967e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.901545824134663887e-02+5.539489843335869412e-02j)	 (-6.859353301588480001e-01+4.617044932994170958e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.429858040311299039e-02+5.888393678144240861e-02j)	 (-6.918633342864143332e-01+4.745429572764436887e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-7.958596406153981007e-02+6.247364721877801674e-02j)	 (-6.976242963941194919e-01+4.875535173812507450e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.223392550770289300e-02+6.430985595419794199e-02j)	 (-7.004335885209735935e-01+4.941027131288999730e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.017106786162606968e-02+6.996374411513189839e-02j)	 (-7.087166237894751974e-01+5.141411476467576680e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-9.545502163729269185e-02+7.385280174006444986e-02j)	 (-7.141118592734982951e-01+5.278048835382184167e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.007536136407798932e-01+7.784311258947207435e-02j)	 (-7.193156708337786753e-01+5.416800874626392925e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.034042977951036002e-01+7.987851707443111016e-02j)	 (-7.218633817195191371e-01+5.486968464566779335e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.113552607072003653e-01+8.614684594917684790e-02j)	 (-7.293005287994742680e-01+5.700578241048249728e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.193083939670312454e-01+9.264982478138672484e-02j)	 (-7.364058723416810892e-01+5.919237640205007311e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.219647809369095448e-01+9.487840178224390963e-02j)	 (-7.386826021020813648e-01+5.992892712438813163e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.272791001392532539e-01+9.940371630547478743e-02j)	 (-7.431092986782484866e-01+6.142338117032699607e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.352429661865818811e-01+1.064173628604915267e-01j)	 (-7.494441019919514391e-01+6.370146893803327881e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.405530013725370120e-01+1.112223563208641353e-01j)	 (-7.534532740943955531e-01+6.524972862911267990e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.432054606964530130e-01+1.136708999536707454e-01j)	 (-7.553890655385416819e-01+6.603144196580785774e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.511616641393411786e-01+1.211800378372280274e-01j)	 (-7.608942408558717618e-01+6.840848991252901357e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.591108632299935710e-01+1.289512823650375561e-01j)	 (-7.659476564166057821e-01+7.083048861952172537e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.617675154263799042e-01+1.316012036256854478e-01j)	 (-7.675004303013237550e-01+7.164646952321813700e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.670522640014180937e-01+1.369814184200240648e-01j)	 (-7.705079364021791832e-01+7.329846973050644365e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.749815908364509287e-01+1.452919454767072904e-01j)	 (-7.745536548382148112e-01+7.580624692704267531e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.802450575037314318e-01+1.509694165828638635e-01j)	 (-7.769826405493470700e-01+7.750532605638164041e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.828729329326937436e-01+1.538503363988722450e-01j)	 (-7.780957206656952119e-01+7.836311533738341550e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.907412460091761353e-01+1.626896894232143786e-01j)	 (-7.810953392603586787e-01+8.095837178442218951e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.985627267403783924e-01+1.718003149418018127e-01j)	 (-7.835379088853202667e-01+8.359482251185743618e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-2.011691185058042119e-01+1.749009820488975353e-01j)	 (-7.842002710252800046e-01+8.448003349285388985e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.089374463008589200e-01+1.843757137243336452e-01j)	 (-7.858347754364300997e-01+8.716611149960808991e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.166587277075133211e-01+1.941311146995403913e-01j)	 (-7.868260515201177530e-01+8.988801511391943944e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.192228061457850985e-01+1.974501151779454733e-01j)	 (-7.870244241988995082e-01+9.080138143554056240e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.268618024102054265e-01+2.075757456277506630e-01j)	 (-7.871602499178592671e-01+9.356696241121792434e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.344243761247838953e-01+2.179847279889240430e-01j)	 (-7.866473189786604703e-01+9.636304228857147658e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.369280900819960567e-01+2.215130502919619437e-01j)	 (-7.863149229574155630e-01+9.730224932238141777e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.443911062350850316e-01+2.322992870251052722e-01j)	 (-7.848780009373330646e-01+1.001328996449603270e+00j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.517699090999114264e-01+2.433642922020086696e-01j)	 (-7.826914645461513498e-01+1.029891602470029532e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.542074540486870537e-01+2.471159360493683232e-01j)	 (-7.818018307356653374e-01+1.039466583517892007e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.638440282120670943e-01+2.624351554577237233e-01j)	 (-7.774515794108178834e-01+1.077975817975956874e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.685977217928222083e-01+2.702943009458764756e-01j)	 (-7.747707676380735098e-01+1.097315738242935934e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.709580997400773406e-01+2.742606416481949694e-01j)	 (-7.732943999965397053e-01+1.107015514947754076e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.802349533563727735e-01+2.904670840806438115e-01j)	 (-7.665649807639002278e-01+1.145984276912163313e+00j)
