Frequency [Hz]	0.0+det[I + L(s)]
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (8.203675730210406858e-01-1.593453619213641703e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (8.137222455550260358e-01-1.663081225437858801e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (8.063111525494033316e-01-1.730267225310767043e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (7.981390629518233526e-01-1.794777709463208637e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (7.893184644007591455e-01-1.856339867390865428e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.798898110572174414e-01-1.914123453001390640e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.699089071277057661e-01-1.966855004934169038e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (7.594618435286981661e-01-2.015568570146554495e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.485682122821145645e-01-2.060245864054265630e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (7.372663809891432107e-01-2.099597174326550686e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (7.256728645253901488e-01-2.134160377953185916e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.137528468947704763e-01-2.164219250852288390e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.015953469517119956e-01-2.190114115108048043e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.892144136174053193e-01-2.211474984967521651e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.766517803025250410e-01-2.227541894004833600e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.639389175686984945e-01-2.239634149111442984e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.510710955716946247e-01-2.247926886640111421e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.380783329115163882e-01-2.251452517346335669e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.250322486056930638e-01-2.251056028408679743e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.118729097211983436e-01-2.247006950633595457e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.986601970350650115e-01-2.239766757155674526e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.853906146510607922e-01-2.229096870936211339e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.720923833723264851e-01-2.214521972161790364e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.587581874663495318e-01-2.197208611884742535e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.453699796788987753e-01-2.177301840969479430e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.319467633663618189e-01-2.154082564289368784e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.185242970836748677e-01-2.128401097529512564e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.050345222413343826e-01-2.100412876630198267e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.915101625248798345e-01-2.070518805318778688e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.779367195202635643e-01-2.038547365360055541e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.643248854217832400e-01-2.004245198282490481e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.506452199261067881e-01-1.968488834709153923e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.368732087204190706e-01-1.931355911314179552e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.230085540269611366e-01-1.892344280073781360e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.090574427069920693e-01-1.852201263502649131e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.949503572372993210e-01-1.811000438073042951e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.806942190529595815e-01-1.768991815969034875e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.662612137711218074e-01-1.726082895681057827e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.516328585454612798e-01-1.682209867670064474e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.367656744695988191e-01-1.637959028951828655e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.216265611705326766e-01-1.593375252218664218e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.061798182372446053e-01-1.548132394688432889e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.903967155066825567e-01-1.502862864741363325e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.741975677722653382e-01-1.457641658186001610e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.575554825030410000e-01-1.412528422669133421e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.404100615231269111e-01-1.367557912158985367e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.226837478752105026e-01-1.322843379041099832e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.043052014256406534e-01-1.278757778017196034e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.852069848421893095e-01-1.235404301513081116e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.652747745216777142e-01-1.192606479034316186e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.444034911733954041e-01-1.150941526527252678e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (1.224515712973303361e-01-1.110642892451973035e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (9.931225166429091811e-02-1.071496574025435633e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (4.867758758973277089e-02-9.983735677116635510e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (2.077049509389861798e-02-9.647871349072939529e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.226420360526085482e-03-9.340458070254056833e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.162735035252546067e-02-9.059286832150485747e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.152927960651857764e-01-8.616451504564370811e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.578100714700173268e-01-8.456756071862028823e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.049167485746839767e-01-8.366228805207165387e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.169958973094433308e-01-8.390070761250824349e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.849116625932659796e-01-8.545091820645897562e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.551976827728967168e-01-9.266110312235795177e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-6.643869818343355327e-01-9.915821567547551674e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.968036007283227917e-01-1.084941032361828872e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.615685925921948485e-01-1.216274837548797227e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.172112354057895489e+00-1.405093560440075773e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.840371234212819340e+00-2.075781818116566868e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.422177515718992424e+00-2.708217540589211714e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.317638170232361183e+00-6.046114858364411981e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.109984072300203906e+01-1.288890785365176539e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.200067759825417468e+01+1.484188540771361531e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.290526523982140183e+00+5.757682945606660274e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.323713763521556785e+00+4.669308563457852390e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.742353051737195901e+00+4.034922537066315540e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.353692902323990754e+00+3.634602613016020833e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.864770239016299680e+00+3.175674186394843446e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.568387174642146720e+00+2.945192018916606980e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.459746709291807054e+00+2.876782222041268100e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.290765652711536982e+00+2.797605085492412269e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.164876939220045537e+00+2.771270231279941987e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.113041091403432326e+00+2.771397125383258664e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.066922122848585008e+00+2.777580682353653629e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (9.881830839026480851e-01+2.806937959160972773e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.228974793713745628e-01+2.851557489251906330e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (8.677045993881555841e-01+2.909398969175768235e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.202344685622168230e-01+2.974816924186179379e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.987595657131234539e-01+3.011398610610815929e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.786439233802577853e-01+3.049229392422532769e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.419081078167173438e-01+3.128746118884938587e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.087655831879841051e-01+3.212801692129084730e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.789210268051126818e-01+3.300617121270645327e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.515454184834774676e-01+3.391224063460361315e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.387012499845194924e-01+3.438005435419471123e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.143983069497876981e-01+3.532793430764596954e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.917873041078280938e-01+3.630118099727550063e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.706182911113069078e-01+3.729331915529955910e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.507259471123168160e-01+3.830403200102979189e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.411354636971246190e-01+3.881812980622798559e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.227904477767630897e-01+3.984861491088859675e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.053186454217957202e-01+4.089582940543049494e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.804576101059490068e-01+4.248745196819487258e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.724786050787871394e-01+4.302724514647726650e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.646889512041839088e-01+4.356653618760452096e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.421653536459626554e-01+4.519746255786640798e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.276996834838090455e-01+4.630026498820865033e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.137085657323012478e-01+4.740795100279836527e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.068875780447124280e-01+4.796150529668118390e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.868981107860798851e-01+4.963838441247378497e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.739235118437802541e-01+5.076702238869618133e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.612823117113654336e-01+5.190201374577635418e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.550611322810696691e-01+5.247129179323128945e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.367369024603836802e-01+5.418471907427983014e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.188670153535624330e-01+5.590965517960889697e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.130167795233611550e-01+5.648390101708369304e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.014374700319927824e-01+5.763985116504386497e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.843368605741574129e-01+5.937572639329435908e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.730864447304535148e-01+6.053914620595514107e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.675043160391995523e-01+6.112136248479349554e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.509178046320211797e-01+6.287169504088870875e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.345217093160411881e-01+6.462462632291581244e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.291145557092414131e-01+6.520843608790513057e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.182862243855003270e-01+6.638094240651120082e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.021678621543536170e-01+6.813549316701619230e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.914412941206719843e-01+6.930869236225422059e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.860946786048182922e-01+6.989651002558904258e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.700414082884291467e-01+7.165565788015830773e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.539619234452530017e-01+7.341646236723609054e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.486096700112232161e-01+7.400165568677525840e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.324614135143146743e-01+7.576219789581266628e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.162240379913763860e-01+7.752345732287792002e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.107731284745008954e-01+7.810934678492796879e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (9.433349418529986263e-02+7.987142275001074543e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.768484397977215572e-02+8.163533166363242666e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.209452224772738838e-02+8.222457263496102398e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (5.513588451686434605e-02+8.399028224972918677e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (3.792968388624071846e-02+8.576134887182190747e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (3.212553817554188867e-02+8.635331147466822621e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (8.516847140891955353e-03+8.872760509742609880e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-3.527114817204436963e-03+8.991777198745013466e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-9.600996428451446726e-03+9.051471199127586464e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-3.439728331843534825e-02+9.291994744353615499e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-4.708742044802768228e-02+9.413216974737410592e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-5.998440858037196177e-02+9.534993268926867938e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-8.640535622008593819e-02+9.781191883513457030e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-9.314933465129660028e-02+9.843568986828737932e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.137475744813282036e-01+1.003172382267469187e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.349061574879971692e-01+1.022245429232221836e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.420805107368800502e-01+1.028688418098348434e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.789285411461604414e-01+1.061454814399969360e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.865099556976837769e-01+1.068141932889526746e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.096196684239457209e-01+1.088495244204479961e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.333502684065473787e-01+1.109302341871282627e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.414120490477557335e-01+1.116347939443675719e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.827325360844202828e-01+1.152567469874733463e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.912232838144330205e-01+1.159987305064903440e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.170723942220597946e-01+1.182780214062838953e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.435504035155402813e-01+1.206252400670787983e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.615587405165120449e-01+1.222303742763467538e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.983819148695534884e-01+1.255537240992250503e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.077458855791875614e-01+1.264084484264129893e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.458764109678934329e-01+1.299261210417399504e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.653152865100268487e-01+1.317486990884446874e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.949403599712165480e-01+1.345658584004505665e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.250687497294304062e-01+1.374902965229465535e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.351951177866683951e-01+1.384903973939749733e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.866677459597936517e-01+1.436779532724808517e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.971070538840032027e-01+1.447549371967457699e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.392186472347238801e-01+1.492037621405995163e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.604944405809244357e-01+1.515129975951083008e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.926336934890081620e-01+1.550875922410152263e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.250224204599691191e-01+1.587981196534802075e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.575359522776977661e-01+1.626509886078576050e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.901486607467361756e-01+1.666471941169171966e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.119189379642629545e-01+1.693916681732734242e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.554478692030399456e-01+1.750801740290043540e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.662868058349944000e-01+1.765456069897558322e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.203061996583604687e-01+1.841242258021277278e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.310536219598654073e-01+1.856908345637069857e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.842521898733873620e-01+1.937868227086743556e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.947429304436586905e-01+1.954596701542091974e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.046569820535110829e+00+2.040804731896187274e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.056784105325224932e+00+2.058562311781375165e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.096879278771699662e+00+2.131385063260905266e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.116468603649030555e+00+2.168833505916889060e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.154734157860030974e+00+2.245795745249627551e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.173341731614762296e+00+2.285292883756327331e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.209348959296238313e+00+2.366277830550170158e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.226713218366241032e+00+2.407769579251353598e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.260052254802963789e+00+2.492678341054802793e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.276021756919818007e+00+2.536075781967078502e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.306364943137653167e+00+2.624707861935438480e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.320697800765703311e+00+2.669917400869933122e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.347686291775242573e+00+2.762049251624533408e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.360280708951390860e+00+2.808941788405791229e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.389023647204125300e+00+2.928467804717707512e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.394279875897368681e+00+2.952751161994761286e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.418009390870543784e+00+3.075927624805449234e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.422257251444784432e+00+3.100900477175265291e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.440706330694302650e+00+3.227333547526214375e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.443825680034566572e+00+3.252915996904479190e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.456716079006773912e+00+3.382177442764862541e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.458721766364717842e+00+3.408280946131890587e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.465839883903407914e+00+3.539930271228144854e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.467306239991609473e+00+3.593056032058990379e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.467814356422045607e+00+3.700025407392652621e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.466069925347879499e+00+3.780788533896126236e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.462508046249062055e+00+3.861914844933719948e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.454890768441426951e+00+3.970557166736318422e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.449828834894583141e+00+4.025033643494657198e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.433602279688347192e+00+4.161498290238486497e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.429766200136465715e+00+4.188821450755815690e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.407357842770785794e+00+4.325427358455539384e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.402263200374267216e+00+4.352724023095538186e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.373760288321912437e+00+4.489017867964925301e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.360933274271985960e+00+4.543378479840015416e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.332893677895087725e+00+4.651752570520592656e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.309794525426508871e+00+4.732648379996353682e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.284947876264205258e+00+4.813148891472978086e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.239714357787326193e+00+4.946278361527034484e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.230099366881511669e+00+4.972717260875284317e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.179263563738687459e+00+5.103985668553930211e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.157658055066686620e+00+5.156001983722904747e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.112322392268401350e+00+5.259105810635127831e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.076506487241083443e+00+5.335563242739169709e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.039181473866434890e+00+5.411226747478342425e+00j)
