f	lambda_1	lambda_2
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (3.710955368414481370e-02-4.344602843323863012e-02j)	 (-1.941514831462663460e-01-1.396318960147027166e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (3.828830747012636204e-02-3.446012781831883642e-02j)	 (-2.033958787577319627e-01-1.538230310294322889e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (4.025656705382361922e-02-2.691478167155288842e-02j)	 (-2.139731620520226862e-01-1.663432173831302929e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (4.258228833508642674e-02-2.062499139798001230e-02j)	 (-2.254648687147855490e-01-1.773754709309323663e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (4.501975015863046714e-02-1.538892028628064540e-02j)	 (-2.375348865540253818e-01-1.871063679857836448e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (4.742442513962266681e-02-1.101552405078274482e-02j)	 (-2.500191995610862028e-01-1.956596772368307813e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (4.971775938801001327e-02-7.344663850651661496e-03j)	 (-2.628112196704445180e-01-2.030835796897026979e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (5.185403966737112125e-02-4.256956202114241250e-03j)	 (-2.757936558633772850e-01-2.096036020894542495e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (5.380444531054079382e-02-1.655153938074971354e-03j)	 (-2.889310646277846728e-01-2.153207497532233228e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (5.556013650548843885e-02+5.435572284576417612e-04j)	 (-3.021983210054519087e-01-2.201935243745318516e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (5.712029909477941980e-02+2.410842151197613303e-03j)	 (-3.154995481781993627e-01-2.243494908977998747e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (5.848148382018386604e-02+3.996771521291783702e-03j)	 (-3.288751890110435117e-01-2.278675620359248699e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (5.965306361506468591e-02+5.341058034942017252e-03j)	 (-3.422579998132005419e-01-2.308138748994006395e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.063633391791467542e-02+6.483108784634046551e-03j)	 (-3.556479227693427059e-01-2.331938228161496152e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.143752987817951983e-02+7.462887802844826723e-03j)	 (-3.690307068714334116e-01-2.349729970784034672e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.206461104434018994e-02+8.301948947282491997e-03j)	 (-3.823884419977519600e-01-2.362961501305601564e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.251986305602884320e-02+9.016780789229031368e-03j)	 (-3.957318148030756211e-01-2.371966467997513039e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.281222357657642585e-02+9.629807175717410017e-03j)	 (-4.090542890886498251e-01-2.375969776018181101e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.294857851804865068e-02+1.016582682848501257e-02j)	 (-4.223076367204758874e-01-2.375997189623183792e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.293147081866391768e-02+1.063295066722431959e-02j)	 (-4.355554116350698335e-01-2.372376997405712395e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.277420919720827497e-02+1.103887834658261874e-02j)	 (-4.487545498623610185e-01-2.365527806852198156e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.247661367338774863e-02+1.139580694312114853e-02j)	 (-4.619168304517096701e-01-2.355340721484655009e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (6.204164603730159822e-02+1.172493728245168829e-02j)	 (-4.750358225655877953e-01-2.341509000401576779e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (6.147651392120759284e-02+1.202814038263015986e-02j)	 (-4.881243119150188159e-01-2.325126644828839628e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (6.078095508994096896e-02+1.230468469689328589e-02j)	 (-5.011994653492105600e-01-2.306339668342503313e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.996107760479213455e-02+1.256699036001405340e-02j)	 (-5.142600736326563560e-01-2.284479478826253185e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.902003936146098251e-02+1.283048188423049907e-02j)	 (-5.272868838198896402e-01-2.260451612573653457e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.795721884308394078e-02+1.309254809238459896e-02j)	 (-5.403459255175571130e-01-2.234386434222601359e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.678532894583976365e-02+1.335314250216399629e-02j)	 (-5.534146624627238609e-01-2.206562938635739934e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.550002365961771711e-02+1.361806700271833356e-02j)	 (-5.665119343505558014e-01-2.176871764637022810e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.410021717164253952e-02+1.390654606099276172e-02j)	 (-5.796455812964096399e-01-2.145155659836221473e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.259153151723998387e-02+1.421324654512869101e-02j)	 (-5.928453024723877585e-01-2.112182362978968497e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (5.097064651377694600e-02+1.453176861026035313e-02j)	 (-6.061319470936276099e-01-2.078002547244039433e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.924146035263324284e-02+1.487432800994286167e-02j)	 (-6.195216522678963500e-01-2.042115556253577269e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.740474855545907112e-02+1.525408500884152529e-02j)	 (-6.330219281037768875e-01-2.005284814573633501e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.545657424941462743e-02+1.566460419950357549e-02j)	 (-6.466995620041308124e-01-1.967548113988971947e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.340969726624922115e-02+1.610315832549435999e-02j)	 (-6.605549923966164139e-01-1.929013761357206147e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.125636633607051434e-02+1.657450167299079347e-02j)	 (-6.746213136279201050e-01-1.889627808679987253e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.899304510131409301e-02+1.710009870462896389e-02j)	 (-6.889370589053233074e-01-1.849378034335753818e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.662381564437907494e-02+1.767060549999579025e-02j)	 (-7.035457241650679983e-01-1.808741857105142237e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.414239154018618855e-02+1.827758248798402180e-02j)	 (-7.184791348071031258e-01-1.767734257111578389e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.155152613888260321e-02+1.893573495610342480e-02j)	 (-7.337919698326638152e-01-1.725987560397451992e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.885062270654299016e-02+1.965801227719585903e-02j)	 (-7.495297635203359565e-01-1.684119165171768240e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.603228723542044820e-02+2.043687025864063603e-02j)	 (-7.657753514461750344e-01-1.642162978986956567e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.310916382325601398e-02+2.126827376030985053e-02j)	 (-7.825658328341941194e-01-1.600013553430205959e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.007059042514589692e-02+2.215822933625229141e-02j)	 (-7.999755741322011060e-01-1.557710275673562517e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.691202177118522609e-02+2.313179811824904106e-02j)	 (-8.181126811806310739e-01-1.515345059409664297e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.363524635420999831e-02+2.417719364042870966e-02j)	 (-8.370571765732945924e-01-1.473165215740991352e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.023057231744332884e-02+2.528610030601804309e-02j)	 (-8.568881416392800654e-01-1.431218678857580917e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.700380436729359845e-03+2.647645431453850631e-02j)	 (-8.777545453302474376e-01-1.389189614813025886e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.043201265247489490e-03+2.776189238998609185e-02j)	 (-8.997961233024537320e-01-1.347551483819091622e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.579296435241654473e-04+2.913976673236987752e-02j)	 (-9.231833432347076318e-01-1.306472601360890717e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.664171207916636974e-03+3.059372053310821515e-02j)	 (-9.480465891636421505e-01-1.265289537439593381e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.294068890929848600e-02+3.382620212169738794e-02j)	 (-1.003237574464243664e+00-1.184367846639148986e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.729029908282591135e-02+3.558791112187735528e-02j)	 (-1.034077348640970673e+00-1.144324331620751312e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.180354872111901071e-02+3.747779148457683340e-02j)	 (-1.067560147777931290e+00-1.105108077711205172e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.646333782961247244e-02+3.948478772600017006e-02j)	 (-1.104078437090336040e+00-1.065911945920332976e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.631110876019819078e-02+4.387310641697125813e-02j)	 (-1.188372219877846137e+00-9.901367518010921465e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.146652472537540324e-02+4.629775068548024064e-02j)	 (-1.237741309435534065e+00-9.518031166719932712e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.682632414689878037e-02+4.886354834463531305e-02j)	 (-1.292994823090428458e+00-9.152570128694487162e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.809105443148227660e-02+5.442030882949394632e-02j)	 (-1.426401643073218928e+00-8.407217854665154089e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.400962175371940899e-02+5.745397561224376004e-02j)	 (-1.508378544099695295e+00-8.028331586215951832e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.646278167190410924e-02+6.403134160049096801e-02j)	 (-1.716820852325893432e+00-7.233502130995393686e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.301306483766784927e-02+6.757473200491546927e-02j)	 (-1.852186676566161649e+00-6.805933126136434752e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.979398405765506852e-02+7.130075338599384249e-02j)	 (-2.017714693985127372e+00-6.348870472206147308e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.678572504633056739e-02+7.523417238330329382e-02j)	 (-2.225241673934188036e+00-5.825212366946900394e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.040242373913662921e-01+7.936537296461730617e-02j)	 (-2.492398532523925514e+00-5.245388625372591346e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.192123814509568613e-01+8.814940344676513995e-02j)	 (-3.348819574004609390e+00-3.548610062929454662e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.271685113526979105e-01+9.282167461117582508e-02j)	 (-4.100115993251616686e+00-2.175224739483921227e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.438376894495146940e-01+1.026563953172973664e-01j)	 (-7.863659559694013090e+00+4.393848077728516183e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.525074342856463927e-01+1.078100543955909929e-01j)	 (-1.540444450697987122e+01+1.751580910246973710e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.477781780826892621e+01-3.459347930293327211e-01j)	 (-1.706034971808139122e-01+1.184863589194566913e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.729832252191243924e+00-1.716393388727356362e-01j)	 (-1.895710099689401629e-01+1.295536851679610635e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.477549184500423607e+00-1.494669851540469663e-01j)	 (-1.993539448536115199e-01+1.351909400404372463e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.728530698326866233e+00-1.366812324813757307e-01j)	 (-2.092857614056635729e-01+1.408252915009284290e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.231276539942502524e+00-1.278258616518812840e-01j)	 (-2.193414134515306035e-01+1.464883686922958117e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.613658267462234619e+00-1.167401486511336489e-01j)	 (-2.397788431430617762e-01+1.577233277652028420e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.247564759224989217e+00-1.098205068874053003e-01j)	 (-2.604082911698533120e-01+1.687370332740349421e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.116058042140479989e+00-1.071365406450622282e-01j)	 (-2.706819891846516946e-01+1.741330507283614104e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (9.159656702823427699e-01-1.025164244742491765e-01j)	 (-2.910792466603699391e-01+1.846853673817600572e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (7.716738148231117034e-01-9.830984026622482941e-02j)	 (-3.110499668428597375e-01+1.949728052351979157e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (7.138088920968489459e-01-9.631159779110172459e-02j)	 (-3.208271721835174173e-01+2.000230053571827593e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (6.632010675823432067e-01-9.440652607651343897e-02j)	 (-3.304281575239780833e-01+2.049935904488489613e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (5.789949478591409626e-01-9.058227980527443213e-02j)	 (-3.490569270043905603e-01+2.148284812404124833e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (5.116398020636387933e-01-8.685462152755368814e-02j)	 (-3.669909858536112846e-01+2.245139790043198802e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.566394143050723775e-01-8.305985217931538545e-02j)	 (-3.841340147825833551e-01+2.341906314152655821e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.108588213622053065e-01-7.939000272564816774e-02j)	 (-4.004818455263484678e-01+2.437960702627548493e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.906675141533144657e-01-7.748756072294234187e-02j)	 (-4.083942126966926267e-01+2.486681979962980238e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.720299157643721100e-01-7.561590457027646262e-02j)	 (-4.161054937289035416e-01+2.535407186474782915e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.386910075781843221e-01-7.189117961669250212e-02j)	 (-4.309450947495433448e-01+2.633323171493723303e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.095003672453752741e-01-6.819999103009991015e-02j)	 (-4.452308051949350753e-01+2.732512257528010302e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.838218072678176940e-01-6.451705820158701310e-02j)	 (-4.587804760843857688e-01+2.832846445113167411e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.608426409611346308e-01-6.087214966401768845e-02j)	 (-4.718115074201495451e-01+2.934526131525457826e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.502362458362053510e-01-5.903394279989628707e-02j)	 (-4.781121944692912074e-01+2.986230695501987942e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.304826430712011986e-01-5.538731289810458480e-02j)	 (-4.903675569079447571e-01+3.090547766014104525e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.124366888729371516e-01-5.172513172033350870e-02j)	 (-5.021306595490899749e-01+3.196855293090182792e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.958198877250208469e-01-4.806058622308859857e-02j)	 (-5.134443109548032513e-01+3.304979037689106391e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.804203247616436023e-01-4.437571565136046170e-02j)	 (-5.243126109484627095e-01+3.415074639449882099e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.730937212163123351e-01-4.252145650420913886e-02j)	 (-5.296406924728965793e-01+3.471115562971726076e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.591643259009136169e-01-3.881544874918427257e-02j)	 (-5.399459710692408043e-01+3.583956948800164355e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.460447728639505949e-01-3.506751293126243729e-02j)	 (-5.499004976834810376e-01+3.699062517233664971e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.276249854956145180e-01-2.939291126983925584e-02j)	 (-5.642785923645678992e-01+3.875491694503403473e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.217761111053197731e-01-2.747002206396288726e-02j)	 (-5.689365611826402436e-01+3.935657961321004095e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.160695477504003620e-01-2.554489457351577508e-02j)	 (-5.734911246391485307e-01+3.996076028276799308e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (9.966721633609963715e-02-1.968966797624358001e-02j)	 (-5.867079960359616875e-01+4.180343906492283712e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (8.924096315268408020e-02-1.571639073550548660e-02j)	 (-5.952330208245262266e-01+4.306282027865813711e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.918578899770407908e-02-1.168432308045376511e-02j)	 (-6.034600314701069612e-01+4.434050008809834464e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.428591392956875039e-02-9.645651183211159663e-03j)	 (-6.074545498344531280e-01+4.498436226761277079e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (6.001533718887072655e-02-3.428922208665433069e-03j)	 (-6.191202277294898249e-01+4.695381855573707020e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (5.082251583197502920e-02+8.041606464468387117e-04j)	 (-6.266406118260338109e-01+4.829655224163738603e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (4.186468359661754679e-02+5.115978915200533605e-03j)	 (-6.338763660834059177e-01+4.966131317938573542e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.746548897984279536e-02+7.300508665485094806e-03j)	 (-6.374048182345736224e-01+5.035158892718739621e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (2.455564021503603422e-02+1.397318502764191561e-02j)	 (-6.476562151924902810e-01+5.245318143657882182e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (1.203217483161725387e-02+2.083474526067097266e-02j)	 (-6.574039529071069587e-01+5.460509893518602498e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (7.936040905840602289e-03+2.316655457002719798e-02j)	 (-6.605237620907131735e-01+5.533041231343899247e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.524461621842110315e-04+2.789666072014014564e-02j)	 (-6.665923598660807858e-01+5.680216909255448865e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.203678144997727406e-02+3.516640071513733867e-02j)	 (-6.752689069695555490e-01+5.904554201168272787e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.981166787431809517e-02+4.013000646029538099e-02j)	 (-6.807715120503537998e-01+6.057070501688173181e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.365655192277898999e-02+4.264892021940341893e-02j)	 (-6.834332176756758859e-01+6.134068379287562767e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.503641026034867711e-02+5.035268878121589020e-02j)	 (-6.910476733399603111e-01+6.368266765603609603e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.619920862176332688e-02+5.828558866247700310e-02j)	 (-6.981089207835887711e-01+6.606970047241965682e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.987867003535878530e-02+6.098269577193854429e-02j)	 (-7.003113239663923961e-01+6.687436673037187029e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-5.716511942805674318e-02+6.645157545786181674e-02j)	 (-7.045884579050438745e-01+6.850280224305067556e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.794884156607317038e-02+7.486410598159148888e-02j)	 (-7.104696224922251169e-01+7.097594175098020930e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.503733082597752180e-02+8.060273226826022985e-02j)	 (-7.140840982358707123e-01+7.265163543928295775e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-7.855393782138864189e-02+8.351200638150652056e-02j)	 (-7.157798482010341301e-01+7.349764058130417999e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-8.899775742136534218e-02+9.241454910449273252e-02j)	 (-7.204789026189505341e-01+7.605819689782795656e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-9.927847948060092298e-02+1.015701802728724290e-01j)	 (-7.245631927399558414e-01+7.865979065483703625e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.026758077148626769e-01+1.046808978247102673e-01j)	 (-7.257615980421557866e-01+7.953372565816275719e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.127568763266511009e-01+1.141797586953821608e-01j)	 (-7.289705727981382610e-01+8.218553609355304657e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.226924885507080787e-01+1.239433242207602648e-01j)	 (-7.314911179649538076e-01+8.487351157110494260e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.259736585167037237e-01+1.272599711419634405e-01j)	 (-7.321879437135850877e-01+8.577582252459465817e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.357127574676356696e-01+1.373773683528174139e-01j)	 (-7.338000044774530828e-01+8.850814594668829915e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.453005286301469190e-01+1.477658576580199445e-01j)	 (-7.347264575033525258e-01+9.127144036664291971e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.484633578937050724e-01+1.512864644751221732e-01j)	 (-7.348678082580860638e-01+9.219980274480232829e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.578566680271646372e-01+1.620386981095411350e-01j)	 (-7.348285563746520532e-01+9.499882508940534764e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.671017409521368124e-01+1.730628484415478174e-01j)	 (-7.340146091163668451e-01+9.782412748457313123e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.701487012413010480e-01+1.767991188038219308e-01j)	 (-7.335766730127238899e-01+9.877144086037394910e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.821626045282444539e-01+1.920499917283973734e-01j)	 (-7.310057053739037469e-01+1.025828600686021552e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.880689011259919496e-01+1.998681086099871607e-01j)	 (-7.291989874346226363e-01+1.044979898420702602e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.909967574201313911e-01+2.038159382685933996e-01j)	 (-7.281583269396227909e-01+1.054587777975453555e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.025021758242472880e-01+2.199368730228094537e-01j)	 (-7.231457962044184340e-01+1.093194026754702231e+00j)
