Frequency [Hz]	d axis	q axis
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.607329141526212268e+01+2.971256121778786223e+02j)	 (-3.770353799341819467e+02+9.681129197145376111e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.742826586001186939e+01+3.076927384713071092e+02j)	 (-4.239719271887152559e+02+1.038438228524726355e+03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.889387091977420141e+01+3.182722792234374651e+02j)	 (-4.814249977359228296e+02+1.119385137303169586e+03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.046484209440373903e+01+3.288486387431702269e+02j)	 (-5.530930433509728346e+02+1.213140324458702253e+03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.213787972018948125e+01+3.394143255537920254e+02j)	 (-6.442415943903992002e+02+1.322405173660717310e+03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.391906628111102151e+01+3.499590127105664692e+02j)	 (-7.629431417241839881e+02+1.450631349692859203e+03j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.581278491135519459e+01+3.604721398852291827e+02j)	 (-9.220340002544795652e+02+1.601072048984093954e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (3.782247907901023609e+01+3.709501040934794105e+02j)	 (-1.142277670329019429e+03+1.776306473273803022e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (3.993479807330862741e+01+3.813816664504435039e+02j)	 (-1.457523693359363961e+03+1.974651089484801560e+03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (4.454043597469038929e+01+4.021010656917901542e+02j)	 (-2.641091134430239435e+03+2.321579808834312189e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (4.702711372694785297e+01+4.123854413607787706e+02j)	 (-3.710918260602522878e+03+2.199559567215164407e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (4.965766003907448578e+01+4.226074183626653280e+02j)	 (-5.042754184371422525e+03+1.331728376305923575e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.242097362983041364e+01+4.327693199428221646e+02j)	 (-5.757112539948435369e+03-6.700550546331960504e+02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (5.841906671472446533e+01+4.529215101664903500e+02j)	 (-3.178538674656858802e+03-3.460436884321238722e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (6.163290986916361192e+01+4.628743424579805605e+02j)	 (-1.929079396488540169e+03-3.327654535536609274e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.503498056041698305e+01+4.727657681259070159e+02j)	 (-1.178497082270237115e+03-2.944182581632513575e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.233481655038141866e+01+4.923807416348073502e+02j)	 (-4.767322411481537756e+02-2.237490545001597638e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.624673822206437990e+01+5.020681251736640434e+02j)	 (-3.121782022875306666e+02-1.971929541488305176e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.463140086894041758e+01+5.212304678502239312e+02j)	 (-1.338172323159406574e+02-1.579165153220096499e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.911664877897483450e+01+5.307188840828708862e+02j)	 (-8.452419900851504053e+01-1.432756985989164377e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.381581546085583057e+01+5.401362166943097236e+02j)	 (-4.982633117559748115e+01-1.309912901470604993e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.869736306137406245e+01+5.494311537688281533e+02j)	 (-2.482139647628720525e+01-1.205259304512624112e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.038214658154630570e+02+5.586252769733432615e+02j)	 (-6.815088947659392993e+00-1.115497863171499148e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.146903058694879292e+02+5.768176558114021191e+02j)	 (1.649261744146233610e+01-9.697311913824449903e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.204545744340539102e+02+5.857547784483289206e+02j)	 (2.387696813802852702e+01-9.096526873144832734e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.326844003067502342e+02+6.033801490250126562e+02j)	 (3.352066444857778293e+01-8.085685724834021357e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.390893114465672795e+02+6.119830451533737232e+02j)	 (3.659696299545629472e+01-7.654030302658326264e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.526734728894879822e+02+6.289192930293975223e+02j)	 (4.042899070077297097e+01-6.908718888612665978e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.672171840454619769e+02+6.453117247190016315e+02j)	 (4.219478160256981170e+01-6.284447682874019847e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.748915100160753298e+02+6.532893895202369094e+02j)	 (4.255131417046791853e+01-6.008680828764828448e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.827422411985176609e+02+6.611310851679845655e+02j)	 (4.271557329110737555e+01-5.752768863334608795e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.908610656170626498e+02+6.687635013926494594e+02j)	 (4.264735971901436073e+01-5.514664794806481041e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.078357616258953726e+02+6.835811777716361348e+02j)	 (4.214164968958314716e+01-5.085021258677371065e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.257714054531468832e+02+6.976931186380270447e+02j)	 (4.128869469739511544e+01-4.706515364261354648e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.350664616574405557e+02+7.044190215744348507e+02j)	 (4.077238023887058205e+01-4.533123971153981415e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.543868425121161181e+02+7.172726494210313604e+02j)	 (3.963155709513847569e+01-4.213742211781588480e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.746669252364445697e+02+7.291442824520339627e+02j)	 (3.838582445239424601e+01-3.925461811355383475e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.851535501446115859e+02+7.347011881991182918e+02j)	 (3.774885551115519178e+01-3.791282320295601949e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.958156520955590167e+02+7.400001640910488732e+02j)	 (3.711392773218381080e+01-3.662937502597852131e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.177521265926271781e+02+7.496828145381086870e+02j)	 (3.583316672422780869e+01-3.422095749972278895e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.405097527548253424e+02+7.582597160834131955e+02j)	 (3.459502221930478782e+01-3.199989968140732799e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.640111143574450239e+02+7.654813736230466930e+02j)	 (3.338237110857992462e+01-2.993781624981826894e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.880486049456261526e+02+7.714039234959082023e+02j)	 (3.223559432620498910e+01-2.801124649729428597e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.003473313693872910e+02+7.737783262916765352e+02j)	 (3.167394149022358008e+01-2.709445337146568136e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.127285664429845156e+02+7.757874081212290776e+02j)	 (3.112988969149836294e+01-2.620471213149516529e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.376944981925557272e+02+7.786409182167197969e+02j)	 (3.008551703029236180e+01-2.450054524653070018e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.631420795337052141e+02+7.799927522631635384e+02j)	 (2.911649653884500566e+01-2.288870611938044419e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.885793810925865728e+02+7.796694809007129834e+02j)	 (2.820400088979084785e+01-2.135543596483868498e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.141392707763550334e+02+7.777602603962193371e+02j)	 (2.736551851190049334e+01-1.989346500272633023e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.268876853500900097e+02+7.761343218385424052e+02j)	 (2.696783764301520847e+01-1.918639001626694096e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.522675549242076158e+02+7.717009811543351816e+02j)	 (2.622720164697887313e+01-1.781587500401449802e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.773068417658203089e+02+7.655512873317857157e+02j)	 (2.555052091591132424e+01-1.649799769080163969e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.018542347766364173e+02+7.577554310490019134e+02j)	 (2.494021391888059469e+01-1.522703120558810497e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.257131566559507974e+02+7.483308163883874613e+02j)	 (2.439440057228136638e+01-1.399803348171098776e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.374372621895524844e+02+7.429987225558351156e+02j)	 (2.414698098571069806e+01-1.339814329775169597e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.600771871424052506e+02+7.313172435069029689e+02j)	 (2.370187551461534170e+01-1.222428933888413667e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.817319051311488920e+02+7.181688718322081968e+02j)	 (2.332219726202695398e+01-1.108266488707696595e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.122077128659180971e+02+6.960097487656403246e+02j)	 (2.288101994248376769e+01-9.423628614541225090e+01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.217789819749928029e+02+6.879698176756025987e+02j)	 (2.276734775177092729e+01-8.883488563314736552e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.309719254877338699e+02+6.797081014692923873e+02j)	 (2.267109044443996169e+01-8.349104242096090900e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.564457668303533637e+02+6.535018165388285070e+02j)	 (2.248626499257286682e+01-6.778238863668455849e+01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.717123280975433772e+02+6.349059404575350527e+02j)	 (2.245228225030809099e+01-5.755306091495752696e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.854281802891080133e+02+6.157170500032541440e+02j)	 (2.249090287689461221e+01-4.749513484758531234e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.916916534091702715e+02+6.059833888193501252e+02j)	 (2.253800638007326640e+01-4.252508393152488253e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.082813268915807612e+02+5.760841048704331797e+02j)	 (2.279429746873325868e+01-2.782793663127672801e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.175142748580693706e+02+5.557713615397610738e+02j)	 (2.306375056568582238e+01-1.818954603938464132e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.251882245931160469e+02+5.353899716366347548e+02j)	 (2.341488030638890905e+01-8.663994015770960289e+00j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.284818141649926702e+02+5.252102553801892100e+02j)	 (2.362197560045611056e+01-3.939886150057820835e+00j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.363007633913582595e+02+4.948863155188708447e+02j)	 (2.437388830908902904e+01+1.009344995610330464e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.411481252317358894e+02+4.651021738650598536e+02j)	 (2.533032589273150492e+01+2.394279494589257240e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.421448191420562353e+02+4.554025867645459584e+02j)	 (2.569670621724419490e+01+2.852320747677407553e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.432288577484472398e+02+4.362709522743983825e+02j)	 (2.650346932281248158e+01+3.763577161873428167e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.428643232020858704e+02+4.085773251389634879e+02j)	 (2.790651627862674644e+01+5.119536943801266204e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.413708433949669825e+02+3.907917305044605314e+02j)	 (2.897631641973301342e+01+6.017097234517905235e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.402860198679422865e+02+3.821390833403225997e+02j)	 (2.955334557279993746e+01+6.464122060738350228e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.357753102182599605e+02+3.571699865839822223e+02j)	 (3.145925544261504925e+01+7.798853774335422884e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.296224355823396763e+02+3.337607623399587737e+02j)	 (3.364053446886512688e+01+9.124936628805126304e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.272371454188846656e+02+3.263423031190719712e+02j)	 (3.443189390442933018e+01+9.565250805548693336e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.220575848506414331e+02+3.119542922295917151e+02j)	 (3.611386492397619463e+01+1.044325303905551294e+02j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.133629984727973579e+02+2.918032808157743716e+02j)	 (3.889830537504664676e+01+1.175429958367108725e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.070307831269037706e+02+2.792144523924733903e+02j)	 (4.093461115459997046e+01+1.262430701568332836e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.037118144163298439e+02+2.731849119676912210e+02j)	 (4.200894289394999248e+01+1.305811655755317418e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.933485369058731749e+02+2.561396074315815099e+02j)	 (4.546704369553783209e+01+1.435466212947279416e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.824257948201701538e+02+2.405808550493169946e+02j)	 (4.929001461413385954e+01+1.564321192327566337e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.786910778304722953e+02+2.357425489807130248e+02j)	 (5.064916630871206848e+01+1.607092662802274390e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.672553589031181218e+02+2.220906492865449877e+02j)	 (5.498735054807936962e+01+1.734761885220680426e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.555718891182415291e+02+2.097866107027477938e+02j)	 (5.973404454694811250e+01+1.861389305370119871e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.516565788044815690e+02+2.059664522046027173e+02j)	 (6.141075187643159694e+01+1.903342754771484522e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.398306283859748191e+02+1.953092798518230779e+02j)	 (6.672684738862621145e+01+2.028299792948338336e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.280005108262299700e+02+1.857816877490103025e+02j)	 (7.248835646555414769e+01+2.151740437898321545e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.240591786273593016e+02+1.828487410910571498e+02j)	 (7.450946548445543272e+01+2.192510170095881676e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.123320277298760175e+02+1.747255548576593753e+02j)	 (8.088517658973930224e+01+2.313553301670405062e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.007185723474943870e+02+1.675783072629571677e+02j)	 (8.773353296782428856e+01+2.432454164263065763e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.968820518367882642e+02+1.653941686810945839e+02j)	 (9.012284987964248728e+01+2.471551487022224762e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.817725038954894217e+02+1.575680786566937286e+02j)	 (1.002151911848467449e+02+2.624929714280078770e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.743788629730543107e+02+1.541867578346866878e+02j)	 (1.055872877043416622e+02+2.699624215882594740e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.707196014708041503e+02+1.526195077333261452e+02j)	 (1.083510497132093917e+02+2.736435112453949614e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.563537870314514748e+02+1.470950388656041525e+02j)	 (1.199437343936010194e+02+2.879547662558396155e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.493480330149069459e+02+1.447514687305730945e+02j)	 (1.260518786307892327e+02+2.948482876584702694e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.424729523399787467e+02+1.426765408850741323e+02j)	 (1.323679213549038138e+02+3.015498994880397845e+02j)
