f	lambda_1	lambda_2
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (3.145702647402770946e+00-1.607066338652780313e-01j)	 (-2.019349824433078200e-01+1.362711631529423817e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.578295437180946337e+00-1.501447078118073875e-01j)	 (-2.112230121892476609e-01+1.415486236082968419e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.872308816309243396e+00-1.366801576384600869e-01j)	 (-2.301044468817122768e-01+1.521064592151347150e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.452567700053168709e+00-1.281564801359411365e-01j)	 (-2.492153501767613577e-01+1.625929525924461605e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.301390085269330310e+00-1.248597348590157335e-01j)	 (-2.587689728535893519e-01+1.677852423825547667e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.070783359851325445e+00-1.192792945643020297e-01j)	 (-2.778369668482693622e-01+1.780414884407826581e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (9.039283707098839660e-01-1.143630625192154776e-01j)	 (-2.966647567056968082e-01+1.881579559527284395e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (8.368627018783132421e-01-1.120859819789898765e-01j)	 (-3.059470888002059907e-01+1.931601650957163741e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (7.781337055415560311e-01-1.099494780407490740e-01j)	 (-3.151061851787910761e-01+1.981041063150879300e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (6.802687806899633260e-01-1.057418379124143160e-01j)	 (-3.330071913219013191e-01+2.079279549254166304e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (6.018839638585873342e-01-1.017285218277543812e-01j)	 (-3.504015745708788931e-01+2.176400958327591173e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (5.378452320524014230e-01-9.769025516706436596e-02j)	 (-3.671754499474428335e-01+2.273579845913681341e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.845614501573193289e-01-9.383129336560352973e-02j)	 (-3.832984363064586009e-01+2.370114540820426052e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.610777056179606870e-01-9.183080152484121572e-02j)	 (-3.911440208120526840e-01+2.419040100139103200e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.394176624216952209e-01-8.986987958670367149e-02j)	 (-3.988157788009249471e-01+2.467960209294748353e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.007277676929459354e-01-8.597678107710064743e-02j)	 (-4.136477611971141610e-01+2.566214107192117400e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.669302328624337028e-01-8.213112729108050514e-02j)	 (-4.279980249411695636e-01+2.665622663941530912e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (3.372874068005010106e-01-7.829804412717042417e-02j)	 (-4.416750052739204513e-01+2.766097195243586437e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (3.108460786498764006e-01-7.451458848769229593e-02j)	 (-4.548769144131180053e-01+2.867815307923962109e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.986749452231839963e-01-7.260524937428439185e-02j)	 (-4.612767971424036606e-01+2.919503601993893582e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.760695853125562649e-01-6.882583664717624450e-02j)	 (-4.737504743419006514e-01+3.023734379812857975e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.555001261707144922e-01-6.503304080536471965e-02j)	 (-4.857538411029320713e-01+3.129887162148258239e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.366377121023876540e-01-6.124418196690475241e-02j)	 (-4.973224545972356747e-01+3.237802729983433325e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (2.192318599738005136e-01-5.743896168197967778e-02j)	 (-5.084560069498955670e-01+3.347650535281748163e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (2.109753699928871573e-01-5.552546575246247035e-02j)	 (-5.139186224238769807e-01+3.403542763028884477e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.953311931756945841e-01-5.171006630286169303e-02j)	 (-5.244961205363263268e-01+3.516085904659164152e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.806591750367260996e-01-4.785535745137861618e-02j)	 (-5.347247039728890705e-01+3.630868560146441326e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.601634670965955964e-01-4.203472652005700583e-02j)	 (-5.495109510292551791e-01+3.806758700957035835e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.536813760386827599e-01-4.006279581272610690e-02j)	 (-5.543040698351474616e-01+3.866735621067038942e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.473711262989561843e-01-3.809279152939831770e-02j)	 (-5.589926440930688134e-01+3.926964262399116334e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.293053746477559884e-01-3.210979883371824217e-02j)	 (-5.726057447638901454e-01+4.110660041091861450e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (1.178732705574969258e-01-2.805661471166694121e-02j)	 (-5.813886168795132647e-01+4.236190256187737924e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (1.068898686032113687e-01-2.395028562613966960e-02j)	 (-5.898684346701845715e-01+4.363556186430776473e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (1.015531229697880788e-01-2.187715330647235779e-02j)	 (-5.939872481605835697e-01+4.427747823356856793e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.605974438785041203e-02-1.556373245993356025e-02j)	 (-6.060164225022687257e-01+4.624084034146496158e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (7.611675481969491786e-02-1.127091785416929615e-02j)	 (-6.137717838885727861e-01+4.757935801471186443e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (6.645963180236373613e-02-6.902276574668950171e-03j)	 (-6.212374200870670604e-01+4.893996992277181435e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (6.172749997319722237e-02-4.691162924371550247e-03j)	 (-6.248785271446801737e-01+4.962816072954039370e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (4.787786072707576890e-02+2.054278577361318137e-03j)	 (-6.354592170058819267e-01+5.172344480551592794e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.449405156616169865e-02+8.981385996165616725e-03j)	 (-6.455241989096969224e-01+5.386900050752462255e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.012814782890126108e-02+1.133242697533279331e-02j)	 (-6.487469446294280573e-01+5.459224147581933639e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.152135729255380547e-02+1.610086510818779792e-02j)	 (-6.550182298042085405e-01+5.605980291720996656e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.908803686845573333e-03+2.341932946752550704e-02j)	 (-6.639889607171544084e-01+5.829681678691155389e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (6.783306008885658933e-04+2.841351119211803222e-02j)	 (-6.696822296207013414e-01+5.981774089499938274e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.386201520058890191e-03+3.094615362706701345e-02j)	 (-6.724374853622264725e-01+6.058557985678537650e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.539434388053634306e-02+3.868837281095287295e-02j)	 (-6.803269933695844651e-01+6.292117155312866306e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.714342465202482235e-02+4.665411467328836603e-02j)	 (-6.876544369588379890e-01+6.530185072564738125e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.100883319442807040e-02+4.936110592243206363e-02j)	 (-6.899439441990042887e-01+6.610445166173539722e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.865808032490072876e-02+5.484852499729499231e-02j)	 (-6.943923748742415469e-01+6.772863352850786445e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.995679546586909159e-02+6.328363409126253059e-02j)	 (-7.005242348591445012e-01+7.019552540930714679e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.737316606842499112e-02+6.903599339801214096e-02j)	 (-7.043023415254677788e-01+7.186702621633904720e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-6.104905336769228530e-02+7.195172183803430488e-02j)	 (-7.060790399892667990e-01+7.271092491192636675e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-7.195286694603736377e-02+8.086988546120502108e-02j)	 (-7.110160501997119242e-01+7.526528547954994819e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-8.267069209864236212e-02+9.003779095266747912e-02j)	 (-7.153327820149528726e-01+7.786069565642272927e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-8.620819337411406158e-02+9.315177035730431987e-02j)	 (-7.166076640116285645e-01+7.873262758741604861e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-9.669789504461362428e-02+1.026591544850188054e-01j)	 (-7.200426524291555497e-01+8.137838493761789804e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.070230684469556381e-01+1.124283602001538984e-01j)	 (-7.227848364014451965e-01+8.406039040733820356e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.104300238537646583e-01+1.157460131175777063e-01j)	 (-7.235543329700924176e-01+8.496075737771986436e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.205366054305531676e-01+1.258660125078862047e-01j)	 (-7.253828029826212553e-01+8.768725635697363074e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.304773633884234174e-01+1.362548191145487309e-01j)	 (-7.265219151581459034e-01+9.044483173853792302e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.337548063893804762e-01+1.397753322758461536e-01j)	 (-7.267336092501455180e-01+9.137130695913593392e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.434829598298545394e-01+1.505253859380322745e-01j)	 (-7.269028551400272820e-01+9.416482839682372985e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.530506908085076945e-01+1.615460103434510075e-01j)	 (-7.262950431657008155e-01+9.698476196565209984e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.562027765445060945e-01+1.652807649996178851e-01j)	 (-7.259252245617100474e-01+9.793031310349318286e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.686257228634467920e-01+1.805242504512900303e-01j)	 (-7.236238445536835595e-01+1.017349055266106417e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.747297273538893081e-01+1.883374395150859137e-01j)	 (-7.219503080034141984e-01+1.036467786755093101e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.777548252723646360e-01+1.922831155671247683e-01j)	 (-7.209761912707585152e-01+1.046059794088856520e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.896411098702527331e-01+2.083932554818304639e-01j)	 (-7.162269499801913186e-01+1.084603691444204321e+00j)
