f	lambda_1	lambda_2
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.110710426375946025e-02-2.528493201644563954e-02j)	 (-2.923107349152476719e-01-1.540895008788647214e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.398716123018743152e-02-2.043395486181359688e-02j)	 (-3.051583482222864907e-01-1.599184873288244657e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.667398466424421299e-02-1.630245223373488761e-02j)	 (-3.180177019967234120e-01-1.647343414353940050e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.914622614058258454e-02-1.275921380535851440e-02j)	 (-3.308234241534362963e-01-1.685808697058543693e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (3.139067188672849118e-02-9.706231899637110527e-03j)	 (-3.435483658661175888e-01-1.716796558590727995e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (3.340120724240008832e-02-7.063964198073174883e-03j)	 (-3.562110089715420091e-01-1.741218723879387198e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (3.518419358448729439e-02-4.766585868632780554e-03j)	 (-3.687850358059978628e-01-1.758791666172397072e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (3.674907124946738546e-02-2.756583502974974120e-03j)	 (-3.812120888921891604e-01-1.770717562775560860e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (3.809843014042633980e-02-9.921931454651422566e-04j)	 (-3.935652118796991172e-01-1.777619212758919931e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (3.924389453091182978e-02+5.580015089579684617e-04j)	 (-4.058055387586165241e-01-1.780316414021270166e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (4.019079621865540020e-02+1.927360868717219178e-03j)	 (-4.179485492080986520e-01-1.778789549731527031e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (4.094886432994164494e-02+3.150451919587016203e-03j)	 (-4.299666591081549583e-01-1.772778448661151973e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (4.152536764500817934e-02+4.244669562321314038e-03j)	 (-4.418869277444336663e-01-1.763539710983019204e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (4.192248841222984135e-02+5.224674145108590406e-03j)	 (-4.537439886947010059e-01-1.751307501543973022e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (4.214994612796010842e-02+6.110630116850764015e-03j)	 (-4.655199300941254559e-01-1.735578242493192314e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (4.221549892024617501e-02+6.924010604341328257e-03j)	 (-4.771859721149390721e-01-1.717204924386510623e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.212020547004652338e-02+7.672645551896471738e-03j)	 (-4.888177392923362397e-01-1.696359192271510441e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.187579967446400375e-02+8.362494025168011602e-03j)	 (-5.003990800502768899e-01-1.673561934215344327e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.148230807092709305e-02+9.005788027006869645e-03j)	 (-5.119472267762359419e-01-1.648647878039959380e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.094379186552193906e-02+9.623580666943680473e-03j)	 (-5.234425402865722221e-01-1.621425269505251954e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.026520404506456208e-02+1.021661517607247438e-02j)	 (-5.349289582951427535e-01-1.592725925075127169e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (3.944473847809511213e-02+1.078513970514653059e-02j)	 (-5.464413909081672349e-01-1.562583713944229180e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.848858148700678994e-02+1.134231262747464886e-02j)	 (-5.579738447615725239e-01-1.530617640660354994e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.740000919207782382e-02+1.190243532526166076e-02j)	 (-5.695194496890428892e-01-1.497522663054201841e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.617610657363529159e-02+1.246423413128768670e-02j)	 (-5.811507984499425516e-01-1.463301038465974757e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.482796791472864140e-02+1.302726444487896373e-02j)	 (-5.928734855605065635e-01-1.428280060596241741e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.335075923007957410e-02+1.359883499473914931e-02j)	 (-6.047116149781810446e-01-1.392311406105231353e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.174399309708272193e-02+1.419947937356769857e-02j)	 (-6.166670450872199227e-01-1.355352667920891319e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.001063611369244460e-02+1.482360745289042214e-02j)	 (-6.287952189059792252e-01-1.317915342188248906e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.814529426881720586e-02+1.546657368404453364e-02j)	 (-6.411361858687967263e-01-1.279949917772015000e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.615159659660997588e-02+1.614240284017729593e-02j)	 (-6.537132605804962804e-01-1.241215946322404007e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.402973335808000072e-02+1.686421706278704719e-02j)	 (-6.665491886094645491e-01-1.202282435365025076e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.177283355486829552e-02+1.762771913957870279e-02j)	 (-6.797244355341434119e-01-1.163101391618275304e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.939163199018732048e-02+1.843051375732513569e-02j)	 (-6.932756033786943162e-01-1.123798627077757933e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.687697697586516138e-02+1.927983647581468785e-02j)	 (-7.072545673211692030e-01-1.084303764364949740e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.422510682714036440e-02+2.019967333165105516e-02j)	 (-7.217151951317901659e-01-1.044710180153899798e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.143656816035392917e-02+2.118136528633636495e-02j)	 (-7.367397442216917502e-01-1.005284404277989041e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (8.501873680999021132e-03+2.221916342261785401e-02j)	 (-7.524003530322384004e-01-9.659742082674202535e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (5.422618787409128061e-03+2.333083566893326063e-02j)	 (-7.687924688358115377e-01-9.266284682495409819e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.196385845317588847e-03+2.453084527525771150e-02j)	 (-7.860102397792965156e-01-8.877079350739133790e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.193820159332353685e-03+2.581882274897037005e-02j)	 (-8.041895010011075318e-01-8.491851837962570426e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.713016576241908784e-03+2.718189959677877812e-02j)	 (-8.234593293777220380e-01-8.110504665002929436e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.228415366632456228e-02+3.023119058076271029e-02j)	 (-8.659313259974185106e-01-7.359451844247173746e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.632010033685334441e-02+3.190696582531857978e-02j)	 (-8.895565692278117886e-01-6.991146920783070096e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.054837983611215030e-02+3.371654706639727606e-02j)	 (-9.151029786988682524e-01-6.631021163586461875e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.495454708269599295e-02+3.565329857032052685e-02j)	 (-9.428889674715869029e-01-6.275418740259083861e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.439861619323199976e-02+3.994183868928586484e-02j)	 (-1.006785303130295128e+00-5.591792050517523788e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.941257408288380282e-02+4.234703844902282244e-02j)	 (-1.044073208804392472e+00-5.256897053283030724e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.467505661570868314e-02+4.491744404041068950e-02j)	 (-1.085738437230022724e+00-4.938321571829008827e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.589217757186236424e-02+5.058146016356011854e-02j)	 (-1.186203614762436187e+00-4.310123378362820667e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.187199932623815152e-02+5.372997442158913145e-02j)	 (-1.247860102676026095e+00-4.003274620342790052e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.464280925303172498e-02+6.069082517572906010e-02j)	 (-1.404592654216738623e+00-3.387174281087164396e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.146080739032035556e-02+6.451597141180233363e-02j)	 (-1.506415382938650405e+00-3.070500424560847902e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.859174812384576492e-02+6.859277763290894114e-02j)	 (-1.630988890105914413e+00-2.741446040340981757e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.602427885573017186e-02+7.295642764928711443e-02j)	 (-1.787262042190252309e+00-2.375109843062825354e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.038020136334863730e-01+7.759944899797535656e-02j)	 (-1.988611405374226093e+00-1.976706159154573150e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.203852703918935063e-01+8.767236530659401617e-02j)	 (-2.635226567511820939e+00-8.112476900249295658e-03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.292153079923913928e-01+9.312636707405250180e-02j)	 (-3.203368509025938504e+00+1.504097974438170157e-03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.480175129031791603e-01+1.047825391434457076e-01j)	 (-6.054325416915698810e+00+4.938333474899517239e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.579561111368117388e-01+1.109604770747577573e-01j)	 (-1.177255043363669884e+01+1.477772287706854426e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.112962394573823843e+01-2.500267750162544766e-01j)	 (-1.790018279072438379e-01+1.238270319238073958e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.513002180210378356e+00-1.203852878814244270e-01j)	 (-2.014219747297463781e-01+1.371192284296975372e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.566200970446617546e+00-1.048015717655321061e-01j)	 (-2.130812479930400127e-01+1.438146482126227144e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.001286162342174713e+00-9.627027526982444294e-02j)	 (-2.249559994879166414e-01+1.504285113201808688e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.627430883948227880e+00-9.060989913683691055e-02j)	 (-2.369860298335353666e-01+1.569749408541210589e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.165650147389903246e+00-8.390904046084932122e-02j)	 (-2.613393770103552005e-01+1.696167552653585209e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (8.944215924872001011e-01-7.976716918113400945e-02j)	 (-2.856079176192893865e-01+1.815237899454812398e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (7.977178327449102602e-01-7.806561143017311244e-02j)	 (-2.975206338439334020e-01+1.871863759930531002e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (6.515402400675112116e-01-7.485289543636391985e-02j)	 (-3.207587628624343767e-01+1.979836491481778427e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (5.469403378759960521e-01-7.156411610157739633e-02j)	 (-3.429360804376278549e-01+2.082462062576052597e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (5.051816172933134563e-01-6.989373710196443434e-02j)	 (-3.535842104183399282e-01+2.132202874544160132e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.687365895516121261e-01-6.824186044069160961e-02j)	 (-3.639092475259465553e-01+2.180856879845213536e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (4.082089585275910926e-01-6.482351618846667052e-02j)	 (-3.835871825711358318e-01+2.276748653623419938e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.598180409347087050e-01-6.138854091528487406e-02j)	 (-4.021279776106217452e-01+2.371065194676334476e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.202351268179619570e-01-5.786752186892882288e-02j)	 (-4.195173968147957178e-01+2.465586382752605055e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.871617736519034292e-01-5.442202645650589393e-02j)	 (-4.358353643423035773e-01+2.559734309297807542e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.725192080229056346e-01-5.265148604033355328e-02j)	 (-4.436515774275348045e-01+2.607701236861907357e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.589605002552178847e-01-5.090385395450563316e-02j)	 (-4.512216359940262045e-01+2.655763453169610044e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.345784220460372937e-01-4.742695410284317181e-02j)	 (-4.656671731349805721e-01+2.752619804440185058e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.130658985366163660e-01-4.397805258664330003e-02j)	 (-4.794559667601188679e-01+2.851144546436943927e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.939697888532095904e-01-4.054072305653963482e-02j)	 (-4.924278307702877333e-01+2.951061534632172800e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.767234965297851401e-01-3.712971895730202837e-02j)	 (-5.048339167064033184e-01+3.052588445175227760e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.687033772442160795e-01-3.541328179239579266e-02j)	 (-5.108089951265681883e-01+3.104294364117941574e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.536572992641301594e-01-3.199668670555788630e-02j)	 (-5.223992565138231292e-01+3.208739095549574261e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.397709970761475406e-01-2.856248311675302354e-02j)	 (-5.334854153041872493e-01+3.315311445190792794e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.268523175716411711e-01-2.511582745932068594e-02j)	 (-5.441211820875588856e-01+3.423802914053142854e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.147547070646605799e-01-2.164184278437597531e-02j)	 (-5.543162368702468923e-01+3.534334898610106412e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.089582789229868454e-01-1.989153474777295705e-02j)	 (-5.593117581243614023e-01+3.590638907151770809e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (9.785054774697708735e-02-1.637718368742702157e-02j)	 (-5.689614490787713308e-01+3.704004432618697162e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (8.728576885345068481e-02-1.281561905252301403e-02j)	 (-5.782743364688737175e-01+3.819670282450944310e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.228430386448844724e-02-7.395665067087164868e-03j)	 (-5.917236258719559272e-01+3.997033738060833397e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (6.747859001222207553e-02-5.557868358013001719e-03j)	 (-5.960801135810401830e-01+4.057524060309298242e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (6.276699700616628075e-02-3.710520428065064436e-03j)	 (-6.003386773105267027e-01+4.118266073836177044e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.910827450202571998e-02+1.924265302712252490e-03j)	 (-6.126947709734114067e-01+4.303503628159272010e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.034305673590229957e-02+5.760047108805760319e-03j)	 (-6.206693592699403794e-01+4.430132169442160817e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.182222899346492939e-02+9.664950957483015026e-03j)	 (-6.283639051753697746e-01+4.558575802143320921e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (2.764507638990550131e-02+1.164486910941291142e-02j)	 (-6.320991060444447474e-01+4.623287016949841899e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (1.539980490588577222e-02+1.769711663817470637e-02j)	 (-6.430140671923574303e-01+4.821251834000118697e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (7.451381140409385484e-03+2.182885661382077958e-02j)	 (-6.500548442535346583e-01+4.956231127962749117e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.451953153533471319e-04+2.604477719192530016e-02j)	 (-6.568258020250836715e-01+5.093397876151479764e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-4.190965139582475407e-03+2.818456486189042931e-02j)	 (-6.601278927608317248e-01+5.162772518165399394e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.553660219588601232e-02+3.473514916340100789e-02j)	 (-6.697226055042027060e-01+5.373983275616210920e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.662536114873659265e-02+4.148726105209632475e-02j)	 (-6.788442707076743909e-01+5.590235747573941705e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.027102319168301081e-02+4.378717164112830296e-02j)	 (-6.817623156657947048e-01+5.663112190123482659e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.749329829304248740e-02+4.845376061414299884e-02j)	 (-6.874353913892903289e-01+5.810986414209878825e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.815846692580241784e-02+5.564324078906125737e-02j)	 (-6.955419014248734877e-01+6.036386461597206265e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-5.516948260683463001e-02+6.055668151954879397e-02j)	 (-7.006774389013403770e-01+6.189611139618145241e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-5.864569817303802446e-02+6.305316810922906301e-02j)	 (-7.031597161787140893e-01+6.266967504570991609e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-6.896979016782534000e-02+7.069437754840268706e-02j)	 (-7.102490995453133449e-01+6.502237225420145483e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.914558218489214925e-02+7.857434666854712368e-02j)	 (-7.168055158608166444e-01+6.742006967677214302e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.251165707027605101e-02+8.125568138980004962e-02j)	 (-7.188434659960327711e-01+6.822819776236310751e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-8.918605657421257993e-02+8.669496609693122524e-02j)	 (-7.227979844933157816e-01+6.986379226019286959e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.909969501345727849e-02+9.507212434230721820e-02j)	 (-7.282092780780885510e-01+7.234745109364407734e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.056334624960953983e-01+1.007893336025162401e-01j)	 (-7.315183291346756267e-01+7.403022074830285515e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.088803786124145079e-01+1.036885841121905349e-01j)	 (-7.330633695745705225e-01+7.487978502475460818e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.185444529150346815e-01+1.125674834226327581e-01j)	 (-7.373207571907722802e-01+7.745081458557578902e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.280830362009676149e-01+1.217050648929960954e-01j)	 (-7.409754827067729366e-01+8.006288657108565632e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.312421410337958894e-01+1.248112000536143740e-01j)	 (-7.420329743729561223e-01+8.094021436587517382e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.406280285186290446e-01+1.342983322384929679e-01j)	 (-7.448264984954461321e-01+8.360229899894202621e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.498999373610299668e-01+1.440550207133715344e-01j)	 (-7.469411470723371638e-01+8.630042266204167589e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.529665889828829006e-01+1.473708729866485823e-01j)	 (-7.475051927086618919e-01+8.720603900142446241e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.620784505406484555e-01+1.574864595887597307e-01j)	 (-7.487226800852907482e-01+8.994828087795778693e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.710629125872382694e-01+1.678769423739533140e-01j)	 (-7.492625618233881291e-01+9.272132873934066932e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.740296913175952698e-01+1.713985244485151938e-01j)	 (-7.492762882306582828e-01+9.365291250725241712e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.828497576455037632e-01+1.821569194805922609e-01j)	 (-7.488594332621990590e-01+9.646132679433203627e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.915418061214210210e-01+1.931894292707314054e-01j)	 (-7.476731221120995752e-01+9.929580572693358365e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.944084438730013797e-01+1.969290449045044411e-01j)	 (-7.471123333896884100e-01+1.002461337405828656e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.057200806584267294e-01+2.121954750754658781e-01j)	 (-7.440560285925041928e-01+1.040692369058742406e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.112865745480545510e-01+2.200234505993731715e-01j)	 (-7.420100571183546601e-01+1.059899422762208276e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.140472412597674845e-01+2.239756545465614312e-01j)	 (-7.408499617790903491e-01+1.069534473226600557e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.248972092822828506e-01+2.401176931444973794e-01j)	 (-7.353656090582706417e-01+1.108247624123098740e+00j)
