f	lambda_1	lambda_2
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.106822518572247449e-01-1.915844962926858686e-01j)	 (-3.079189588292907120e-01+6.784767112605401274e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (9.874065352961924891e-02-1.889764684860449073e-01j)	 (-2.985920153540052580e-01+6.376263669664744560e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (8.676530354207256934e-02-1.855990760960327113e-01j)	 (-2.899161734134980128e-01+5.856558938688566363e-02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (7.478344050603741300e-02-1.813712004085932805e-01j)	 (-2.819126407312029237e-01+5.238245117597258721e-02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (6.294041904428307466e-02-1.762244739900860890e-01j)	 (-2.745760525175959810e-01+4.523702028202732095e-02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (5.127244354805160498e-02-1.701125317835863737e-01j)	 (-2.679796776397699309e-01+3.709940913618879621e-02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (3.988461442654178679e-02-1.629816350797357316e-01j)	 (-2.621404570436472459e-01+2.793249479912348482e-02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (2.890261340329783324e-02-1.547034898028810113e-01j)	 (-2.571763999816730761e-01+1.770726352941452697e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (1.856141512442141539e-02-1.451502173038856369e-01j)	 (-2.532632885671923795e-01+6.445566493937316191e-03j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (9.152515378160780424e-03-1.342946902847733937e-01j)	 (-2.506354801445450087e-01-5.979300920342663951e-03j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (1.063731557625652302e-03-1.221295661868590232e-01j)	 (-2.497037083934099677e-01-1.956655787635031701e-02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.154528610397349220e-03-1.088598890899432903e-01j)	 (-2.509786488790308190e-01-3.398660646703281774e-02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.992182379993787777e-03-9.509094252530599090e-02j)	 (-2.548535588276406583e-01-4.865347579846090315e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.036339714948788203e-02-8.166838208812730870e-02j)	 (-2.614766035067796479e-01-6.274462696342972268e-02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (-9.675306045043977066e-03-6.940118517951349153e-02j)	 (-2.703693637137404293e-01-7.549953405312279098e-02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (-7.591205635791811734e-03-5.867837608922819859e-02j)	 (-2.808706126460850938e-01-8.647176586659717501e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.725956899301470004e-03-4.953195288812168445e-02j)	 (-2.923029719146664762e-01-9.553168180824808675e-02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.537272231309672055e-03-4.178547471137445540e-02j)	 (-3.042041712684906973e-01-1.029795953566038785e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (1.706790331533480920e-03-3.520821549878459800e-02j)	 (-3.163434741894646796e-01-1.090537408251120305e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (4.860246952718152991e-03-2.960024079098080851e-02j)	 (-3.285286994459295506e-01-1.138643975989984680e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (7.846070167509461291e-03-2.479192836390664567e-02j)	 (-3.406050559418903334e-01-1.176320488533152270e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (1.061809214691400438e-02-2.063838726193571727e-02j)	 (-3.526042488970105859e-01-1.205187999328577314e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (1.315524681522292627e-02-1.703289895388850755e-02j)	 (-3.644593438420755116e-01-1.226948204464126252e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (1.545348000875475247e-02-1.388375221671023230e-02j)	 (-3.761750114497932063e-01-1.242068860227253657e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (1.751851723252757786e-02-1.111652641103108574e-02j)	 (-3.876977263499700732e-01-1.250619902552864149e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (1.935185890556324895e-02-8.673690527837424336e-03j)	 (-3.990599463736856922e-01-1.254265075647855721e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.095633514729070002e-02-6.507231202523985902e-03j)	 (-4.103087561622771884e-01-1.253520399918537087e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.234256687753080617e-02-4.576694539257637750e-03j)	 (-4.214111842237902028e-01-1.248153997866700837e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.352137791881322992e-02-2.844867750442167664e-03j)	 (-4.323304165491421713e-01-1.239087445890764694e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.449627190632781837e-02-1.284274994758805022e-03j)	 (-4.431507413447586807e-01-1.226639245232934577e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.527756531192054679e-02+1.246932797910882407e-04j)	 (-4.538603753626063719e-01-1.211609661321945974e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.587040933416606681e-02+1.405430843948021757e-03j)	 (-4.644769771936236302e-01-1.193850587263699248e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.628368066999303698e-02+2.584113536664781052e-03j)	 (-4.749600881809803998e-01-1.173180019609944419e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.652249843357243342e-02+3.672026732337851929e-03j)	 (-4.853655252725246338e-01-1.150537800184489173e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.658772228440128838e-02+4.679279384829718169e-03j)	 (-4.957407225967905839e-01-1.125990968831390299e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.648765063741864711e-02+5.622099032570666843e-03j)	 (-5.060626128371511490e-01-1.099275834750319675e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.622825602491256347e-02+6.517481257210196166e-03j)	 (-5.163137586958144176e-01-1.071051536550830935e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.580866129051895275e-02+7.371314689067154369e-03j)	 (-5.265725492623613002e-01-1.041323478097397198e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.523840955515546658e-02+8.187381914979321995e-03j)	 (-5.368483877487560951e-01-1.010615350904181670e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.451624104844428442e-02+8.976367360828921282e-03j)	 (-5.471595962978869077e-01-9.787183659293693938e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.364484894757576394e-02+9.758077754772810641e-03j)	 (-5.574800023696716567e-01-9.455664442938907510e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.262667626720413216e-02+1.053198720750995326e-02j)	 (-5.678747888443183012e-01-9.117190055269995541e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.145799028033684719e-02+1.129819962185431292e-02j)	 (-5.783914269991514701e-01-8.770935511285554709e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.014332282818379061e-02+1.207023218485436811e-02j)	 (-5.890288027542954774e-01-8.415498667639143004e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.868396716693270648e-02+1.286136914871321285e-02j)	 (-5.997922409049963877e-01-8.056192023464854579e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.707430498158008653e-02+1.367118641019433867e-02j)	 (-6.107611866361211117e-01-7.692024330416687150e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.532304514620756730e-02+1.449949486278516442e-02j)	 (-6.219713255456625900e-01-7.326162531646009113e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.342317987722826261e-02+1.535470750902961923e-02j)	 (-6.334578182954427872e-01-6.957061597151997789e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.137210878753509152e-02+1.625891070851335357e-02j)	 (-6.452324626527015106e-01-6.585561292591186888e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (9.169406351994074250e-03+1.720711446188707971e-02j)	 (-6.573792755751030059e-01-6.214599098090074075e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (6.806398985435568177e-03+1.819653498630842414e-02j)	 (-6.699655933597767898e-01-5.842960582387731611e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.283957184135048918e-03+1.924405304667951844e-02j)	 (-6.830447027113770719e-01-5.470353162283069642e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.598967108468248022e-03+2.036429651198474328e-02j)	 (-6.966749818184836407e-01-5.101236007571258863e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.264754595366719345e-03+2.155922464047693027e-02j)	 (-7.109658902153803695e-01-4.733850773515360655e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.277873144905573397e-03+2.281997992482388826e-02j)	 (-7.260428614809497638e-01-4.373363071138824942e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.088848586150513095e-02+2.563395554436889712e-02j)	 (-7.589276637445385720e-01-3.658872615710691972e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.447609031606618933e-02+2.718365393569361493e-02j)	 (-7.770862392664247276e-01-3.309957123002408436e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.827925310791687213e-02+2.886197305334889385e-02j)	 (-7.965981255981529063e-01-2.968186127368490843e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.228764621514116306e-02+3.066725073871413160e-02j)	 (-8.177215209089757630e-01-2.633523254445632386e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.102647764106180456e-02+3.470311009732873764e-02j)	 (-8.659793343639161645e-01-1.990709502609440754e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.574535964128974092e-02+3.699614630952154093e-02j)	 (-8.939588115309888838e-01-1.684186997354124651e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.075453828100220749e-02+3.946971677195572348e-02j)	 (-9.251243707570480090e-01-1.392404602778287044e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.161621800072236504e-02+4.501863636192804385e-02j)	 (-1.000024863128258668e+00-8.363191619997224421e-03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.750976594906986178e-02+4.816427447973232329e-02j)	 (-1.045849714455862944e+00-5.767599608082072532e-03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.032984883841192358e-02+5.527947418344048014e-02j)	 (-1.162153480645049752e+00-8.639359030455171905e-04j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.730192912014162421e-02+5.928562275797924497e-02j)	 (-1.237677185364300714e+00+1.471860883147895491e-03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.468885018867032544e-02+6.363010994297138567e-02j)	 (-1.330091185330859016e+00+3.764561159472956144e-03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.249435851731650782e-02+6.836650034532543163e-02j)	 (-1.446066829865817915e+00+6.157120698552388111e-03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.007750412256297468e-01+7.349847070792470127e-02j)	 (-1.595631030640421777e+00+8.628910102141465477e-03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.188048688697906363e-01+8.495913984398748009e-02j)	 (-2.077048305243180959e+00+1.573378009647270065e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.286143532394520284e-01+9.133336413134983400e-02j)	 (-2.500990352104191849e+00+2.180934492811965192e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.499682891855499411e-01+1.052895105370977025e-01j)	 (-4.634039104021109523e+00+5.482500448223132788e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.615095976643881048e-01+1.128257042167478130e-01j)	 (-8.919646992722324086e+00+1.268737991055953751e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (8.264036759649899366e+00-1.753087558000272772e-01j)	 (-1.864513650926203914e-01+1.286615556498553747e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.559795334423943025e+00-8.195629908245698203e-02j)	 (-2.136073720974810131e-01+1.449056351152672728e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.854130968727074169e+00-7.203047951187245557e-02j)	 (-2.278562954967651433e-01+1.529135800423708225e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.434995109801608493e+00-6.719189636258263154e-02j)	 (-2.423836979999515195e-01+1.606469857942850188e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.159177187810136678e+00-6.424444366624731950e-02j)	 (-2.570461191339517004e-01+1.680900483439289328e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (8.216749950578287054e-01-6.096016571104297121e-02j)	 (-2.863110242022725016e-01+1.818085871294693179e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (6.261667153082074444e-01-5.854967395696933363e-02j)	 (-3.146223779445458391e-01+1.939663688752376602e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (5.571324748134894866e-01-5.731634853419006331e-02j)	 (-3.281472326698954278e-01+1.995347416167404242e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (4.535014828535638420e-01-5.458542661332253798e-02j)	 (-3.538024635474767421e-01+2.099004602428030108e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.798062633934647381e-01-5.148198678444093623e-02j)	 (-3.774316842380058268e-01+2.196076753017259797e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.504459424740316020e-01-4.985243434376861182e-02j)	 (-3.885076387006243248e-01+2.243051683140827035e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.248223642003520428e-01-4.821773925178002990e-02j)	 (-3.990951113432365527e-01+2.289061664303552179e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.821997682420390174e-01-4.485105851982272573e-02j)	 (-4.188978989913879625e-01+2.380350237741346575e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.479688743706141285e-01-4.148313755531302105e-02j)	 (-4.371749740283378260e-01+2.471043183813335098e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.197744710198503149e-01-3.808732621242909289e-02j)	 (-4.540327670675807226e-01+2.562901361097748576e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.960066330142484770e-01-3.477710415670823979e-02j)	 (-4.696485259752788410e-01+2.655141305084008918e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.854051917965980900e-01-3.310120454899426884e-02j)	 (-4.770705883064952912e-01+2.702425567732452683e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.755343209456808329e-01-3.144767297011010626e-02j)	 (-4.842269663642783106e-01+2.749933393424074390e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.576313705814227362e-01-2.816964583782778642e-02j)	 (-4.978045004627534298e-01+2.845998705285350816e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.416523502199326656e-01-2.492546076682948530e-02j)	 (-5.107035565158186685e-01+2.944144943008697446e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.272861904587785919e-01-2.169778211655948308e-02j)	 (-5.227794540976860027e-01+3.043900900279818966e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.141525320814433808e-01-1.848907471361517507e-02j)	 (-5.343027444647502344e-01+3.145492919015942523e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.079858881939955995e-01-1.687680183814942170e-02j)	 (-5.398433890579137362e-01+3.197284783546944786e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (9.631244939904498592e-02-1.365747189590035132e-02j)	 (-5.505849407589119560e-01+3.301995055029449122e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (8.540566116940546959e-02-1.041651688511779916e-02j)	 (-5.608504310453565900e-01+3.408916712838766516e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (7.513686401828902073e-02-7.152954359885443925e-03j)	 (-5.706977895447414850e-01+3.517816047631565635e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.540678211726962121e-02-3.853997127971700576e-03j)	 (-5.801370033376020974e-01+3.628784218198261580e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.070840152955873925e-02-2.189445354085162165e-03j)	 (-5.847669941161258711e-01+3.685335740299786056e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.162736845616339165e-02+1.167681822759544796e-03j)	 (-5.937112567735391977e-01+3.799179454573772818e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.289990355883187279e-02+4.578184621932893106e-03j)	 (-6.023499905138849364e-01+3.915331798852914602e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (3.036207560116158111e-02+9.793058182595820726e-03j)	 (-6.148473166460328709e-01+4.093479331380751596e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (2.630933712006630620e-02+1.156313861688838818e-02j)	 (-6.189002755750611096e-01+4.154232847454980559e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (2.231671318973255103e-02+1.334868294250451948e-02j)	 (-6.228634747492171053e-01+4.215236301355678172e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.064405293968903599e-02+1.880979858750679579e-02j)	 (-6.343736125887003974e-01+4.401240409527182318e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.084260446105824283e-03+2.253796041022863850e-02j)	 (-6.418160410861547538e-01+4.528407302157505532e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-4.320910710956915590e-03+2.634409323696068617e-02j)	 (-6.490023205284136676e-01+4.657370370122930203e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.971752726219694107e-03+2.827865692102739248e-02j)	 (-6.524922291601916724e-01+4.722328847709614807e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.873904111159155339e-02+3.420446333577552289e-02j)	 (-6.627040132609063328e-01+4.921066512441459317e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.577696823644845536e-02+3.825867086174429554e-02j)	 (-6.693007118988002491e-01+5.056579521069244354e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.272230741843015767e-02+4.240180743189073120e-02j)	 (-6.756452944498738677e-01+5.194263284521943858e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.616175385752190552e-02+4.450776852951980611e-02j)	 (-6.787410194073578706e-01+5.263897343026093800e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.635656634331355996e-02+5.096644103826082628e-02j)	 (-6.877415670674165149e-01+5.475894107330120386e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-5.638664827400122204e-02+5.763674083773151491e-02j)	 (-6.963027258388472251e-01+5.692938173407978697e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.969922387255588436e-02+5.991301115489300333e-02j)	 (-6.990413860133974921e-01+5.766071539585586603e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.628018992486298111e-02+6.453262710045293282e-02j)	 (-7.043644083428087788e-01+5.914465288120993591e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.604041114653301014e-02+7.166319334196410984e-02j)	 (-7.119700628643266249e-01+6.140658884128878947e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-8.248319330267406269e-02+7.654002951052402137e-02j)	 (-7.167852394496820878e-01+6.294412036404652966e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-8.568474637976256081e-02+7.902024071310570497e-02j)	 (-7.191115317067229284e-01+6.372036610389262279e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-9.522097367306370241e-02+8.661631000643132960e-02j)	 (-7.257466922715843927e-01+6.608107959580750146e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.046582975164971896e-01+9.445857233583659918e-02j)	 (-7.318694187466341372e-01+6.848676818536847399e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.077895368935361531e-01+9.712882729332325549e-02j)	 (-7.337667590092110670e-01+6.929748499569307052e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.140046757583754178e-01+1.025473064351393182e-01j)	 (-7.374461582433459172e-01+7.093845964719640573e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.232641179361751993e-01+1.109002428252356398e-01j)	 (-7.424588265386373731e-01+7.343002660007196258e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.293800208188493062e-01+1.166028842956077227e-01j)	 (-7.455099128303608325e-01+7.511812995520076308e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.324235636075517530e-01+1.194953595537074920e-01j)	 (-7.469280119944455842e-01+7.597038065072481139e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.414987337117341037e-01+1.283588812494014797e-01j)	 (-7.508146228741021666e-01+7.854931925398324077e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.504756117423964867e-01+1.374852534743906118e-01j)	 (-7.541104295624161402e-01+8.116932686729405599e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.534541804048389357e-01+1.405887663974343949e-01j)	 (-7.550505640124169915e-01+8.204922260553820790e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.623125225477984324e-01+1.500694500842266743e-01j)	 (-7.574989942364297457e-01+8.471910313270445414e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.710798124890326455e-01+1.598233357292487278e-01j)	 (-7.592778617368176608e-01+8.742494031346654815e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.739831520855599778e-01+1.631394031769898834e-01j)	 (-7.597323420398282012e-01+8.833306978769608353e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.826169854707257456e-01+1.732559506174105035e-01j)	 (-7.606250062615955709e-01+9.108286638962845849e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.911408577344525517e-01+1.836502126400757495e-01j)	 (-7.608477146082023301e-01+9.386335637610002669e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.939578092406585852e-01+1.871732654650067884e-01j)	 (-7.607569522619593849e-01+9.479740078829502758e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.023393160793187651e-01+1.979385388516271549e-01j)	 (-7.600315627972940025e-01+9.761299073311067165e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.106076502147147811e-01+2.089795169690876198e-01j)	 (-7.585418751484618305e-01+1.004544897841027407e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.133359924090716953e-01+2.127223619714748715e-01j)	 (-7.578811729318548629e-01+1.014071263476749474e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.241084269570083332e-01+2.280032953131551077e-01j)	 (-7.544309532108219862e-01+1.052391818029458248e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.294136655112936629e-01+2.358400874264012237e-01j)	 (-7.521912643096684281e-01+1.071641609480881607e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.320457319439886978e-01+2.397962534307085392e-01j)	 (-7.509345643427368655e-01+1.081297483401044035e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.423909435220412689e-01+2.559567879057702555e-01j)	 (-7.450692540635670547e-01+1.120092714532606726e+00j)
