Frequency [Hz]	d axis	q axis
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.323262333908975208e+01+3.810617841966869435e+01j)	 (-2.980415493003911465e+01+2.359114654760843450e+02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.285945022537767812e+01+4.380316779891230539e+01j)	 (-3.265632608394220426e+01+2.421456301617691054e+02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (2.245681020024647978e+01+4.961543794735327850e+01j)	 (-3.566227552499490372e+01+2.485375657045830451e+02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (2.202996428487059077e+01+5.554969995602992583e+01j)	 (-3.880918005283547245e+01+2.551218165365194182e+02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (2.158352285000242787e+01+6.161370255834035703e+01j)	 (-4.211776132178892595e+01+2.618811161398610352e+02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.112288848282017639e+01+6.781349293729806504e+01j)	 (-4.562496014691564028e+01+2.688498270525186626e+02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.065514148403489258e+01+7.415319010893945517e+01j)	 (-4.935355959177235974e+01+2.760288349414686309e+02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.018729937340327041e+01+8.063724177323918241e+01j)	 (-5.331561488262296677e+01+2.834519724943457959e+02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.972826198708979462e+01+8.727116728740813301e+01j)	 (-5.750785081306555924e+01+2.911541607452593325e+02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (1.928571001237026294e+01+9.405665841910979452e+01j)	 (-6.199370782001682301e+01+2.991379047165533507e+02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (1.886741827719528075e+01+1.009929936978205944e+02j)	 (-6.680950058609992936e+01+3.074451049240673797e+02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (1.848519203205625061e+01+1.080799365630939661e+02j)	 (-7.195149180430348679e+01+3.161382524472397790e+02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (1.814753129575878177e+01+1.153178500126563506e+02j)	 (-7.746453397413053210e+01+3.252142896831616667e+02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (1.786293187888013279e+01+1.227018395791669150e+02j)	 (-8.341228531654799383e+01+3.347471570216185910e+02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (1.764225585095069704e+01+1.302230349483959628e+02j)	 (-8.983998939280816387e+01+3.447662502076468627e+02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (1.749226932722594796e+01+1.378740611818823254e+02j)	 (-9.678021627477613720e+01+3.553463473549702485e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (1.742118237870126762e+01+1.456503772868845488e+02j)	 (-1.042512495429561739e+02+3.665611737142770039e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (1.743365922187925321e+01+1.535385484248634214e+02j)	 (-1.123567443110398756e+02+3.784549083250096828e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (1.753057412705948082e+01+1.615236191728664608e+02j)	 (-1.211628862847142045e+02+3.911207269385959648e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (1.771707044345849624e+01+1.695945951035201347e+02j)	 (-1.306942243547495650e+02+4.046820688965570980e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (1.799350096712271707e+01+1.777424676790745082e+02j)	 (-1.410480250638388497e+02+4.191752582246739394e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (1.835592204114318449e+01+1.859524493210933827e+02j)	 (-1.523469332539679613e+02+4.347459399617212057e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.880351260108901812e+01+1.942074771008327048e+02j)	 (-1.646930687811313589e+02+4.514862481745766445e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (1.932953110042770462e+01+2.024982792847873156e+02j)	 (-1.781933089856732124e+02+4.695447062975300128e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (1.993204309720197287e+01+2.108211781557023983e+02j)	 (-1.929668025002687273e+02+4.890753906484741265e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.060368956240827742e+01+2.191627100954328000e+02j)	 (-2.092468686657485932e+02+5.102017259326492535e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.133428843916281892e+01+2.275136871460609029e+02j)	 (-2.272439565701294271e+02+5.331098869142788317e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.212247135975425039e+01+2.358700765130712682e+02j)	 (-2.471702359989060653e+02+5.580578312659602034e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.296579326880663885e+01+2.442290914813223139e+02j)	 (-2.693801885300325125e+02+5.851823605534702892e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.385655370049136081e+01+2.525856311011891933e+02j)	 (-2.943183329487446827e+02+6.147779237380923405e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.479163275651775322e+01+2.609318646684028522e+02j)	 (-3.224485699842073245e+02+6.471026562178408312e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.576769306595416964e+01+2.692690120998162229e+02j)	 (-3.543772944359043890e+02+6.824907412939360256e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.678885489376409978e+01+2.775979826549366294e+02j)	 (-3.908972976387346989e+02+7.213202195876668839e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.785100429790297838e+01+2.859146108095178533e+02j)	 (-4.330664506404130520e+02+7.639041005563607314e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.895148354375416133e+01+2.942204296748009824e+02j)	 (-4.821514075447585697e+02+8.106227270742518840e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.009525262328154227e+01+3.025144463084796485e+02j)	 (-5.398229181830789685e+02+8.620109766537317455e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.128681521402572230e+01+3.107949773039173351e+02j)	 (-6.083779362192640292e+02+9.182587693106409006e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.252704004740825638e+01+3.190643950516853238e+02j)	 (-6.908973508001217851e+02+9.795513984842367563e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.381490457305612551e+01+3.273217503114350393e+02j)	 (-7.912585065774230770e+02+1.045745065546015439e+03j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.515645795078064850e+01+3.355704018056546261e+02j)	 (-9.149137743551754056e+02+1.115952813890457946e+03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.656096646294703589e+01+3.438047339527491886e+02j)	 (-1.069496136835805373e+03+1.187887693493369397e+03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.802838392098680487e+01+3.520287213838570892e+02j)	 (-1.264889770326941743e+03+1.256242443376861729e+03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.956470248819719870e+01+3.602500648270860211e+02j)	 (-1.513626991546845375e+03+1.310506602952387084e+03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.117535069868492315e+01+3.684635342279761971e+02j)	 (-1.830981916703382694e+03+1.330890969760909684e+03j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (4.286577314811564321e+01+3.766642409215034490e+02j)	 (-2.229344830020673726e+03+1.279740896639553512e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.464803598056415979e+01+3.848572889544322493e+02j)	 (-2.703831765893042302e+03+1.094417895655309849e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (4.649928265645837655e+01+3.930530295533207550e+02j)	 (-3.200850602160467133e+03+6.942176908304066956e+02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (5.052073775944797518e+01+4.094193533222045289e+02j)	 (-3.640384753393757819e+03-8.432764479520596979e+02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (5.268016645747466953e+01+4.176091015804768745e+02j)	 (-3.296186474263726723e+03-1.653549739619201091e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.496102042219854411e+01+4.257853722858032484e+02j)	 (-2.687353689233658315e+03-2.178946111822436251e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.734868326764213009e+01+4.339614640176074545e+02j)	 (-2.043869089497789901e+03-2.387203679145219667e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (6.253163098051163615e+01+4.503177011067026001e+02j)	 (-1.090232195304841525e+03-2.259537935473894322e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (6.529110263973984729e+01+4.584632067618557585e+02j)	 (-7.899429276568801015e+02-2.101162430773118103e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.821778964650167154e+01+4.666071743555677926e+02j)	 (-5.754576415464126740e+02-1.937089912715112632e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.448707124571544114e+01+4.829217946403496740e+02j)	 (-3.080817495760574616e+02-1.644154056909952487e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.783961832932419611e+01+4.910516998321444930e+02j)	 (-2.248375744060407442e+02-1.520190234248537536e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.502085910492117193e+01+5.072856860326966171e+02j)	 (-1.155033963116265170e+02-1.314065782685673184e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.886210002593917068e+01+5.154023168115110138e+02j)	 (-7.951797082663563287e+01-1.228728162962643637e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.288810640806958929e+01+5.235078891899471500e+02j)	 (-5.176983423742172619e+01-1.152963607357474302e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.706570218865974198e+01+5.315530447046933205e+02j)	 (-3.007380542124782252e+01-1.085108191677475133e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.014558489732555131e+02+5.395573856404922708e+02j)	 (-1.324390040894254028e+01-1.024362771239843596e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.107736619953312243e+02+5.555503814627534211e+02j)	 (1.070525960889481354e+01-9.203789356726900905e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.157200360535614152e+02+5.634784558861883852e+02j)	 (1.908393643304843579e+01-8.754556611555261725e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.262325743036140580e+02+5.792613707559972909e+02j)	 (3.104345401575186258e+01-7.970269481178363549e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.317434320734273854e+02+5.870357318874661132e+02j)	 (3.526663396665060191e+01-7.623679507335061771e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.434630743651883620e+02+6.024872627545166779e+02j)	 (4.116838620213999889e+01-7.008941086548413750e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.560531434063508414e+02+6.176358784508942108e+02j)	 (4.463003885363603018e+01-6.477282854155552059e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.627173391140135266e+02+6.250827720094982851e+02j)	 (4.569070188989113745e+01-6.237522079509012656e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.695454927494114088e+02+6.324518504023861851e+02j)	 (4.647415802569103960e+01-6.012193323609021718e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.766241439508754070e+02+6.396769049917654684e+02j)	 (4.693861287437480456e+01-5.800126935422042607e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.914750931305739243e+02+6.538565268865381768e+02j)	 (4.728275104000569229e+01-5.411686958463999417e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.072436641220610056e+02+6.675708842971841932e+02j)	 (4.703340644567141737e+01-5.063206765547976147e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.154480033101734193e+02+6.741916298445283928e+02j)	 (4.674026875594420716e+01-4.901568870082863896e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.325721332905673933e+02+6.870140314654875056e+02j)	 (4.591659803715433696e+01-4.600682298417095240e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.506546414325003695e+02+6.991051073314408768e+02j)	 (4.484066791000211083e+01-4.325615454531707655e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.600478207167154778e+02+7.048638209291825660e+02j)	 (4.424428913798734442e+01-4.196466299299516436e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.696279436085758334e+02+7.104227676558233497e+02j)	 (4.362563420828579552e+01-4.072258585298762910e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.894387975754141848e+02+7.208118543197164172e+02j)	 (4.230875818338955696e+01-3.837484985749765656e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.101268657086539520e+02+7.303243094117631244e+02j)	 (4.096897883303635979e+01-3.619134230320295273e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.316458261044155620e+02+7.387193574750604057e+02j)	 (3.959558714856681405e+01-3.414874248853836320e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.538152367592838345e+02+7.460241360171237375e+02j)	 (3.824975220214746230e+01-3.222712574692509406e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.652241995311721325e+02+7.491769961595135783e+02j)	 (3.757293441053938921e+01-3.130888318123936074e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.767546616374221458e+02+7.520121857586027545e+02j)	 (3.690726188493408699e+01-3.041509845492603290e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.001484565345086821e+02+7.566558906342894488e+02j)	 (3.560035882685697572e+01-2.869659197473104655e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.241792063029034807e+02+7.599772547308231196e+02j)	 (3.435453159639303777e+01-2.706449321994946899e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.484136133599932350e+02+7.617690894972668048e+02j)	 (3.314736298594022657e+01-2.550549208186098440e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (4.729698122224412487e+02+7.621050585354112172e+02j)	 (3.200754421830385610e+01-2.401432598131591476e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (4.853026855515960847e+02+7.616454787077759647e+02j)	 (3.145483614991159627e+01-2.329154911292115457e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.100177226352121238e+02+7.596056772110854354e+02j)	 (3.040227753036861458e+01-2.188807480093763047e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.346348991284208978e+02+7.559133482897219665e+02j)	 (2.940845488378686312e+01-2.053560061599257551e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.590036204052015592e+02+7.506053564758210541e+02j)	 (2.847853162043439212e+01-1.922889464959877159e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.829323357819179137e+02+7.436666208607520048e+02j)	 (2.761059281632456219e+01-1.796343183950654350e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.947790462276345806e+02+7.395765886673453906e+02j)	 (2.720209442757115781e+01-1.734531712188714323e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.178419620704767112e+02+7.303244327615271914e+02j)	 (2.643474227118530706e+01-1.613467618228819731e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.401479523357349990e+02+7.195350112524920405e+02j)	 (2.573175711896583806e+01-1.495642339890052597e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (6.719851658300520967e+02+7.007318220225835148e+02j)	 (2.480764931042508792e+01-1.324318949489598936e+02j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (6.821085406857332600e+02+6.937523467510289947e+02j)	 (2.453238376307726298e+01-1.268529757109216689e+02j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (6.918956041388001950e+02+6.865101357014360701e+02j)	 (2.427500288407533446e+01-1.213321435498093450e+02j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.193824330868137622e+02+6.631231019286306037e+02j)	 (2.360612620240042148e+01-1.051023668122520291e+02j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.361573848867003562e+02+6.462065307112181927e+02j)	 (2.324941833797579704e+01-9.453570268247389663e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.514804612671638324e+02+6.285096180779597717e+02j)	 (2.296450688841860455e+01-8.414770653965776148e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.585739146103297799e+02+6.194485914503001140e+02j)	 (2.284945850132722711e+01-7.901531581876325561e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (7.777426102668987369e+02+5.913023747516339199e+02j)	 (2.261777196101564513e+01-6.384395690992875672e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (7.887392541170287359e+02+5.719370658004613688e+02j)	 (2.256004985890426084e+01-5.390003954145741005e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (7.981841187543379874e+02+5.523198520839379171e+02j)	 (2.258157662646359398e+01-4.407683644013398805e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.023591716865345234e+02+5.424587211700295484e+02j)	 (2.262298726761408574e+01-3.920680716762337426e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.127807473847582287e+02+5.128533348700792658e+02j)	 (2.287370668877512259e+01-2.474696148605470114e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.201337877289190601e+02+4.834604420591109033e+02j)	 (2.332148666362378364e+01-1.048704011909525136e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.219333164771875317e+02+4.738251960069272855e+02j)	 (2.351629448754565743e+01-5.773000277951200410e+00j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.245770420007665962e+02+4.547329107408368145e+02j)	 (2.397689831880928679e+01+3.602149332649837277e+00j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.264104489891158210e+02+4.269069520100447335e+02j)	 (2.485177335132515353e+01+1.754574780350363739e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.262844007309079188e+02+4.089220950865739042e+02j)	 (2.556332307446007590e+01+2.677140412730330254e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.258522006234194350e+02+4.001418255797404413e+02j)	 (2.595910285404720952e+01+3.136525780671831853e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.231730660400221495e+02+3.746925321662716897e+02j)	 (2.731285461469456521e+01+4.507846899450602507e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.186625730693900778e+02+3.506893258789647803e+02j)	 (2.892822637491760318e+01+5.869988831569526155e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.167819474190141591e+02+3.430525103309552719e+02j)	 (2.952770200234454023e+01+6.322223165548933821e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.125574321517217413e+02+3.282069671936993700e+02j)	 (3.082122665550357610e+01+7.224095666686993411e+01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.051480293730863877e+02+3.073289944595362613e+02j)	 (3.300957801985211404e+01+8.570959575472365088e+01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (7.995850774599563238e+02+2.942375266328839984e+02j)	 (3.464030354928498667e+01+9.465058868371895073e+01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (7.966255132720399388e+02+2.879528767116514700e+02j)	 (3.550929421572767097e+01+9.911002787711096573e+01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.872434639155923151e+02+2.701412308813870595e+02j)	 (3.834033222223539639e+01+1.124443635558051824e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.771714190815853271e+02+2.538204318518629066e+02j)	 (4.152070064281412698e+01+1.257095456510940465e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.736921710476009366e+02+2.487312042241935330e+02j)	 (4.266210452479168680e+01+1.301158506804601700e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.629528315579212858e+02+2.343400212546762873e+02j)	 (4.633780457962460986e+01+1.432815273658983983e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.518660762071918953e+02+2.213225685989058888e+02j)	 (5.040782774035192659e+01+1.563615365594301636e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.481296148461412940e+02+2.172721356308728957e+02j)	 (5.185586855070074108e+01+1.607006162274233532e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.367870546065817052e+02+2.059440299950157396e+02j)	 (5.647911571377428430e+01+1.736442952434216238e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.253688127238228844e+02+1.957808885814521602e+02j)	 (6.153782762914735827e+01+1.864638933732155408e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.215504386770950305e+02+1.926437411311249548e+02j)	 (6.332305281224731175e+01+1.907060233903877702e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.101535850814609603e+02+1.839339584256883029e+02j)	 (6.898668660368240069e+01+2.033274322931502525e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (6.988193105057201819e+02+1.762359167792013181e+02j)	 (7.511970718361432375e+01+2.157696243081566934e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.950659773087344320e+02+1.738761698563911295e+02j)	 (7.727046267253496126e+01+2.198717900811763570e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.802456432249470026e+02+1.653873520554460299e+02j)	 (8.641244685489151323e+01+2.360236890570890580e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.729732192330147882e+02+1.616980192873978979e+02j)	 (9.131324542186023052e+01+2.439279996816493963e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.693691625167393795e+02+1.599819304531973216e+02j)	 (9.384356867712524775e+01+2.478334408774879023e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.551962768026372714e+02+1.538973853783013794e+02j)	 (1.045180407888608727e+02+2.630935554701192700e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.482710968007882002e+02+1.512939497632595192e+02j)	 (1.101801075861843344e+02+2.704915145380023773e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.414673862322993045e+02+1.489722678058664656e+02j)	 (1.160602092928728126e+02+2.777179815226806454e+02j)
