f	lambda_1	lambda_2
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.007373908081881361e-02+3.258852883974962256e-02j)	 (-8.826392613190051639e-01-5.651661804127226796e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.439326295528948876e-02+3.449786505002182951e-02j)	 (-9.085863386634936978e-01-5.302614287505729579e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.368848831897453683e-02+3.873747508569347353e-02j)	 (-9.681741290085850160e-01-4.632116684145828889e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.864302010687466898e-02+4.112362833026705217e-02j)	 (-1.002902323221765979e+00-4.306113993595071104e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.385697916296923959e-02+4.367990882168208688e-02j)	 (-1.041683446098849775e+00-3.996074165718356552e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.501512328797451834e-02+4.933815574818381511e-02j)	 (-1.135138475081238330e+00-3.390105163316133735e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.098803666710245208e-02+5.249864689026326886e-02j)	 (-1.192460623081345261e+00-3.097429685751431488e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.379844701465065882e-02+5.952405327199081220e-02j)	 (-1.338140979913398532e+00-2.517866474835047871e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.066680206886625570e-02+6.340663362182076546e-02j)	 (-1.432782913029780003e+00-2.224661650791796841e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.787172460313921740e-02+6.756108816060966971e-02j)	 (-1.548581476523831935e+00-1.923285623848913772e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.540490803781581652e-02+7.202629115475495114e-02j)	 (-1.693865467736481500e+00-1.591597325649114075e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.033125940629712747e-01+7.679645385604083607e-02j)	 (-1.881098821178837532e+00-1.233815915771042590e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.202528990212171356e-01+8.721059938156014435e-02j)	 (-2.482697485121393655e+00-1.887156920456671463e-03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.293168902350148031e-01+9.288173693752743709e-02j)	 (-3.011545350872047333e+00+6.797521932139463652e-03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.487120091907812025e-01+1.050631603861799102e-01j)	 (-5.666812137915724357e+00+5.072507017722965861e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.590145065485433218e-01+1.115442574975756829e-01j)	 (-1.099439659611942588e+01+1.420012112961107631e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.034799455004936952e+01-2.295703421571582692e-01j)	 (-1.809279022022020067e-01+1.250667471398821951e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.252677807789873032e+00-1.096802433910775559e-01j)	 (-2.043863958967339078e-01+1.390183827078604606e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.371502213070390219e+00-9.558504326080861924e-02j)	 (-2.166129585867974383e-01+1.460172171851920053e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.846207024284818532e+00-8.802536999486895719e-02j)	 (-2.290728844449101409e-01+1.529009296946837460e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.498959808253134129e+00-8.309009814253452697e-02j)	 (-2.416914410762203147e-01+1.596771115762911086e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.070867667312870974e+00-7.734797634498905006e-02j)	 (-2.671787513489557453e-01+1.726395202260209150e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (8.201793726693773490e-01-7.375198382047896961e-02j)	 (-2.924391534844423823e-01+1.846886248086226923e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (7.310017789577183400e-01-7.222021150337348816e-02j)	 (-3.047714773542088418e-01+1.903676020261634294e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (5.964426096938909572e-01-6.921611442578001760e-02j)	 (-3.286836210067205499e-01+2.011243990242301549e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (5.003346908691493899e-01-6.603569738958206536e-02j)	 (-3.513203456897565635e-01+2.112933143714073592e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (4.619990865047086115e-01-6.439743863944381863e-02j)	 (-3.621268895665255561e-01+2.162129481604033177e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.285504876053971568e-01-6.276653240121260469e-02j)	 (-3.725686244438814465e-01+2.210225234817911888e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.729997259780730712e-01-5.938335653749175769e-02j)	 (-3.923742882141094679e-01+2.305072373696678278e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.285619285321057514e-01-5.597661816557938236e-02j)	 (-4.109344551121486000e-01+2.398500155198383388e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.921694190383667400e-01-5.249296936924637696e-02j)	 (-4.282633325036269700e-01+2.492327294549455396e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.617096794617186362e-01-4.908366554186459341e-02j)	 (-4.444655344077451664e-01+2.585947850728896880e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.482038976679327158e-01-4.733783930889350761e-02j)	 (-4.522089108285437531e-01+2.633717627488579849e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.356834159260633721e-01-4.561445079289209309e-02j)	 (-4.596985997593593387e-01+2.681614444307588441e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.131271164194231960e-01-4.218851698504789277e-02j)	 (-4.739661526335628983e-01+2.778222337851864454e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.931751689904549485e-01-3.879187011716159900e-02j)	 (-4.875637294155166224e-01+2.876608080315734006e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.754137750028308407e-01-3.540847001197974103e-02j)	 (-5.003359682985895063e-01+2.976448670108604033e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.593281852843508872e-01-3.204962058735499886e-02j)	 (-5.125403669718840982e-01+3.077963165915096888e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.518312018794404361e-01-3.036028260273778562e-02j)	 (-5.184146060294922975e-01+3.129679431940852186e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.377368860778912518e-01-2.699509855261240238e-02j)	 (-5.298053526303589944e-01+3.234172697904606486e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.246911934756611273e-01-2.361164188240563733e-02j)	 (-5.406957076076768232e-01+3.340820741019408513e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.125198123714225562e-01-2.021332356125964125e-02j)	 (-5.511410571629404842e-01+3.449407474501470228e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.010895508551471478e-01-1.678583006487122109e-02j)	 (-5.611516328647553342e-01+3.560045983092930966e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (9.560249359157552140e-02-1.505837606964546826e-02j)	 (-5.660573673525479688e-01+3.616412155030012676e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (8.506549873538828133e-02-1.158602900516632339e-02j)	 (-5.755326692450684067e-01+3.729899343175256399e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (7.501779850594127164e-02-8.065030345078480489e-03j)	 (-5.846776895776268912e-01+3.845691546234641933e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (6.070901700478471830e-02-2.700312475938881907e-03j)	 (-5.978881351133624733e-01+4.023261891917554456e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (5.611486815384048032e-02-8.808426996829155087e-04j)	 (-6.021680503279793761e-01+4.083822582879096386e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (5.160519486778177012e-02+9.497697034245577985e-04j)	 (-6.063518973326308403e-01+4.144634698309972998e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.850384016169297596e-02+6.537373565852419577e-03j)	 (-6.184929902269764579e-01+4.330079485768557612e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.007657299873114920e-02+1.034384033112073498e-02j)	 (-6.263316422889538826e-01+4.456854491508894234e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (2.186828780508336123e-02+1.422176423229130904e-02j)	 (-6.338958426390242096e-01+4.585440212333708465e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (1.783848937183579730e-02+1.618926675937872040e-02j)	 (-6.375679605441582076e-01+4.650219324689068845e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (6.006688250938169160e-03+2.220684657158905617e-02j)	 (-6.483015301972345767e-01+4.848396756143433239e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.687272929179417513e-03+2.631729001559204861e-02j)	 (-6.552273402808885816e-01+4.983523121832052483e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-9.246114071418481961e-03+3.051316148639236780e-02j)	 (-6.618875935948003164e-01+5.120832863416840963e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.297847167700910687e-02+3.264361865904540083e-02j)	 (-6.651359995046230988e-01+5.190279306067572263e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.400313665453557288e-02+3.916881310834359475e-02j)	 (-6.745757780575460938e-01+5.401707659020196228e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.479694235271479918e-02+4.589826873424045217e-02j)	 (-6.835508010281790003e-01+5.618179459031696910e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.834987324143415699e-02+4.819161381577254100e-02j)	 (-6.864218122601732919e-01+5.691127153267883099e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-4.539369012304064754e-02+5.284514622013451735e-02j)	 (-6.920029746280207394e-01+5.839145523270203864e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.580726781196015951e-02+6.001821047174091261e-02j)	 (-6.999776748096752099e-01+6.064765477877871458e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-6.266042715094721771e-02+6.492143006287875995e-02j)	 (-7.050287246965498689e-01+6.218136666011102598e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-6.606038155028567949e-02+6.741336382368323665e-02j)	 (-7.074698138200297137e-01+6.295567319751093072e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-7.616584757807168260e-02+7.504192081526508962e-02j)	 (-7.144390720163876773e-01+6.531059081499037688e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.613690704043450164e-02+8.291127486219637688e-02j)	 (-7.208805414282076773e-01+6.771050078704137221e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.943791147736512848e-02+8.558947531354324512e-02j)	 (-7.228811678170634636e-01+6.851934614008399205e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-9.598511433779027824e-02+9.102287626092039896e-02j)	 (-7.267625975299725205e-01+7.015642890401879717e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.057176932738844721e-01+9.939312234124070278e-02j)	 (-7.320678174676429339e-01+7.264227511776545354e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.121358846319435165e-01+1.051061646174376585e-01j)	 (-7.353081275493112967e-01+7.432651881304902508e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.153265710808384914e-01+1.080034728046418979e-01j)	 (-7.368193118556948251e-01+7.517682520190630546e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.248279076265996768e-01+1.168779033013062074e-01j)	 (-7.409777060646698388e-01+7.775003926618599959e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.342113831871836194e-01+1.260121722580606618e-01j)	 (-7.445364600106670894e-01+8.036430105849224903e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.373206571200717430e-01+1.291175080912305151e-01j)	 (-7.455625389259082914e-01+8.124233761867128978e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.465609998974156114e-01+1.386026436320426103e-01j)	 (-7.482636152357926562e-01+8.390657220095134594e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.556937793157765482e-01+1.483583439775241208e-01j)	 (-7.502881932428135947e-01+8.660682192281169423e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.587154236732584156e-01+1.516741826972138052e-01j)	 (-7.508228250456983055e-01+8.751313088636041293e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.676955931933403199e-01+1.617898263183575325e-01j)	 (-7.519530450070669447e-01+9.025745364532594683e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.765532414947105222e-01+1.721811495338797238e-01j)	 (-7.524076232610140691e-01+9.303255020426755006e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.794787827896686117e-01+1.757030721514976079e-01j)	 (-7.523932282006839944e-01+9.396481111405191600e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.881781865366671247e-01+1.864631679474893777e-01j)	 (-7.518932829080113844e-01+9.677519991379200937e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.967537144774486602e-01+1.974978239436700200e-01j)	 (-7.506251947914323042e-01+9.961160975791368832e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.995823338396233715e-01+2.012382686790216701e-01j)	 (-7.500374583534945572e-01+1.005625725396190440e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.107457963727702444e-01+2.165084584389509181e-01j)	 (-7.468748413100424477e-01+1.043881368206640792e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.162405290708204753e-01+2.243387465445372819e-01j)	 (-7.447765475468299812e-01+1.063100169602235079e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.189658773622428223e-01+2.282919859401731366e-01j)	 (-7.435903511078517658e-01+1.072740944303513189e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.296772745616749156e-01+2.444389046470505922e-01j)	 (-7.380030108457118487e-01+1.111476644939849434e+00j)
