Frequency [Hz]	d axis	q axis
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.088853647427458426e+01+1.231477876595642158e+02j)	 (-9.328469617925672708e+01+5.495127792194708718e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.057598816479100634e+01+1.317571861137995199e+02j)	 (-9.652590918097419603e+01+5.661859034616189774e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.028860179043514123e+01+1.406521022380841259e+02j)	 (-1.000246974980803003e+02+5.838642915357621632e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.003229943067379537e+01+1.498402691812825083e+02j)	 (-1.038420010818149279e+02+6.027612755595032468e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.981840433171842264e+01+1.593250958941498538e+02j)	 (-1.080770399971452775e+02+6.230164306129380520e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (1.965476656163988167e+01+1.691139444210191414e+02j)	 (-1.127567904171993263e+02+6.448406472327998245e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (1.955395814943549126e+01+1.792182318393057869e+02j)	 (-1.179090849163497410e+02+6.684076197858835258e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.952562455330188129e+01+1.896359573823921494e+02j)	 (-1.237181807890310523e+02+6.940187052234771272e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.957728845194656841e+01+2.003637562271860872e+02j)	 (-1.302925885758685354e+02+7.220551788585539725e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.972589827838378085e+01+2.114024298151793460e+02j)	 (-1.377253399970501277e+02+7.529037789178372577e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.998521634618436238e+01+2.227495244312954128e+02j)	 (-1.462593312994078758e+02+7.869655696136682081e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.036395210301198588e+01+2.343935304088427074e+02j)	 (-1.561436472379583620e+02+8.249443244065109866e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.087857107193379136e+01+2.463139170196035366e+02j)	 (-1.677278452172306800e+02+8.675790142971425212e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.153872114624349621e+01+2.584965745583784837e+02j)	 (-1.813648928100865305e+02+9.158272920347122863e+02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.236178797559103160e+01+2.709293350976770967e+02j)	 (-1.975651279293873017e+02+9.708213449064418228e+02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.335542408113072455e+01+2.835797832831599408e+02j)	 (-2.171459121360537097e+02+1.034150228944991341e+03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.452317563662874278e+01+2.964178006033145039e+02j)	 (-2.410776015480637398e+02+1.107879261911706635e+03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.588042715230438873e+01+3.094158661381433149e+02j)	 (-2.707477609905266149e+02+1.194747316158511921e+03j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.743726153413433266e+01+3.225423684830032585e+02j)	 (-3.084038656501547848e+02+1.298315109904510564e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.919480370577334938e+01+3.357651550729584642e+02j)	 (-3.573036894610332865e+02+1.423861996668517122e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (3.115630038546278868e+01+3.490316199676352085e+02j)	 (-4.227530861596359273e+02+1.578820200769778012e+03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (3.571079663141407678e+01+3.756208815840629427e+02j)	 (-6.443510743702144055e+02+2.026982896172052961e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (3.830040867593386622e+01+3.888711000528314798e+02j)	 (-8.463071571655879097e+02+2.364273478213967337e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (4.111027172385189488e+01+4.020585103657955983e+02j)	 (-1.183273726464539777e+03+2.829132853139200961e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (4.413176970033408253e+01+4.151531651039479129e+02j)	 (-1.809889372970580553e+03+3.487752802606863952e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (5.083795667598654688e+01+4.410095514891633570e+02j)	 (-6.480371503079302784e+03+4.800279306560530131e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (5.451375484663097382e+01+4.537076582631869996e+02j)	 (-1.102475291400786955e+04-4.120870418205522014e+02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (5.842619511384567232e+01+4.662564951842174423e+02j)	 (-6.170820135911821126e+03-6.130822085952549969e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (6.690522662695346412e+01+4.908725529147710631e+02j)	 (-1.043138415464936543e+03-3.933136864153351326e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.148271258176630738e+01+5.029019035865733827e+02j)	 (-5.202841479827125113e+02-3.071690185281388494e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.132756060319582048e+01+5.264110859204732833e+02j)	 (-1.520924455777364130e+02-2.092480975237057010e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.660118442420542806e+01+5.379021592604902935e+02j)	 (-8.073790461881759484e+01-1.797332304820278068e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.212486664519819612e+01+5.492107560280336429e+02j)	 (-3.789950712006247358e+01-1.572786004686996648e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.786902485101704485e+01+5.602859937011087368e+02j)	 (-1.090318740479028214e+01-1.396167969034452426e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.038879364289206251e+02+5.711518219186809802e+02j)	 (6.337684297657088628e+00-1.254219124641934059e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.166329796486166970e+02+5.923627623961892823e+02j)	 (2.564162089981082815e+01-1.040388660571196169e+03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.233762839486824276e+02+6.026523415962553827e+02j)	 (3.083959455353444312e+01-9.577550953900415607e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.376347369351075258e+02+6.226838497725990464e+02j)	 (3.665103999209498653e+01-8.252294445559176665e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.450826585557508963e+02+6.323413702919722255e+02j)	 (3.815070090516902468e+01-7.710213768011250295e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.608072489131345719e+02+6.511125615895946339e+02j)	 (3.948304826654767652e+01-6.804655004495025423e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.775466418649263574e+02+6.689799226024849759e+02j)	 (3.948203507648655375e+01-6.074642754114975105e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.863371936269566902e+02+6.775644916361434298e+02j)	 (3.917754909563289800e+01-5.759921610827082077e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.953063638534575830e+02+6.859317984705468234e+02j)	 (3.879805550164187622e+01-5.472054570002877654e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.045495310952912575e+02+6.940033887169894342e+02j)	 (3.829424262361798981e+01-5.207692590398044103e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.237807970884998383e+02+7.094662443379860406e+02j)	 (3.716722293248149356e+01-4.738688767266168043e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.439663229078957443e+02+7.239204827873005570e+02j)	 (3.595232968243327321e+01-4.333765878160988905e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.543737877753377461e+02+7.307053448272116611e+02j)	 (3.533070423080349798e+01-4.150772587449857838e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.758940600865150259e+02+7.434679649560938515e+02j)	 (3.409413023464798442e+01-3.817514806167039296e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.983207441069480410e+02+7.549689141040228151e+02j)	 (3.287470551151036346e+01-3.520752432347005083e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.098551106607160364e+02+7.602412540814830209e+02j)	 (3.228475835856716003e+01-3.383873513504833568e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.215404999482182689e+02+7.651951017666488042e+02j)	 (3.171410863516929268e+01-3.253671369458184586e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.454455813618270668e+02+7.739987206367705994e+02j)	 (3.060921201695247262e+01-3.011127743733282500e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.700664139018358014e+02+7.814710700805117085e+02j)	 (2.958691622446162128e+01-2.789334230441791647e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.952961195041074802e+02+7.873649340604650888e+02j)	 (2.862469968733885395e+01-2.584922619225260405e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.209069923007269836e+02+7.917740914496707774e+02j)	 (2.774582813756169841e+01-2.395178453538260896e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.339326509093473305e+02+7.933154317931107471e+02j)	 (2.732621965035324152e+01-2.305234939854257732e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.469938285189063549e+02+7.944527104720635862e+02j)	 (2.692633445153414939e+01-2.218174788799171608e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.731689754292862631e+02+7.954549028356867666e+02j)	 (2.617727077012978398e+01-2.051985197425506442e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.996453263403664664e+02+7.948167871724801898e+02j)	 (2.550501749364639181e+01-1.895351794324036803e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (5.258835940581459454e+02+7.924078206591242406e+02j)	 (2.489419945914359289e+01-1.746856573869207239e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.520368215991502439e+02+7.883314498006184294e+02j)	 (2.435488616640428461e+01-1.605609103192048508e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.649952044533051776e+02+7.855982302405434439e+02j)	 (2.410751629858496869e+01-1.537406183438881442e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.906333904941367337e+02+7.789272104161249217e+02j)	 (2.366433346612853583e+01-1.405373285372905627e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.157017478451559782e+02+7.705280035889180681e+02j)	 (2.328353006462030095e+01-1.278587721339149397e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.400566918138795245e+02+7.605010399416860309e+02j)	 (2.296618685829763962e+01-1.156443581210274090e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.635049161249132794e+02+7.488930148041446273e+02j)	 (2.271104719254566007e+01-1.038420905925575255e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.749478043865663039e+02+7.424859879383685666e+02j)	 (2.260765792493990034e+01-9.808240293214259964e+01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.968800873129795264e+02+7.287352891090082494e+02j)	 (2.244829283718354418e+01-8.681576423161301648e+01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (7.176431263011789952e+02+7.136197066807123974e+02j)	 (2.235232486613087488e+01-7.585898082106196227e+01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.464856669184773637e+02+6.887344780426182069e+02j)	 (2.233121134525380214e+01-5.993276692385244075e+01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.554393610205353298e+02+6.798525936890887351e+02j)	 (2.235699217585547061e+01-5.474560926920888448e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.639861320944447698e+02+6.707910327780130046e+02j)	 (2.239953346788291100e+01-4.961319544362891776e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.873681880342179511e+02+6.424270605477058780e+02j)	 (2.262957635870606765e+01-3.451839576198040760e+01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (8.011350471726865408e+02+6.225882112376124269e+02j)	 (2.287091768251265833e+01-2.468091982608299517e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (8.132996517536755618e+02+6.023295070760265162e+02j)	 (2.318470666081408282e+01-1.500193125956174178e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (8.187775069533480519e+02+5.921265705439553813e+02j)	 (2.336949619908519438e+01-1.021664504953951003e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.329793107464365676e+02+5.610520593887446239e+02j)	 (2.403950067938823310e+01+3.945162233021410447e+00j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.406185559136680467e+02+5.401449543249747194e+02j)	 (2.458587636284877576e+01+1.324169975664239729e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.467206118021636030e+02+5.193211972213424588e+02j)	 (2.521558099532804675e+01+2.243675046580204935e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.492410524946888017e+02+5.089717369775347038e+02j)	 (2.556267157953915969e+01+2.699964140249404210e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.548093923699451580e+02+4.783263992808862213e+02j)	 (2.673801737915502841e+01+4.056440361567526764e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.575315883810919786e+02+4.484739859405189009e+02j)	 (2.812398338819840049e+01+5.396606078550563268e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.578554076529297845e+02+4.388010831163623493e+02j)	 (2.863530517679830467e+01+5.840153767774437910e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.576428081695756873e+02+4.197890787794611924e+02j)	 (2.973430471377931283e+01+6.723010545228564183e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.554730222129541062e+02+3.924114769839076189e+02j)	 (3.158355539938382606e+01+8.037640997634817097e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.528692312678605276e+02+3.749141031484670634e+02j)	 (3.295583636378290748e+01+8.908407581290694566e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.512577841785297323e+02+3.664243474508623422e+02j)	 (3.368594916989710697e+01+9.342222431416328732e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.452807151013363409e+02+3.420076562147206687e+02j)	 (3.605803084884664145e+01+1.063798107184983053e+02j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.378272503438033709e+02+3.192209508210023614e+02j)	 (3.871691054218003814e+01+1.192584993214398423e+02j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.350452174288976721e+02+3.120217583309260476e+02j)	 (3.967015597142557226e+01+1.235357721976471055e+02j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.291180239426635126e+02+2.980830052244393755e+02j)	 (4.167963614131678440e+01+1.320643257447613905e+02j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.194250615919802385e+02+2.786233469518206789e+02j)	 (4.496639271810241922e+01+1.447992016162853588e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.124994702012845664e+02+2.665010815916182310e+02j)	 (4.734396173274208053e+01+1.532478417390647394e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.089044414507228566e+02+2.607054127590283201e+02j)	 (4.859091587700140735e+01+1.574596918163994985e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.977913348222198238e+02+2.443532929865990866e+02j)	 (5.257560117898272267e+01+1.700430043599355372e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.862233555639951419e+02+2.294722878378650535e+02j)	 (5.693694015651223594e+01+1.825379025583826547e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.822959353346592479e+02+2.248549655209594960e+02j)	 (5.847823722990991513e+01+1.866828204790839152e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.703372468081290663e+02+2.118491078135636769e+02j)	 (6.336932867316116358e+01+1.990436786513138543e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.582089013151064592e+02+2.001620439207067932e+02j)	 (6.867887603984678435e+01+2.112849877026105787e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.541608952936835522e+02+1.965398592636213664e+02j)	 (7.054533606692569947e+01+2.153359673201392184e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.419780388435925715e+02+1.864565740262615918e+02j)	 (7.643458980485488041e+01+2.273844765922320903e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.298460202647491997e+02+1.774690063439288963e+02j)	 (8.277470324674300173e+01+2.392581670184470113e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.258150469667966718e+02+1.747088816977049248e+02j)	 (8.498931392449590305e+01+2.431727928501518079e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.138483653559047752e+02+1.670804900860874511e+02j)	 (9.194698446055024021e+01+2.547719664495504333e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.020341949509235064e+02+1.603957224877746910e+02j)	 (9.937626640903410191e+01+2.661278274606722789e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.981382177950274581e+02+1.583586453538360104e+02j)	 (1.019584180262911559e+02+2.698525340249947249e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.828235872977917325e+02+1.510860130745176093e+02j)	 (1.128139791683077107e+02+2.844138669959993422e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.753449281254395373e+02+1.479611245216662496e+02j)	 (1.185614278002910282e+02+2.914723830052759581e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.716472302228386297e+02+1.465176290272239612e+02j)	 (1.215102083602189680e+02+2.949424698877784294e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.571481788176898817e+02+1.414579480688237254e+02j)	 (1.338243702817685516e+02+3.083683681983187626e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.500875921496962064e+02+1.393295880841990311e+02j)	 (1.402789613343534825e+02+3.147955271509877662e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.431644629351533240e+02+1.374587573660890598e+02j)	 (1.469307168647583808e+02+3.210148163217926367e+02j)
