f	lambda_1	lambda_2
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.572209756317747814e-02+1.882541532542394286e-02j)	 (-7.455395021397144273e-01-1.937381960950321502e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.297560210240724210e-02+1.949277355132594119e-02j)	 (-7.618870385497226172e-01-1.894714479533887441e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.012467975996451636e-02+2.022789141582895592e-02j)	 (-7.787179939889030678e-01-1.851924662866190341e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.716191026622453986e-02+2.102236170116639213e-02j)	 (-7.961162109882216065e-01-1.809078634904377203e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.410046423878101085e-02+2.187176289206559099e-02j)	 (-8.141188109720147725e-01-1.765990347005834127e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.092934080649048317e-02+2.278171960492502909e-02j)	 (-8.328083935713138652e-01-1.722738957897516909e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.764381333263006363e-02+2.377744005884416950e-02j)	 (-8.523125338509311977e-01-1.679413490026253342e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.424607040165145472e-02+2.484632592489761233e-02j)	 (-8.727104128199302258e-01-1.636257441414991909e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.072646345990900529e-02+2.597939165497709785e-02j)	 (-8.940837077712450176e-01-1.593356985831513306e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (7.087586316071092796e-03+2.719449621752037874e-02j)	 (-9.166004350828436120e-01-1.550336091024072105e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.328264767780059197e-03+2.850492399736677396e-02j)	 (-9.404165682704251905e-01-1.507672184749289934e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-5.683147347500527857e-04+2.990739021450517648e-02j)	 (-9.657150837569780100e-01-1.465605256800328604e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.562547672877916710e-03+3.138468080667768112e-02j)	 (-9.926262178478221232e-01-1.423242305023862120e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.299238114964760410e-02+3.465888049302753154e-02j)	 (-1.052458304977394565e+00-1.340006254211409953e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.740626011360831005e-02+3.643734013205131295e-02j)	 (-1.085922451238449105e+00-1.298675831214226584e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.197464212436110731e-02+3.834049038027281114e-02j)	 (-1.122286317933284261e+00-1.258161322800580295e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.667993140318555834e-02+4.035618193127969017e-02j)	 (-1.161968365075929155e+00-1.217502738093707848e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.658682852207873620e-02+4.474543134994643512e-02j)	 (-1.253632003442577858e+00-1.138733168799586082e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.175404725279228957e-02+4.715937637171296187e-02j)	 (-1.307354519505842250e+00-1.098493048169718461e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.711254631399274667e-02+4.970640101115736398e-02j)	 (-1.367497048563190543e+00-1.060101186907633636e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.833289593252560801e-02+5.519531910324251139e-02j)	 (-1.512730124847319280e+00-9.810865171221769265e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.420562741053272016e-02+5.817696064550961083e-02j)	 (-1.601988275532576944e+00-9.405150391973846058e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.651432219509513022e-02+6.460801286776582386e-02j)	 (-1.828929372705570433e+00-8.545553617520036671e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.296358236887738102e-02+6.805477503149030827e-02j)	 (-1.976280284418827193e+00-8.078779086745427329e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.962217620310944377e-02+7.166692526534322594e-02j)	 (-2.156432230344321077e+00-7.577140108911299687e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.646867896540550769e-02+7.546707060591142935e-02j)	 (-2.382251962134588563e+00-6.999333635808555054e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.035373717181432840e-01+7.944588739392235976e-02j)	 (-2.672888737806991877e+00-6.357757950286534177e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.183092572441525325e-01+8.786573630958607883e-02j)	 (-3.604158454479924334e+00-4.480835691671401083e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.260156295849872987e-01+9.232604114763226510e-02j)	 (-4.420804834871446154e+00-2.967127029992241982e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.420971828248724922e-01+1.016827965749544371e-01j)	 (-8.510098037505988700e+00+4.220815173467765136e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.504281264241218441e-01+1.065738130504571002e-01j)	 (-1.670168288501691833e+01+1.850480607894167961e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.608089645421434355e+01-3.803031515107827554e-01j)	 (-1.677563598200924044e-01+1.166944706089690920e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (5.164921989158512083e+00-1.902855452063091091e-01j)	 (-1.858460909570224251e-01+1.271928935540173611e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.803735155276541935e+00-1.658602633482620936e-01j)	 (-1.951558023464225466e-01+1.325523891058300041e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.989168925636477070e+00-1.516397852728746387e-01j)	 (-2.045972836913503845e-01+1.379216382099964222e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.448047570341917556e+00-1.417093801455180102e-01j)	 (-2.141516322879916667e-01+1.433352676584797314e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.775156901839619827e+00-1.291255379110504420e-01j)	 (-2.335743868277229407e-01+1.541356685642482627e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.375496156509539603e+00-1.211998756353117879e-01j)	 (-2.532172623161079716e-01+1.648163683156133319e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.231679300414393552e+00-1.181338839900037962e-01j)	 (-2.630250852961202868e-01+1.700860174734530328e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.012490864224680376e+00-1.129196306347742540e-01j)	 (-2.825669597395287225e-01+1.804593553978909304e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (8.540824420847730192e-01-1.082790202848581268e-01j)	 (-3.018087403395618984e-01+1.906494405441687134e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (7.904632938220091942e-01-1.061118262387725775e-01j)	 (-3.112728906806920270e-01+1.956749685240066761e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (7.347781129470686290e-01-1.040675167494873182e-01j)	 (-3.205960714484542007e-01+2.006343085605751531e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (6.420374278832420289e-01-1.000139482888186826e-01j)	 (-3.387721767076712354e-01+2.104725969601217717e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (5.677964536907961213e-01-9.611671206910187004e-02j)	 (-3.563766543072172666e-01+2.201837048760169058e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (5.071585311983243249e-01-9.217702121132176352e-02j)	 (-3.733003925617915941e-01+2.298933943149929771e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.567020323220583045e-01-8.839459435632779361e-02j)	 (-3.895212827268241251e-01+2.395344701305173740e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.344601963467850103e-01-8.643312635921744647e-02j)	 (-3.973991552968593743e-01+2.444216206423941440e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.139409480626422000e-01-8.450761190737701711e-02j)	 (-4.050931125363602114e-01+2.493082555255596855e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.772725052708922888e-01-8.068070841189126097e-02j)	 (-4.199427839002570773e-01+2.591240285129656762e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.452170891313526280e-01-7.689511279695729340e-02j)	 (-4.342833734116474664e-01+2.690587877573905606e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (3.170747304873274275e-01-7.311986010507874612e-02j)	 (-4.479264803394277239e-01+2.791025020944700175e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.919447631509243801e-01-6.938938322434316797e-02j)	 (-4.610773604250810731e-01+2.892738959729811987e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.803665915897274319e-01-6.750711539886956880e-02j)	 (-4.674462297766468488e-01+2.944437321959236242e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.588423134362826117e-01-6.377807870132745638e-02j)	 (-4.798497117684016322e-01+3.048706284238856812e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.392299144370288455e-01-6.003467744183395294e-02j)	 (-4.917737252732221620e-01+3.154921236685040431e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.212194440566952469e-01-5.629273465787922037e-02j)	 (-5.032565668271437032e-01+3.262917856322115617e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (2.045749309715353959e-01-5.253288660710916935e-02j)	 (-5.142996301516519209e-01+3.372860996210915174e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.966713522247975077e-01-5.064169979572244462e-02j)	 (-5.197159992153851382e-01+3.428809938120999101e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.816780291359108568e-01-4.686749843202617227e-02j)	 (-5.301992256744281207e-01+3.541466683329972942e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.675953058320280298e-01-4.305300278704868311e-02j)	 (-5.403321582244536847e-01+3.656372164361285648e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.478875775174255114e-01-3.728735262580615273e-02j)	 (-5.549748575511951332e-01+3.832466641782732997e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.416458405988293978e-01-3.533389451442506268e-02j)	 (-5.597201930006151516e-01+3.892515387237127644e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.355647236376712472e-01-3.338079804499508030e-02j)	 (-5.643612635922723442e-01+3.952815853343777386e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.181302807574771130e-01-2.744597373073219548e-02j)	 (-5.778333044675093566e-01+4.136728730302689505e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (1.070798571186479531e-01-2.342292206087082107e-02j)	 (-5.865239701968490982e-01+4.262413583969660857e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (9.644863027090472274e-02-1.934462036999248791e-02j)	 (-5.949130749899140813e-01+4.389932076807774308e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (9.127761510059939631e-02-1.728450486452166868e-02j)	 (-5.989871818091783151e-01+4.454197623176237575e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (7.624802411220960030e-02-1.100762013314712795e-02j)	 (-6.108852818864530798e-01+4.650765132356091680e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (6.658948527200934941e-02-6.737384771798027305e-03j)	 (-6.185556644378298330e-01+4.784776798534490783e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (5.719747187599387439e-02-2.390244369782162925e-03j)	 (-6.259379704864791449e-01+4.920995500438347103e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (5.259153824636216001e-02-1.891949791417851801e-04j)	 (-6.295381786990632556e-01+4.989893719375465553e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.909803638076203569e-02+6.528681999108498779e-03j)	 (-6.399990996715614333e-01+5.199661469187532026e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.604014258443003438e-02+1.343093607344715557e-02j)	 (-6.499484014524481434e-01+5.414458338258842929e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.177640708188760543e-02+1.577467480061994776e-02j)	 (-6.531335505265438712e-01+5.486861054219902556e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (1.336587903323982474e-02+2.052855660252217440e-02j)	 (-6.593307266136233524e-01+5.633776341897893669e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (1.028981044074644968e-03+2.782849470899223521e-02j)	 (-6.681937123453423055e-01+5.857718739383952489e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-7.029086867548745010e-03+3.281104186949283796e-02j)	 (-6.738170424915860268e-01+6.009971794552441127e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.101051618112400265e-02+3.533845555743461708e-02j)	 (-6.765379517197247505e-01+6.086836738699509253e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-2.278100461491883166e-02+4.306601852930661001e-02j)	 (-6.843263625165223463e-01+6.320637986876843639e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-3.430840063321327627e-02+5.101921770436458614e-02j)	 (-6.915558114005828649e-01+6.558946435217394288e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.810351441113452031e-02+5.372242654842665499e-02j)	 (-6.938132192104170537e-01+6.639284736923110053e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-4.561563858837172636e-02+5.920275148375143959e-02j)	 (-6.981984874110047645e-01+6.801863854008702859e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.671976509682111200e-02+6.762918791650834871e-02j)	 (-7.042378028781740573e-01+7.048789385079730074e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.401228157269447938e-02+7.337626752544001985e-02j)	 (-7.079554465716813016e-01+7.216097996983451557e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-6.762801203150956009e-02+7.628951255788332664e-02j)	 (-7.097022160749982822e-01+7.300567488633836755e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-7.835813648166667367e-02+8.520163536819386207e-02j)	 (-7.145511842495447796e-01+7.556237715732858629e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-8.891097101781392231e-02+9.436476808657923154e-02j)	 (-7.187818273858916918e-01+7.816012316694460615e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-9.239557260193276278e-02+9.747746861960659981e-02j)	 (-7.200283654230381636e-01+7.903281181774353126e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.027310938691088360e-01+1.069814988614726514e-01j)	 (-7.233795417237930403e-01+8.168085484133683627e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.129093277620384916e-01+1.167484414974748197e-01j)	 (-7.260394652115855774e-01+8.436511386479139674e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.162688478784913992e-01+1.200656694248662393e-01j)	 (-7.267819759727771611e-01+8.526621460298350330e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.262368713177582924e-01+1.301845573751435614e-01j)	 (-7.285300446698841359e-01+8.799491131057582960e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.360445747544834494e-01+1.405731189446753904e-01j)	 (-7.295900941371847859e-01+9.075464393644477878e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.392788227310304272e-01+1.440936271030140992e-01j)	 (-7.297756243505948426e-01+9.168183085351687689e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.488808048237148518e-01+1.548443822191831742e-01j)	 (-7.298672886831426565e-01+9.447742673485832743e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.583269860073326374e-01+1.658662205836705372e-01j)	 (-7.291827290022366848e-01+9.729938443990413521e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.614394761544217238e-01+1.696015093554521236e-01j)	 (-7.287875398822230011e-01+9.824559984439771299e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.737083857629319605e-01+1.848476350101765364e-01j)	 (-7.263857100860804383e-01+1.020527653218603392e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.797379550553154792e-01+1.926626108898792655e-01j)	 (-7.246625252532294947e-01+1.039658658165491634e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.827264451779238574e-01+1.966090645887533794e-01j)	 (-7.236635967964359928e-01+1.049256647537752496e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.944693773027751926e-01+2.127231429403157459e-01j)	 (-7.188161496145020202e-01+1.087824036305023112e+00j)
