Frequency [Hz]	d axis	q axis
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (2.458173776458104953e+01-2.594733571763147140e+01j)	 (-1.733892010942058093e+01+2.161532267573248305e+02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (2.470122306845505022e+01-2.101500584772104929e+01j)	 (-1.940821191060916817e+01+2.216275789089399666e+02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (2.479950943540393027e+01-1.606259367044559738e+01j)	 (-2.150900507691934394e+01+2.272433511015706245e+02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (2.487029283161124127e+01-1.108066784450948816e+01j)	 (-2.364476568953575963e+01+2.329771630311656736e+02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.490888142341182743e+01-6.059270558322115363e+00j)	 (-2.583449752911445074e+01+2.388454834158767994e+02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.491166868710130089e+01-9.885471078121766952e-01j)	 (-2.808471542148998878e+01+2.448386110341682524e+02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (2.487622969704220210e+01+4.140929003913432993e+00j)	 (-3.039100802233591381e+01+2.509718944811585004e+02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.480127848233532717e+01+9.338166298523043807e+00j)	 (-3.273270161893351826e+01+2.572633750742066354e+02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.468627652874893030e+01+1.461254083893347477e+01j)	 (-3.514657844705082823e+01+2.636968697194655533e+02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (2.453101766902327086e+01+1.997309890420017453e+01j)	 (-3.764676900016249306e+01+2.702895917672431665e+02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (2.433634012332271013e+01+2.542810049288180352e+01j)	 (-4.020821052163870490e+01+2.770719642680155630e+02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (2.410371187638264701e+01+3.098651352385287794e+01j)	 (-4.284421412677137653e+01+2.840210436904173434e+02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.383478030533180458e+01+3.665690373554108561e+01j)	 (-4.558390350656483747e+01+2.911703732012525165e+02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.353178106182924623e+01+4.244694539184374094e+01j)	 (-4.844306296473857287e+01+2.985127929492718408e+02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.319752350291971155e+01+4.836462258743183185e+01j)	 (-5.142103108968287728e+01+3.060774194310137659e+02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.283615359672744205e+01+5.441846483290649417e+01j)	 (-5.449614156230453688e+01+3.138889742320405389e+02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (2.245091546570170493e+01+6.061601670780817841e+01j)	 (-5.772476716621969217e+01+3.219436652476394443e+02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (2.204532374695320129e+01+6.696388174929909098e+01j)	 (-6.113105517796221022e+01+3.302770576270617653e+02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (2.162575945978250402e+01+7.346882697283884056e+01j)	 (-6.469097642247577085e+01+3.389336446774618707e+02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (2.119721453091423413e+01+8.013874732568366710e+01j)	 (-6.843372084954708612e+01+3.478971006354394149e+02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (2.076503801775382030e+01+8.697943859479121897e+01j)	 (-7.240493895734579155e+01+3.572311319264870804e+02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (2.033671823221567720e+01+9.399430875069261049e+01j)	 (-7.663911598654783575e+01+3.669449328348934500e+02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (1.991875046490417489e+01+1.011880406056176156e+02j)	 (-8.114702142595159273e+01+3.770958202561158146e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (1.951970434311733271e+01+1.085673608326844430e+02j)	 (-8.591739071383447879e+01+3.877291617351706918e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (1.914656010610772796e+01+1.161334451040737861e+02j)	 (-9.103985290171492295e+01+3.988756080009739549e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (1.880564823071904712e+01+1.238855017806845638e+02j)	 (-9.656049672418058094e+01+4.106136283172188541e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (1.850818165700991003e+01+1.318247375471805185e+02j)	 (-1.024729934747876143e+02+4.230290680387585098e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (1.826205188739494645e+01+1.399527434049946351e+02j)	 (-1.088443423368643579e+02+4.361389791867799204e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (1.807402977027973279e+01+1.482653782041759598e+02j)	 (-1.157585782521918958e+02+4.500758511336139804e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.795480684704567764e+01+1.567540701496063775e+02j)	 (-1.232937344906539892e+02+4.649084997159080217e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (1.791016241086290606e+01+1.654134879943390786e+02j)	 (-1.315008865740307726e+02+4.807684271930488080e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (1.794890045595130701e+01+1.742421888987590535e+02j)	 (-1.404201380880600709e+02+4.977742579224152450e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (1.807584705420690341e+01+1.832266748258752500e+02j)	 (-1.502187087704469945e+02+5.160539359330394973e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (1.829193654571023941e+01+1.923528540114616305e+02j)	 (-1.610141672465001648e+02+5.357983414857341131e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (1.860488169263654257e+01+2.016115826321158977e+02j)	 (-1.728868933471581215e+02+5.572242483432900144e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (1.901804142940484610e+01+2.109937343302505042e+02j)	 (-1.860340831275751441e+02+5.804718642786480132e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (1.952906704358595036e+01+2.204837244659114504e+02j)	 (-2.006900955585877568e+02+6.058567520055951263e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.014057106924197527e+01+2.300617033300800358e+02j)	 (-2.171062039515106505e+02+6.336439462172403410e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.084892340717780712e+01+2.397168343628854075e+02j)	 (-2.355580442923983924e+02+6.641963418782598865e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.165700903841180036e+01+2.494428672180775663e+02j)	 (-2.563929549499358700e+02+6.979067531150616333e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.255965007357033514e+01+2.592209921225601761e+02j)	 (-2.801681648876881923e+02+7.352247412094524179e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.354902421799029355e+01+2.690378634835283265e+02j)	 (-3.074850272627792833e+02+7.767248566254081652e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.462784832089823084e+01+2.788844427809971762e+02j)	 (-3.390850406229862983e+02+8.231397683763324267e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.579664038362112777e+01+2.887515487534549834e+02j)	 (-3.760820704881600136e+02+8.751486670590288668e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.704950711707274991e+01+2.986292754027501246e+02j)	 (-4.199478796948865238e+02+9.337745691412741280e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.838436408513033626e+01+3.085040510929756579e+02j)	 (-4.725453239347305043e+02+1.000140497086326150e+03j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.980048997684193424e+01+3.183726242262484334e+02j)	 (-5.365023182755005564e+02+1.075618231173914410e+03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.130509116955865068e+01+3.282288846918681884e+02j)	 (-6.156246498234164619e+02+1.161807894380210655e+03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.289427854600750578e+01+3.380651183172262790e+02j)	 (-7.153803894492251629e+02+1.260341900910472759e+03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.456778012067511696e+01+3.478807923550155010e+02j)	 (-8.436527608321481466e+02+1.372785127287783098e+03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.633215456968386547e+01+3.576691665189312062e+02j)	 (-1.012543398785274576e+03+1.500320029860256909e+03j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.819285625548231877e+01+3.674232996915243348e+02j)	 (-1.240809670069466392e+03+1.641117548179433925e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.015664453260665567e+01+3.771441851290409772e+02j)	 (-1.557614302972987161e+03+1.786626249566327260e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (4.220747392953573751e+01+3.868289107569511316e+02j)	 (-2.006064394583713693e+03+1.911217338976488236e+03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (4.665949852516716589e+01+4.060824303706218075e+02j)	 (-3.511197115159731311e+03+1.719198391434854102e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (4.905360724845100151e+01+4.156573702679753524e+02j)	 (-4.472035769615178651e+03+9.419173091870826511e+02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.158230920226768745e+01+4.251849588162039026e+02j)	 (-4.971926401565074229e+03-5.448882437005145221e+02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.423354086610771674e+01+4.346719154911531859e+02j)	 (-4.428137297809868869e+03-2.126686970133898740e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (5.998334438811461666e+01+4.535338462170618641e+02j)	 (-2.143429533180079488e+03-3.055143638130721683e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (6.305636896814078085e+01+4.628728699943511060e+02j)	 (-1.387873740804177032e+03-2.834773943287011662e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.631052610911787326e+01+4.721718738994180740e+02j)	 (-9.093131376256508247e+02-2.537056679916368921e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.328770253374375443e+01+4.906720022672138839e+02j)	 (-4.102081680097484764e+02-2.010172848619627075e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.702388611629935156e+01+4.998354411488940627e+02j)	 (-2.796761169526603794e+02-1.803625771728395421e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.503021566375457496e+01+5.180177225429607688e+02j)	 (-1.279557320136734546e+02-1.484834353355774965e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.931315194251489231e+01+5.270497650611479230e+02j)	 (-8.332726798473125029e+01-1.361463397579122329e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.380113306785858640e+01+5.360325161189246046e+02j)	 (-5.090849584605486911e+01-1.255909608464853818e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.846199695435123544e+01+5.449149850560435198e+02j)	 (-2.688931212011769745e+01-1.164452959504602177e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.033565488573012203e+02+5.537181335285433761e+02j)	 (-9.153184361777602973e+00-1.084879964559098198e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.137417065568052550e+02+5.711931330893488621e+02j)	 (1.453803966245306967e+01-9.534007763751915263e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.192517874043935677e+02+5.798035171987726244e+02j)	 (2.229748099453915700e+01-8.983760862258354791e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.309500665089444453e+02+5.968370891681065586e+02j)	 (3.273828172044778029e+01-8.046943176745396613e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.370792381908300399e+02+6.051759186778249386e+02j)	 (3.618771457604360364e+01-7.642534461536674826e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.500911120689518441e+02+6.216433155919401088e+02j)	 (4.066690855318807962e+01-6.938332367705103252e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.640389165737472297e+02+6.376479735855552917e+02j)	 (4.293932557756109247e+01-6.342572573317706883e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.714066855530084581e+02+6.454620296612810080e+02j)	 (4.349952475703472743e+01-6.077704942248343514e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.789480126999579284e+02+6.531593042065887857e+02j)	 (4.383918867451568246e+01-5.830949776089935312e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.867532386519515626e+02+6.606684222252008567e+02j)	 (4.391859487721291089e+01-5.600555133657107945e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.030909942840634415e+02+6.752967686973528316e+02j)	 (4.364054499882701066e+01-5.182905830230330366e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.203813400938227005e+02+6.892961437016076616e+02j)	 (4.294046100117974873e+01-4.812921464559204878e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.293534138308115757e+02+6.959951597513299930e+02j)	 (4.247740640500462206e+01-4.642792637786357091e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.480271621042478216e+02+7.088508121999551577e+02j)	 (4.140599501472677701e+01-4.328420021257577446e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.676654355537031051e+02+7.208014016768102010e+02j)	 (4.018834972936609518e+01-4.043571163223660392e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.778347046337100323e+02+7.264257334620183428e+02j)	 (3.955331239415898636e+01-3.910642954717795874e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.881841158596103014e+02+7.318095921761666887e+02j)	 (3.891381953818090267e+01-3.783289289723072670e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.095105193273615782e+02+7.417174323678431165e+02j)	 (3.760580010889580649e+01-3.543793718767253154e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.316797070019648004e+02+7.505870261485061974e+02j)	 (3.632368150363782178e+01-3.322376467071538855e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.546233928459184881e+02+7.581703037583450850e+02j)	 (3.505222614801711245e+01-3.116351942972623874e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.781413534548482289e+02+7.645139353897094452e+02j)	 (3.383761987322497333e+01-2.923481143234639603e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.901951030001883396e+02+7.671235859738375211e+02j)	 (3.323828167448193938e+01-2.831589552356356307e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.023437786683194304e+02+7.693810899674024313e+02j)	 (3.265513348497064072e+01-2.742334426837869046e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.268852660526122236e+02+7.727690870293762373e+02j)	 (3.152829958734582405e+01-2.571193150489660297e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.519572812088154024e+02+7.747041358248974348e+02j)	 (3.047411145576857905e+01-2.409136193245435322e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.770840201628308819e+02+7.750017588821300478e+02j)	 (2.947273139749685811e+01-2.254801332434410313e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.023934560708740378e+02+7.737465828881297512e+02j)	 (2.854452654412312285e+01-2.107517278479251956e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.150423146908997296e+02+7.724583813814551831e+02j)	 (2.810114815781785325e+01-2.036241961140019328e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.402719380384127135e+02+7.687142731419561414e+02j)	 (2.726920961538326438e+01-1.898024035342231173e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.652315308806778376e+02+7.632667740663738414e+02j)	 (2.650055821658481747e+01-1.765040354250952817e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.897690212698977348e+02+7.561764833136103334e+02j)	 (2.579825999670991621e+01-1.636731364488589975e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.136883372543725272e+02+7.474514793661284102e+02j)	 (2.516035591169847052e+01-1.512613636660630334e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.254673165856110018e+02+7.424670369202158327e+02j)	 (2.486706719816179501e+01-1.452020737940615902e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.482659691900400958e+02+7.314615162149029857e+02j)	 (2.433053779019277130e+01-1.333428434669163494e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.701419906177198982e+02+7.189643821200197635e+02j)	 (2.385955410692330148e+01-1.218075578836555337e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.010533796776186364e+02+6.977227230250798584e+02j)	 (2.328253985287006245e+01-1.050427677544357294e+02j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.107960173568939126e+02+6.899702579107598694e+02j)	 (2.312357472745820175e+01-9.958459146510821824e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.201711854294302384e+02+6.819836894110720777e+02j)	 (2.298219938965149467e+01-9.418438765574842364e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.462507872254255972e+02+6.565313571913636679e+02j)	 (2.266215602666373385e+01-7.831074591579009336e+01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.619631021602325518e+02+6.383791273320017581e+02j)	 (2.253822613967879462e+01-6.797522242044661311e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.761482186963538652e+02+6.195799223407734644e+02j)	 (2.248681768484803811e+01-5.781388949469051397e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.826521214451688593e+02+6.100202498492142240e+02j)	 (2.248884139720492925e+01-5.279316191647467349e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (7.999822622182581426e+02+5.805681808697889892e+02j)	 (2.260959438705003421e+01-3.794847001342029813e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.097166562920981505e+02+5.604918056712571115e+02j)	 (2.278826475812929431e+01-2.821535841678090151e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.178905049109544052e+02+5.402962400708661335e+02j)	 (2.304801604358914702e+01-1.859781437012148331e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.214317299549297786e+02+5.301920815655336128e+02j)	 (2.320919132903109627e+01-1.382869984209334824e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.299776836611264343e+02+5.000305683928000917e+02j)	 (2.382223610943502479e+01+3.358860621718832151e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.355195292064737487e+02+4.703210259125526704e+02j)	 (2.463780836235393679e+01+1.431119567654144831e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.367376779090382115e+02+4.606287980331816243e+02j)	 (2.495667632779423428e+01+1.893251594378629221e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.382505361076280224e+02+4.414883003598914684e+02j)	 (2.566761553935543816e+01+2.812537573106883926e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.384873503482245951e+02+4.137315787188861123e+02j)	 (2.692444222654815533e+01+4.180216421819124406e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.373662654930998315e+02+3.958752636446787392e+02j)	 (2.789510080018361293e+01+5.085394349481222065e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.364587247634932510e+02+3.871801353653792717e+02j)	 (2.842196926153451031e+01+5.536180677607818978e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.324439728813064221e+02+3.620590538204237987e+02j)	 (3.017510777599225946e+01+6.882031994502170846e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.267338622272897055e+02+3.384697446128542424e+02j)	 (3.219985392726540141e+01+8.219050565791147278e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.244842242167954964e+02+3.309863350020004873e+02j)	 (3.293814866247702611e+01+8.662974395901319724e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.195609344401764247e+02+3.164635649881124664e+02j)	 (3.451272623185019484e+01+9.548198182331171324e+01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.112101389411059245e+02+2.961013893122068907e+02j)	 (3.713241134639300611e+01+1.087005985532866532e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.050831178583978271e+02+2.833680676005469650e+02j)	 (3.905668741846486114e+01+1.174732761367144889e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.018598545836445055e+02+2.772655783174407134e+02j)	 (4.007432085208670003e+01+1.218478924103471286e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.917573295631544852e+02+2.600023791755472189e+02j)	 (4.335935512650397783e+01+1.349241716622030935e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.810599769753915780e+02+2.442284910841513010e+02j)	 (4.700513635254871758e+01+1.479234081771340357e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.773927978912277013e+02+2.393196375844798354e+02j)	 (4.830428394400183834e+01+1.522391677986841785e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.661408562765874422e+02+2.254605608773089784e+02j)	 (5.246007037812179163e+01+1.651250363294219312e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.546144108994579938e+02+2.129574624001589029e+02j)	 (5.702070352448106405e+01+1.779118218264896996e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.507460751428923231e+02+2.090732095936517965e+02j)	 (5.863459330900711564e+01+1.821497971214898826e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.390468460874524226e+02+1.982296867964227260e+02j)	 (6.376058178807612364e+01+1.947780306491904696e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.273243981637834850e+02+1.885260590242464787e+02j)	 (6.932960847105820790e+01+2.072622466869916025e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.234151420264141734e+02+1.855366455884494030e+02j)	 (7.128620257239110458e+01+2.113877708388835401e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.117739817615871516e+02+1.772514764554797182e+02j)	 (7.746743601021354664e+01+2.236437048763836515e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.002329704600806508e+02+1.699524205553604190e+02j)	 (8.412089679489503169e+01+2.356950475434136081e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.964179882569627580e+02+1.677199345574868516e+02j)	 (8.644533204295545659e+01+2.396608398390146135e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.813831003391919694e+02+1.597115971950686060e+02j)	 (9.627984160118319323e+01+2.552350480878094459e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.740206242385261248e+02+1.562456835142986904e+02j)	 (1.015244782337093454e+02+2.628302931180022028e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.703755176569599143e+02+1.546375781955484854e+02j)	 (1.042252236374790186e+02+2.665761577937984725e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.560590240450845840e+02+1.489594959567302794e+02j)	 (1.155708455282217955e+02+2.811604926906778701e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.490737587506073396e+02+1.465447135342009801e+02j)	 (1.215594878249706454e+02+2.881986525049412080e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.422167563372432824e+02+1.444022018138180101e+02j)	 (1.277591146505258450e+02+2.950503925879988287e+02j)
