f	lambda_1	lambda_2
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.137614671007872585e-01-2.500393394156883997e-01j)	 (-3.657580159396029429e-01+1.824363471265282310e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.024180230706809580e-01-2.461308056955050227e-01j)	 (-3.563708218059679078e-01+1.788135544361855178e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (9.133361057133279615e-02-2.417134825688940780e-01j)	 (-3.476438971744402751e-01+1.747324244893517786e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (8.055483949880150318e-02-2.368487320347718861e-01j)	 (-3.395811528355638931e-01+1.701613079161082287e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.004745553024224747e-02-2.315402267904631828e-01j)	 (-3.322007898845669160e-01+1.651238823553429214e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (5.981982191391381487e-02-2.257706321360588020e-01j)	 (-3.254479923928065843e-01+1.597276081681807125e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (4.998046959390172600e-02-2.195457316776104340e-01j)	 (-3.192927029257502936e-01+1.539955437766790391e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.049499329281566751e-02-2.128862013003269826e-01j)	 (-3.137812894144915155e-01+1.479309737118459367e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (3.138237004309535338e-02-2.058357850230328467e-01j)	 (-3.088667733625287126e-01+1.415071634222186125e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.266039285468460229e-02-1.983579998019602830e-01j)	 (-3.045724405670100499e-01+1.347684299218251947e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.441519022322487742e-02-1.904319048678636273e-01j)	 (-3.008798708579069059e-01+1.278147447506827183e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.663790381000622709e-03-1.821084367220529576e-01j)	 (-2.978228464271895914e-01+1.205724977693737043e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.938918620424504802e-04-1.733711050516831553e-01j)	 (-2.954675241067730163e-01+1.130270584144121293e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-7.283192793185594427e-03-1.642244447150251474e-01j)	 (-2.938116466811637184e-01+1.052623383611674124e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.328455248734171368e-02-1.547169913471915792e-01j)	 (-2.928743608589924885e-01+9.730292904658116582e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.857333685246560784e-02-1.448702606734740828e-01j)	 (-2.927750358313210843e-01+8.916063535723442457e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.309658609685026620e-02-1.347739381054264829e-01j)	 (-2.935312672917015919e-01+8.083240164346136569e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.676074533690919743e-02-1.244792919552152460e-01j)	 (-2.952421007668454833e-01+7.243628068168837808e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.943962783464469657e-02-1.141219221426396230e-01j)	 (-2.979246138719540138e-01+6.419085156771077438e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.113727721745143673e-02-1.038656358095519372e-01j)	 (-3.016310997249821990e-01+5.614976372455972309e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.187527411382176656e-02-9.385284668053406332e-02j)	 (-3.064110576568818689e-01+4.846358642913565357e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.169725135892857704e-02-8.428494001638582589e-02j)	 (-3.121409873057252038e-01+4.138170888714206436e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.071034225374659477e-02-7.534344827892598684e-02j)	 (-3.186408905484823806e-01+3.505090297302349001e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.909241862853398364e-02-6.710410046255024796e-02j)	 (-3.258278135738545966e-01+2.955379675632107545e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.704217713158797720e-02-5.962002206657032732e-02j)	 (-3.334941094528989236e-01+2.485062772317360100e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.470012854867573160e-02-5.287987511613050085e-02j)	 (-3.415010964793009918e-01+2.098972881227035778e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.218316959505744340e-02-4.686793918336647213e-02j)	 (-3.496242813021499529e-01+1.800918225733635913e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.961603125190841679e-02-4.150946436166014220e-02j)	 (-3.578162514708485009e-01+1.575094754220614235e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.707566989430837207e-02-3.672144679599130546e-02j)	 (-3.660690301506191457e-01+1.415029791351637631e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.461458638984516195e-02-3.245194238783689900e-02j)	 (-3.742551460943567831e-01+1.317820111832890620e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.226619893988936671e-02-2.864625161790605723e-02j)	 (-3.822876268535967403e-01+1.274530327068186183e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.005695679451034524e-02-2.523422329046701162e-02j)	 (-3.902278313944590460e-01+1.280236424851509056e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.013567221642800553e-03-2.216681334379405621e-02j)	 (-3.980610940351906324e-01+1.321672480314259844e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (-6.137175527124866248e-03-1.939917834130137908e-02j)	 (-4.057845876799107132e-01+1.399651907209317064e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (-4.424961276789755871e-03-1.690185300048156758e-02j)	 (-4.133013317633933426e-01+1.514242438019533163e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.885712227928396989e-03-1.463456656948874945e-02j)	 (-4.206886044056111218e-01+1.655832008962721674e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.520303624196583936e-03-1.256253601809245724e-02j)	 (-4.280098265465163143e-01+1.823606825926382680e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.258659436372532414e-04-1.066676665112395450e-02j)	 (-4.352046502148061990e-01+2.016027875169151481e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (7.018159551042194022e-04-8.927053543913016087e-03j)	 (-4.422392226174391427e-01+2.227985561202318332e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.563088880747340315e-03-7.318783577093840309e-03j)	 (-4.491937879790750543e-01+2.460009742920374678e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.255957686917026139e-03-5.826894280159616857e-03j)	 (-4.560958494748889591e-01+2.703571495552041515e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.785209711194773508e-03-4.434908854981003956e-03j)	 (-4.629495028405684609e-01+2.961589016110436137e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.156906541962024859e-03-3.130073938691246838e-03j)	 (-4.696769548628494384e-01+3.233937732661142789e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.368574905815248377e-03-1.898345947789814581e-03j)	 (-4.763663831329497111e-01+3.515992084343249474e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.418921695740165245e-03-7.270174834052983703e-04j)	 (-4.830797411225854487e-01+3.809664338800738265e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.310209047252626879e-03+3.932269696626383704e-04j)	 (-4.897775352082194833e-01+4.113032304479905671e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.042947992707309424e-03+1.473357102906344696e-03j)	 (-4.964420553755310994e-01+4.422377176156098294e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.612801648647317815e-03+2.524931942307795385e-03j)	 (-5.031328183919090424e-01+4.742399527205799770e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (2.019569497814111686e-03+3.549971271544064000e-03j)	 (-5.099502783779651383e-01+5.055796036617832279e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (3.201672504502713068e-04+5.581222592791007520e-03j)	 (-5.237742030889960265e-01+5.711981872395026361e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-7.960194793535865787e-04+6.598884177503316906e-03j)	 (-5.309609919618324403e-01+6.041380327403348544e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.102900524089620221e-03+7.636637519543021391e-03j)	 (-5.382881603890010691e-01+6.375660232632868185e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-3.607071093792466737e-03+8.700949134603869206e-03j)	 (-5.458694882344933275e-01+6.706949411994471422e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.282085887891927289e-03+1.095623084724642315e-02j)	 (-5.620462094840208422e-01+7.377636805835995071e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-9.478562989650076570e-03+1.218747196948344325e-02j)	 (-5.707219451939991028e-01+7.700364168419600308e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.196084638794546809e-02+1.350155682415984937e-02j)	 (-5.799758244508275151e-01+8.025193760649548813e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.787929476653087046e-02+1.646410845971629788e-02j)	 (-6.009101699867328561e-01+8.649865074130283493e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.140800797869046521e-02+1.818424948748473269e-02j)	 (-6.129227869777615911e-01+8.943844050573150628e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.991919000333834525e-02+2.230200583205266263e-02j)	 (-6.417638349657878161e-01+9.483275043820012240e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.507936056464663888e-02+2.481884377312047751e-02j)	 (-6.596791270004112029e-01+9.718072276558262224e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.101250055620357660e-02+2.776283415605511340e-02j)	 (-6.810388924400759825e-01+9.921445938490108807e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.788688038664273838e-02+3.129433840497398978e-02j)	 (-7.072080973991073938e-01+1.007708549689470823e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-5.594393147758799922e-02+3.558248818692720528e-02j)	 (-7.404454423392271556e-01+1.017607867223132151e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-7.682964814345676074e-02+4.763072504357363651e-02j)	 (-8.468447446269273815e-01+1.010918120198761178e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-9.059307800390427323e-02+5.638191282233755847e-02j)	 (-9.413318280790792247e-01+9.883407808026409280e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.281596588010044946e-01+8.331771502441687183e-02j)	 (-1.432357878468824897e+00+9.031643891965787652e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.538722271926150076e-01+1.034843897816813685e-01j)	 (-2.451489012315578808e+00+9.294647144271962758e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.773095528087168082e+00-2.018646630439609180e-02j)	 (-2.251390500606859080e-01+1.543405001139277755e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.636807439400441044e-01-2.221997989050478184e-02j)	 (-3.115660615094291153e-01+1.902043056609006855e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.225863272346523036e-01-2.250589712575231521e-02j)	 (-3.482322204208422312e-01+1.985481433003585261e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.443903182452937251e-01-2.101040850995361531e-02j)	 (-3.784124315631921531e-01+2.037765283538059136e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.954369019164543531e-01-1.871938425039063048e-02j)	 (-4.031098910550581782e-01+2.077480865653391351e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.377717291552888745e-01-1.386376045103226290e-02j)	 (-4.409232117633494763e-01+2.145774241738159505e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.046540440487205570e-01-9.521485134192965438e-03j)	 (-4.687218373765329460e-01+2.214383485840999144e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (9.271816655731741907e-02-7.585059202775655540e-03j)	 (-4.801237352259544733e-01+2.250253352845768828e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (7.414225005888035180e-02-4.089774251855055054e-03j)	 (-4.996306350686795517e-01+2.325508986033052450e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (6.004065713618174371e-02-9.723499122390039107e-04j)	 (-5.159153468055170944e-01+2.405607619778361850e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (5.408339891907250341e-02+4.785147124303779087e-04j)	 (-5.231885112855898523e-01+2.447155456621169234e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.866486691655544372e-02+1.869932069564025912e-03j)	 (-5.299832712606892260e-01+2.489198579152508972e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.905776380830237871e-02+4.531981995467330993e-03j)	 (-5.423920461617505184e-01+2.575897470780185161e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.063582373164697170e-02+7.071922156514906521e-03j)	 (-5.536968392571224307e-01+2.665110820187598373e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.305179598257554863e-02+9.544384181502607589e-03j)	 (-5.640737876005246232e-01+2.757304563772384753e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.607442353490788622e-02+1.197498903674998338e-02j)	 (-5.737351852928254115e-01+2.850929961295285975e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.275690050786741636e-02+1.318637282617947382e-02j)	 (-5.783609949842832831e-01+2.899156943489668570e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (9.535784015637864541e-03+1.439721010264964629e-02j)	 (-5.828454968883013398e-01+2.947693085647432598e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.329390940772794516e-03+1.682904770438811703e-02j)	 (-5.914215635320746456e-01+3.045902641443466452e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.627577469574760016e-03+1.927901039668365735e-02j)	 (-5.997443971726375000e-01+3.146478219486958383e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.395666049635513994e-03+2.177071280589314151e-02j)	 (-6.076321924116110385e-01+3.248463167072217495e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.401539230308690431e-02+2.430641018777796036e-02j)	 (-6.153161660045117776e-01+3.352335606996518225e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.678351869155123022e-02+2.559425771259705995e-02j)	 (-6.190555344031988261e-01+3.405199685701904011e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (-2.224550297156868695e-02+2.821392348571655218e-02j)	 (-6.264145659114218612e-01+3.512026800250666603e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.763419206024814168e-02+3.089740244011315862e-02j)	 (-6.335613770155009705e-01+3.620925087687195676e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.296591110453056528e-02+3.365182324067540753e-02j)	 (-6.405315167185913205e-01+3.731681600200442706e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.825907146360216227e-02+3.648196461844424587e-02j)	 (-6.473090847902435163e-01+3.844351364716370734e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.089006469001893462e-02+3.792177950000116815e-02j)	 (-6.506801492265309461e-01+3.901763780588220487e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.613741938853677116e-02+4.087274763337128691e-02j)	 (-6.572487120778877090e-01+4.017182607960702034e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.136954208267299760e-02+4.390426424306151376e-02j)	 (-6.636749070079029922e-01+4.134797259792833413e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.918432082676319816e-02+4.861389245232977663e-02j)	 (-6.731325543940263056e-01+4.315118320085112313e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.178571302520011188e-02+5.022155792427783483e-02j)	 (-6.762357138074686080e-01+4.376555147323574202e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.438797937864818022e-02+5.185923820446297627e-02j)	 (-6.792839668515729956e-01+4.438226796975175970e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.219923631350771975e-02+5.691205987111354336e-02j)	 (-6.882191032846527445e-01+4.626108965363519010e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.739899552627882429e-02+6.039096872331789490e-02j)	 (-6.940725080819766246e-01+4.754546004775644374e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-8.260839523042512456e-02+6.397160581461666662e-02j)	 (-6.997638247759128127e-01+4.884699768833610789e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.521927264341183639e-02+6.580372232950429390e-02j)	 (-7.025400552245254504e-01+4.950213895615563353e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.305121568124888332e-02+7.144636977617604967e-02j)	 (-7.107300025231275686e-01+5.150665960349620764e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-9.826956276070356044e-02+7.532865100962815585e-02j)	 (-7.160677015157351777e-01+5.287349118648886348e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.035062884526711802e-01+7.931276217392876915e-02j)	 (-7.212172327971481112e-01+5.426143988851833688e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.061272361412401999e-01+8.134531902352115651e-02j)	 (-7.237389811337888723e-01+5.496332887033786863e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.139932335257090035e-01+8.760600780067662186e-02j)	 (-7.311024583182971215e-01+5.710006963484391962e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.218672429619002129e-01+9.410233765922415561e-02j)	 (-7.381397271883067823e-01+5.928730440853033912e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.244985305420927002e-01+9.632903981425011697e-02j)	 (-7.403949680449410931e-01+6.002406127082362541e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.297642805331179483e-01+1.008506637787609239e-01j)	 (-7.447801099739604913e-01+6.151892964006586695e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.376589392947905055e-01+1.078597758915609828e-01j)	 (-7.510563203073957750e-01+6.379765667861787559e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.429251608283640951e-01+1.126620099449784917e-01j)	 (-7.550285247516760334e-01+6.534633997278875839e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.455563258058146237e-01+1.151093458924883906e-01j)	 (-7.569464607687013125e-01+6.612826994634158906e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.534510775244440350e-01+1.226151985681091794e-01j)	 (-7.624001707645429171e-01+6.850596480193265059e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.613421457472141163e-01+1.303838120349702367e-01j)	 (-7.674051573736963006e-01+7.092861029573984677e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.639802111161841047e-01+1.330329984046620950e-01j)	 (-7.689423866875595426e-01+7.174479930201885791e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.692284437188651403e-01+1.384118265723294772e-01j)	 (-7.719196469514773007e-01+7.339723813535086183e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.771053986597037055e-01+1.467208906861791062e-01j)	 (-7.759220262316226524e-01+7.590566034743371215e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.823352038813400577e-01+1.523975055276681756e-01j)	 (-7.783232343552329846e-01+7.760517755064729739e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.849466380927322073e-01+1.552780378349960799e-01j)	 (-7.794227270888398618e-01+7.846318820923666726e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.927671054853329902e-01+1.641166566682817907e-01j)	 (-7.823829476460230081e-01+8.105909728274132142e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-2.005426351171104571e-01+1.732268787953600842e-01j)	 (-7.847877752719579769e-01+8.369620786780592736e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-2.031341971040419025e-01+1.763275108779061573e-01j)	 (-7.854378859734513219e-01+8.458163196213887014e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.108590089987535388e-01+1.858022299031218683e-01j)	 (-7.870365754449136775e-01+8.726836132885077424e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.185384184060381596e-01+1.955579150451923209e-01j)	 (-7.879933235300011773e-01+8.999091227508273505e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.210888915573574476e-01+1.988771090446728729e-01j)	 (-7.881804944631305432e-01+9.090448966753195137e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.286879324983711048e-01+2.090033199404316699e-01j)	 (-7.882832890211831645e-01+9.367070812672582125e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.362118066754840262e-01+2.194131024281230635e-01j)	 (-7.877383518763264592e-01+9.646741890495810212e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.387028928510629422e-01+2.229417036974916111e-01j)	 (-7.873954640023823615e-01+9.740683510752774499e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.461288281272019929e-01+2.337289854729390770e-01j)	 (-7.859277052242076289e-01+1.002380957888934665e+00j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.534716492936408549e-01+2.447951514916000826e-01j)	 (-7.837110513642089327e-01+1.030949554841351645e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.558974162763146265e-01+2.485472123238816056e-01j)	 (-7.828115401515138849e-01+1.040526511165005719e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.654879180668374139e-01+2.638682176244606103e-01j)	 (-7.784225323666744689e-01+1.079043416646347175e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.702192012183567971e-01+2.717283838775161886e-01j)	 (-7.757227698629534096e-01+1.098387002906360488e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.725685334966844731e-01+2.756951924210037097e-01j)	 (-7.742369747170114724e-01+1.108088564998453318e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.818018884965852178e-01+2.919037063626633288e-01j)	 (-7.674705346459660404e-01+1.147064398736578950e+00j)
