Frequency [Hz]	0.0+det[I + L(s)]
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (8.119661481681385018e-01-2.295128183872827965e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (8.004928303217492269e-01-2.362163714761292277e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.884913209205521856e-01-2.424325506780093953e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.759963742101227968e-01-2.480542365651931536e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (7.630997642920208657e-01-2.531950634999717842e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.498291781716648341e-01-2.578606530642860717e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (7.362044529238520596e-01-2.619211055385393117e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (7.223331246342863388e-01-2.654518368985552268e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.081830758152580785e-01-2.684860962464506451e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (6.938426593180075930e-01-2.710484788902973174e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.793243537256128395e-01-2.731123081194952729e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.646476106896889169e-01-2.746124329682476661e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.498523739579220582e-01-2.756836598498891844e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.349444927658125515e-01-2.763468623890277254e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.199361366976673393e-01-2.764985638587210692e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.048894002057620956e-01-2.762390038024441496e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (5.897486782418501772e-01-2.755983177262526507e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.745768372715708283e-01-2.746087759654579630e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.593678429400414931e-01-2.732556931650220733e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.441261291862673488e-01-2.714992350723400283e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.288548229847533921e-01-2.694566244445309455e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.135472310287614306e-01-2.671461675557188498e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (4.982039370295584524e-01-2.644877923368326167e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (4.828497669778742951e-01-2.615785539545890104e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.674215254077940251e-01-2.584381304921470890e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.519565204878877585e-01-2.550910215532599112e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.364355385074430438e-01-2.515294819682214467e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.208425315684000134e-01-2.477340961172274092e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.051594414367379882e-01-2.437921689480057608e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (3.893722530209080546e-01-2.397166954453271714e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.734597171149138806e-01-2.354487347390181451e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.574147492081980459e-01-2.310720593227119923e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.411715846755060122e-01-2.266000838486502134e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.247414481279766729e-01-2.220409609801664852e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.080878577014010133e-01-2.173955686927959152e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.911602047778585334e-01-2.126620735856357136e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.739255841066078889e-01-2.078986390480952462e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.563582366878290331e-01-2.031169281206395005e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.383955706854392065e-01-1.982750618406242948e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.199903647184261735e-01-1.934431198956471365e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.010619428754341631e-01-1.886374580988129934e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.815837214215720863e-01-1.838459034264502689e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.614778590294608795e-01-1.790835199739936046e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.406227680348275111e-01-1.743653092520826564e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.189512353702912861e-01-1.697289983415150028e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (9.639308390593503972e-02-1.651951879434070680e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (7.279131677664668620e-02-1.607365776233752597e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (4.800640411960355874e-02-1.564169040575042191e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.187336584630876837e-02-1.522797006657325980e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-5.715710609105713498e-03-1.482515139157744855e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.633093136472047180e-02-1.408720375052953111e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-9.983248085590490373e-02-1.375337045213458620e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.359382673919438955e-01-1.345483360102160131e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.750174214144616103e-01-1.318657786019922784e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.641332634183063965e-01-1.279644820013754181e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.157420490073538089e-01-1.267203930069634721e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.730215431038633733e-01-1.263259328416293514e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.096268165468961220e-01-1.279471497277389069e-01j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.926136533610010249e-01-1.304459120403612671e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-8.011434139977290370e-01-1.403038518398052603e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-9.350986494467210530e-01-1.486518095089437441e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.097738616019705571e+00-1.603631448926053360e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.300348173680884178e+00-1.765468093993485532e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.559501676322608388e+00-1.995485411203732906e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.383018624961832366e+00-2.801345738654509865e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.100648406867352769e+00-3.555153255077853069e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-6.674598040888317207e+00-7.510849695472041621e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.381431513657308585e+01-1.559747273616304941e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.471475896526586347e+01+1.713260645522590275e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (5.195032252880650070e+00+6.392015874327056091e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (4.001955876006396906e+00+5.099810992259936615e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (3.284875534878946901e+00+4.343530975180753817e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.805758756974105150e+00+3.863678004350717954e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.203694573245239319e+00+3.307315058171135802e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.839414617343499536e+00+3.020592394585182583e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.706109335055627785e+00+2.932508653632053819e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.499165453482823596e+00+2.824348223888158982e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.345441347189854087e+00+2.778447551472804644e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.282302799528018733e+00+2.771138462123738933e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.226223165203489174e+00+2.770995706770147393e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.130730135161335914e+00+2.790678034517976025e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.051877535460177482e+00+2.828269383363149481e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (9.854932417568873504e-01+2.881317663103615256e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (9.286541775857719561e-01+2.943285448562875661e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (9.030323877872671323e-01+2.978731039764669353e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (8.790887334857034885e-01+3.015646575499629223e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (8.355124308967021296e-01+3.094014921474634860e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.964100612365312415e-01+3.177525616422136601e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (7.613664433354510042e-01+3.265475389971850273e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (7.293958546906194051e-01+3.356575464962803790e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (7.144539323856281543e-01+3.403806515715364078e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.862969089053185812e-01+3.499657907112341260e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.602358946241977389e-01+3.598372529411896226e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.359659063915180655e-01+3.699209406628392593e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.132764440308907661e-01+3.802139531075170997e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.023824842113100209e-01+3.854535200959121055e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.816214497935723315e-01+3.959649493013891464e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.619478761080256568e-01+4.066609204749535023e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (5.341323131193335128e-01+4.229248427158994184e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (5.252484011725490065e-01+4.284463635663333658e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (5.165968021093725326e-01+4.339627763961328988e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.916971727910272039e-01+4.506559026680481694e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.757999513934583202e-01+4.619455166569183535e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.604926502620445006e-01+4.732898886219003565e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.530547315920773199e-01+4.789609937665429418e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (4.313545952320710364e-01+4.961397506123409462e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (4.173449420600665594e-01+5.077012939048604068e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (4.037494162275635512e-01+5.193318097759520580e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.970793803930115495e-01+5.251652227639262982e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.775115368467761301e-01+5.427207399042456304e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.585384082511750559e-01+5.603927500667069683e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.523511447386671325e-01+5.662761016452358964e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.401362666796666212e-01+5.781188490983171224e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (3.221806861002592948e-01+5.958968172408078967e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (3.104180941625002688e-01+6.078108926723939653e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (3.045973615492053033e-01+6.137715502103355814e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.873574770769775633e-01+6.316885112724225371e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.703985023740833604e-01+6.496264254065459154e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.648232109556109548e-01+6.556003777212530137e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.536835931187463311e-01+6.675926224365628103e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.371655375834970936e-01+6.855330483833717015e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (2.262111401703409685e-01+6.975231165624838914e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (2.207622373461207432e-01+7.035287074284288789e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (2.044483194284561767e-01+7.214962418412893541e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.881716590385071886e-01+7.394678025348919714e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.827675806011514470e-01+7.454387264077945163e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.665014527398800404e-01+7.633913346687520862e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.502029527978018253e-01+7.813369634566471600e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.447440220940979239e-01+7.873039199431232094e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (1.283126187685680875e-01+8.052368142827444064e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (1.117214639821478700e-01+8.231704502495665876e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (1.061605509668699376e-01+8.291569021937732487e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (8.932085290643516917e-02+8.470842548212238476e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.227709140587058878e-02+8.650447644876915199e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.653646337699141433e-02+8.710428813033687101e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (4.322518474435613905e-02+8.950758708143119469e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (3.135583228696359887e-02+9.071074645875059073e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (2.537431524744199890e-02+9.131381392171669109e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (9.888042825067909925e-04+9.374049675176683305e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-1.147457279286063017e-02+9.496176559933445782e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-2.413034718136275458e-02+9.618740699701233687e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-5.003118939871469689e-02+9.866144207101026353e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-5.663774991275184745e-02+9.928738793749678493e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-7.680581805549703545e-02+1.011736101620023476e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-9.750955290736039449e-02+1.030826209153760109e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.045277445295417634e-01+1.037267574414290738e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.405604595175198035e-01+1.069974648238487536e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.479721139204527580e-01+1.076638892541205594e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-1.705632139836386896e-01+1.096901963388089207e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.937604561611069587e-01+1.117586034471083289e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.016411946528617327e-01+1.124583411523909282e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.420393120086336280e-01+1.160502559523859389e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.503419363188703062e-01+1.167851517098685843e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-2.756237555981904119e-01+1.190406016728266403e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.015289678936377005e-01+1.213605704201156321e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.191530198699554788e-01+1.229456573057506219e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.552060976926128544e-01+1.262240598001188152e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-3.643778576654615464e-01+1.270665631041304700e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.017410816719895195e-01+1.305316243332302673e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.207987853322234795e-01+1.323255865142902277e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.498566005959753755e-01+1.350970015446056882e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-4.794255002087097761e-01+1.379722924049782140e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-4.893680260686553707e-01+1.389552702916493354e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.399372042849639453e-01+1.440518219930007060e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.501998638341691894e-01+1.451095326961912901e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-5.916216159100964322e-01+1.494778074103672250e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.125628733327189712e-01+1.517447706722971912e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.442152483517723516e-01+1.552535000894115669e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-6.761350145717429649e-01+1.588953341967308974e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.082012005810063293e-01+1.626767329305577992e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.403885272499201031e-01+1.665988660555652645e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-7.618878961266641880e-01+1.692926149471092767e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.049071403674223912e-01+1.748765143578699943e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.156262510860720072e-01+1.763151422370008437e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-8.690886188983228955e-01+1.837563782753431241e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-8.797335056701111045e-01+1.852948706457638206e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.324673072897179393e-01+1.932472663940584257e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.428755272388438247e-01+1.948908142530267451e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-9.943367423146750594e-01+2.033628113356177547e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.004487739215759179e+00+2.051083878408208605e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.044365836127135960e+00+2.122684893835218300e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.063868193105128812e+00+2.159515571576088533e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.102000591631313364e+00+2.235231220982271338e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.120562727379583512e+00+2.274100425924014068e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.156522351100334856e+00+2.353822520101458871e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.173884397841529204e+00+2.394680004604301082e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.207262246131043382e+00+2.478317424678466718e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.223272080013336094e+00+2.521078812963680527e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.253739086395461166e+00+2.608439661099341222e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.268155356100327813e+00+2.653014864037775311e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.295351464122871388e+00+2.743883495851794141e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.308070339031541351e+00+2.790147798685123082e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.337183097282091060e+00+2.908116214417078904e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.342523302876375890e+00+2.932090632333923530e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.366721284255585367e+00+3.053738140878419216e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.371072007448224994e+00+3.078408740547987854e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.390082956350412235e+00+3.203349474255045237e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.393324057201565269e+00+3.228637535417170579e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.406864843480542859e+00+3.356450547687319208e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.409009096299832287e+00+3.382269219670127391e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.416860436317131322e+00+3.512520297029444460e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.418638449158128978e+00+3.565099658616597278e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.419800044113311843e+00+3.670999059451271140e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.418570821254688585e+00+3.750980746114405129e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.415544348769151473e+00+3.831344624369346530e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.408670884591483485e+00+3.939000486710143356e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.403993293446401891e+00+3.992996999371115407e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.388760435839555774e+00+4.128301769149008926e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.385128117610148202e+00+4.155399916343585964e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.363765570729014609e+00+4.290916211280828563e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.358884821014564093e+00+4.318002242273311531e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.331472695514763771e+00+4.453278875600338971e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.319091589123197350e+00+4.507249791110744752e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.291958231806517921e+00+4.614873959224238931e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.269550352071811439e+00+4.695233380892761765e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.245403838159852894e+00+4.775219827976465048e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.201354519441622637e+00+4.907542106109281654e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.191978736116390047e+00+4.933827162622156592e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.142348555040355373e+00+5.064362636231412473e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.121229275372570777e+00+5.116102931727662728e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.076871566536207414e+00+5.218683909286795597e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.041792959372069172e+00+5.294774619482306655e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.005207605940545479e+00+5.370092894682475304e+00j)
