f	lambda_1	lambda_2
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.713560923733086494e-01-2.502204430238953448e-01j)	 (-4.120295511649967879e-01+1.652885006981745786e-01j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.591964554026017165e-01-2.490980694831406717e-01j)	 (-3.992078945068647799e-01+1.658507320989718592e-01j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.470905438840230117e-01-2.474679820898269544e-01j)	 (-3.871285660828915898e-01+1.652700455717155126e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.350257829415285604e-01-2.453105222053175716e-01j)	 (-3.757722863167420879e-01+1.637573006648012919e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (1.231414720312615785e-01-2.425893955153724801e-01j)	 (-3.651123362846652731e-01+1.614183780846132343e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (1.114231176392260214e-01-2.393473349615944379e-01j)	 (-3.551900747005597436e-01+1.583240840594083432e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (9.990837380977711513e-02-2.356201629178939494e-01j)	 (-3.459567814042507350e-01+1.545279410304432610e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (8.859672231272133769e-02-2.313742196253525951e-01j)	 (-3.374137186166260016e-01+1.501211733632038248e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.753759328741799406e-02-2.265699879413171358e-01j)	 (-3.295261972584581089e-01+1.452442113156935111e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (6.677848728992553939e-02-2.212624944052315190e-01j)	 (-3.222961309126121110e-01+1.398577568692775941e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (5.629470086064372603e-02-2.154469410451999023e-01j)	 (-3.157453637112603295e-01+1.339746406844619098e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (4.610673870075993053e-02-2.090971448155242440e-01j)	 (-3.098359105817597436e-01+1.276934265298265703e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (3.632763495010263299e-02-2.022167970747006938e-01j)	 (-3.045465698571084845e-01+1.210277630892023504e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.693889296214777018e-02-1.948138603914930933e-01j)	 (-2.999359299907420895e-01+1.139670765103966976e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (1.797595183329250834e-02-1.869217524622465154e-01j)	 (-2.959724084405961353e-01+1.064787113350678660e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (9.483552663784894365e-03-1.784976968245716167e-01j)	 (-2.927055544900206141e-01+9.859601252929858783e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.578513377218745961e-03-1.695216807192565511e-01j)	 (-2.901560436477579330e-01+9.041522568623790168e-02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.687205097420350297e-03-1.600421690084599669e-01j)	 (-2.883883284394909707e-01+8.186040383272079335e-02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.225834528598281070e-02-1.500511474298714121e-01j)	 (-2.875181242606559273e-01+7.292351885527521838e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.799853917904527256e-02-1.395855606555370942e-01j)	 (-2.876110228990761963e-01+6.372294789445512309e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.273714962720557731e-02-1.287573291505337836e-01j)	 (-2.887417782047381198e-01+5.434128386660093402e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.639005139043695825e-02-1.176778738764984317e-01j)	 (-2.910858781066115730e-01+4.487873618454805286e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.888647052755277667e-02-1.065632214162713504e-01j)	 (-2.946766315886593657e-01+3.546444836663889544e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.017114816913801789e-02-9.563142635980489970e-02j)	 (-2.995754350020734535e-01+2.637888969309627740e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.026041445192206858e-02-8.517173907681503675e-02j)	 (-3.056668207368453682e-01+1.799117928360847996e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.934936209145614511e-02-7.541213752996124564e-02j)	 (-3.128069569561157115e-01+1.041940024344272311e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.766440210922130327e-02-6.647802500110297497e-02j)	 (-3.208351475103387029e-01+3.794762561108824036e-03j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-2.543395184106275742e-02-5.845081378362816660e-02j)	 (-3.294503625599124463e-01-1.750189984952467328e-03j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.286772659763666726e-02-5.133198340101000068e-02j)	 (-3.383750673702122791e-01-6.252775311615741370e-03j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.014411685858172318e-02-4.503623781251266112e-02j)	 (-3.475229627910155217e-01-9.793645056081195371e-03j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.740443510027789298e-02-3.948022216956924291e-02j)	 (-3.567411561774487261e-01-1.254254787562887781e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.472214815661730680e-02-3.457120992172704743e-02j)	 (-3.659601454376555929e-01-1.453683269784540599e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.214439390267864349e-02-3.023684195516909701e-02j)	 (-3.750368483172849543e-01-1.579694127052094083e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-9.717598148666295454e-03-2.639047580582891406e-02j)	 (-3.839968333973294290e-01-1.649268830695640314e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-7.463919605197100182e-03-2.295675304372375714e-02j)	 (-3.928824404932229064e-01-1.668412956191809779e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-5.394246022092270831e-03-1.988639278032951208e-02j)	 (-4.016165324052158869e-01-1.639369712376918461e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.511692337979960277e-03-1.713362549530304813e-02j)	 (-4.101484688309887106e-01-1.570466766205073916e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.820267556122849573e-03-1.464929328904113204e-02j)	 (-4.185603405894211537e-01-1.464840056865496058e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.247677636383367039e-04-1.239948921547100180e-02j)	 (-4.268569568805484771e-01-1.333541225213791953e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (9.806928944683102056e-04-1.035218447640792738e-02j)	 (-4.350467745099851347e-01-1.174903678538026866e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.104020753039968772e-03-8.482692270165528847e-03j)	 (-4.430520858696062048e-01-9.884563960986766581e-03j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.044438806837877765e-03-6.765481798254466272e-03j)	 (-4.509535146290923890e-01-7.823498054672764490e-03j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.803322606267936501e-03-5.178352210180800497e-03j)	 (-4.588141140866012768e-01-5.565053095082310441e-03j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (4.386128887579825164e-03-3.705285229137669778e-03j)	 (-4.665876377995571422e-01-3.116855988715707803e-03j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (4.797609368234603822e-03-2.329469483624099779e-03j)	 (-4.742491894457153134e-01-5.283990790748149813e-04j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (5.037584875000299112e-03-1.035191770805063416e-03j)	 (-4.818795204845707225e-01+2.210431473698469020e-03j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (5.108196419551708223e-03+1.872955951204569036e-04j)	 (-4.895097659298203174e-01+5.027334854433155795e-03j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (5.011044680003878815e-03+1.351190543432599644e-03j)	 (-4.971494068671456490e-01+7.950412808968014555e-03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (4.749374704801967439e-03+2.471488072683325488e-03j)	 (-5.047374841345452223e-01+1.097661419417319227e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (4.321521095155780867e-03+3.556108504832358741e-03j)	 (-5.123617415214849480e-01+1.406537610787901744e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.723967178615866791e-03+4.612639059919279583e-03j)	 (-5.200844615949604677e-01+1.723644749624850953e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.957839307687518127e-03+5.652665244842473846e-03j)	 (-5.278838493419092393e-01+2.047427905149661748e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.021573827798418821e-03+6.688333648172964385e-03j)	 (-5.357560626760611289e-01+2.373975673065539110e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (9.064439568144261328e-04+7.728090197868631162e-03j)	 (-5.437685863135732767e-01+2.707519495468868609e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-3.791788964141694362e-04+8.772187702685674271e-03j)	 (-5.520295351328782241e-01+3.033142745017925954e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.528371193292752228e-03+1.094320626968461885e-02j)	 (-5.691980873987527723e-01+3.702667266116078243e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.398607449947443598e-03+1.207965596179769174e-02j)	 (-5.783194676194993722e-01+4.034731054056561739e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.487598107104864731e-03+1.327452294106735986e-02j)	 (-5.878007263645816938e-01+4.367609129156279496e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-9.798758224846621651e-03+1.453447639847328665e-02j)	 (-5.977843226626049500e-01+4.694828184401718396e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.518735489249007503e-02+1.730242116478695330e-02j)	 (-6.196764438060358149e-01+5.344286097394507912e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.828882295334450375e-02+1.886781066508179394e-02j)	 (-6.318124178280305481e-01+5.651593552505785462e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.171850843713211271e-02+2.056601433421113845e-02j)	 (-6.450066100414959536e-01+5.954591535914771638e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.964163574304070486e-02+2.447124165049181094e-02j)	 (-6.757181522853665800e-01+6.523005465870956865e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.422835017409527059e-02+2.676903104187312865e-02j)	 (-6.939081818720529427e-01+6.780845592702984537e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.493854372365326671e-02+3.228044491863857335e-02j)	 (-7.389045421483407816e-01+7.231046775364265156e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.121045669028399805e-02+3.562049596944393687e-02j)	 (-7.675921562586507374e-01+7.413065398974398590e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.822749688001761098e-02+3.947272676877529307e-02j)	 (-8.023696246209123251e-01+7.558804228447854601e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.610043677664267925e-02+4.398963186189507740e-02j)	 (-8.456877831285848357e-01+7.656724704601733378e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.499325669138570682e-02+4.929932388998809617e-02j)	 (-9.013994567352767717e-01+7.700077219941747764e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-9.646443501105080032e-02+6.307153187009714723e-02j)	 (-1.081645714027851701e+00+7.604508176875464376e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.094884691622273337e-01+7.205776157718013497e-02j)	 (-1.241972396772890619e+00+7.474357295679491531e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.414589473190868696e-01+9.551241337326207836e-02j)	 (-2.063756561138113010e+00+7.541781278586347226e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.610267747047804954e-01+1.102711775214355594e-01j)	 (-3.739493534979146272e+00+9.481341212255370299e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (3.062819017108739938e+00-4.582055192702938484e-02j)	 (-2.089367557760740124e-01+1.438143389446194798e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (8.572930025398352027e-01-2.731611528315324583e-02j)	 (-2.663636641300551888e-01+1.742934431060322309e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (6.000842581353751370e-01-2.850089791141587059e-02j)	 (-2.953460380382666450e-01+1.855113149572006348e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (4.537771457789873675e-01-2.908393547590876205e-02j)	 (-3.224725540729748152e-01+1.939878492373310892e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (3.612969875833416111e-01-2.855283673637516728e-02j)	 (-3.470091651589883863e-01+2.005449195238703519e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.528899730007161395e-01-2.562252857340532181e-02j)	 (-3.883383649160532247e-01+2.103631438353175398e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.921015161467388432e-01-2.178149794203724371e-02j)	 (-4.210468833362567276e-01+2.183983276856164280e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.707459144216560976e-01-1.983029234020386444e-02j)	 (-4.348733209278471956e-01+2.222261918221549171e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.383944484080781856e-01-1.606170508238187467e-02j)	 (-4.588453525547002698e-01+2.298936112894382211e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.147820537669329566e-01-1.252954872783853396e-02j)	 (-4.790068896713094437e-01+2.378254160837733611e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.051084325607968550e-01-1.085943024931652900e-02j)	 (-4.880048616993293842e-01+2.419052253430172272e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.648426517157739080e-02-9.254958779385140388e-03j)	 (-4.963935380754617155e-01+2.460244762029521193e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.163580703687980944e-02-6.180760947205959921e-03j)	 (-5.116428590695077938e-01+2.545149372568568102e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (6.910037031364811566e-02-3.266198737804308638e-03j)	 (-5.253904026655733528e-01+2.632568382432282084e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (5.821289644150295928e-02-4.518988513039778887e-04j)	 (-5.378821489454084226e-01+2.723123332777659389e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.852419768401196321e-02+2.274693532240162908e-03j)	 (-5.493811856825525641e-01+2.815270998711214001e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.402411958964530525e-02+3.626932232228374797e-03j)	 (-5.548404744727578608e-01+2.862829919527390965e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.971891915559681852e-02+4.968226016501819942e-03j)	 (-5.601052185374469916e-01+2.910741221918719535e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.159436139849976233e-02+7.637470537520382741e-03j)	 (-5.701027254478072681e-01+3.007840238796088972e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.397995320802949470e-02+1.029937005829430208e-02j)	 (-5.796877741809768336e-01+3.107399025248175350e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.677873022931176961e-02+1.297821339621535452e-02j)	 (-5.886996697260906686e-01+3.208538717965610521e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (9.896319931597494235e-03+1.567994464439882718e-02j)	 (-5.973916090543377466e-01+3.311640755031409200e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.553946353419937143e-03+1.704529244571038882e-02j)	 (-6.015966890020035818e-01+3.364164238838286414e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (3.629624628728733704e-05+1.980618912750541083e-02j)	 (-6.098188496246531587e-01+3.470355004025300061e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-6.296853870354959803e-03+2.261742642703626349e-02j)	 (-6.177485553654344930e-01+3.578695334197817823e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.247948301632798018e-02+2.548623221662177363e-02j)	 (-6.254306443474603183e-01+3.688954844726082816e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.854231289379490444e-02+2.841959830965852529e-02j)	 (-6.328582563533476923e-01+3.801189675007771163e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.153366200282016973e-02+2.990828703126990895e-02j)	 (-6.365342276477333749e-01+3.858390647509674642e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.745241055657254847e-02+3.294689584073540178e-02j)	 (-6.436732722800420081e-01+3.973430363588450476e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.330012638932744462e-02+3.605887134853177911e-02j)	 (-6.506254502741436463e-01+4.090705937307889117e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.195268868041945876e-02+4.087464328820852866e-02j)	 (-6.607978597051866743e-01+4.270541345445983406e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.481280092598435849e-02+4.251590790272571918e-02j)	 (-6.641225282311495892e-01+4.331830348950598264e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-4.766363278234958534e-02+4.418413868635488739e-02j)	 (-6.673832765137241996e-01+4.393358582508439247e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.616847648727071873e-02+4.932047567623851214e-02j)	 (-6.769121071210600915e-01+4.580846573577789793e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.179464715705668132e-02+5.284991622465379235e-02j)	 (-6.831289118575575303e-01+4.709022772612480034e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-6.740251521762347098e-02+5.647588984122431377e-02j)	 (-6.891599070353209289e-01+4.838936023670084019e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.020272799972962496e-02+5.832847823842796098e-02j)	 (-6.920975306719023834e-01+4.904339196128183476e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-7.857124994632497250e-02+6.402741592458272013e-02j)	 (-7.007423354916756386e-01+5.104451796403118857e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-8.412384043271217693e-02+6.794367103366671934e-02j)	 (-7.063615070154887210e-01+5.240905038596803678e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-8.967549729817020365e-02+7.195892250659940981e-02j)	 (-7.117768400753463620e-01+5.379484335175074294e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-9.244772169430781616e-02+7.400579442433535826e-02j)	 (-7.144258067786917188e-01+5.449565923236106002e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.007456128283159835e-01+8.030492345886980354e-02j)	 (-7.221505673290344873e-01+5.662916102146773323e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.090213784489836302e-01+8.683476141689228101e-02j)	 (-7.295220724937512280e-01+5.881316556144353669e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.117800166930641437e-01+8.907092883101597192e-02j)	 (-7.318829041537534552e-01+5.954888262096634799e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.172920903154734407e-01+9.361119885237223492e-02j)	 (-7.364723417437238906e-01+6.104166004736739648e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.255374437483258721e-01+1.006432545145479196e-01j)	 (-7.430368587355948851e-01+6.331716359786143666e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.310255259671427308e-01+1.054594736178390835e-01j)	 (-7.471911090473605244e-01+6.486371007506515074e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.337644696050459547e-01+1.079129375453986572e-01j)	 (-7.491970152718637754e-01+6.564454790897311653e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.419700924894249927e-01+1.154354858599436762e-01j)	 (-7.549044393306940659e-01+6.801898126029061187e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.501550059155215000e-01+1.232175164165191794e-01j)	 (-7.601483798338335429e-01+7.043836664152803850e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.528869829283974746e-01+1.258704669222484585e-01j)	 (-7.617623544951471759e-01+7.125350616676832116e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.583196470519391830e-01+1.312563936024606359e-01j)	 (-7.648889922846792144e-01+7.290373533196303768e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.664609691039272699e-01+1.395730142283430342e-01j)	 (-7.691055597040966640e-01+7.540890828652614397e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.718606074646996107e-01+1.452540632305238666e-01j)	 (-7.716441298544011174e-01+7.710621983663122903e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.745549692849177603e-01+1.481366076728397319e-01j)	 (-7.728108379807389072e-01+7.796311614812412305e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.826166687510273334e-01+1.569791137237878387e-01j)	 (-7.759660450712246860e-01+8.055574046306149816e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.906237514449792836e-01+1.660915527389417168e-01j)	 (-7.785577851272380556e-01+8.318953176692602813e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.932900180997774719e-01+1.691924260613928976e-01j)	 (-7.792685972456687704e-01+8.407388368286062841e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.012339685007416001e-01+1.786673942886439215e-01j)	 (-7.810448024110379084e-01+8.675733765469136882e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.091241405455543934e-01+1.884218330524576324e-01j)	 (-7.821727878484471264e-01+8.947663449571411354e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.117430747574332028e-01+1.917401156916468397e-01j)	 (-7.824155328840349810e-01+9.038915090951374909e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.195431174591168655e-01+2.018635835251004762e-01j)	 (-7.826822581029908577e-01+9.315216603437900256e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.272615978801144632e-01+2.122695123293162067e-01j)	 (-7.822962434298645906e-01+9.594570761330619701e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.298161696554456568e-01+2.157967654784911371e-01j)	 (-7.820054681278335584e-01+9.688407330093143921e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.374284821396804301e-01+2.265789568622733063e-01j)	 (-7.806909203167697875e-01+9.971226870637729389e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.449520962846472583e-01+2.376394440664555963e-01j)	 (-7.786239693142678053e-01+1.025661203961929058e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.474370297604900348e-01+2.413894594788936199e-01j)	 (-7.777735684499577085e-01+1.035228244401860787e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.572589186051620347e-01+2.567016847197763352e-01j)	 (-7.735773177752135465e-01+1.073706645365392509e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.621027197435095157e-01+2.645568171388339440e-01j)	 (-7.709718430857304128e-01+1.093031831669722953e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.645075045601174013e-01+2.685213208600276125e-01j)	 (-7.695329612681847120e-01+1.102724432441888558e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.739591818440748616e-01+2.847196012447785196e-01j)	 (-7.629507961870873878e-01+1.141664783322290155e+00j)
