f	lambda_1	lambda_2
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.714276399833941422e-02+1.324527506458257620e-02j)	 (-3.469579510030358915e-01-2.688991781644460843e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.738571975358075894e-02+1.352677569519157574e-02j)	 (-3.610147625274568450e-01-2.712284316123788064e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (7.747978938471788979e-02+1.373521449053115642e-02j)	 (-3.751112864639664646e-01-2.730701573523228731e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (7.742790918310779591e-02+1.389397714895588415e-02j)	 (-3.892467854480763378e-01-2.743826762561900612e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (7.723926008612370941e-02+1.401016228421380488e-02j)	 (-4.033960460209799481e-01-2.752960159136109697e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (7.691612420520368976e-02+1.408556713431912549e-02j)	 (-4.175581831078967188e-01-2.758325970194918098e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (7.646526136986965538e-02+1.413313883864463633e-02j)	 (-4.317367720894876304e-01-2.759013220791934340e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (7.588971192736339300e-02+1.417048380568166135e-02j)	 (-4.458887991010094809e-01-2.756083419061594597e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (7.519189640204414216e-02+1.419645676592294278e-02j)	 (-4.600709508449737917e-01-2.749802305906912103e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (7.438557396117684295e-02+1.421314045237981674e-02j)	 (-4.742364120816499051e-01-2.740415159663512901e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (7.346776603722061927e-02+1.422600814486266185e-02j)	 (-4.883954569504563858e-01-2.727833241365708039e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (7.243721236593782253e-02+1.425269002272955624e-02j)	 (-5.025573758585613060e-01-2.711776312169907888e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (7.130163176547223147e-02+1.429044160333424809e-02j)	 (-5.167253139695595632e-01-2.693286961066406193e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (7.006017997595448410e-02+1.433286735846068562e-02j)	 (-5.309051259329371497e-01-2.672501538730095438e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (6.871685094647835002e-02+1.439039869072136421e-02j)	 (-5.451079984469843209e-01-2.648669014920062570e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (6.727222091713234986e-02+1.447681179372943376e-02j)	 (-5.593221877068005332e-01-2.622759179803105245e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (6.572541224456994458e-02+1.458540244272367101e-02j)	 (-5.736078138134602655e-01-2.594906560973283538e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (6.408993493752523918e-02+1.471449444117736531e-02j)	 (-5.879378778408883566e-01-2.565243972061899691e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (6.235932483768832912e-02+1.486719286607984976e-02j)	 (-6.023333726612186689e-01-2.533720949584882809e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (6.052951671185535787e-02+1.506238624011438723e-02j)	 (-6.168224634821345420e-01-2.500214587620637752e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.860697207297932421e-02+1.529237318777630292e-02j)	 (-6.314250406746049205e-01-2.465466575272072802e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (5.658800229706427432e-02+1.554776784979670923e-02j)	 (-6.461526229838993052e-01-2.429557214102740781e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (5.447518371853432573e-02+1.584082419573311362e-02j)	 (-6.610374675200094696e-01-2.391907490803290848e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (5.226797019952068857e-02+1.618439449109192879e-02j)	 (-6.760978204988042917e-01-2.353334805598731871e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.996226056626215661e-02+1.656965579476135653e-02j)	 (-6.913968882341271494e-01-2.313915326256430482e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.757183226127401077e-02+1.699318766805634623e-02j)	 (-7.069312541663487215e-01-2.273610313321978160e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.508753194013005727e-02+1.745849482402332328e-02j)	 (-7.227411160489424224e-01-2.232438980041911991e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.250414997385024152e-02+1.798753141148730708e-02j)	 (-7.388917079306247526e-01-2.190408913621660070e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.982663525197893684e-02+1.856924635918182770e-02j)	 (-7.554180621500977688e-01-2.147982933158313623e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.704851021292128455e-02+1.919338011797103866e-02j)	 (-7.723465760990786411e-01-2.105230984340138445e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.417203275685008756e-02+1.987502825198617096e-02j)	 (-7.897544619576990499e-01-2.061693559724699087e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.119626974794462160e-02+2.062696257819694734e-02j)	 (-8.077037573920290425e-01-2.018022080797960416e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.811382701386932331e-02+2.144003728785323984e-02j)	 (-8.262793642471090161e-01-1.974316132263410073e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.493832872197616901e-02+2.230952399049597121e-02j)	 (-8.455183531775067873e-01-1.930309860248209941e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.165851122998137257e-02+2.324069669467714733e-02j)	 (-8.655116330525727264e-01-1.886122508332267189e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.826950206300653051e-02+2.425882364158213692e-02j)	 (-8.864062836901634990e-01-1.841839337064267446e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.477385964254547546e-02+2.535062752529292085e-02j)	 (-9.082806142600192700e-01-1.797701360248257496e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.116201605722275808e-02+2.650656283860596679e-02j)	 (-9.312189353580575535e-01-1.753834091152141894e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (7.436744402512532326e-03+2.774436991741639769e-02j)	 (-9.554082770425402771e-01-1.709800885204258436e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.597138264377991446e-03+2.907697661908501680e-02j)	 (-9.810208232324612032e-01-1.666083095822863125e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.734212477736753577e-04+3.050054874846759925e-02j)	 (-1.008252102857452037e+00-1.622993262758037347e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.434806310047202660e-03+3.199718912783262176e-02j)	 (-1.037231964359793146e+00-1.579410553083985536e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.297770122507303087e-02+3.530346151285428113e-02j)	 (-1.101745407655468689e+00-1.493763688268634759e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.743667578328675360e-02+3.709331269029419315e-02j)	 (-1.137853099197030815e+00-1.451092766288389624e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.204170177389625646e-02+3.900402354080595435e-02j)	 (-1.177116521842344943e+00-1.409222910538328044e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.677485256311190609e-02+4.102256433276868508e-02j)	 (-1.219979965475169292e+00-1.367043412229181631e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.670833628102941615e-02+4.540111049978225177e-02j)	 (-1.319045999010239889e+00-1.285163127966687524e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.187291582088328856e-02+4.779889547110326153e-02j)	 (-1.377136383535477071e+00-1.242961913799019297e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.721694256942920997e-02+5.032218450752842798e-02j)	 (-1.442181099947607237e+00-1.202674669244308270e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.837128667021970058e-02+5.573603838875166444e-02j)	 (-1.599262057384768232e+00-1.119108338895443283e-01j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.419020865219095262e-02+5.866390226365761351e-02j)	 (-1.695809431380614463e+00-1.075836485621996519e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.634528171341410652e-02+6.495052118832168875e-02j)	 (-1.941258474090117758e+00-9.834188809372770845e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.269285817624597024e-02+6.830499360553725363e-02j)	 (-2.100595133995333708e+00-9.328642602101623604e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.923151018916032629e-02+7.181033314071659512e-02j)	 (-2.295368624862917262e+00-8.783133345218871457e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.593864548895211786e-02+7.548743447149988683e-02j)	 (-2.539475237730515200e+00-8.152201468968223175e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.028471885580321543e-01+7.932747455278407744e-02j)	 (-2.853582260576948304e+00-7.450234548156176029e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.172348246819258089e-01+8.742169716055819828e-02j)	 (-3.859668643310677272e+00-5.397024119228306660e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.247146514029887077e-01+9.169520990029550456e-02j)	 (-4.741641772905578200e+00-3.745509542121249619e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.402710719712431109e-01+1.006355730220941380e-01j)	 (-9.156622119546993233e+00+4.055144750259039726e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.483030826657451007e-01+1.052996161570963762e-01j)	 (-1.799896699895102259e+01+1.949759861023663277e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.738402663381417668e+01-4.147108303864443513e-01j)	 (-1.649607561135914002e-01+1.149419026926821186e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (5.600182073458803700e+00-2.090490772888225213e-01j)	 (-1.822915192781521809e-01+1.249494276890127931e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (4.130157225416681399e+00-1.824070008110026397e-01j)	 (-1.911937592032535993e-01+1.300672974397482085e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (3.250111762356855838e+00-1.667841219867046976e-01j)	 (-2.002134153878214751e-01+1.352037688413969818e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.665192877872631705e+00-1.558062404574332982e-01j)	 (-2.093361282557473502e-01+1.403955084429417965e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.937166488939888742e+00-1.417617905414837731e-01j)	 (-2.278808832352647862e-01+1.507988727338095414e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.504060478896870112e+00-1.328424466470187748e-01j)	 (-2.466591585651415897e-01+1.611589056209927207e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.347985248948687875e+00-1.293918492115980756e-01j)	 (-2.560528716679663641e-01+1.662996060951967281e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.109781778301155875e+00-1.235647837419896755e-01j)	 (-2.748203929528278966e-01+1.764752903607124668e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (9.373057953440521173e-01-1.184600504432077872e-01j)	 (-2.933822398338816750e-01+1.865379259928560129e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (8.679454808968969370e-01-1.161068724094792420e-01j)	 (-3.025463945275945754e-01+1.915217494138669874e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (8.071890700651060957e-01-1.139059235004767912e-01j)	 (-3.115978971262409192e-01+1.964524427503163417e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (7.059083160062371576e-01-1.095896592389152269e-01j)	 (-3.293158345098469164e-01+2.062607551463835898e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (6.247578070399892880e-01-1.054935705818036001e-01j)	 (-3.465670244828603086e-01+2.159681987188677987e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (5.584462591428841494e-01-1.013850340716303533e-01j)	 (-3.632353813923074881e-01+2.256870010430223616e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (5.032704339748227396e-01-9.747138241283098692e-02j)	 (-3.792859106202109420e-01+2.353450664241032442e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.789547844551111933e-01-9.544335969161434063e-02j)	 (-3.871060038118818714e-01+2.402397109846119982e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.565301008856567644e-01-9.345750807008917915e-02j)	 (-3.947588518685613557e-01+2.451339812292526732e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.164841334599563294e-01-8.951812491883945344e-02j)	 (-4.095706035473270501e-01+2.549636275883083725e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.815167398629266682e-01-8.563085789907443068e-02j)	 (-4.239188704739557112e-01+2.649069730972397618e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (3.508654037005460857e-01-8.175804989773775844e-02j)	 (-4.376102345881786038e-01+2.749557475667905870e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (3.235420157622913573e-01-7.793844274592830190e-02j)	 (-4.508383438515896069e-01+2.851270047546761721e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (3.109718364668505597e-01-7.601072308531385546e-02j)	 (-4.572551642076033707e-01+2.902948299291193690e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.876386490820180830e-01-7.219721152808690479e-02j)	 (-4.697685319095123990e-01+3.007148472698973340e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.664245516365059130e-01-6.837110153696425441e-02j)	 (-4.818182026327397227e-01+3.113255964016196087e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.469880896121813829e-01-6.455067444246015418e-02j)	 (-4.934379119232958910e-01+3.221114588453027894e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (2.290690883679281087e-01-6.071496903505545217e-02j)	 (-5.046262005413417739e-01+3.330896467693923446e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (2.205746969390897094e-01-5.878650342199940454e-02j)	 (-5.101170196636808374e-01+3.386749916617908807e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (2.044917175314319990e-01-5.494346310646262832e-02j)	 (-5.207524654401397557e-01+3.499215567775729729e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.894223491359395828e-01-5.106178255097953977e-02j)	 (-5.310403291012606442e-01+3.613914710570353406e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.683953003989815955e-01-4.520429456288867220e-02j)	 (-5.459162535975674579e-01+3.789666594873217775e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.617511320621835003e-01-4.321997890680430443e-02j)	 (-5.507393867884342598e-01+3.849594932572423245e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.552863768482556917e-01-4.123863617145800964e-02j)	 (-5.554578798687093144e-01+3.909775024960587819e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.367949496376762997e-01-3.522332636576991360e-02j)	 (-5.691602173578784729e-01+4.093324022918585769e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (1.251055197520389850e-01-3.114992440967383203e-02j)	 (-5.780016882365984765e-01+4.218749850307883520e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (1.138847101020199898e-01-2.702477613392070821e-02j)	 (-5.865393570676358248e-01+4.346012729549607045e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (1.084362537280540717e-01-2.494289683786019007e-02j)	 (-5.906867512403274345e-01+4.410154402511477501e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (9.263031138313056190e-02-1.860491824209897782e-02j)	 (-6.027999363909983810e-01+4.606334410983176642e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.249566335173030840e-02-1.429692241410797371e-02j)	 (-6.106099256893129379e-01+4.740078295145894183e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (7.265994208264972554e-02-9.913812200988192380e-03j)	 (-6.181292568168318402e-01+4.876033128400352190e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (6.784280676425233358e-02-7.695922509948313617e-03j)	 (-6.217967584149234339e-01+4.944798784893989496e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (5.375333519826130946e-02-9.319118878140797424e-04j)	 (-6.324548868024051362e-01+5.154165703301071266e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (4.015011613299042381e-02+6.011952495695915832e-03j)	 (-6.425948557935369232e-01+5.368558526904361194e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.571544750534996759e-02+8.367923585409262066e-03j)	 (-6.458420132097899558e-01+5.440829591553938416e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.697658067948639771e-02+1.314619007486068913e-02j)	 (-6.521614698119888587e-01+5.587478398640777222e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (1.417858110726635812e-02+2.047717878551562343e-02j)	 (-6.612023552902686063e-01+5.811017376772941168e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (5.832154438430409149e-03+2.547923129599606595e-02j)	 (-6.669412332320284742e-01+5.963001547243657052e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (1.711741282815426590e-03+2.801541416248325145e-02j)	 (-6.697189074860578906e-01+6.039730865441275132e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.045617320046468568e-02+3.576756473024789162e-02j)	 (-6.776744774621088485e-01+6.273127043621572474e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.235423860073099123e-02+4.374182168088466827e-02j)	 (-6.850660560615093875e-01+6.511033073846499430e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.626687942499250639e-02+4.645138565828012267e-02j)	 (-6.873765938163602929e-01+6.591240517475381866e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.400824414895564640e-02+5.194362982871759959e-02j)	 (-6.918664305166966066e-01+6.753550460521570153e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.543764472311379032e-02+6.038465924251724959e-02j)	 (-6.980590271685784831e-01+7.000080701150520612e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.293717329000946492e-02+6.614062573296747294e-02j)	 (-7.018768539368940296e-01+7.167124220535130430e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-5.665344473909963985e-02+6.905805218727073536e-02j)	 (-7.036732254514933560e-01+7.251460584607150039e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-6.767383203148130688e-02+7.798036607783920271e-02j)	 (-7.086681493906266116e-01+7.506739297223483653e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-7.850235735749661048e-02+8.715156766295259483e-02j)	 (-7.130415672293582974e-01+7.766123450278555884e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-8.207534480789735465e-02+9.026643705701653531e-02j)	 (-7.143351254850263121e-01+7.853265821307298111e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-9.266845249302207987e-02+9.977616305846667699e-02j)	 (-7.178253695679918112e-01+8.117688118603023639e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.030921465786842073e-01+1.095469769269724059e-01j)	 (-7.206218328529017114e-01+8.385737434319947559e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.065309001366124830e-01+1.128649452382851082e-01j)	 (-7.214091453356363814e-01+8.475724892832079416e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.167303482150719440e-01+1.229857766930262386e-01j)	 (-7.232907218151233275e-01+8.748227364490763769e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.267602593240823583e-01+1.333748313431906696e-01j)	 (-7.244820923257542233e-01+9.023840239506070171e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.300666403613260358e-01+1.368953747959696376e-01j)	 (-7.247110876501338117e-01+9.116440045572511419e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.398793062165269441e-01+1.476450387760334382e-01j)	 (-7.249316563953708270e-01+9.395653113559049308e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.495284344556166989e-01+1.586649266104848410e-01j)	 (-7.243746454950178437e-01+9.677510800676599745e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.527070315287457625e-01+1.623993482199963534e-01j)	 (-7.240216262905178057e-01+9.772021399713003431e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.652330942189187968e-01+1.776411609644914791e-01j)	 (-7.217867875769569119e-01+1.015230823078649758e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.713869163866237333e-01+1.854531998900088852e-01j)	 (-7.201461556698517397e-01+1.034341331190043123e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.744365132108471328e-01+1.893983776394916330e-01j)	 (-7.191884863781181636e-01+1.043929330369472996e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.864187139641642621e-01+2.055059656434550797e-01j)	 (-7.145043678417242194e-01+1.082457493069710619e+00j)
