f	lambda_1	lambda_2
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.637394489610589920e-02-1.394089293212615877e-01j)	 (-2.848885460816621418e-01+5.556786797173522696e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.143539016959640151e-02-1.283318462754543532e-01j)	 (-2.859800609500342539e-01+4.570903095148257794e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.529597790366933108e-02-1.169718995581032900e-01j)	 (-2.883109557225181363e-01+3.575506108084153256e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.787345671973111283e-02-1.055266445018239185e-01j)	 (-2.920534955026222734e-01+2.589170185958916681e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.915234681533623862e-02-9.430008682029965283e-02j)	 (-2.971848547919399564e-01+1.633841913560038842e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.918440690589142739e-02-8.357416769360972997e-02j)	 (-3.036596710923027409e-01+7.437820869628333255e-03j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.812558940199882951e-02-7.363158656033710892e-02j)	 (-3.112268431796363366e-01-4.487689201807135240e-04j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.627025576881159008e-02-6.462179136852083672e-02j)	 (-3.196412401208149068e-01-7.281691998607956601e-03j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.388828408878805598e-02-5.656967420502101440e-02j)	 (-3.286965526703146678e-01-1.303118911041161246e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-2.120339615607980122e-02-4.945799151257634918e-02j)	 (-3.380993485394237497e-01-1.766212131173899857e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.838752949938608772e-02-4.321776933791708630e-02j)	 (-3.476118889347111773e-01-2.128387473739798072e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.556949547312916349e-02-3.773178325068862748e-02j)	 (-3.571963231553513252e-01-2.400993128285096312e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.284441952850571417e-02-3.290259167461515033e-02j)	 (-3.667448936265167991e-01-2.602152865130355486e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.025472008597002466e-02-2.863731429456269073e-02j)	 (-3.762200009348212193e-01-2.735788685129472014e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.824336556430416811e-03-2.486544354967583359e-02j)	 (-3.855064221926354784e-01-2.803835019587821303e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-5.579718680073432469e-03-2.151076716349444029e-02j)	 (-3.946475723952181380e-01-2.822225586662361133e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-3.531318838920424752e-03-1.850859845582009111e-02j)	 (-4.036957052808962665e-01-2.796017763908848625e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.681423319236569069e-03-1.581549986935067154e-02j)	 (-4.125857734853139447e-01-2.726712948858425745e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-2.760616882220567891e-05-1.339131686362426965e-02j)	 (-4.212750891503403428e-01-2.622191421778150011e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (1.429672603398789155e-03-1.119496245846482441e-02j)	 (-4.298486087315727677e-01-2.484906532552898922e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.690032435690888069e-03-9.198224449318476159e-03j)	 (-4.383145824348193553e-01-2.325060218907357493e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.759732023131699685e-03-7.373315901660446037e-03j)	 (-4.466835410020412178e-01-2.140733015715975615e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.646994834323368850e-03-5.697074535005688944e-03j)	 (-4.548837687814420438e-01-1.931331274049293695e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (5.352400303209610410e-03-4.148671583239754712e-03j)	 (-4.629953798009499577e-01-1.704540161891380037e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (5.877161695445325129e-03-2.709823239519862370e-03j)	 (-4.710802176996267687e-01-1.460035708431702862e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (6.227033519676572482e-03-1.365332576686265065e-03j)	 (-4.790969395330672564e-01-1.198306996853545914e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (6.406521660070593760e-03-9.930771772740515368e-05j)	 (-4.870237711036096706e-01-9.242829097295188548e-03j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (6.414859077862426762e-03+1.101221839150866300e-03j)	 (-4.949412892919298756e-01-6.368411795944021667e-03j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (6.255293410099380114e-03+2.244323222482344504e-03j)	 (-5.028815340092863684e-01-3.427368863251506383e-03j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (5.928199334206178672e-03+3.342279338497039509e-03j)	 (-5.108561891444554082e-01-3.924271675855850461e-04j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (5.435861225406589392e-03+4.410983961826889233e-03j)	 (-5.188111950986925569e-01+2.732637856604032932e-03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (4.776765004419897265e-03+5.456382798311898430e-03j)	 (-5.268339503104267907e-01+5.909065701226917482e-03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.946575110296647593e-03+6.484450205169828285e-03j)	 (-5.349869395224412516e-01+9.156420611624329492e-03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.946139381247554756e-03+7.507583654085783764e-03j)	 (-5.432556229647714785e-01+1.246071835500421436e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.773340706636532260e-03+8.538374134745452260e-03j)	 (-5.516419821410742941e-01+1.578210084982712910e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.180659814822934583e-04+9.584316815117933930e-03j)	 (-5.602170585836400152e-01+1.916071151271588405e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.108336947506727288e-03+1.064480805611771330e-02j)	 (-5.690915791414415947e-01+2.245708050280434756e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.753994724815083922e-03+1.288299500438071232e-02j)	 (-5.876814329686304017e-01+2.919441897210633616e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-6.878252537566471869e-03+1.406922308958340195e-02j)	 (-5.976242479831849197e-01+3.252345503311055569e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.227227496128018180e-03+1.532655612045043941e-02j)	 (-6.080200023989964508e-01+3.584700786688303775e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.180279335445004463e-02+1.666132568049263907e-02j)	 (-6.190228961566680566e-01+3.910635855717443238e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.773869025519373907e-02+1.961725079950888545e-02j)	 (-6.433393097739773525e-01+4.553310463247333545e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.112013778035002481e-02+2.129999040943550415e-02j)	 (-6.569413960401156993e-01+4.856080879528822114e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.483585265291826660e-02+2.313001563886179363e-02j)	 (-6.718046448816519245e-01+5.152528815957836683e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.333690583605381647e-02+2.734444691732994953e-02j)	 (-7.066510115024109417e-01+5.705226423514436068e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.821083541741302630e-02+2.982215507753070705e-02j)	 (-7.274479914646141410e-01+5.953725068164698181e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.946881842216029057e-02+3.573770258488942475e-02j)	 (-7.792382918109803658e-01+6.383567264820312614e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.598527264434029205e-02+3.929504561034704441e-02j)	 (-8.124349904581453785e-01+6.555673771703464381e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.321098782527143078e-02+4.336613391114080979e-02j)	 (-8.528044250775185242e-01+6.692802534703198858e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.123571747495530126e-02+4.809083482367807610e-02j)	 (-9.032297992780620177e-01+6.786271829783079024e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.019938355521125106e-02+5.357459094126173355e-02j)	 (-9.681946657153912561e-01+6.830823362020982392e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.014209276585974762e-01+6.742682867613850051e-02j)	 (-1.178463523887713471e+00+6.784741559287410517e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.140226480649085411e-01+7.618817613661965638e-02j)	 (-1.365252601811060673e+00+6.724729584990479792e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.442056233927249409e-01+9.817587351051207389e-02j)	 (-2.318889073539427415e+00+7.167278153463403634e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.622120645594253285e-01+1.115124937817319750e-01j)	 (-4.256371873194810362e+00+9.703358723009351816e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (3.581371262750827622e+00-5.769903212421188810e-02j)	 (-2.051186880957357461e-01+1.412287204250269879e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.022270732159388018e+00-3.071738262316069806e-02j)	 (-2.558155313579419388e-01+1.692919112670329407e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (7.188924413953301507e-01-3.113872427240660379e-02j)	 (-2.820005759849010252e-01+1.805364096666627616e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (5.446565747219168641e-01-3.179495678229279920e-02j)	 (-3.072213010063404859e-01+1.895539881107431990e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (4.337764794921796785e-01-3.163007804102949128e-02j)	 (-3.307043324426423569e-01+1.968075130175432064e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (3.032714140669938718e-01-2.944952243451749718e-02j)	 (-3.716385697052423387e-01+2.078009183120812231e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.301661235565764241e-01-2.602122323675604837e-02j)	 (-4.050625202907762179e-01+2.165180394978042100e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.045890614253627338e-01-2.416749441785653180e-02j)	 (-4.194052030665749164e-01+2.205456432598674188e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.660547900309295166e-01-2.045707329591447965e-02j)	 (-4.444907018322805103e-01+2.284372922452131693e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.381789395254937602e-01-1.687621660609884416e-02j)	 (-4.657438339238869074e-01+2.364550660781686853e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.268436196185090958e-01-1.516241198005057605e-02j)	 (-4.752565754658478747e-01+2.405489009614126539e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.167892253069595793e-01-1.350928589149730935e-02j)	 (-4.841348456347436824e-01+2.446706942905652049e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (9.961013804781693182e-02-1.032564123157553304e-02j)	 (-5.002862979521173203e-01+2.531447964356927094e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.525482225700029004e-02-7.300291388417146088e-03j)	 (-5.148364613395051137e-01+2.618539850259006263e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.291306199881533723e-02-4.376790393363194642e-03j)	 (-5.280412188571030896e-01+2.708714623669136734e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (6.203684712732850104e-02-1.551846763077804892e-03j)	 (-5.401723256221176994e-01+2.800471634612723970e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (5.702060560303204295e-02-1.510312240269595652e-04j)	 (-5.459218646488228632e-01+2.847840982129226650e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (5.224335904502298844e-02+1.235763277141171956e-03j)	 (-5.514602930305478878e-01+2.895569167476250705e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.328632304501438266e-02+3.989318373519776251e-03j)	 (-5.619611636775242447e-01+2.992330490709672053e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.495573813755956105e-02+6.727886793868875781e-03j)	 (-5.719978976428005124e-01+3.091563618843356509e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.713771362754374694e-02+9.475595782397719380e-03j)	 (-5.814158855385355151e-01+3.192425116822433240e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.971397843088965041e-02+1.223909458661907868e-02j)	 (-5.904747598796863395e-01+3.295265452649644433e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.612605775989484069e-02+1.363359774814630609e-02j)	 (-5.948502762300121871e-01+3.347671146000935072e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (9.158200886388204176e-03+1.644789351532152666e-02j)	 (-6.033897480629041299e-01+3.453638304224148636e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.423548645309844818e-03+1.930789590573257775e-02j)	 (-6.116088939451153061e-01+3.561778833962795376e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.119706098646092052e-03+2.222066419649759705e-02j)	 (-6.195555010814083330e-01+3.671857458641364924e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.050781525311045295e-02+2.519398069565884080e-02j)	 (-6.272257191913513941e-01+3.783931710029188045e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.365114728429325797e-02+2.670166632552783970e-02j)	 (-6.310158126598617301e-01+3.841053631460752404e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.985249502258956689e-02+2.977443115886393987e-02j)	 (-6.383690083621015310e-01+3.955950705487723540e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.595871143788561208e-02+3.291794081887114420e-02j)	 (-6.455193162547437913e-01+4.073097142032398033e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.496204125240640059e-02+3.777546367674920746e-02j)	 (-6.559619763991262342e-01+4.252745355048441755e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-3.793025565086094453e-02+3.943001554661626495e-02j)	 (-6.593706344360592553e-01+4.313976753076292359e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-4.088482503077511820e-02+4.111033266578274781e-02j)	 (-6.627120694916397436e-01+4.375448958855034931e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.967858325365454020e-02+4.627982517807138763e-02j)	 (-6.724668979587444806e-01+4.562781785065667672e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.548195852323201116e-02+4.982938884504134469e-02j)	 (-6.788224226539256723e-01+4.690854543548679811e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-6.125513069614663131e-02+5.347346897248916875e-02j)	 (-6.849833724554406089e-01+4.820671870398458014e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-6.413378813965114889e-02+5.533425074078002215e-02j)	 (-6.879828428534588980e-01+4.886030614945406358e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-7.272426944064275256e-02+6.105575792194195550e-02j)	 (-6.968022628908074889e-01+5.086006895444555864e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-7.841485855872623589e-02+6.498566313797574101e-02j)	 (-7.025297221581793261e-01+5.222367565629036923e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-8.409636745378532008e-02+6.901346678648706545e-02j)	 (-7.080474963692096058e-01+5.360859672236176765e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.693090026880515020e-02+7.106611716984823079e-02j)	 (-7.107455526833821313e-01+5.430897811865157410e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.540644619678687044e-02+7.738078684913474170e-02j)	 (-7.186099292859015053e-01+5.644116786341849545e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.038471688951219385e-01+8.392420988575755025e-02j)	 (-7.261108743646248476e-01+5.862386212602906932e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.066580327845534637e-01+8.616422651557120727e-02j)	 (-7.285126569661777296e-01+5.935915695323855656e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.122710475292208743e-01+9.071208910330552655e-02j)	 (-7.331814011508237527e-01+6.085108458813912602e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.206599099167139366e-01+9.775351101448592761e-02j)	 (-7.398580097199007888e-01+6.312527986048452888e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.262386736962076150e-01+1.025754551693476291e-01j)	 (-7.440831410920807354e-01+6.467095850773929566e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.290216355982158891e-01+1.050314327711484030e-01j)	 (-7.461233285996516917e-01+6.545135323756717804e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.373541138682522478e-01+1.125608475931479668e-01j)	 (-7.519297313643196201e-01+6.782446316198675884e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.456587801566988638e-01+1.203484280164052733e-01j)	 (-7.572670386440335522e-01+7.024252619511662799e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.484290004310690470e-01+1.230029468973931062e-01j)	 (-7.589110328403959604e-01+7.105723965585707402e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.539367226992372495e-01+1.283918287429402783e-01j)	 (-7.620961361038913751e-01+7.270657337776522677e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.621855328746933944e-01+1.367116413385771889e-01j)	 (-7.663966375000094144e-01+7.521042969282625279e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.676541642248076114e-01+1.423945711233014777e-01j)	 (-7.689890927273035359e-01+7.690684826986126099e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.703821982265850132e-01+1.452779727066501048e-01j)	 (-7.701821858727060377e-01+7.776329361381181249e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.785417823495717982e-01+1.541221853262064179e-01j)	 (-7.734139957490382411e-01+8.035458885716789679e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.866427351536078527e-01+1.632356514243365475e-01j)	 (-7.760792518918692151e-01+8.298703841577786955e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.893392698633935556e-01+1.663366676502741892e-01j)	 (-7.768139583892333944e-01+8.387095681960067273e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.973719590615969910e-01+1.758118661462901855e-01j)	 (-7.786600864374269015e-01+8.655308757468385128e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.053474110570044364e-01+1.855659289242382881e-01j)	 (-7.798555919201819453e-01+8.927107051707922070e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.079940318096021867e-01+1.888838865459918637e-01j)	 (-7.801202644802585073e-01+9.018315858675091112e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.158753269244250705e-01+1.990063690457703205e-01j)	 (-7.804517102547041674e-01+9.294488118876012006e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.236724206182358898e-01+2.094108597351302947e-01j)	 (-7.801284937950102583e-01+9.573714475211174690e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.262526277114639828e-01+2.129376064979476291e-01j)	 (-7.798583224437494188e-01+9.667508694758736310e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.339401676176655065e-01+2.237178565942484765e-01j)	 (-7.786043824808011049e-01+9.950204675574666480e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.415367141499685788e-01+2.347761605366093240e-01j)	 (-7.765966974253722954e-01+1.023546864169948112e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.440455066708214216e-01+2.385253855972080950e-01j)	 (-7.757657482526747472e-01+1.033109910440293433e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.539606635444076610e-01+2.538342040410758171e-01j)	 (-7.716458872147136105e-01+1.071572804369837817e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.588497960012192678e-01+2.616873722350316900e-01j)	 (-7.690778035271930158e-01+1.090890581383398228e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.612769178343897214e-01+2.656509782491054961e-01j)	 (-7.676575310397542040e-01+1.100579573405794598e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.708165010753917357e-01+2.818452526236954747e-01j)	 (-7.611484989112153876e-01+1.139505643730504669e+00j)
