Frequency [Hz]	0.0+det[I + L(s)]
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (7.879961238670432078e-01-1.388324593093666348e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (7.812763392159673970e-01-1.447089224373130922e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.738753151815845888e-01-1.502884729003770292e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.658659060625324644e-01-1.554281495231692456e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (7.573303652223509763e-01-1.602225191372672886e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.482834408747762733e-01-1.646638372297045128e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (7.387788003311595020e-01-1.686239316291258949e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (7.289396778498412610e-01-1.721397773043527313e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.187303936350695199e-01-1.752357589963020323e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.082411633567087250e-01-1.779528408166025644e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.974879096289956504e-01-1.802464465699674112e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.865295882940979366e-01-1.820325328620413241e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.753917294382675296e-01-1.834404673975706113e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.640623298655251583e-01-1.844854555167417531e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.525854105374446767e-01-1.850760735913756505e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.410396790592236549e-01-1.852847194128684205e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.293626273704119312e-01-1.851360718551939011e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.176123079337367816e-01-1.846867349544901171e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.057873989766349165e-01-1.839062286142296720e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.939340641582270264e-01-1.827413086512010010e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.820374871017789387e-01-1.813081290136792645e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.700714237117014971e-01-1.796186573394931152e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.580689237267486558e-01-1.776072671794906854e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.460738774253602879e-01-1.753497888286044415e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.340149188424133664e-01-1.728588987012718015e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.219216231582779475e-01-1.701864581434874013e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.097830660495827892e-01-1.673084599000832506e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.976299208435465693e-01-1.641950676705514200e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.854244488802987312e-01-1.609342840809803721e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.731343781775358970e-01-1.575302490255616472e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.607751893130595522e-01-1.539392954026012894e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.483629435141096575e-01-1.502292355329180040e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.358254275784144705e-01-1.464031227644602695e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.231665618267007045e-01-1.424986705058684522e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.103649340844204851e-01-1.384991433351053791e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.974260038126204431e-01-1.343945689790558284e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.842984986719699125e-01-1.302440880355574260e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.709437857538668837e-01-1.260470548619082309e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.573463113172766215e-01-1.217776724580695719e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.434911006723626037e-01-1.174939093077424640e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.292991534888932148e-01-1.131968127648673994e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.147435018486801628e-01-1.089060034368766333e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.997766105326475361e-01-1.046162693320087100e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.843537163823663949e-01-1.003358672554988257e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.684003792557959622e-01-9.610192914579085421e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.518510217692941922e-01-9.191722287716215523e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.346231831183578087e-01-8.777105720403051425e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.166373869015864873e-01-8.371641872326501810e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (1.977692326519273902e-01-7.976154437444363254e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (1.779132207500867535e-01-7.592408643714808336e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.346466037220271639e-01-6.863741643424307870e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (1.108716457592516663e-01-6.524659224438293659e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (8.538827643208456164e-02-6.208520980566140796e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.792324635824387669e-02-5.915198838402173365e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.318433531503077655e-03-5.426543890248216456e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.011002998093973065e-02-5.236346195505563877e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-7.968989986406768700e-02-5.102816921660149885e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.736161659219847553e-01-5.011066269384439192e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.303735441407180617e-01-5.087335713421726330e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.723370178815287868e-01-5.589852281762430763e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-4.631814137934812114e-01-6.087563017700495238e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.732080472983294150e-01-6.826704606027088340e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.099329770241983306e-01-7.890624255387883312e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.844576377075376028e-01-9.443090112488009003e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.437658134991562253e+00-1.505000351610090159e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.918799639691499026e+00-2.038819590795370451e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-4.311371250506883079e+00-4.875313144810980437e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.087357691919448754e+00-1.070892423028724227e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (9.989359161075356042e+00+1.296703806290121941e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.620491506901339918e+00+5.226823313840507357e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.821382418245453660e+00+4.304016159581935952e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.340610628136460925e+00+3.768653101714679043e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.018989953657124303e+00+3.433041887292834216e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.613912866229040510e+00+3.053502469389464680e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.367839425226894834e+00+2.868975531259058132e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.277472502567398749e+00+2.816688049335513977e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.136613885233726640e+00+2.761347901440985853e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.031341637416274493e+00+2.751222580438149601e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (9.878759263226013498e-01+2.757548418548038671e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.491323355176117804e-01+2.769024132424540152e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.827967369750814308e-01+2.806557387854348162e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.275527854868162114e-01+2.857192316867701587e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.806412606242058017e-01+2.919242853370500046e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.401017458950633898e-01+2.987762326357514819e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.216939886037057050e-01+3.025424200645507877e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.044091431739867293e-01+3.064151948614410870e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.727306155511902919e-01+3.144907230104737605e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.439929938895432304e-01+3.229701092406435659e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.179896525627981418e-01+3.317704889958116299e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.940077400023662246e-01+3.408198773574220852e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.827125046213769144e-01+3.454760718245942774e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.612544858128210024e-01+3.548968865418262730e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.411891460673153853e-01+3.645447682012141755e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.223072668208623703e-01+3.743622511278841825e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.044770248334886631e-01+3.843462285236484699e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.958472061108363804e-01+3.894209087946901016e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.792820253261380614e-01+3.995851319959675130e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.634314562422857664e-01+4.099026385336478340e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.407444198950617453e-01+4.255761786160875970e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.334309492910750627e-01+4.308870727280635360e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.262749547737213485e-01+4.361927753141781050e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.054970122585198622e-01+4.522294045789130301e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.920822212912762339e-01+4.630706866505697739e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.790565425800083710e-01+4.739558291508297883e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.726877850561083338e-01+4.793939717259362854e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.539512209221948313e-01+4.958674388556709167e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.417338446164468468e-01+5.069550921392066423e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.297900945660062200e-01+5.181018614308142700e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.238966653952705665e-01+5.236926993030469601e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.064793949352071500e-01+5.405212180886727058e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.894124850346957434e-01+5.574632417683476060e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.838071374620667053e-01+5.631031270745322503e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.726891160396040514e-01+5.744562674425855997e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.562074527667551616e-01+5.915093696726970718e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.453268592191231445e-01+6.029393305548585991e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.399166625706249112e-01+6.086604023011431552e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.237996803170753946e-01+6.258616883878828085e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.078060125484346710e-01+6.430925116839525391e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.025185554953758404e-01+6.488313268084071606e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.919110698552145278e-01+6.603611806482158064e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.760740856097232354e-01+6.776181288622747934e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.655064561983969063e-01+6.891616107040993144e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.602306801607668585e-01+6.949467380649231307e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.443556428089603494e-01+7.122636427374466894e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.284072826112749033e-01+7.296064854065225092e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.230884279916141244e-01+7.353716474104058376e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.070124617891554941e-01+7.527241007944768247e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (9.080525498362065906e-02+7.700943454079085537e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (8.535523691061544516e-02+7.758746669418029596e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (6.889431823127736831e-02+7.932688043329529926e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (5.218783009135133377e-02+8.106945163220705686e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (4.657063146363150941e-02+8.165189247677352435e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (2.950859359617729119e-02+8.339809576718145712e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (1.216673159063539657e-02+8.515119631059788752e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.310415140904746846e-03+8.573753154116110498e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.753905469432364556e-02+8.809112035608839264e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.972259670209093096e-02+8.927207418140760131e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-3.586999623367866791e-02+8.986468692365224831e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-6.099100799849069970e-02+9.225492257437205579e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-7.385929946774288934e-02+9.346091125092482743e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-8.694513041591846181e-02+9.467332164925319482e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.137715580053182823e-01+9.712740226521155984e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.206223585581631258e-01+9.774982912238945332e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.415542646137835647e-01+9.962874026475143641e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.630646758199372492e-01+1.015356459409775258e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.703596388407063178e-01+1.021803636484686306e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.078360105325339491e-01+1.054629575750037240e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.155480048771190871e-01+1.061336900228121216e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.390562077853037037e-01+1.081767135173217875e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.631959973947705644e-01+1.102675860562992716e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.713965382205229537e-01+1.109760763400291506e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.134231048471565750e-01+1.146221485141607488e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.220576841102870125e-01+1.153697685348707314e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.483402437945036234e-01+1.176679114320695385e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.752554626723348941e-01+1.200365470953392633e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.935568845091800272e-01+1.216573736652613924e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.309668921703987410e-01+1.250157587276358617e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.404772329277284459e-01+1.258799820189200336e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.791916739641864376e-01+1.294384505259384532e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.989204040208511381e-01+1.312831622238336271e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.289765796386197705e-01+1.341356398937223027e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.595298799161396719e-01+1.370979513880249634e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.697958093222937892e-01+1.381112328033469616e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.219538301259438517e-01+1.433687325760592879e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.325270655263570685e-01+1.444605093909235194e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.751614036102687733e-01+1.489710974212375305e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.966905436909628380e-01+1.513127102683418101e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.291983274537728876e-01+1.549377107151036936e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.619418050807561515e-01+1.587007598357838889e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.947935290664489560e-01+1.626082279931215124e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.277276191313632792e-01+1.666609773488742841e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.497024566811127722e-01+1.694441503142397831e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.936159806487418145e-01+1.752124090624463282e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.045452777904308128e-01+1.766982679625683117e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.589843856524253862e-01+1.843815151005109065e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.698089975481453129e-01+1.859695253668547599e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.023357087005688948e+00+1.941747580952474683e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.033909808402203367e+00+1.958698861481277032e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.086010955678950562e+00+2.046037977793817131e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.096272617406932826e+00+2.064024874872471216e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.136529949280140173e+00+2.137775589513173369e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.156184004310001789e+00+2.175693078749695530e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.194548119282788257e+00+2.253601474154616202e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.213188964274085624e+00+2.293575051875157200e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.249229983283898449e+00+2.375517875424785430e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.266594804471675495e+00+2.417490568704151244e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.299902268829958407e+00+2.503363076835597223e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.315840164843628424e+00+2.547242546906865357e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.346087528964624802e+00+2.636837770922865865e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.360356233619860467e+00+2.682527790924976507e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.387185614800726441e+00+2.775616242632231945e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.399684889493310935e+00+2.822984413213387000e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.428145696663391417e+00+2.943689379015324459e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.433337945979634709e+00+2.968206522697131700e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.456710930394690129e+00+3.092539768964071012e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.460880572284758427e+00+3.117741255217069352e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.478902719979667824e+00+3.245302964410093693e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.481929617785254560e+00+3.271108015323158202e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.494326407694815950e+00+3.401464497582003865e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.496226982225374869e+00+3.427783299897933400e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.502789132253179893e+00+3.560489358155437767e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.504019280325102681e+00+3.614027984381091407e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.504032292022980943e+00+3.721805716700781641e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.501897660144110080e+00+3.803159108447458969e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.497930398856311740e+00+3.884861241591722969e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.489750118593966555e+00+3.994248453432239998e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.484397343726844731e+00+4.049087306598878833e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.467419032655163491e+00+4.186427527587513353e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.463428834649237453e+00+4.213920523705826149e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.440229626146750430e+00+4.351348742640070100e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.434973266967333627e+00+4.378804347810483222e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.405645797364287741e+00+4.515865663813114494e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.392481776188643439e+00+4.570520252062344468e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.363757374772209374e+00+4.679459992825001358e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.340135951437599227e+00+4.760760328826902033e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.314760412781979193e+00+4.841648483124743052e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.268632502866701151e+00+4.975386536211195754e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.258836869488080712e+00+5.001941411244120950e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.207090731858756039e+00+5.133762278800936052e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.185118136434905933e+00+5.185986617333444570e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.139044237195523834e+00+5.289484442251764840e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.102671834879571211e+00+5.366218179497013629e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.064788601609880647e+00+5.442141761666442257e+00j)
