Frequency [Hz]	0.0+det[I + L(s)]
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (8.259653962425903551e-01-1.717442592586294892e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (8.185725629764075695e-01-1.789288308427175733e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (8.104367322648096117e-01-1.858310954885108723e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (8.015633521376939186e-01-1.924321079574516091e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (7.920636774158706928e-01-1.987064794589174233e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.819778118770699393e-01-2.045757849826579100e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.713561168630758136e-01-2.099177986422773590e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (7.602860433957939756e-01-2.148386490664702664e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.487890318959558034e-01-2.193384172389381825e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (7.368986170738135444e-01-2.232878851339998028e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (7.247290712088821918e-01-2.267463320230616031e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.122460872062260639e-01-2.297434018352499940e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (6.995384178033261513e-01-2.323107883784753247e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.866196199169224412e-01-2.344140501466846771e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.735257835018951811e-01-2.359798894156555915e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.602904382143635065e-01-2.371410138329040351e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.469114045574498872e-01-2.379157467886232336e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.334141509344055621e-01-2.382056074871113927e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.198679230551985553e-01-2.380990720393786342e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.062137741314038708e-01-2.376238730449392877e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.925122726547555896e-01-2.368226815742769109e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.787592495029761919e-01-2.356738963151628063e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.649769640906179280e-01-2.341319009906273618e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.511606640210600094e-01-2.323135033928815374e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.372950950099073530e-01-2.302341141278372860e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.233946224096204247e-01-2.278197600228428210e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.094922813054626465e-01-2.251585047709491194e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.955211803221029054e-01-2.222668922045733519e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.815151478576815136e-01-2.191811038761310171e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.674585012999578626e-01-2.158863111171680227e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.533552583824768667e-01-2.123586667492027291e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.391787902913122932e-01-2.086857241662046780e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.249071908409010057e-01-2.048765120485271096e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.105349151415118580e-01-2.008786336268661432e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.960648435204334183e-01-1.967691011773782805e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.814283796797411363e-01-1.925567525336170926e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.666334885245706166e-01-1.882623659503745162e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.516502028592620177e-01-1.838792074763471451e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.364520301119238721e-01-1.794020588536606453e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.209981152459759901e-01-1.748894101826881931e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.052571970182418881e-01-1.703475071159706589e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.891868552898394507e-01-1.657414379520653347e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.727537532275491339e-01-1.611361737009797401e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.558779662560571877e-01-1.565414008663065237e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.385326567277399057e-01-1.519585422654237405e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.206530970226719401e-01-1.473939698790391051e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.021507552541337849e-01-1.428599724750503341e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.829553237277115330e-01-1.383939305439658707e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.629987080045665060e-01-1.340087108750573353e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.421559364728623709e-01-1.296842936776235466e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.203133507759693993e-01-1.254799362719022371e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (9.732359032509942109e-02-1.214240258582384990e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (7.307954718440706765e-02-1.174821470423471070e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.996651114876900335e-02-1.101565883527451800e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-9.330094422551652236e-03-1.068054438160096764e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-4.084449804967228009e-02-1.037564558746195686e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-7.490458860576817979e-02-1.009805526383575902e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.524092003347281843e-01-9.669294977405679115e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.971860741880762657e-01-9.518997944032138447e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.468212690375109486e-01-9.441911142707537508e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.649974188272864239e-01-9.502020576020712983e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.366602496247340981e-01-9.681842605019362613e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.164557393609233493e-01-1.047190072683834711e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.318037297847960199e-01-1.116976698657520806e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.717365391170883715e-01-1.216506887836587836e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.045913620686002909e+00-1.355761361613745108e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.268547216717188730e+00-1.555261617576490507e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.975422732779991364e+00-2.260974016265755171e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.591013053886966233e+00-2.924836635486699477e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.655241997429667045e+00-6.422620079887350064e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.177512035795236933e+01-1.358727192591946187e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.267573471313862221e+01+1.543696660661725062e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.515460916264896873e+00+5.924139025676162795e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.492367114630266389e+00+4.782993539554713514e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.877248038414694342e+00+4.117047947561467414e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.466088445654989414e+00+3.696122058310006842e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.949024768590042811e+00+3.211933127649367337e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.635755059230233899e+00+2.966851570820339123e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.520980542504412281e+00+2.893328022655060616e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.342558733889980482e+00+2.806605131556293986e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.209748326330558177e+00+2.775159512856322785e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.155102073289920428e+00+2.773338560179787193e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.106506527089424985e+00+2.777862335831598473e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.023602140786398440e+00+2.804669480112919056e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.549438722247119982e-01+2.847425641608398728e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (8.969691681213963763e-01+2.903981084851928185e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.471705302323180309e-01+2.968463084501231086e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (8.246650513107754987e-01+3.004728159056410108e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (8.035981505676460523e-01+3.042300053406135074e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.651626528660765425e-01+3.121475789080638275e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.305394499518393925e-01+3.205348052702756134e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.994034254869201384e-01+3.293155764129750418e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.708865777246565409e-01+3.383849305087301973e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.575214539508409395e-01+3.430726263629388373e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.322615102487161298e-01+3.525749008149465236e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.087939824730969063e-01+3.623393077927515860e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.868552396214005151e-01+3.722987186294179351e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.662687212833740213e-01+3.824499949508505248e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.563547891400494327e-01+3.876145282481687215e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.374103655578250649e-01+3.979689801525175818e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.193924196883300537e-01+4.084951914744914814e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.937987377094164576e-01+4.244957574104933351e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.855953839189977028e-01+4.299237787273827438e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.775920722521340700e-01+4.353467906020387357e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.544796622934639263e-01+4.517498395913977505e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.396593592126923356e-01+4.628419113115649908e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.253422954011635837e-01+4.739843756667078689e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.183685704069938782e-01+4.795531989726126709e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.979557356874907637e-01+4.964227458042621555e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.847250971928686814e-01+5.077768241391981130e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.718479290915880364e-01+5.191958443642117338e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.655158058521755238e-01+5.249232784267242602e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.468843513048934235e-01+5.421614081450230049e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.287421472416307555e-01+5.595150529815687834e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.228087805628754858e-01+5.652922922523659910e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.110727772662875701e-01+5.769217376012576448e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.937616081932293288e-01+5.943840421569593913e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.823851925795072826e-01+6.060873995049135265e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.767444158932824694e-01+6.119437888349622545e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.599974898834356840e-01+6.295493536781070487e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.434634935768479336e-01+6.471796794752427973e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.380152207749892390e-01+6.530513681523151259e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.271108705660049298e-01+6.648424871777330880e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.108952124363213942e-01+6.824856344588899892e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (2.001133918309496440e-01+6.942814244594540662e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.947420439170115258e-01+7.001910958792486595e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.786260763769285664e-01+7.178755215307033311e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.624996915062860148e-01+7.355733832621278445e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.571352632411571193e-01+7.414547110102365224e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.409598407929896213e-01+7.591458695115947952e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.247094233934023522e-01+7.768406615214561439e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.192572406435698507e-01+7.827262182780397870e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (1.028218228334841083e-01+8.004239432072206561e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (8.618964882131444072e-02+8.181355929116809200e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (8.060736789104698541e-02+8.240511516961872562e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (6.368049298975846095e-02+8.417747220900645422e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (4.651687814556007550e-02+8.595467460584637065e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (4.072925935212565879e-02+8.654856241597902455e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (1.719745277498901589e-02+8.892995748676081336e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (5.198375038374620193e-03+9.012329659849913632e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-8.518090740056843144e-04+9.072173013385650409e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.554302442114997698e-02+9.313217232602110096e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-3.817531663733052250e-02+9.434657751143266102e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-5.101086811829223105e-02+9.556623059609139492e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-7.729958927628527432e-02+9.803106737882012478e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-8.400867627338066967e-02+9.865534112758843621e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.044977964015727512e-01+1.005379339263541949e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.255411399290579932e-01+1.024455393481362497e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.326759544067135643e-01+1.030897552088292368e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.693177481440157617e-01+1.063646967612605021e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.768562569895889280e-01+1.070327931791396070e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-1.998349550237076555e-01+1.090657362520890405e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.234309053731664274e-01+1.111432366715296105e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.314469999666610989e-01+1.118465460604192163e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.725348513932029926e-01+1.154607623357912116e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.809781769870877688e-01+1.162009281029185548e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.066843244797295975e-01+1.184741200121063098e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.330180471185835711e-01+1.208143862563325399e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.509296169966232837e-01+1.224144147964166374e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.875589442298694731e-01+1.257263385381511833e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-3.968745462560069326e-01+1.265779600100144675e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.348120406404367144e-01+1.300822887284959650e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.541550552687941833e-01+1.318976168442241859e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.836375058222676659e-01+1.347031957791481993e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.136252669140831673e-01+1.376152023825113035e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.237054344647201765e-01+1.386109741780181759e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.749510851253680777e-01+1.437755374749011050e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.853460250708334422e-01+1.448476548117839879e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.272843918489855453e-01+1.492761492819037805e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.484762019583181214e-01+1.515747205099590156e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.804932536172931812e-01+1.551327050087734749e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.127643075301103304e-01+1.588259159907583484e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.451656196369202956e-01+1.626607750274913666e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.776716476208158646e-01+1.666383210750159050e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-7.993740007421994420e-01+1.693700202636833074e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.427751777342809003e-01+1.750321890712077000e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.535840877343715549e-01+1.764908747432461400e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.074639472649180805e-01+1.840349205413895017e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.181856945487183452e-01+1.855944553178368484e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.712679356282480914e-01+1.936543238942187939e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.817380331346070577e-01+1.953198027406233273e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.033473504340214344e+00+2.039031894119381239e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.043671979869342792e+00+2.056713598000766474e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.083712976892700075e+00+2.129229249592625717e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.103280630619763114e+00+2.166522433463517139e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.141513082481248054e+00+2.243171423367863682e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.160109412058405010e+00+2.282510794334735582e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.196105011841444465e+00+2.363178494075409031e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.213468874561934863e+00+2.404510927237089479e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.246817965845976373e+00+2.489100390746641356e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.262797744801204436e+00+2.532338105689480479e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.293172308484916488e+00+2.620650989103507023e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.307526246834341599e+00+2.665701268457475681e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.334567127392691344e+00+2.757516002084470230e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.347192916028281173e+00+2.804250843473181654e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.376028990149653630e+00+2.923385924060814656e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.381306355454046342e+00+2.947591749085731294e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.405153727136386976e+00+3.070384535078928501e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.409427456468136608e+00+3.095281546508253268e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.428017793032980265e+00+3.221340191789779261e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.431167742808323595e+00+3.246848785489337086e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.444221569833307406e+00+3.375746878494192860e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.446262068375354204e+00+3.401778934670773857e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.453564355912543737e+00+3.533077548210146634e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.455108978396328023e+00+3.586066271235491598e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.455781178149235133e+00+3.692767313499865978e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.454166091220818968e+00+3.773334482134261147e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.450738610522325445e+00+3.854269613901951885e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.443308020726787211e+00+3.962664600061732934e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.438342541997376989e+00+4.017020742462118044e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.422365337286117137e+00+4.153194610461557801e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.418580383416595314e+00+4.180461363989781631e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.396434406282539786e+00+4.316794139689934084e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.391393422381013378e+00+4.344038008018798358e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.363164130914838124e+00+4.480076898220243464e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.350448961834064265e+00+4.534339842561215583e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.322636657471418120e+00+4.642525994291912816e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.299710868374254646e+00+4.723287387434334406e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.275039794175328867e+00+4.803659083594651769e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.230103217298029961e+00+4.936586300083903645e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.220548204971270145e+00+4.962986653929288394e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.170014681336058571e+00+5.094071433901140367e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.148531074914924455e+00+5.146018600064937054e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.103440582174213480e+00+5.248991448782989622e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.067809505025725469e+00+5.325357019879926490e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.030669903056530057e+00+5.400934052194918067e+00j)
