f	lambda_1	lambda_2
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (1.532426206271813585e-01-2.125413223189743239e-01j)	 (-3.622731623615699226e-01+9.979014240700781468e-02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (1.414526995991273184e-01-2.118699270001561108e-01j)	 (-3.507378377208536513e-01+9.975405019951566477e-02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.295324844724835556e-01-2.105750551377840452e-01j)	 (-3.398002169904360548e-01+9.847969482342558423e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.175943183621466492e-01-2.086571768274893546e-01j)	 (-3.294937033704958829e-01+9.603329335966054314e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.056438587266083085e-01-2.060979868385763025e-01j)	 (-3.198608742962666396e-01+9.251516518674009204e-02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (9.368880664493861588e-02-2.028468153995559575e-01j)	 (-3.109031978151186038e-01+8.808872447456664312e-02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (8.186292680134385491e-02-1.988592583421465165e-01j)	 (-3.025991295086839505e-01+8.281673551727766758e-02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (7.016998275472716151e-02-1.941354647482402829e-01j)	 (-2.949951337373302174e-01+7.671930362440607110e-02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (5.866750597784037291e-02-1.886715786167585951e-01j)	 (-2.880611180881561539e-01+6.980951385409474297e-02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (4.739617216118052756e-02-1.823933158062659432e-01j)	 (-2.818329216572144635e-01+6.212004353619486607e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (3.645768420581077529e-02-1.752187096486532980e-01j)	 (-2.763455768070625096e-01+5.372772109400239526e-02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.595249349281930629e-02-1.671464206377682726e-01j)	 (-2.716458619160944110e-01+4.453320553340078120e-02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (1.596692499968846435e-02-1.581068367117051121e-01j)	 (-2.678501076399225078e-01+3.447785975923718660e-02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (6.687233299579875556e-03-1.480230936484668303e-01j)	 (-2.650992091064794387e-01+2.360943127287431706e-02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.584462567641692354e-03-1.369020512047291471e-01j)	 (-2.635732367498041517e-01+1.192424818244289253e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (-8.569339191600189309e-03-1.247976031742260711e-01j)	 (-2.636177723763654668e-01-5.455383261927949229e-04j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.390694440603167971e-02-1.119508399789796022e-01j)	 (-2.655232614073085307e-01-1.361257582201942824e-02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.726347706328497378e-02-9.877203129543549176e-02j)	 (-2.696263962818993831e-01-2.680357336222420270e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.851150647723756593e-02-8.590700917525984082e-02j)	 (-2.759820027737017734e-01-3.936947162210470419e-02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.794532055856148944e-02-7.398447907638901200e-02j)	 (-2.842963499523720738e-01-5.080559952391760364e-02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.606837394532061036e-02-6.336004855009921832e-02j)	 (-2.941102456192227765e-01-6.076160944900731858e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.339047576592583555e-02-5.413721735384366407e-02j)	 (-3.048603096027584503e-01-6.904681334746627652e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.031531864456909642e-02-4.623188247299035714e-02j)	 (-3.160596497470806732e-01-7.578971516424494459e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.120825991864698778e-03-3.945713465186574676e-02j)	 (-3.275122625823174149e-01-8.119263769207471504e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.979599056545657376e-03-3.363899252813047636e-02j)	 (-3.390021994971147978e-01-8.550004296697011341e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-9.780556068464396624e-04-2.861582781358259359e-02j)	 (-3.504509913532440346e-01-8.882337995403498387e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (1.839276732887057397e-03-2.425888175969610067e-02j)	 (-3.617428936717270171e-01-9.122024784468801828e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (4.439345887025172854e-03-2.045602781588851116e-02j)	 (-3.728819028289823145e-01-9.291193203490302754e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (6.808298396921819151e-03-1.711530408843109363e-02j)	 (-3.839048579932804461e-01-9.399116447963161425e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (8.945806017444851710e-03-1.416767334441319803e-02j)	 (-3.947591324801186241e-01-9.446709381431030172e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (1.085729230905746467e-02-1.155356856279419336e-02j)	 (-4.053964575406421300e-01-9.444938768865648870e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (1.254396118773533353e-02-9.221735342709119765e-03j)	 (-4.159022136895159649e-01-9.399096918050564575e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.401179942121229260e-02-7.135380356957383985e-03j)	 (-4.262634438400099146e-01-9.319684165328437353e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (1.526810730647314152e-02-5.258113524167613850e-03j)	 (-4.364973928863749020e-01-9.206003877939936131e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (1.632355849580448270e-02-3.556508494624084638e-03j)	 (-4.465514164194844815e-01-9.056734837011369554e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (1.718277853940498867e-02-2.007839073768717675e-03j)	 (-4.564872267904701575e-01-8.882433746034457123e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (1.784841608146038594e-02-5.922272556342783600e-04j)	 (-4.663594243296587671e-01-8.684390977487477237e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (1.832959896380109699e-02+7.106712970669504248e-04j)	 (-4.761353060318063157e-01-8.460853737801955765e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (1.863386212142430221e-02+1.921295951363560794e-03j)	 (-4.857917623417460362e-01-8.218415457708069805e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (1.876199672085106240e-02+3.052122065377450844e-03j)	 (-4.954109007448040947e-01-7.957415340715717766e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.872234805157864390e-02+4.111316669162229376e-03j)	 (-5.050038501803549851e-01-7.684369433225200774e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (1.851629227281985368e-02+5.112649291470483526e-03j)	 (-5.145864654320845277e-01-7.396984413248264278e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (1.814861506164332228e-02+6.075865035711461304e-03j)	 (-5.241176419920805518e-01-7.094503857728866325e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.762165250384829795e-02+7.004814600506670264e-03j)	 (-5.336680540545049034e-01-6.782944789801781393e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.693313466883749480e-02+7.903481389793298728e-03j)	 (-5.432897778161077662e-01-6.461431182507301751e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.608817727589847979e-02+8.785306050419952606e-03j)	 (-5.529684658977699341e-01-6.129127655985182332e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.508897597349682929e-02+9.663838047305237100e-03j)	 (-5.627002416133857210e-01-5.791158437626976740e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.393112177615410396e-02+1.054166936461296139e-02j)	 (-5.725645196172038931e-01-5.446343727952568381e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.262195375272429088e-02+1.142043414829137238e-02j)	 (-5.825962208854227331e-01-5.098953633099766874e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.115624297399316761e-02+1.230937094745981203e-02j)	 (-5.928219985228859734e-01-4.747002586548285108e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (9.532436199267753374e-03+1.322896195864958768e-02j)	 (-6.032311167338072488e-01-4.391222283077168831e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (7.749665963783076983e-03+1.417692136301313549e-02j)	 (-6.139086405478582087e-01-4.034768954250934209e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (5.800161375726274604e-03+1.515262567696935847e-02j)	 (-6.249197457626689545e-01-3.676104929641737379e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.684482191836813136e-03+1.617198070519455105e-02j)	 (-6.362948070711728077e-01-3.315553241959863506e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.399345976250854218e-03+1.724933284260046773e-02j)	 (-6.480729029277400022e-01-2.957455022356155275e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.070342101359382861e-03+1.838814652741699307e-02j)	 (-6.603497519731907905e-01-2.599265914792348725e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-3.699765523990262463e-03+1.958219752352622495e-02j)	 (-6.732473629228961087e-01-2.249066852826165502e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.563339825414116091e-03+2.222664675897316477e-02j)	 (-7.011259024764303627e-01-1.550402250863616022e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.279203373583914435e-02+2.367776165003668276e-02j)	 (-7.164170194927387270e-01-1.209081380535900405e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.624650868324362118e-02+2.524747361821742808e-02j)	 (-7.327541537525114057e-01-8.736211102663638678e-03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.991976526863323965e-02+2.693718415486227175e-02j)	 (-7.503615759844839417e-01-5.459943946134737484e-03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.803276190410503022e-02+3.072682284567584965e-02j)	 (-7.903304461089369903e-01+8.539723458077853359e-04j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.247060082239718037e-02+3.289310130897016293e-02j)	 (-8.133526912326104474e-01+3.830015983257839280e-03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.722176745061834408e-02+3.524190554239872708e-02j)	 (-8.389110044196051996e-01+6.673642886529934995e-03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.765993583210829249e-02+4.056912681610025384e-02j)	 (-9.000967573667010280e-01+1.200007339601175463e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.340086413734346921e-02+4.362827920493107109e-02j)	 (-9.373917317599539389e-01+1.442263929589495536e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.606943469472717489e-02+5.066156387575848630e-02j)	 (-1.031821821705294351e+00+1.880658672220230504e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.306038272256744348e-02+5.469427491273010089e-02j)	 (-1.093065781301222117e+00+2.076130862381527983e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.054423391635021079e-02+5.912782058069553787e-02j)	 (-1.167980927397599622e+00+2.256667990699172052e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.854003627963889789e-02+6.403423409173850112e-02j)	 (-1.261989261560122699e+00+2.429936431134975192e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.711776939604241377e-02+6.943320225799427814e-02j)	 (-1.383284294938192938e+00+2.594599313587373640e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.161227144818807178e-01+8.180244682571730097e-02j)	 (-1.774407552108869801e+00+3.041758122426068897e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.266506669025259102e-01+8.885457955208746206e-02j)	 (-2.119510886618555912e+00+3.438571714973353427e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.500077080015815856e-01+1.046631193976553242e-01j)	 (-3.860362119780250012e+00+5.869610896361241587e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.628782068039892339e-01+1.133614813498003415e-01j)	 (-7.364087499371940737e+00+1.159535478690359167e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (6.701677339747117657e+00-1.350615418982866744e-01j)	 (-1.912028851571531129e-01+1.318066378984418252e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.042221495489437988e+00-6.239990927120193237e-02j)	 (-2.226111203379744774e-01+1.505576428410329015e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.468985637623478224e+00-5.584738958672891274e-02j)	 (-2.391719003331191085e-01+1.595686850718127103e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.130226245475767222e+00-5.315654390772384802e-02j)	 (-2.560068797028056675e-01+1.680462806383422047e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (9.086391105115230182e-01-5.167103060342109061e-02j)	 (-2.728610157108860013e-01+1.759605787140466615e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (6.399531077047944105e-01-4.987553260167710417e-02j)	 (-3.058328456805051720e-01+1.898916121731490936e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (4.860782118677121622e-01-4.786050698701938000e-02j)	 (-3.366807858700038292e-01+2.016372423528809132e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (4.320901040130651349e-01-4.662670841026415186e-02j)	 (-3.510386564644057406e-01+2.068983534126346002e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (3.513057658564200936e-01-4.375745225607560046e-02j)	 (-3.776517235861451827e-01+2.166275476588286897e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.939219172898587251e-01-4.050954939079107198e-02j)	 (-4.015271626523506110e-01+2.257862915596710596e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.710281185168441631e-01-3.882738581582283188e-02j)	 (-4.125402346170187196e-01+2.302580381231529860e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.510105776815232392e-01-3.715156424139030855e-02j)	 (-4.229742825527076366e-01+2.346643184934630311e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.175856909246836057e-01-3.376439628011014549e-02j)	 (-4.422764980590160877e-01+2.434934248510237098e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.905632291187934757e-01-3.042872890654492457e-02j)	 (-4.598945085847774839e-01+2.523607473363863596e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (1.681276383425668874e-01-2.711847479293313240e-02j)	 (-4.760092213271493455e-01+2.614185720490136422e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.490438812889919307e-01-2.390911825754573478e-02j)	 (-4.908503027612752256e-01+2.705655747247390774e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.404713544794535807e-01-2.229914675020450848e-02j)	 (-4.978820385013150718e-01+2.752710705626703613e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.324498787860171056e-01-2.071131181732248361e-02j)	 (-5.046506203935902102e-01+2.800059827404428603e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.177920437177730484e-01-1.756896079871839156e-02j)	 (-5.174657438494965067e-01+2.895965664073522072e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.045826048795820834e-01-1.446152591021776512e-02j)	 (-5.296307955785862775e-01+2.994156311589795116e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (9.258327272011902809e-02-1.136920192920715111e-02j)	 (-5.410048391163877479e-01+3.094034430250357515e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (8.150882483880678153e-02-8.289018992205673952e-03j)	 (-5.518625602439435340e-01+3.195843770680527607e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (7.627070599653260063e-02-6.741231446561531115e-03j)	 (-5.570837793958501871e-01+3.247759199070047176e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.628851219284606633e-02-3.643062989326997791e-03j)	 (-5.672140221582625541e-01+3.352749933732687704e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.687781762677494857e-02-5.183605130436724773e-04j)	 (-5.769027793106774604e-01+3.459970565462202607e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (4.794178208344218595e-02+2.636650906722770582e-03j)	 (-5.862074681610953686e-01+3.569179193823358576e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (3.940449414299820874e-02+5.833436387127688416e-03j)	 (-5.951358197713738640e-01+3.680452306403012575e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (3.526013822149898225e-02+7.448365744983989623e-03j)	 (-5.995215199272621032e-01+3.737167298628126244e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (2.720323183078102169e-02+1.071506773079582142e-02j)	 (-6.079996585039283419e-01+3.851318510251739435e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.940595846782218470e-02+1.403976723154383432e-02j)	 (-6.161986923354004775e-01+3.967770274473093051e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (8.118797074143452308e-03+1.913903076768638800e-02j)	 (-6.280836303212351535e-01+4.146382965066254256e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.449038925492962426e-03+2.087137577636338781e-02j)	 (-6.319432945911294119e-01+4.207288034166427049e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (8.225416762677323357e-04+2.262251987835764422e-02j)	 (-6.357193475567288754e-01+4.268440983574525172e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.836729067950522598e-03+2.798770934949855460e-02j)	 (-6.466981377688568733e-01+4.454875182388642330e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.677982566099819883e-02+3.165680745098477245e-02j)	 (-6.538094884914203986e-01+4.582339340329711352e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.361308016735905180e-02+3.540907959125771942e-02j)	 (-6.606819083760838707e-01+4.711585592456899452e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.699370695757202787e-02+3.731903074678927235e-02j)	 (-6.640211579644053064e-01+4.776677677929767052e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.700064957514279107e-02+4.317647866710407067e-02j)	 (-6.738035641170057044e-01+4.975830802083094362e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.356901038423927064e-02+4.718894967503185767e-02j)	 (-6.801309699448951918e-01+5.111629388710404731e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.007457835573511651e-02+5.129316170779250894e-02j)	 (-6.862184441641323573e-01+5.249587402182989138e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.330380322859401554e-02+5.338108819932682603e-02j)	 (-6.891901965987219381e-01+5.319358798075476402e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.290209875482527524e-02+5.979092212019596064e-02j)	 (-6.978354486798912237e-01+5.531771342217592924e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-7.238198490921668449e-02+6.641799909440493366e-02j)	 (-7.060636122525977276e-01+5.749233167399638855e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.552114562702549883e-02+6.868185980367311205e-02j)	 (-7.086961575471873998e-01+5.822501822879473377e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.176785723337734457e-02+7.327686971554772666e-02j)	 (-7.138126911717520562e-01+5.971168792210528320e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-9.105538351579156586e-02+8.037674350260143319e-02j)	 (-7.211242390369866362e-01+6.197780808737440861e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-9.720080424285310050e-02+8.523460460138065908e-02j)	 (-7.257520891881467096e-01+6.351812309148588964e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.002584435915595540e-01+8.770641333221329550e-02j)	 (-7.279873965320530216e-01+6.429578428847477767e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.093812869409360178e-01+9.527928637485788554e-02j)	 (-7.343584387663532054e-01+6.666072773391513717e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.184303178813339019e-01+1.031023678077055417e-01j)	 (-7.402300992276643621e-01+6.907063649744991096e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.214379222068912578e-01+1.057670512770906290e-01j)	 (-7.420462861520947806e-01+6.988271813750663863e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.274110091371826736e-01+1.111750598264938661e-01j)	 (-7.455671664650079800e-01+7.152653962851061031e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.363251006434140211e-01+1.195160688004225091e-01j)	 (-7.503509191313614268e-01+7.402229165058271665e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.422200831707890467e-01+1.252115781307361897e-01j)	 (-7.532542915793889460e-01+7.571322290416456768e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.451560128965804775e-01+1.281007547228404375e-01j)	 (-7.545998322045148754e-01+7.656689922660526726e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.539191946816426126e-01+1.369570431214610640e-01j)	 (-7.582749690751180438e-01+7.915003640373232674e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.625979939310237543e-01+1.460783737148669825e-01j)	 (-7.613666959540102974e-01+8.177426529107252318e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.654806618492438708e-01+1.491808100666371650e-01j)	 (-7.622402438464689345e-01+8.265552635173341045e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.740584819281459361e-01+1.586589759206840644e-01j)	 (-7.644932110943474246e-01+8.532955923178726643e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.825570466571503347e-01+1.684122725350665484e-01j)	 (-7.660824038191451635e-01+8.803950980725530062e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.853733310346781238e-01+1.717287608125930565e-01j)	 (-7.664750971455346340e-01+8.894897973612081454e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.937521363284804288e-01+1.818466933973971467e-01j)	 (-7.671848705527768431e-01+9.170281099228565491e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.020299602098361014e-01+1.922438154939926092e-01j)	 (-7.672293928230160542e-01+9.448728045254740637e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.047668109670222614e-01+1.957679247762968977e-01j)	 (-7.670800134197939268e-01+9.542264161136148060e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.129136649165914164e-01+2.065376850533846842e-01j)	 (-7.661817710339728915e-01+9.824207204523432990e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.209550380559072158e-01+2.175839675927632166e-01j)	 (-7.645224493779909647e-01+1.010873317182833242e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.236092479777004316e-01+2.213287906354408086e-01j)	 (-7.638059472240824599e-01+1.020412058342542228e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.340924033121849490e-01+2.366184558688259054e-01j)	 (-7.601360337194091876e-01+1.058780622496554136e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.392573385318519374e-01+2.444604424675767551e-01j)	 (-7.577884811915935881e-01+1.078053340010088457e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.418203189976981249e-01+2.484189587537272703e-01j)	 (-7.564780281514994487e-01+1.087720383019073589e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.518941335102509171e-01+2.645902696022767731e-01j)	 (-7.504009982090235065e-01+1.126559697474707633e+00j)
