f	lambda_1	lambda_2
 (7.500000000000000000e+00+0.000000000000000000e+00j)	 (2.678005869984841913e-01-2.676000599440458982e-01j)	 (-5.503595852701154145e-01+1.524232673616249811e-01j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)	 (2.559936728982948329e-01-2.690280663853603094e-01j)	 (-5.333283619134268072e-01+1.664528038844239055e-01j)
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (2.439139554675500976e-01-2.701894472812402248e-01j)	 (-5.162645061241477595e-01+1.777638978825644700e-01j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (2.316286754013991422e-01-2.710343811722470964e-01j)	 (-4.994780889582349781e-01+1.866392671714512397e-01j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (2.192451302284709747e-01-2.715241842717993626e-01j)	 (-4.831536667376438166e-01+1.933971850676514947e-01j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (2.067828976026307164e-01-2.715801816174526762e-01j)	 (-4.674212270640041855e-01+1.983164370335732118e-01j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.942860198908248348e-01-2.711371401131003056e-01j)	 (-4.523341794103615254e-01+2.017271509237439919e-01j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.818884815293471680e-01-2.702082145377591171e-01j)	 (-4.379639515455615029e-01+2.037474749156818754e-01j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.695803327821112649e-01-2.688053745797539529e-01j)	 (-4.243732159119569802e-01+2.045416581380566645e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.573414981649922662e-01-2.669186132257586053e-01j)	 (-4.115349228002249671e-01+2.043396027620840161e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (1.453178830536419053e-01-2.645076547183518589e-01j)	 (-3.994228396190823704e-01+2.032632117985126441e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (1.334908264664706468e-01-2.616271557216900967e-01j)	 (-3.880816727156505275e-01+2.013998535175887117e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.218953864538546011e-01-2.583217420358268068e-01j)	 (-3.774608200392753909e-01+1.988122875056407279e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.105222845981306268e-01-2.545638657950004546e-01j)	 (-3.675565647922470203e-01+1.956080915373785700e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (9.941414489838158730e-02-2.503193401465665935e-01j)	 (-3.583174410807295485e-01+1.919451131946729450e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (8.861780585781528496e-02-2.456521210187999626e-01j)	 (-3.497493210230230298e-01+1.877950849505107267e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.809464971756324703e-02-2.405694922238523770e-01j)	 (-3.418695869741128490e-01+1.831867213441026876e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (6.784790484321660820e-02-2.350579426548203843e-01j)	 (-3.346154744808451653e-01+1.782313352776342119e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (5.798571214949442554e-02-2.291230248267410730e-01j)	 (-3.279539245362488309e-01+1.729561445765499805e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.846777063858836998e-02-2.227910374248882885e-01j)	 (-3.219276222161132628e-01+1.673707436119764580e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (3.930782615910613509e-02-2.161102092859502610e-01j)	 (-3.164849975058173781e-01+1.614502394009547370e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (3.051445574560761320e-02-2.090467127212821130e-01j)	 (-3.116405309895868281e-01+1.552444114902299943e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.216452297956701678e-02-2.015798374976452978e-01j)	 (-3.073614938327346446e-01+1.488562543299669916e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (1.426548457397312786e-02-1.937641211037190725e-01j)	 (-3.036746541257286935e-01+1.422156778848756575e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.799544073970043012e-03-1.855849160524579433e-01j)	 (-3.006319278960917218e-01+1.353110185775820429e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.784654179522726647e-04-1.770432740821420714e-01j)	 (-2.982075404941336716e-01+1.282214715726187892e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-6.565592933660630015e-03-1.681765866663891829e-01j)	 (-2.964013117213081250e-01+1.209637141557720619e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.236495824992479842e-02-1.589938775310347774e-01j)	 (-2.953068803459046876e-01+1.135379596402216196e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.754760377519080927e-02-1.495622353357763390e-01j)	 (-2.949191003767651087e-01+1.059150408264114968e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.204426205556661578e-02-1.398900839495396120e-01j)	 (-2.953123418077142071e-01+9.817278791192178555e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.573222160082036525e-02-1.300510187905913329e-01j)	 (-2.964942240164771814e-01+9.046964174662899816e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.860187843194476887e-02-1.201481760530493936e-01j)	 (-2.985337332474063410e-01+8.279842308897296388e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.063668414906389748e-02-1.102567690761846325e-01j)	 (-3.015217169123256546e-01+7.524391013794376470e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.179885128554794937e-02-1.005299979434712970e-01j)	 (-3.054117419373135744e-01+6.800543039782941390e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.209175695268706718e-02-9.114420942092699152e-02j)	 (-3.101245391501699644e-01+6.122699215905843401e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.161062685100150815e-02-8.220848331666991138e-02j)	 (-3.156614968830621093e-01+5.502592710785943197e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-3.049718397594365638e-02-7.384763845095981827e-02j)	 (-3.218735197925993718e-01+4.943026952864382206e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.886295161856387154e-02-6.612300441194204903e-02j)	 (-3.286496322696350614e-01+4.456359589750925887e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.682197474731310566e-02-5.909527652662702191e-02j)	 (-3.357612013562407127e-01+4.054153538039292903e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-2.453287330578187569e-02-5.274220501175078124e-02j)	 (-3.431301201230311793e-01+3.725847656829574944e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.210772802714051216e-02-4.700940401570787019e-02j)	 (-3.507159759856919301e-01+3.468009536713297786e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.963130286974820726e-02-4.186838201419701422e-02j)	 (-3.583538020485902975e-01+3.279844992544334731e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.716599356340003241e-02-3.727534125693632294e-02j)	 (-3.659240310047964240e-01+3.153679979579002840e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.476394912739747989e-02-3.315551892261311973e-02j)	 (-3.734633470876269623e-01+3.084316077010769083e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.247568076930285347e-02-2.945600945215941235e-02j)	 (-3.809347424551182693e-01+3.057680866768248268e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.031356245926232790e-02-2.612579713700513562e-02j)	 (-3.883216097026843117e-01+3.074227506334493293e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (-8.282892996237842254e-03-2.313394054943380962e-02j)	 (-3.955103367981155915e-01+3.133920849566718125e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (-6.402887326120203226e-03-2.043044764032032889e-02j)	 (-4.025705737941907003e-01+3.226184118429810399e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.679360556734867005e-03-1.797150556048419945e-02j)	 (-4.095623728282059006e-01+3.349520032951631282e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.113352473629399375e-03-1.573611477981357032e-02j)	 (-4.164145680326936105e-01+3.501901887143374359e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.702639935609165378e-03-1.370141359378586332e-02j)	 (-4.230862626776382696e-01+3.678061804038151167e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.480697547868603414e-04-1.183590385641500320e-02j)	 (-4.296558874367951142e-01+3.878086219805482876e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (6.442679783214416700e-04-1.012059618409676121e-02j)	 (-4.361471531329152440e-01+4.092593099494192671e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.580819486091282478e-03-8.536179632564283581e-03j)	 (-4.425606711808038884e-01+4.324478771092132856e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.369500603403799227e-03-7.071165650241753586e-03j)	 (-4.488087122589778932e-01+4.573718971080024259e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.006706243375612680e-03-5.706866915507161075e-03j)	 (-4.549790671509930107e-01+4.835249598090862744e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.492395464337230693e-03-4.426549411498378883e-03j)	 (-4.611334098974833040e-01+5.110849892516091536e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.829835149490423696e-03-3.222376100828358569e-03j)	 (-4.672219509865040421e-01+5.398388954616359370e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (4.021316199405967906e-03-2.084021205807806698e-03j)	 (-4.732191947029667500e-01+5.694257316165853705e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.065787727293157516e-03-9.973155115153981010e-04j)	 (-4.791805291024565649e-01+6.003362796296625448e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (3.957043826700000488e-03+4.040157146942280342e-05j)	 (-4.852009496173666503e-01+6.307011995716736708e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (3.290445519734064295e-03+2.025865192543885307e-03j)	 (-4.971810277061797234e-01+6.951387355573494797e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (2.721491310044066303e-03+2.985870551586472521e-03j)	 (-5.033018645742731723e-01+7.277824946945438134e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (1.990659172609685751e-03+3.938991672182035053e-03j)	 (-5.094433619505427391e-01+7.611982354163449038e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (1.090388427694086171e-03+4.890790762127103508e-03j)	 (-5.157030348204800774e-01+7.945226349965645030e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.266638215747295515e-03+6.833379923130697420e-03j)	 (-5.287403551601974616e-01+8.629160904260038678e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.743083382874936943e-03+7.849320081636704249e-03j)	 (-5.355169852421384213e-01+8.962621405016664433e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.452372389262420488e-03+8.909962716406288896e-03j)	 (-5.426112298655970667e-01+9.302847055662694098e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-8.655760156129111565e-03+1.122123469978107690e-02j)	 (-5.581915106320479714e-01+9.969840223632868426e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.122405216928298519e-02+1.252210514591588220e-02j)	 (-5.668233005333512819e-01+1.029277066618881770e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.756893891289447451e-02+1.556061277072251503e-02j)	 (-5.868180495145114417e-01+1.091004496583131422e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.150943838831724172e-02+1.738680225536055890e-02j)	 (-5.988225739464143604e-01+1.119618142310516290e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.612551087401830674e-02+1.951056789532511215e-02j)	 (-6.127984450194711163e-01+1.146166403382525012e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.159495453031474499e-02+2.205877303406232615e-02j)	 (-6.294840779837497236e-01+1.169114090194639521e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-3.818303641172605956e-02+2.517931439855519704e-02j)	 (-6.502043336391800654e-01+1.187898678025860744e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-5.631922539816029694e-02+3.431457725398423531e-02j)	 (-7.146937136111133348e-01+1.201715138642242692e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-6.927097719381086760e-02+4.147601032895392725e-02j)	 (-7.709323529778914219e-01+1.187887743948235764e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.096385570480137017e-01+6.775104136901539953e-02j)	 (-1.064060197509393513e+00+1.075054692460290229e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.419034867170829717e-01+9.271140323370007097e-02j)	 (-1.686362310685671551e+00+9.852722093894777933e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.013647913797275368e+00-1.197993660541606109e-02j)	 (-2.492469057544889344e-01+1.678301184901121457e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.542174954014718158e-01-1.865820230339691743e-02j)	 (-3.653916065583558970e-01+1.992467268423028792e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.784976757570290173e-01-1.579326141932568817e-02j)	 (-4.023740369131998951e-01+2.032546050712249752e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.364699359945920620e-01-1.256224953162714264e-02j)	 (-4.296880723268361457e-01+2.060456930249373597e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.098093790576896711e-01-9.563667258512119351e-03j)	 (-4.506588551340682258e-01+2.088143412899326756e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (7.753283236623251251e-02-4.632642950464116449e-03j)	 (-4.813061693899274296e-01+2.149301357497707399e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (5.814569969530519744e-02-7.815418165916382387e-04j)	 (-5.032869487060945835e-01+2.218784254902952946e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (5.089812319039792310e-02+8.713464488006444908e-04j)	 (-5.122705891565028091e-01+2.255955555929107514e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (3.922132992223098524e-02+3.819842567601136607e-03j)	 (-5.277322034499364323e-01+2.334188126704854482e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.993196929987339272e-02+6.451453910325005703e-03j)	 (-5.407965712281839199e-01+2.417124849810696474e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.587093465525461961e-02+7.686829903409575504e-03j)	 (-5.467012569585629755e-01+2.459961896396456738e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.209708057026903150e-02+8.882508407455386168e-03j)	 (-5.522609637785529380e-01+2.503194451141083077e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.519955716786555722e-02+1.119737620180000226e-02j)	 (-5.625301777138055348e-01+2.591968845299866264e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.925629440615326371e-03+1.344412488660901017e-02j)	 (-5.720492348702210794e-01+2.682942980905764219e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.082285723305426550e-03+1.566424060077814540e-02j)	 (-5.809159208096806859e-01+2.776592436373303552e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.453931896276226321e-03+1.788329338725365425e-02j)	 (-5.892890941172678199e-01+2.871444068367754454e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.139329413516871559e-03+1.899714116744072312e-02j)	 (-5.933374088188809736e-01+2.920202118018128679e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (-7.778741825160168100e-03+2.011853663087259658e-02j)	 (-5.972850191419912802e-01+2.969224843119318002e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.295056322473737975e-02+2.239021681655418983e-02j)	 (-6.048918944917611729e-01+3.068277854911438673e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.800764316986222524e-02+2.469960253518048432e-02j)	 (-6.123628236739091513e-01+3.169597656675596786e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.299302591213456259e-02+2.706915518197626491e-02j)	 (-6.194989839277923460e-01+3.272188409233415252e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.791923996882320069e-02+2.949759713021159191e-02j)	 (-6.265140798496905417e-01+3.376599442011524177e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.037079488796520788e-02+3.073592650434960050e-02j)	 (-6.299460444744846566e-01+3.429698057503870467e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (-3.524864210447975488e-02+3.326579346037100704e-02j)	 (-6.367379360812854827e-01+3.536957584388608078e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.011240611025934655e-02+3.586880723800024706e-02j)	 (-6.433732588694657251e-01+3.646228747880415622e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.496919989900621806e-02+3.855168515287092645e-02j)	 (-6.498806081997160478e-01+3.757312580507425892e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.983113282852266734e-02+4.131772482193307727e-02j)	 (-6.562375756293445939e-01+3.870264974359353682e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-5.225967142251142228e-02+4.272732396003199595e-02j)	 (-6.594119370536363212e-01+3.927813170647428964e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.712881229126781646e-02+4.562425707367312455e-02j)	 (-6.656135883530424069e-01+4.043473970936848350e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.201306528492164793e-02+4.860646169043399134e-02j)	 (-6.717027072619167205e-01+4.161302436177249930e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.935257909900713336e-02+5.325127997904043065e-02j)	 (-6.807040922228929647e-01+4.341926124586210078e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.180681179321518615e-02+5.483854953704137003e-02j)	 (-6.836662736447743915e-01+4.403454010349037162e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.426747922226462073e-02+5.645769154900245890e-02j)	 (-6.865794891684446899e-01+4.465213789318470683e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-8.168265065884533493e-02+6.146002767652153365e-02j)	 (-6.951383425332127164e-01+4.653336227550126658e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.663816327872006506e-02+6.490849189666916819e-02j)	 (-7.007621070857203982e-01+4.781931027332017026e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-9.161881347350661620e-02+6.846190164182089366e-02j)	 (-7.062392851848677822e-01+4.912229353500038864e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-9.412082080152375796e-02+7.028175251453758210e-02j)	 (-7.089139485841967625e-01+4.977809878004116895e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.016436027931425234e-01+7.589074107961862881e-02j)	 (-7.168181950710592609e-01+5.178464468792653985e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.066689060349242102e-01+7.975275414442714594e-02j)	 (-7.219795083384575873e-01+5.315284415187913059e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.117234369153036200e-01+8.371835635554619737e-02j)	 (-7.269627946602978952e-01+5.454206877245694196e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.142567521172139222e-01+8.574241855010372726e-02j)	 (-7.294050784390330167e-01+5.524459217641686237e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.218721469393315160e-01+9.198033598532132094e-02j)	 (-7.365432519166676961e-01+5.738324704491355455e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.295125131885819791e-01+9.845688062459850842e-02j)	 (-7.433725684861078875e-01+5.957238799478488112e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.320696284688405719e-01+1.006780138272422020e-01j)	 (-7.455622167623235930e-01+6.030975771843286592e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.371917826690803310e-01+1.051886838524093148e-01j)	 (-7.498205829067263739e-01+6.180585728390339817e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.448816477814928172e-01+1.121843572759227969e-01j)	 (-7.559181860916527329e-01+6.408648567125635465e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.500181233616864063e-01+1.169784268823206297e-01j)	 (-7.597777925576756353e-01+6.563642839731705925e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.525861985073959093e-01+1.194221938731709065e-01j)	 (-7.616413690856833618e-01+6.641900287151977222e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.602987871942698761e-01+1.269183535537391216e-01j)	 (-7.669384909760370572e-01+6.879862219084477148e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.680173985674807691e-01+1.346792314160826232e-01j)	 (-7.717962549763631719e-01+7.122319228726279317e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.706002963398713379e-01+1.373262670572316102e-01j)	 (-7.732862576919916631e-01+7.204000020685707995e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.757401040328406272e-01+1.427010347055517880e-01j)	 (-7.761716574377365285e-01+7.369374498225348402e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.834614637994338437e-01+1.510058551010713679e-01j)	 (-7.800424987418742573e-01+7.620408772995922453e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.885912097547957078e-01+1.566799927831621642e-01j)	 (-7.823594490322606232e-01+7.790490999133617978e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.911537576790757198e-01+1.595594072728116208e-01j)	 (-7.834177422520449685e-01+7.876358031185195507e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.988319023904709382e-01+1.683959530421900441e-01j)	 (-7.862585543263476140e-01+8.136143431382805158e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-2.064706679551250312e-01+1.775050845945324030e-01j)	 (-7.885490667240543372e-01+8.400051251180177259e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-2.090180773174481477e-01+1.806056511502381334e-01j)	 (-7.891620863992736545e-01+8.488657199146339982e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.166132859108515496e-01+1.900804433634072366e-01j)	 (-7.906523866519479249e-01+8.757524432418648530e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.241679288209759702e-01+1.998370852086273075e-01j)	 (-7.915047012402854909e-01+9.029972684592448839e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.266778493036814557e-01+2.031568933517362008e-01j)	 (-7.916580037442191298e-01+9.121393409281816078e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.341577660754683987e-01+2.132849405711023105e-01j)	 (-7.916609630185531543e-01+9.398205550398663899e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.415662127208228482e-01+2.236972110632601263e-01j)	 (-7.910193361760863295e-01+9.678065022236387316e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.440196253988878849e-01+2.272266770769656441e-01j)	 (-7.906447628966559726e-01+9.772069114667801815e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.513349068026652366e-01+2.380171743185701683e-01j)	 (-7.890839050857202386e-01+1.005537748704800727e+00j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.585703180699921444e-01+2.490868975510656114e-01j)	 (-7.867763636232179003e-01+1.034124243764626305e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.609609185409602072e-01+2.528402328574517188e-01j)	 (-7.858470528172961655e-01+1.043707102396314923e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.704138233831555604e-01+2.681666847444917345e-01j)	 (-7.813411554822380367e-01+1.082246932037699505e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.750781569967557516e-01+2.760299549285030185e-01j)	 (-7.785842590357959780e-01+1.101601474640564682e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.773944878524319257e-01+2.799981874512323388e-01j)	 (-7.770700457925003857e-01+1.111308372438749359e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.864978484094923283e-01+2.962129896066937884e-01j)	 (-7.701920417998915358e-01+1.150305347811851897e+00j)
