f	lambda_1	lambda_2
 (8.000000000000000000e+00+0.000000000000000000e+00j)	 (2.000700027439527018e-01-2.224510175440456150e-01j)	 (-4.242633312975301330e-01+1.044320507369460027e-01j)
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (1.888243383979121837e-01-2.233343187952213371e-01j)	 (-4.106761368717735117e-01+1.106964183449238581e-01j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (1.773005260941986627e-01-2.238328246381178499e-01j)	 (-3.974101104386315031e-01+1.149495475810487083e-01j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (1.655937887600793801e-01-2.239023825505502274e-01j)	 (-3.846021477262467902e-01+1.174465082218234813e-01j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (1.537294689385008961e-01-2.234612342019237363e-01j)	 (-3.723515509401632562e-01+1.184093814406943224e-01j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.417540213613084354e-01-2.224356940517648318e-01j)	 (-3.607091042431855299e-01+1.181013103055885416e-01j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.297833341601837553e-01-2.208315790354364316e-01j)	 (-3.497147346245085275e-01+1.166009944486532945e-01j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.178190337078406924e-01-2.186400371230157735e-01j)	 (-3.394134797429876893e-01+1.140243255093864455e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.058612496485203530e-01-2.158226278486375382e-01j)	 (-3.297991014487098860e-01+1.105516424620691246e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (9.404345769038569003e-02-2.123411012312976520e-01j)	 (-3.208467065537439211e-01+1.062618656618887492e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (8.236091209548782044e-02-2.082131908665658671e-01j)	 (-3.125980076720139000e-01+1.011950040917739824e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (7.086061974079929660e-02-2.034526975209670629e-01j)	 (-3.050127448465886904e-01+9.538201643693550169e-02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (5.956331179100859963e-02-1.980047323083221067e-01j)	 (-2.981087032321484420e-01+8.888009604051450019e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (4.854270900894447349e-02-1.918079783046427456e-01j)	 (-2.918879477158500824e-01+8.179276458685673379e-02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (3.786555510569381000e-02-1.848871980150312011e-01j)	 (-2.863658593002293418e-01+7.404783364449613048e-02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (2.755556289693222860e-02-1.772000990067314763e-01j)	 (-2.816008827401325632e-01+6.561588679475777175e-02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (1.770339056864098093e-02-1.686841063231075688e-01j)	 (-2.776345652538549369e-01+5.655899940177071261e-02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (8.491176547889639492e-03-1.593247162711533271e-01j)	 (-2.745235146052096287e-01+4.685799011652076046e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.531036528800878482e-05-1.490988478121731409e-01j)	 (-2.724438292077188128e-01+3.646895134584657305e-02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (-7.501894571528749944e-03-1.380455935598249306e-01j)	 (-2.715186686115153569e-01+2.537371337991745426e-02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.382858144058048133e-02-1.262041878414465190e-01j)	 (-2.720133286134757689e-01+1.367827471589720158e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.861812179243883814e-02-1.137711260934436142e-01j)	 (-2.741851077498147493e-01+1.686081228749345719e-03j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-2.166909009359122354e-02-1.011295750741979388e-01j)	 (-2.782393984247645280e-01-1.034384254766085830e-02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.292581472310270888e-02-8.874440320399280824e-02j)	 (-2.842807619791825058e-01-2.195038924525380755e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.254397289223472600e-02-7.713081855822215283e-02j)	 (-2.920950343934318738e-01-3.253280701730854041e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.089436260293632552e-02-6.666457291268486351e-02j)	 (-3.012245942002260701e-01-4.175543833789251841e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.842860977079938123e-02-5.745172589488015819e-02j)	 (-3.113024333527729670e-01-4.952643654849175903e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.553347667995012837e-02-4.945650669620966361e-02j)	 (-3.219001228915822632e-01-5.595673952875722390e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.246185390877990740e-02-4.254624165173447742e-02j)	 (-3.327722033973452009e-01-6.112534580133773682e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.376653823752967298e-03-3.658069429515824894e-02j)	 (-3.436765683293520057e-01-6.509884393460382834e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-6.395400885729693452e-03-3.140804257102480790e-02j)	 (-3.545368023721176542e-01-6.813842511854603656e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.580607689888493095e-03-2.689504254026629793e-02j)	 (-3.653453776273847264e-01-7.037622427691966887e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-9.638677991295474534e-04-2.294282264993374731e-02j)	 (-3.760125980744875029e-01-7.185372639732039157e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (1.441180114654688760e-03-1.946663928635280344e-02j)	 (-3.864670964137434384e-01-7.270254623971939001e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (3.624542854188853025e-03-1.638879207961597972e-02j)	 (-3.967853173982029413e-01-7.300024911370710246e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.582260534301553001e-03-1.365311307710714156e-02j)	 (-4.069464611985075808e-01-7.287640837169366559e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (7.319702420390775122e-03-1.120852360700055894e-02j)	 (-4.169641331472562218e-01-7.233531164399674418e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (8.846239397432703599e-03-9.012761653375903070e-03j)	 (-4.267750642629081215e-01-7.137107417163399137e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (1.016421226040029047e-02-7.030820692533398808e-03j)	 (-4.364429414528740447e-01-7.010163800691482372e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (1.127664340697677459e-02-5.232723989816848165e-03j)	 (-4.460263236123815367e-01-6.854762606215883403e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (1.219233366681569952e-02-3.593308100038647424e-03j)	 (-4.554852039803359842e-01-6.669947907324128011e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (1.291941150208744671e-02-2.088125571070999220e-03j)	 (-4.647922434220230214e-01-6.462485720654248533e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (1.345971552994398163e-02-6.982351658207514022e-04j)	 (-4.740319635886376393e-01-6.233112832336374504e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.382028073683171099e-02+5.890049551612666634e-04j)	 (-4.832161321557251199e-01-5.989353227668513940e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (1.400446605899123564e-02+1.790431085554752833e-03j)	 (-4.923591844914707583e-01-5.728877633250288592e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (1.401853067248560319e-02+2.926154287942663024e-03j)	 (-5.014101399418166016e-01-5.450906574082701322e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.386470773448883476e-02+4.004078752985334999e-03j)	 (-5.104433019341737543e-01-5.161852535204403819e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.354193031605410713e-02+5.031671413336262499e-03j)	 (-5.195140444156280957e-01-4.860895181146842464e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.305570208876690591e-02+6.022546247306685696e-03j)	 (-5.285991965078116195e-01-4.547599410200194037e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.240896005189510987e-02+6.990636562489098427e-03j)	 (-5.376888869596674336e-01-4.226984638680620493e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.159836073749115348e-02+7.941150059612107903e-03j)	 (-5.468627693695469194e-01-3.897805865515160256e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.063016372536133847e-02+8.877336867944236876e-03j)	 (-5.561550886802230087e-01-3.565108687000488608e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (9.500668243776079491e-03+9.809150903835342494e-03j)	 (-5.655871685464547438e-01-3.226630345888024942e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (8.209285434291557770e-03+1.075574235271882506e-02j)	 (-5.751335170817472031e-01-2.883004232798996869e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (6.754910993485963022e-03+1.171704476068635009e-02j)	 (-5.848799558182050662e-01-2.537574071383758012e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (5.130644107303863888e-03+1.269420260212168056e-02j)	 (-5.948904885026463640e-01-2.188619474282225627e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.336950329783233693e-03+1.370220632093164387e-02j)	 (-6.051803281105152532e-01-1.836847346083774618e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.370633246436964159e-03+1.475500661232312383e-02j)	 (-6.157758850255756755e-01-1.486499320477287396e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-7.822565823969174215e-04+1.585720575698426615e-02j)	 (-6.267641370013554702e-01-1.134520472804396822e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-3.100651763153432217e-03+1.700445434966874059e-02j)	 (-6.382640725644203039e-01-7.909472166518384875e-03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-8.348786873116936791e-03+1.952032949333992046e-02j)	 (-6.629225172259277654e-01-1.012775334286259744e-03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.127642420711293114e-02+2.089249598065209823e-02j)	 (-6.763637781188562847e-01+2.363028623364292567e-03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.443400233638047342e-02+2.237222467456151387e-02j)	 (-6.906488492524978096e-01+5.693138331585527630e-03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.781721303533355047e-02+2.396289722948623246e-02j)	 (-7.059789109704509569e-01+8.944490988887813035e-03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.537191150809594078e-02+2.753026924784975765e-02j)	 (-7.405628938436564779e-01+1.524037935713338371e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.954905008033974212e-02+2.957443325798803091e-02j)	 (-7.603536558964877345e-01+1.819457800507177578e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.405267774322867647e-02+3.179704912583318499e-02j)	 (-7.822493360151102637e-01+2.103175109293256920e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.405571892374061244e-02+3.687405681041374533e-02j)	 (-8.344447156549543720e-01+2.630431371515231168e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.961973776610354575e-02+3.981599417377025552e-02j)	 (-8.661282684594371339e-01+2.867108674650635167e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.204816527476564314e-02+4.666423263573710178e-02j)	 (-9.461150424029629580e-01+3.283899284060089185e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-6.899293240138246186e-02+5.064816654224583298e-02j)	 (-9.978979313153075736e-01+3.460615025791156929e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.649449964474247521e-02+5.507834940295154580e-02j)	 (-1.061194078865488333e+00+3.614937067489746442e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.458742455967177554e-02+6.004460543297619746e-02j)	 (-1.140587279584509117e+00+3.749564454291894056e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.335577890851251559e-02+6.558510989991028772e-02j)	 (-1.243043613737845554e+00+3.862862854982556521e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.130912024806057514e-01+7.858217088051401567e-02j)	 (-1.573890459095337535e+00+4.132259590914184183e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.242036886522590866e-01+8.617026040048367252e-02j)	 (-1.866329096987128011e+00+4.380176139623813414e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.492938575244293631e-01+1.035885976320406743e-01j)	 (-3.345317593307516546e+00+6.193377295718622416e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.633710675803875523e-01+1.133611765861481380e-01j)	 (-6.327467382454984524e+00+1.090308698970175877e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (5.660628610274599737e+00-1.086103252209772996e-01j)	 (-1.948947823297320636e-01+1.342836186546885746e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.698983740746171422e+00-5.035261461871027439e-02j)	 (-2.304250903780539761e-01+1.553159465465553113e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.214694877417900054e+00-4.617677962769765887e-02j)	 (-2.491884307541907817e-01+1.651235384158391828e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (9.300992272657520044e-01-4.490096290717731503e-02j)	 (-2.681412255119191568e-01+1.740804645037397069e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (7.451049648131538028e-01-4.425621281402970092e-02j)	 (-2.868955192628843687e-01+1.821750565466179750e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (5.226840252829181299e-01-4.302296138696284911e-02j)	 (-3.227262358128096253e-01+1.958174797271322043e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (3.964341725001135908e-01-4.088357773886957397e-02j)	 (-3.551346874130414388e-01+2.069003400697931871e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (3.523017532880069469e-01-3.951370308604934545e-02j)	 (-3.698728354693051612e-01+2.118208493682999238e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.863148498394311736e-01-3.639097591528457631e-02j)	 (-3.966907922596991098e-01+2.209644458335529582e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.393603609039266777e-01-3.298847688011913998e-02j)	 (-4.202854892783859375e-01+2.296992548167291759e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.205699845070618892e-01-3.126506108679602547e-02j)	 (-4.310490471896246678e-01+2.340143256188033927e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.040961910630010867e-01-2.956483529557300816e-02j)	 (-4.411872010863855387e-01+2.382938075966441471e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.764601067258210754e-01-2.618508987224401827e-02j)	 (-4.598126981168096372e-01+2.469441606542255030e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.539559864627183250e-01-2.290061140028080977e-02j)	 (-4.767040524675427160e-01+2.557065215660029311e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (1.351210069639326439e-01-1.967714330509155035e-02j)	 (-4.920847812397503018e-01+2.647087654669953993e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.189624841708780828e-01-1.656221608430866882e-02j)	 (-5.062119246506635584e-01+2.738316259618357451e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.116564431905031629e-01-1.500813639931363602e-02j)	 (-5.128973188870080691e-01+2.785337746039228124e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.047894361052240653e-01-1.347506718858001301e-02j)	 (-5.193289085054479948e-01+2.832690744789156390e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (9.215785015856295392e-02-1.044207449668106691e-02j)	 (-5.314985971238819218e-01+2.928679340505992990e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (8.067924221932241957e-02-7.441547525092483129e-03j)	 (-5.430587558537389725e-01+3.027057005836685244e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (7.016053800395959106e-02-4.451861446911627163e-03j)	 (-5.538676395718028500e-01+3.127140579990111413e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.037614214867653706e-02-1.467514071187975278e-03j)	 (-5.641988929016998888e-01+3.229196327389474153e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.572032153155360990e-02+3.311121675934891595e-05j)	 (-5.691704432878044173e-01+3.281235852062826530e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (4.680009744975087427e-02+3.043325398380827829e-03j)	 (-5.788276198188675448e-01+3.386485361701592756e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (3.833034674853273704e-02+6.084922092130490290e-03j)	 (-5.880754363044027322e-01+3.493961350306579172e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (3.023398335102167600e-02+9.163164772363840971e-03j)	 (-5.969695097961418284e-01+3.603420187738864966e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (2.244946009712991963e-02+1.228847390878770596e-02j)	 (-6.055148553308676851e-01+3.714930213423575656e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.865521588177340706e-02+1.386891051140352882e-02j)	 (-6.097184570003336690e-01+3.771768297176618101e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.124637271466982780e-02+1.707301811967247562e-02j)	 (-6.178511582916650369e-01+3.886147616201862109e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.038694384448759944e-03+2.033882106177843652e-02j)	 (-6.257265261937109413e-01+4.002815937314940231e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.453977372245039978e-03+2.535914841329861558e-02j)	 (-6.371639173429936021e-01+4.181757361634401704e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.880066352389776929e-03+2.706592613109889967e-02j)	 (-6.408830674536745153e-01+4.242767569489871438e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.327339688921619354e-02+2.879377937292383616e-02j)	 (-6.445234385385628650e-01+4.304023756347116758e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-2.328629198498857744e-02+3.409434620966958485e-02j)	 (-6.551187796436824806e-01+4.490751400774516400e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.983524831096359686e-02+3.772382688941798567e-02j)	 (-6.619924215163679460e-01+4.618416151665224456e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-3.630242983235287824e-02+4.144011924409798930e-02j)	 (-6.686403969138048353e-01+4.747851919846453606e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.950990016226180179e-02+4.333367846697679104e-02j)	 (-6.718722201167596220e-01+4.813032913046407790e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.902889303855151315e-02+4.914571244851119458e-02j)	 (-6.813494268666977494e-01+5.012461426238969953e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.529537293737862846e-02+5.313053461989049320e-02j)	 (-6.874861408543461172e-01+5.148448643111176448e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.151786060176445137e-02+5.720906912156746571e-02j)	 (-6.933921090191453862e-01+5.286586768325284291e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-6.461162759452054871e-02+5.928512178790687481e-02j)	 (-6.962765232744190236e-01+5.356448230021306767e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.382505189349686248e-02+6.566286842108751132e-02j)	 (-7.046721048905435492e-01+5.569133243013225654e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-8.294930536646982766e-02+7.226165219513713822e-02j)	 (-7.126671071613217556e-01+5.786868354097913780e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-8.597623712552529551e-02+7.451742198074218226e-02j)	 (-7.152255282408600534e-01+5.860225380963232089e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.200646505904880312e-02+7.909641269866438118e-02j)	 (-7.201980501043855343e-01+6.009070649206348369e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.009873921129355034e-01+8.617637191791749363e-02j)	 (-7.273049961344550951e-01+6.235956142060898877e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.069396981576564154e-01+9.102196161329562107e-02j)	 (-7.318028357257733152e-01+6.390169421464444444e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.099037974836324372e-01+9.348835014000816956e-02j)	 (-7.339750839980651032e-01+6.468028090535726804e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.187577043933082388e-01+1.010463053888687179e-01j)	 (-7.401633944890756434e-01+6.704798968248094626e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.275537647419736076e-01+1.088571321524653412e-01j)	 (-7.458617862642696883e-01+6.946065863581950550e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.304807538650287757e-01+1.115182832789593792e-01j)	 (-7.476220627981166045e-01+7.027363196411332558e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.362959007828841163e-01+1.169196492272535082e-01j)	 (-7.510338358862853614e-01+7.191931756873435333e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.449844101940760965e-01+1.252532014546122174e-01j)	 (-7.556603264473416015e-01+7.441781015051672776e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.507349478031242418e-01+1.309442696805592776e-01j)	 (-7.584623876810310250e-01+7.611059530416662833e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.536004775394465560e-01+1.338314002353788168e-01j)	 (-7.597582138943805852e-01+7.696520673721394257e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.621593989621014642e-01+1.426833115942283403e-01j)	 (-7.632886362419427639e-01+7.955109844775900552e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.706428332853447971e-01+1.518016944011462699e-01j)	 (-7.662409556531706301e-01+8.217810018766203983e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.734626059510762097e-01+1.549035495332795609e-01j)	 (-7.670690739302745698e-01+8.306025781381279893e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.818563275499109899e-01+1.643804221470407945e-01j)	 (-7.691888162980926591e-01+8.573702039763733129e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.901783703980214901e-01+1.741336883339624497e-01j)	 (-7.706489309119044506e-01+8.844967701027942608e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.929374332652025736e-01+1.774505741329453767e-01j)	 (-7.709996176182255523e-01+8.936002887874219258e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.011485204941058647e-01+1.875697618638963726e-01j)	 (-7.715851631531085442e-01+9.211651673273961727e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.092643970335742454e-01+1.979690980804340583e-01j)	 (-7.715088097927425004e-01+9.490360843512929412e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.119484999973762496e-01+2.014940095013431076e-01j)	 (-7.713196996455725651e-01+9.583983764165381336e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.199407520326051024e-01+2.122670438317926234e-01j)	 (-7.703043886339262514e-01+9.866180012225971296e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.278324871131247042e-01+2.233171262032419002e-01j)	 (-7.685303083679216885e-01+1.015095405216008162e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.304377981325207991e-01+2.270633511661912518e-01j)	 (-7.677760836431661851e-01+1.024642313498297819e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.407300393573073571e-01+2.423591530406153383e-01j)	 (-7.639577689167960095e-01+1.063042568673276289e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.458023211625709470e-01+2.502047506242829344e-01j)	 (-7.615374251625302016e-01+1.082330422233636957e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.483196691562990499e-01+2.541649064194348440e-01j)	 (-7.601907119012143443e-01+1.092004838647399056e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.582141251102162416e-01+2.703436651224287446e-01j)	 (-7.539709626981686563e-01+1.130873278380293723e+00j)
