Frequency [Hz]	0.0+det[I + L(s)]
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.205419984400576183e-01-1.610997916870389735e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.106147784783204413e-01-1.638798372214718135e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (7.004087799362388456e-01-1.662456302687103094e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.899887968211828593e-01-1.681104618515857352e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.793784579969787130e-01-1.696027679769480656e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.685634617138341840e-01-1.707370248765079090e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.575926136442854508e-01-1.714236439150151059e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.465469738110827258e-01-1.717309329927130257e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.353633035467597390e-01-1.716828343646634725e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.240991241525418731e-01-1.713394469724816016e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.127538900455995474e-01-1.706681321828440734e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (6.013797654004521265e-01-1.696137533823308952e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.899594967467757245e-01-1.682922831015568055e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.784641683979121485e-01-1.667149028654126564e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.669315563435980421e-01-1.648181112737659715e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.554082485416049764e-01-1.626746365637044833e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.438218413239017668e-01-1.602962439349935875e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.322009155800114799e-01-1.577387332288137101e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.205357455154895341e-01-1.549758500572977482e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.088636507520819530e-01-1.519762464863735896e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.971441718816324018e-01-1.488280585163131164e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.853424732694289201e-01-1.455342752054336886e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.734793072850089213e-01-1.420534126189050006e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.615740115322959358e-01-1.384509498151335893e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.495534969149326265e-01-1.347285507955439110e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.374207264808055440e-01-1.309281807986496793e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.251564033814260735e-01-1.270306304213468518e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.127739388905224960e-01-1.230246958737431368e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (4.002194889165938130e-01-1.189697187499794279e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.874525713237984004e-01-1.148633898493740119e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.744643437565589039e-01-1.106821596007760561e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.612443951703481759e-01-1.064822117569902832e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.477139424504366305e-01-1.022624791100854580e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.338460223038047237e-01-9.804714421536275815e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.195973453718720658e-01-9.382810007255645846e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.049340360993930132e-01-8.961252139403212691e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.897806201113033442e-01-8.543751611741813579e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.740721028830746531e-01-8.130336541814761619e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.577366174673277888e-01-7.720164251195542338e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.407031769896205708e-01-7.318371305613551037e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.228530259160937665e-01-6.925278440698261206e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (2.040811623273986186e-01-6.543952876668847340e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.632482047025924365e-01-5.815668779120658494e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (1.408384900197026668e-01-5.475190840543242565e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (1.168466632713437703e-01-5.155750437982147688e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (9.101307257884574953e-02-4.857908607588605487e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (3.254807055474088356e-02-4.352782286878809775e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.019338372947013608e-03-4.151648150104698259e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.810985451981884625e-02-4.002891336795897509e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.260311998481904727e-01-3.870346422910113382e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.790967188704905289e-01-3.918915759645812819e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.116879645419800005e-01-4.344804009382797344e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.964611163833765550e-01-4.789336070163532216e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.990772834004372771e-01-5.460559349047287847e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.265209280726827812e-01-6.437406749304125375e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.891226894666019120e-01-7.872873689243818640e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.304234234077917609e+00-1.309671572088324798e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.752049927174500699e+00-1.809173385830333824e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-3.978130464553982559e+00-4.471283890631802538e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.420981972814832517e+00-9.953965886978738409e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (9.323537317840298044e+00+1.231222103192960216e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.398735887796909605e+00+5.039372972732589773e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.655148205836747266e+00+4.174172866428170758e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.207677332413465088e+00+3.673265555308739549e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.908250197876869558e+00+3.360187515438017858e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.530929147277945823e+00+3.008313599307069208e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.301508810204813349e+00+2.839824091391090488e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.217190197963730069e+00+2.793171068145468561e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.085639121426961617e+00+2.746176491470582182e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (9.871894899909382515e-01+2.741746761453333625e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (9.464934648218692459e-01+2.750257382121087391e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.101902148711357166e-01+2.763601419283075455e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.479582292404543864e-01+2.804035194601879333e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (7.960360490837817826e-01+2.856817020968057674e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.518636035148124064e-01+2.920387558509813242e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.136159924537291976e-01+2.990038754786790709e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (6.962224227950793987e-01+3.028104142447565206e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (6.798735168905276627e-01+3.067170980392598945e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.498668324235310489e-01+3.148410974446969601e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.225851344544380828e-01+3.233513719831674349e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (5.978511350830627569e-01+3.321635378608867040e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.749904469228043213e-01+3.412140488610399536e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.642068783456036796e-01+3.458651735006841865e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.436884750204379335e-01+3.552708065905575974e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.244637190722426512e-01+3.648942381735167939e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.063368658039930637e-01+3.746804845875652545e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (4.891871841519939701e-01+3.846265091397681468e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.808743598295692201e-01+3.896805461355192790e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.648963281401165548e-01+3.998006182976536205e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.495804377224799642e-01+4.100690989400628816e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.276100873579375961e-01+4.256651889673914724e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.205159576061442972e-01+4.309481474995340844e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.135687448680298028e-01+4.362258129989268207e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.933657599810591599e-01+4.521744712584792047e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.802969222251376680e-01+4.629553059257035530e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.675889234806754002e-01+4.737782408714518168e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.613689154259866476e-01+4.791847302378201556e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.430442525810155630e-01+4.955620703558172302e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.310756518139799653e-01+5.065849378929394575e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.193609005159890879e-01+5.176653843192966509e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.135750277091771121e-01+5.232229140446144067e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (2.964551720962659842e-01+5.399514537214804566e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.796512633768532541e-01+5.567928696020002510e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.741260437940514216e-01+5.623991537585250056e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.631588539456393705e-01+5.736846639215023025e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.468792618475590395e-01+5.906375517232153038e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.361192167272904430e-01+6.020005136637588405e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.307649934456580676e-01+6.076884179236431427e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.148006160251929586e-01+6.247905836430998061e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (1.989373322975040714e-01+6.419234268999003401e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (1.936885537518799050e-01+6.476296447012415136e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.831522796821954957e-01+6.590954148162396775e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.674055848619374065e-01+6.762576297790781066e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.568886619604912547e-01+6.877392362620495803e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.516353798435928490e-01+6.934938255609693902e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.358164672444804044e-01+7.107206280904763140e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.199086234496563458e-01+7.279764861523971842e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.145998598751420405e-01+7.337131952479922781e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (9.854492125105761280e-02+7.509827392388446210e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (8.234478504714265457e-02+7.682736151533385849e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.689408803709406326e-02+7.740282167655784251e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (6.042319624344667101e-02+7.913482379286299606e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (4.369462567394655217e-02+8.087042590545912013e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (3.806754991755390699e-02+8.145064823930622255e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (2.096834145527991244e-02+8.319049473809356776e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (3.578624319551177487e-03+8.493775367047300406e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.295945705602840670e-03+8.552226252680049656e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.622905028370356093e-02+8.786914958453128088e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-3.846076143643580719e-02+8.904713358842824000e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-4.463347541605106050e-02+8.963835502115047316e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-6.986589888790893654e-02+9.202379754408099855e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-8.279511500352199072e-02+9.322781335068378583e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-9.594540451086992772e-02+9.443854552939893177e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.229099255850060884e-01+9.689020642894841107e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.297970494514916473e-01+9.751223988442523360e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.508422799556650429e-01+9.939043732302841327e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.724720038156239976e-01+1.012973777110617979e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.798078345797576583e-01+1.019422916065521267e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.174968637879712563e-01+1.052271569862718081e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.252530056219802235e-01+1.058986210689053520e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.488958539593046360e-01+1.079443847468786633e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.731737870202055607e-01+1.100388231201478328e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.814211485879399288e-01+1.107486833865218845e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.236857993310965353e-01+1.144030982136035712e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.323688441468449772e-01+1.151526581502192892e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.587974071004689791e-01+1.174572700550824411e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.858598123799079627e-01+1.198332313034333296e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-4.042598569844026435e-01+1.214594137779410721e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.418672397312788935e-01+1.248297295855025135e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.514267918369080923e-01+1.256971826641928969e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.903374789675914447e-01+1.292695045354933958e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-5.101635844535016284e-01+1.311217220698724484e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.403645386012728702e-01+1.339861649346011374e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.710604838919315362e-01+1.369612938243086386e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.813732536907628701e-01+1.379790331936381786e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.337612254022855218e-01+1.432601696475317876e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.443793778080896262e-01+1.443569418020802742e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.871889858082254054e-01+1.488883747496337673e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-7.088030404750484958e-01+1.512409082986815978e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.414343102252355378e-01+1.548829024655876685e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.742966152314222361e-01+1.586636496279312469e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-8.072615809515065743e-01+1.625895073362645604e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.403032449285274819e-01+1.666612931282777099e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.623465319369481019e-01+1.694574904986273278e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-9.063886968104497566e-01+1.752525807936110125e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.173482076600991686e-01+1.767453096979337168e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.719275905883588695e-01+1.844637360386947478e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.827779871958498559e-01+1.860589399897497165e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.036442764182083920e+00+1.943008828718405967e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.047016163065514593e+00+1.960034960638209034e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.099208729579947308e+00+2.047753970615431740e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.109486166672189578e+00+2.065817869819260189e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.149797427740099964e+00+2.139880126679740258e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.169472965054715097e+00+2.177955054851527184e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.207869684852511449e+00+2.256180971542845803e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.226521466490609669e+00+2.296314407866118401e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.262573385154208472e+00+2.378578568866434040e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.279938184737657636e+00+2.420712576325084520e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.313234655890967106e+00+2.506908283714632368e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.329161758007556315e+00+2.550949380589125681e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.359376618196534547e+00+2.640867504082552664e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.373623634924604264e+00+2.686718585215882360e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.400399332435164679e+00+2.780127653763967643e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.412866550264815224e+00+2.827655218152508532e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.441232405915098713e+00+2.948755214556844084e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.446403138924488463e+00+2.973350683589682131e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.469656293009962589e+00+3.098071442009963761e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.473799657868093416e+00+3.123349509911260480e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.491678441841921332e+00+3.251289219929577978e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.494674305726138464e+00+3.277168816187136180e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.506905450980041916e+00+3.407891969856094327e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.508770761476448952e+00+3.434282857614178397e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.515146436495498072e+00+3.567342693088966676e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.516297378952150554e+00+3.621019525105659831e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.516144404150793656e+00+3.729067829013412272e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.513878982547871344e+00+3.810618773053151109e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.509775864867742623e+00+3.892513608331956032e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.501406937647686179e+00+4.002150077888269486e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.495956723384479270e+00+4.057110180969154989e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.478726592230810821e+00+4.194743339376603153e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.474684774271216359e+00+4.222293152239799952e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.451220711909144923e+00+4.359996446664150760e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.445910200036126581e+00+4.387505215877041564e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.416306645985464963e+00+4.524823224633892416e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.403029798361827618e+00+4.579576129598429191e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.374076152266618944e+00+4.688705031465925543e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.350279911726069537e+00+4.770140635485247138e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.324727355038286314e+00+4.851158403014261822e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.278300125763653927e+00+4.985099924557504281e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.268444042648885883e+00+5.011693571210686926e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.216393294869507091e+00+5.143699117646153951e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.194297877195289459e+00+5.195992989415834096e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.147976990386082363e+00+5.299622501477383452e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.111418417756539379e+00+5.376448581142997618e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.073348449295604912e+00+5.452459075841751712e+00j)
