f	lambda_1	lambda_2
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.523643640289117973e-02-3.765578616134024337e-03j)	 (-4.186741445574200804e-01-1.350112934536819853e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.638752782463807400e-02-2.085553059068455395e-03j)	 (-4.298745754654255680e-01-1.342256503225938424e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.733991996390780499e-02-5.729351599996837519e-04j)	 (-4.409055830604845516e-01-1.330975625422081143e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.809678798583802040e-02+7.946068425308538963e-04j)	 (-4.518499964031524874e-01-1.316546380255290694e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.866894382327202229e-02+2.033007515899215578e-03j)	 (-4.626954757512536376e-01-1.299706306490231444e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.906053394322172245e-02+3.162803136570441209e-03j)	 (-4.734595292291976509e-01-1.280295895452773225e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.927956362011940872e-02+4.208713080807446882e-03j)	 (-4.841054876602089996e-01-1.258126120250011581e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.933111041164349064e-02+5.179386022291829206e-03j)	 (-4.946869967798913081e-01-1.234109982257354660e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.921543824746788975e-02+6.082577959055604500e-03j)	 (-5.052491025812537728e-01-1.208302889466315727e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.894046526213944759e-02+6.933655250983508656e-03j)	 (-5.157718458391142846e-01-1.180416791472811144e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.851162756258837638e-02+7.748881692386751230e-03j)	 (-5.262396643836835253e-01-1.151114920143115478e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.792756981853444787e-02+8.532489856266478601e-03j)	 (-5.367297857730063404e-01-1.120398569032367980e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.719814973979922668e-02+9.287215398887486983e-03j)	 (-5.472509532883409467e-01-1.088752937451093472e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.632134350207739060e-02+1.002296865799798958e-02j)	 (-5.578224261149122842e-01-1.055978626871380277e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.529920290251649884e-02+1.075965895083735163e-02j)	 (-5.684230651551654967e-01-1.022013566698000975e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.413423111098843277e-02+1.149561596460726975e-02j)	 (-5.791162473635884655e-01-9.874062265902340541e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.282230356398194659e-02+1.222989977539027523e-02j)	 (-5.899480048066447768e-01-9.520783028496518363e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.136777051645295800e-02+1.297610067967104597e-02j)	 (-6.009216475439789207e-01-9.158711649857652348e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.977167772473339968e-02+1.374745714331623847e-02j)	 (-6.120456208288552746e-01-8.793227648157520004e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.802809745406893510e-02+1.454271191254472018e-02j)	 (-6.233994737131069996e-01-8.423419846620371076e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.614614767918556848e-02+1.536118519886577050e-02j)	 (-6.350190991675590535e-01-8.052099174286357630e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.411833892938520532e-02+1.621105332921415898e-02j)	 (-6.469426049707068804e-01-7.677871297319360799e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.194180098239530641e-02+1.711483995516791673e-02j)	 (-6.591893792911043271e-01-7.301602262099196605e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (9.616274299556543809e-03+1.806678168031633502e-02j)	 (-6.718431084023438471e-01-6.926169431250256414e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (7.132869747236397773e-03+1.906347369647816425e-02j)	 (-6.849719341173767795e-01-6.550476027342076735e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.492584584398825326e-03+2.012203284956868427e-02j)	 (-6.986368036609430510e-01-6.174015371296881494e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.692408893672354281e-03+2.125711194039645729e-02j)	 (-7.129025761898625246e-01-5.801279089837983044e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.284079602955826363e-03+2.247020905043796424e-02j)	 (-7.278834154531895750e-01-5.430774896983817795e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.406291998776982674e-03+2.375165346814120393e-02j)	 (-7.437056446867343906e-01-5.066703084864849355e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.122658652626460848e-02+2.661550745717233130e-02j)	 (-7.782985321811792812e-01-4.346274302426886976e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.491347795841470661e-02+2.819303278524107337e-02j)	 (-7.974332770753801425e-01-3.994323845924090122e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.881193019969237476e-02+2.990116620885355236e-02j)	 (-8.180243539298158728e-01-3.649810467448625501e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.291068966525999437e-02+3.173725742492413543e-02j)	 (-8.403410860825234474e-01-3.312031323548965400e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.181400800676253277e-02+3.583568691191794942e-02j)	 (-8.914060053288610508e-01-2.663459854743339267e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.660427434903336386e-02+3.815889391291708843e-02j)	 (-9.210601898623356210e-01-2.352756456235277974e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.167696708765299823e-02+4.066059939628722392e-02j)	 (-9.541173210063391696e-01-2.057155454703301148e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.263594494924760114e-02+4.625289853268432089e-02j)	 (-1.033633265489792175e+00-1.490203894748054134e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.855974051080468923e-02+4.941055643539438158e-02j)	 (-1.082322034730007321e+00-1.223196277346942119e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.139439668635673419e-02+5.651881121047861584e-02j)	 (-1.205952957158253680e+00-7.120810369272327980e-03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.834637237312649938e-02+6.050029245508491832e-02j)	 (-1.286250392264866926e+00-4.642175445763826146e-03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.569120818280601126e-02+6.480165854752173438e-02j)	 (-1.384507118738583342e+00-2.173597240158251995e-03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.342895408041093641e-02+6.947195979368564478e-02j)	 (-1.507809531150513971e+00+4.483354637886462777e-04j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.016130166719788480e-01+7.451158191666819308e-02j)	 (-1.666794391038011192e+00+3.198527365464226644e-03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.193495948205602619e-01+8.569149077176213547e-02j)	 (-2.178277881799821181e+00+1.115905979885918088e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.289532739110444970e-01+9.187064408777348423e-02j)	 (-2.628465815373450365e+00+1.790620242424497549e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.497552534703485705e-01+1.053217106756054733e-01j)	 (-4.892131328211266172e+00+5.371123322974340197e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.609416426641268050e-01+1.125524083050544744e-01j)	 (-9.438278575792958591e+00+1.306085863851255136e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (8.784959525327900920e+00-1.888246396136002148e-01j)	 (-1.850038174480951869e-01+1.277133407466506387e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.732788416931588138e+00-8.874800821593099853e-02j)	 (-2.110745922134633912e-01+1.432945450697347689e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.983158528117120234e+00-7.774831472384900743e-02j)	 (-2.247302095734910743e-01+1.510186836028187263e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.537396892605389809e+00-7.221137517490125446e-02j)	 (-2.386547987941685101e-01+1.585215821736319086e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.243643285013231292e+00-6.876295431831909444e-02j)	 (-2.527278917118629398e-01+1.657939111850195157e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (8.833770804934613086e-01-6.489171386982320322e-02j)	 (-2.809318733608155427e-01+1.793509159039011203e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (6.740224981300425577e-01-6.223682714438759367e-02j)	 (-3.084291903110626398e-01+1.915335085801247450e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (5.999489622499160069e-01-6.095563052888409994e-02j)	 (-3.216524552413418947e-01+1.971562729714941287e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (4.886103196429510964e-01-5.820161496545694924e-02j)	 (-3.468963079915930448e-01+2.076649613371797931e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (4.093609502495246244e-01-5.510937432257505958e-02j)	 (-3.703264295880825951e-01+2.175180449559952212e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.777854726313630840e-01-5.348774618622911814e-02j)	 (-3.813636955667617512e-01+2.222811740442044992e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.502352293630766056e-01-5.186131322904939667e-02j)	 (-3.919443239298611714e-01+2.269416313831253973e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.044391575891333690e-01-4.849881551350630760e-02j)	 (-4.118063962101543019e-01+2.361677596622843156e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.677111565557028783e-01-4.512382257037045319e-02j)	 (-4.302088629440062872e-01+2.453080575284505294e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.375162146066709112e-01-4.170562483479665905e-02j)	 (-4.472334150087836635e-01+2.545426722792307195e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.121183493836738265e-01-3.836862600448701782e-02j)	 (-4.630387328409533154e-01+2.637991756510127961e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.008102092358709512e-01-3.667401762168762819e-02j)	 (-4.705605099084466669e-01+2.685385126498670560e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.902949474185621770e-01-3.500171766990366196e-02j)	 (-4.778182274408342978e-01+2.732977158585933597e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.712609435986471307e-01-3.168411505227388542e-02j)	 (-4.916005500631797642e-01+2.829152127703390418e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.543166534747649477e-01-2.839929711112278155e-02j)	 (-5.047021983029451597e-01+2.927333067402560496e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.391257768934673344e-01-2.513052571542472025e-02j)	 (-5.169762729465874340e-01+3.027088558987117151e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.252750255589795136e-01-2.188236852560632162e-02j)	 (-5.286907302683430121e-01+3.128642054176292153e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.187851823084239700e-01-2.025001408984676565e-02j)	 (-5.343241589938754199e-01+3.180406866250923281e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.065234509171271715e-01-1.699276422033329376e-02j)	 (-5.452449360751445706e-01+3.285048322350787031e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (9.509670398632047439e-02-1.371500941832724807e-02j)	 (-5.556814099262874507e-01+3.391889832722800868e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (8.436517448967145727e-02-1.041681152065822291e-02j)	 (-5.656911798323902563e-01+3.500701552953333073e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (7.422137386946218995e-02-7.084987098920081383e-03j)	 (-5.752845602871135000e-01+3.611579976789164315e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.933099035241278851e-02-5.404397232073546165e-03j)	 (-5.799886532325813082e-01+3.668082035973325716e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.989533569248454981e-02-2.017952473975528904e-03j)	 (-5.890750445579363559e-01+3.781831492621678947e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.084611387372686697e-02+1.420547736632998825e-03j)	 (-5.978486518579381181e-01+3.897890067133818470e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (3.787630531992366989e-02+6.673293400866947556e-03j)	 (-6.105350156307217668e-01+4.075889192685904217e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (3.369142113649331582e-02+8.455807795295214313e-03j)	 (-6.146479205212739272e-01+4.136593636235511018e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (2.957254726483236895e-02+1.025269356546718025e-02j)	 (-6.186692940506582916e-01+4.197548511266925297e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.755080935183259139e-02+1.574555659826375187e-02j)	 (-6.303452666049119690e-01+4.383411535925820224e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (9.778878164383428273e-03+1.949332958664293236e-02j)	 (-6.378914809669758990e-01+4.510480107533438865e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (2.177176464488242424e-03+2.331740246881766621e-02j)	 (-6.451764886025012080e-01+4.639348915845382115e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.566447652017882719e-03+2.526018346520686464e-02j)	 (-6.487139065558705786e-01+4.704262726108560111e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.259454304241006128e-02+3.120885534127949834e-02j)	 (-6.590614582235374552e-01+4.902861111401448646e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.979333360356722027e-02+3.527705347320879425e-02j)	 (-6.657435798003861205e-01+5.038278143029920608e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.688919549083457206e-02+3.943328001633990276e-02j)	 (-6.721699328269479246e-01+5.175869338537427700e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.040054293015148623e-02+4.154531508261397055e-02j)	 (-6.753051548139168414e-01+5.245456993579340477e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.079918818439101647e-02+4.802046293135633914e-02j)	 (-6.844191405516769633e-01+5.457313206496891000e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-5.101702739937119535e-02+5.470538461924159823e-02j)	 (-6.930869390304887911e-01+5.674215876740081876e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.438872896816443481e-02+5.698586594064214417e-02j)	 (-6.958596498217026749e-01+5.747303401800870626e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.108359650821859610e-02+6.161384048416615467e-02j)	 (-7.012490183803007371e-01+5.895604510870368076e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.100472016366121686e-02+6.875486011931813968e-02j)	 (-7.089493709998926363e-01+6.121656407617034334e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-7.754862984367985601e-02+7.363817478885892331e-02j)	 (-7.138249826824609734e-01+6.275315242403798344e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-8.079909517610753267e-02+7.612126038210104140e-02j)	 (-7.161806622313354742e-01+6.352891898816211969e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-9.047572437577511284e-02+8.372528291966857550e-02j)	 (-7.229012549813256250e-01+6.588820037950033903e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.000447897746249426e-01+9.157415423601050763e-02j)	 (-7.291053595398839793e-01+6.829246070892829312e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.032179503767191586e-01+9.424633980168398151e-02j)	 (-7.310290413739479742e-01+6.910271523146016559e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.095151187359356126e-01+9.966844563136842416e-02j)	 (-7.347599347322965047e-01+7.074272728742362348e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.188915046990595137e-01+1.080255576705735354e-01j)	 (-7.398470813424314896e-01+7.323287923286165846e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.250821617830811250e-01+1.137307031792463285e-01j)	 (-7.429462914991404876e-01+7.492002728934473721e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.281621030811428974e-01+1.166243397826722816e-01j)	 (-7.443880493544884347e-01+7.577179659689704527e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.373427366285641105e-01+1.254904523012456141e-01j)	 (-7.483436842336300687e-01+7.834931770314712551e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.464202938165055090e-01+1.346186720020077221e-01j)	 (-7.517061979615669021e-01+8.096790153192365835e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.494312381268579903e-01+1.377225988743097651e-01j)	 (-7.526681191975790330e-01+8.184733665347886378e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.583842356350581571e-01+1.472042774505639140e-01j)	 (-7.551805557364149601e-01+8.451581750182786124e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.672421357772769790e-01+1.569585057538402939e-01j)	 (-7.570216130317580783e-01+8.722026891955056982e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.701748149786557751e-01+1.602744801713941736e-01j)	 (-7.574963677951248586e-01+8.812794685092734115e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.788945643613815140e-01+1.703906999286172175e-01j)	 (-7.584490889879618170e-01+9.087638516495585295e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.875012746974140110e-01+1.807841328715356077e-01j)	 (-7.587303707485084647e-01+9.365553623234107450e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.903451838416477804e-01+1.843068731014861905e-01j)	 (-7.586588900329035434e-01+9.458913777324857719e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.988056314586486018e-01+1.950707652210044996e-01j)	 (-7.579903950599807816e-01+9.740343611873985008e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.071502779354708057e-01+2.061100818078374086e-01j)	 (-7.565565934041319496e-01+1.002436709680451399e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.099035371525311833e-01+2.098523011433793550e-01j)	 (-7.559142849014428567e-01+1.011958916461592084e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.207731634854922520e-01+2.251304515207276369e-01j)	 (-7.525365310610836467e-01+1.050263340147630675e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.261255181991911334e-01+2.329655720611374381e-01j)	 (-7.503324483209434792e-01+1.069505429656018247e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.287807810967369959e-01+2.369209840502656261e-01j)	 (-7.490934982358306016e-01+1.079157551134469983e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.392170797684968764e-01+2.530780332416538436e-01j)	 (-7.432981397725559880e-01+1.117937980983854107e+00j)
