f	lambda_1	lambda_2
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.646269711592554530e-02-6.401135041420692728e-02j)	 (-2.208741160000045334e-01-1.115054786612764276e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.732847522507080518e-02-5.265663580747236699e-02j)	 (-2.301948545092989684e-01-1.261469754744821981e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (1.943049425322054824e-02-4.304087483822938848e-02j)	 (-2.411673197997896145e-01-1.386979316099624937e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.211596546433095001e-02-3.501456575752471406e-02j)	 (-2.530729210884883895e-01-1.494113656994629780e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (2.500108162623429497e-02-2.831535196625996342e-02j)	 (-2.655330439508943319e-01-1.585486398738027158e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (2.788080563702610704e-02-2.269915108322158315e-02j)	 (-2.783169873327752120e-01-1.662294274272131944e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (3.064743191650767806e-02-1.796246075872549863e-02j)	 (-2.912132778496135943e-01-1.726984958187424701e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (3.323550569615900396e-02-1.394261161153322742e-02j)	 (-3.042077290731818318e-01-1.781450663178694160e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (3.561745120116588392e-02-1.051779910269013546e-02j)	 (-3.171982808235611628e-01-1.827261787090395107e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (3.777964135774605769e-02-7.583479889003402752e-03j)	 (-3.301713219813536826e-01-1.865030053122360698e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (3.972212028949284601e-02-5.052720437118553287e-03j)	 (-3.430895980110323928e-01-1.894787990067645644e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (4.144574989974059154e-02-2.864028211050584360e-03j)	 (-3.559366258717073794e-01-1.918385205261069482e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (4.295078214424644103e-02-9.666990497639998958e-04j)	 (-3.687326267356473286e-01-1.936460030861082704e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (4.424677465107645924e-02+6.851635656751203785e-04j)	 (-3.814593949556049357e-01-1.948513211773270637e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (4.534385929390935543e-02+2.134122837441528031e-03j)	 (-3.940628885251181157e-01-1.955640490046303137e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (4.624514687095641896e-02+3.407477762552076073e-03j)	 (-4.066139740608384345e-01-1.958332020844774646e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (4.696327922176248004e-02+4.526244158026521136e-03j)	 (-4.190731224315951686e-01-1.957256733213292854e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (4.750191664545308501e-02+5.515100512144453793e-03j)	 (-4.314546592888616749e-01-1.952343149311254467e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (4.786885709263885569e-02+6.402927436046111642e-03j)	 (-4.437370466565872529e-01-1.943299117571964385e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (4.807129734516690789e-02+7.200750737359339071e-03j)	 (-4.559432111287027301e-01-1.931315444345608756e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (4.811047504225343663e-02+7.917309150026315134e-03j)	 (-4.681025496038094813e-01-1.916585869101916639e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (4.799501788782857548e-02+8.569534556200568420e-03j)	 (-4.802018624430504090e-01-1.898549468001382023e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (4.773124403582523767e-02+9.176388478585428832e-03j)	 (-4.922149661630135231e-01-1.878066410382734641e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.731950682151037091e-02+9.741813834425523677e-03j)	 (-5.042145186015665193e-01-1.855287508395716545e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.677180048669371537e-02+1.026933094800663859e-02j)	 (-5.161825246170984594e-01-1.830657309058141280e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.608667639381279491e-02+1.076884146675305756e-02j)	 (-5.281364499521584710e-01-1.804021582963118986e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.526659342730886271e-02+1.126060049328738571e-02j)	 (-5.400643749065637822e-01-1.775195678165969182e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.431659789165162677e-02+1.174311137957043810e-02j)	 (-5.520060712003209691e-01-1.744988065456756499e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.323427921659669937e-02+1.221429891169488469e-02j)	 (-5.639922596894626494e-01-1.713433175795049390e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.202511320921206717e-02+1.268685941956427393e-02j)	 (-5.760232132382627768e-01-1.680113897657975752e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.069156599799419322e-02+1.317462606498986943e-02j)	 (-5.880960747953455359e-01-1.645743328932521843e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.923029386119997880e-02+1.367454982885814296e-02j)	 (-6.002816417027669882e-01-1.610330873967633913e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.765289311343084089e-02+1.418530349863978551e-02j)	 (-6.125840614690918340e-01-1.574138954549511027e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.595354950893037138e-02+1.471333569796069024e-02j)	 (-6.250298599838172153e-01-1.537044909078086885e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.413080665327480195e-02+1.527946988666897127e-02j)	 (-6.376312763045183241e-01-1.499015193938835200e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.218791806898817220e-02+1.587682557304081338e-02j)	 (-6.504403082122475199e-01-1.460549390374277778e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.011913021209848551e-02+1.649948347067453636e-02j)	 (-6.634945508597739350e-01-1.421614516009790663e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.792779596717762103e-02+1.716167423882753590e-02j)	 (-6.768262541538906385e-01-1.381933886856272775e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.561382896770240947e-02+1.787647860021714802e-02j)	 (-6.904646229512035882e-01-1.342090415785798241e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.317011946395811095e-02+1.863852403244434588e-02j)	 (-7.044907106522271256e-01-1.302058033740662868e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.060801770899903934e-02+1.944484526453803958e-02j)	 (-7.189413312753437646e-01-1.261895463956344277e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.791783549147678289e-02+2.030230243089598333e-02j)	 (-7.338746810829958056e-01-1.221563447545546133e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.509553302146269399e-02+2.123531171268207632e-02j)	 (-7.493600702131967273e-01-1.181156172932717879e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.214202356830523799e-02+2.223417425172800888e-02j)	 (-7.654791293889988690e-01-1.140933216195354899e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (9.047695389681094380e-03+2.329229136329747860e-02j)	 (-7.823059147325199802e-01-1.100869802461690028e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (5.814394832011961570e-03+2.442755754627617612e-02j)	 (-7.999511919790188719e-01-1.060768532767950578e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.439987095467867351e-03+2.565424201970265689e-02j)	 (-8.185221462017975291e-01-1.021094210403475366e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.092594978306469372e-03+2.697124803634212697e-02j)	 (-8.381644266729311177e-01-9.818745731644427932e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.746956398435812213e-03+2.836453281635768070e-02j)	 (-8.590077936748413689e-01-9.429113305749410590e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.256836582221563907e-02+3.147774442216282748e-02j)	 (-9.050650520443273006e-01-8.662600219258860534e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.671778070705838559e-02+3.318512232050509908e-02j)	 (-9.307277397602148339e-01-8.285820246235590936e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.105096430862151563e-02+3.502560780809055307e-02j)	 (-9.585182050732359293e-01-7.917337286815104291e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.555247711846790962e-02+3.699108106334963314e-02j)	 (-9.887762546831475596e-01-7.552211790526641710e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.515567019248833774e-02+4.132705253467403722e-02j)	 (-1.058456651792328396e+00-6.849298776406294309e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.023028864977498675e-02+4.374780851760940587e-02j)	 (-1.099176080315682036e+00-6.501563457224868170e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.553966498848133204e-02+4.632689369603440466e-02j)	 (-1.144704586969134352e+00-6.170591716375090074e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.680358539173030463e-02+5.197865548939999830e-02j)	 (-1.254548465562682624e+00-5.510759942292217661e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.277927735659051545e-02+5.510202591438155550e-02j)	 (-1.321997414317431785e+00-5.184096011567088103e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.547768719612071853e-02+6.196275189103596370e-02j)	 (-1.493485824995943068e+00-4.517874440455577761e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.222324088066139403e-02+6.570781261394666173e-02j)	 (-1.604888249755412444e+00-4.169557871136499866e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.925402448361238750e-02+6.968096445269947314e-02j)	 (-1.741163196549865955e+00-3.803586681336207365e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.655545762340760063e-02+7.391347846106162411e-02j)	 (-1.912085457118154919e+00-3.391480081520963086e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.041683298282918557e-01+7.839654112882829540e-02j)	 (-2.132247760867300279e+00-2.939869677826651914e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.203115212204561302e-01+8.805375017983324559e-02j)	 (-2.838848921698068573e+00-1.617860051316707265e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.288593116816831308e-01+9.324953464894031319e-02j)	 (-3.459353273218359615e+00-5.350794695351032693e-03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.469589330959354401e-01+1.042927994267376923e-01j)	 (-6.571142373672863357e+00+4.770993223774472325e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.564727186226326783e-01+1.101216218948550818e-01j)	 (-1.281016108229121642e+01+1.555390666862532523e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.217188057932676237e+01-2.773652319810200328e-01j)	 (-1.765178348507614459e-01+1.222372914550193812e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.860384950894684142e+00-1.348420273271314640e-01j)	 (-1.977530206306990224e-01+1.347703695173902982e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.826193223173456559e+00-1.173227121056688027e-01j)	 (-2.087662100932415610e-01+1.411103252497018234e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.208564331621685639e+00-1.075327782527346343e-01j)	 (-2.199728047482935878e-01+1.474012494371467752e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.799340336907128135e+00-1.009284061996927606e-01j)	 (-2.313268335420715915e-01+1.536641522950141781e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.292830063123824980e+00-9.295174330965499943e-02j)	 (-2.543568201900975878e-01+1.658810193454669513e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (9.943414624082829167e-01-8.803973261008499196e-02j)	 (-2.774298466297357990e-01+1.775563264093698579e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (8.876396620014910255e-01-8.608141562042291584e-02j)	 (-2.888199333705566696e-01+1.831666789034225584e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (7.259964295190435291e-01-8.252595824983950668e-02j)	 (-3.111849676234247353e-01+1.939533374461381854e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (6.100495403937307159e-01-7.903569638034765865e-02j)	 (-3.327253999433953946e-01+2.042837507686455223e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (5.637018022614099788e-01-7.729913447844949381e-02j)	 (-3.431374488040483950e-01+2.093070726062236098e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (5.232310724253336209e-01-7.559961490421136798e-02j)	 (-3.532764252474681066e-01+2.142272243990427927e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (4.559967598431288183e-01-7.210531935840548690e-02j)	 (-3.727131996300179773e-01+2.239266263212130181e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (4.022590964818100190e-01-6.861494175671491169e-02j)	 (-3.911522466188824265e-01+2.334590285731825698e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.583475472475716739e-01-6.503431748380761324e-02j)	 (-4.085476259531704568e-01+2.429939089843161093e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.217192406254746340e-01-6.153612249798329908e-02j)	 (-4.249498123083728096e-01+2.524745735609243980e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.055280192054501409e-01-5.973166427427015895e-02j)	 (-4.328301969354357848e-01+2.572965875279840109e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.905537038624764756e-01-5.795135525884913957e-02j)	 (-4.404761088086339149e-01+2.621245102540892269e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.636795143761591076e-01-5.440697285005761941e-02j)	 (-4.551012186315067654e-01+2.718437452459483983e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.400346150790557687e-01-5.088996051008080890e-02j)	 (-4.690933603671461061e-01+2.817163147573176207e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.191132321923097703e-01-4.738253807806042800e-02j)	 (-4.822857389378136794e-01+2.917200130284672843e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.002789000328324409e-01-4.390399389672210856e-02j)	 (-4.949203048615640199e-01+3.018763588650306140e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.915428427352546259e-01-4.215234151458486372e-02j)	 (-5.010114122606733611e-01+3.070464881713844685e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.751941251149201628e-01-3.866897767599376812e-02j)	 (-5.128340699609130748e-01+3.174862693407950465e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.601572589434139826e-01-3.516863202450801890e-02j)	 (-5.241515492994859304e-01+3.281349323372224069e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.462158484072553499e-01-3.165880673954363234e-02j)	 (-5.350148725557057894e-01+3.389726574283452587e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.332050989071658642e-01-2.812384070598614866e-02j)	 (-5.454325591073903023e-01+3.500126595589045375e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.269854573235770223e-01-2.634350070420223011e-02j)	 (-5.505370771121544937e-01+3.556352120503376568e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.150971808093151083e-01-2.277386239671193302e-02j)	 (-5.603997232372617265e-01+3.669562609872658587e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.038254977594007117e-01-1.915871520853761056e-02j)	 (-5.699189674331402999e-01+3.785065042866898044e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (8.787764202750472653e-02-1.366566255981324640e-02j)	 (-5.836639025668252101e-01+3.962158139963821712e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (8.278300136725817715e-02-1.180352805170865882e-02j)	 (-5.881156467956485390e-01+4.022555618375457942e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.779573920932690567e-02-9.933946224140316472e-03j)	 (-5.924673899663698284e-01+4.083204964078678278e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (6.337646163167183488e-02-4.236322665824049372e-03j)	 (-6.050927533111936096e-01+4.268166920857050517e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (5.415042469180834928e-02-3.614245808941790594e-04j)	 (-6.132383715509331923e-01+4.394599880619314280e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.520366016090680839e-02+3.579558863528675694e-03j)	 (-6.210974981400967376e-01+4.522852999164906906e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.082577891039454454e-02+5.576109248130373119e-03j)	 (-6.249125532078896317e-01+4.587472903244150801e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (2.801760532073871435e-02+1.167485412016902591e-02j)	 (-6.360577613941093000e-01+4.785151497210227700e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (1.972301247452219741e-02+1.583519696580580616e-02j)	 (-6.432449421250570065e-01+4.919932620593538419e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (1.160319268751890120e-02+2.007810615856565895e-02j)	 (-6.501572429269133480e-01+5.056906146205032426e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (7.603288403972910392e-03+2.223046768656089522e-02j)	 (-6.535279952627635058e-01+5.126183722087062078e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.178313784955534071e-03+2.881530906987833651e-02j)	 (-6.633212845658090773e-01+5.337100312746889674e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.566736100102747442e-02+3.559805127284854098e-02j)	 (-6.726314554894057274e-01+5.553056127660818131e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.943879781060242617e-02+3.790685964822158860e-02j)	 (-6.756100788547024782e-01+5.625836130198095253e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.690303509132493942e-02+4.259115412969147196e-02j)	 (-6.814016878327028293e-01+5.773515192227406390e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.790907457407982628e-02+4.980294202474208620e-02j)	 (-6.896785280819839326e-01+5.998617831763777275e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.513383183975039348e-02+5.473029581497687590e-02j)	 (-6.949234492159949150e-01+6.151644314228862376e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.871326289949079458e-02+5.723298928180799161e-02j)	 (-6.974591100941762711e-01+6.228900263079006905e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-5.933311492336890147e-02+6.489147573544545855e-02j)	 (-7.047044016146758461e-01+6.463869858553032977e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.978566859315887827e-02+7.278599223451459599e-02j)	 (-7.114102955553048835e-01+6.703340654732979909e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.323966861321826172e-02+7.547163929684144734e-02j)	 (-7.134968461489312741e-01+6.784056494486542244e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-8.008587425329957710e-02+8.091901754188302043e-02j)	 (-7.175466057472494885e-01+6.947415023539792456e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.024393308953199133e-02+8.930575467674473078e-02j)	 (-7.230963231353716436e-01+7.195485629484735801e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.693363956549999605e-02+9.502874948771444785e-02j)	 (-7.264951913312932552e-01+7.363563760479862053e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.002563995096056870e-01+9.793070156553038141e-02j)	 (-7.280845023446471664e-01+7.448420121755809920e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.101398834760249912e-01+1.068158843835051441e-01j)	 (-7.324714551824987874e-01+7.705228559818515510e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.198874628772737538e-01+1.159581846133015404e-01j)	 (-7.362519569769856442e-01+7.966140763383768864e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.231136868862091061e-01+1.190654849669257331e-01j)	 (-7.373506543349045428e-01+8.053778046580036820e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.326955401766917175e-01+1.285555605568349802e-01j)	 (-7.402655360118736150e-01+8.319697037862211486e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.421546765282552527e-01+1.383138308657141380e-01j)	 (-7.424985570714817129e-01+8.589223286389371381e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.452818726031179231e-01+1.416297865480289631e-01j)	 (-7.431012863852110018e-01+8.679691717062971712e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.545708345348155155e-01+1.517455393950834786e-01j)	 (-7.444336193251659406e-01+8.953636031022146335e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.637257533691079958e-01+1.621351265385025664e-01j)	 (-7.450858672480533684e-01+9.230665408165970032e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.667479453206388573e-01+1.656563261626758377e-01j)	 (-7.451366589714827349e-01+9.323732783303944061e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.757301042031846894e-01+1.764126605901071843e-01j)	 (-7.448293819885506428e-01+9.604308872851431422e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.845786161232619293e-01+1.874425019194454201e-01j)	 (-7.437510040631111208e-01+9.887497379769680794e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.874962906599009771e-01+1.911810731661311991e-01j)	 (-7.432258000288843869e-01+9.982444934576956141e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.990067767396886955e-01+2.064427222563457454e-01j)	 (-7.403099612687322750e-01+1.036442478529350897e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.046695371730242741e-01+2.142677231463845366e-01j)	 (-7.383331678917294250e-01+1.055633759834942342e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.074775770401496855e-01+2.182185998708984498e-01j)	 (-7.372075920903924384e-01+1.065261124608229748e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.185133510132043488e-01+2.343543262053178200e-01j)	 (-7.318595112382381140e-01+1.103944014636539794e+00j)
