f	lambda_1	lambda_2
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.347543340329758366e-02+8.237380046869101358e-03j)	 (-4.927223367150291300e-01-1.736565695545966292e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.315202136831326751e-02+8.882905378725561296e-03j)	 (-5.043971626827745691e-01-1.713272799154522963e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.268256763956704281e-02+9.486905892485485159e-03j)	 (-5.160437000581353795e-01-1.687894849326171676e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.207072237347861399e-02+1.007020418203486561e-02j)	 (-5.276442290590802608e-01-1.660241557255484057e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.132145273684910414e-02+1.063293122646400551e-02j)	 (-5.392416367515747710e-01-1.631138380165705615e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.043278535329485057e-02+1.117471172917322564e-02j)	 (-5.508697697940658777e-01-1.600618901630829760e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.941072457405775387e-02+1.170856787174098107e-02j)	 (-5.625241970372454325e-01-1.568292890372201820e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.825833578904140608e-02+1.224866830627947822e-02j)	 (-5.741990433611027234e-01-1.534859682484638332e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.697258383598714393e-02+1.279326622967858623e-02j)	 (-5.859664397036088435e-01-1.500323029081372661e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.556469051231943984e-02+1.334167337799752745e-02j)	 (-5.978316208355679562e-01-1.464993775781342766e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.402956351673151747e-02+1.390097074598163618e-02j)	 (-6.098192829465292064e-01-1.428729887602817328e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.236646489656789388e-02+1.449176537442519591e-02j)	 (-6.219338713019824105e-01-1.391491183151200295e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.057842933394765150e-02+1.510812397920101302e-02j)	 (-6.342299639639782383e-01-1.353785974197487252e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.865996309851501223e-02+1.574506519213991068e-02j)	 (-6.467469869604187682e-01-1.315568707945839744e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.661462391962721163e-02+1.641666555949234524e-02j)	 (-6.595104864542208345e-01-1.276589880152396717e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.444252801049941887e-02+1.713603711520809980e-02j)	 (-6.725448179449131647e-01-1.237421977150852392e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.213673616115716114e-02+1.789860064438421328e-02j)	 (-6.859305854426809290e-01-1.198022354964763392e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.970814260813526231e-02+1.870180916964596374e-02j)	 (-6.997044495411020026e-01-1.158499961652581373e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.714745186973248153e-02+1.955280241385003864e-02j)	 (-7.139198560265911375e-01-1.118792179652751267e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.445082745164271223e-02+2.047568497123965561e-02j)	 (-7.286345279780630513e-01-1.078992698791913368e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.161890789149738062e-02+2.146152536633485000e-02j)	 (-7.439305663926739642e-01-1.039366185643836732e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (8.642168329813702810e-03+2.250435244408269947e-02j)	 (-7.598805826789529760e-01-9.998671771789377494e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (5.522268512180621147e-03+2.362197338475527375e-02j)	 (-7.765838553352356621e-01-9.603330568440072990e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.256861622163978953e-03+2.482880763411813088e-02j)	 (-7.941377918492307231e-01-9.212256356337963914e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.171073466840018805e-03+2.612429807323587982e-02j)	 (-8.126806728162992988e-01-8.825312211625296888e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.726173768931714488e-03+2.749526857588792395e-02j)	 (-8.323417732148612469e-01-8.441927892611005013e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.236410807146814256e-02+3.056152064746133282e-02j)	 (-8.757058561429750254e-01-7.687108098634960751e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.643051219239464317e-02+3.224581402807736447e-02j)	 (-8.998383700979227795e-01-7.316746160042419955e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.068709205229283393e-02+3.406383262809076218e-02j)	 (-9.259437191944075440e-01-6.954602232020648533e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.511913274197744364e-02+3.600855247174019474e-02j)	 (-9.543456861241392808e-01-6.596697830642216098e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.460693292766629098e-02+4.031072342508211503e-02j)	 (-1.019684087061183186e+00-5.908426859434645628e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.963791015568422088e-02+4.272078028776096770e-02j)	 (-1.057828019251137786e+00-5.570418586427650781e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.491388525744122173e-02+4.529434644343595384e-02j)	 (-1.100457298116262361e+00-5.248843106877468245e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.614584462863474873e-02+5.095721247897364720e-02j)	 (-1.203264012360692359e+00-4.612927867740532900e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.212593463316441050e-02+5.410029998851134669e-02j)	 (-1.266367314787040232e+00-4.301211237521279651e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.488052049258134280e-02+6.103737388540030756e-02j)	 (-1.426786955157762105e+00-3.672706024013722148e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.168088992900859879e-02+6.484276002575520281e-02j)	 (-1.531004125476739919e+00-3.348147617546456956e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.878689359239810841e-02+6.889357013621719150e-02j)	 (-1.658502890338294344e+00-3.009855780425857441e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.618629133112838181e-02+7.322391338228162461e-02j)	 (-1.818438678138750042e+00-2.632024705682470267e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.039219261024121876e-01+7.782589875027919046e-02j)	 (-2.024492160827275455e+00-2.220214710781678175e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.203915096408728624e-01+8.779083334083929990e-02j)	 (-2.686107479516548047e+00-1.015212961941445655e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.291480141718805152e-01+9.317713077539410693e-02j)	 (-3.267342994816893054e+00-2.295970006290245060e-04j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.477658621264344441e-01+1.046714171381004088e-01j)	 (-6.183516661929973957e+00+4.895367119735063999e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.575923244908294940e-01+1.107566730330786786e-01j)	 (-1.203194603431787968e+01+1.497117784962792020e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.139017990739917607e+01-2.568552183518040821e-01j)	 (-1.783726329070292049e-01+1.234234259009732160e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.599820286022291427e+00-1.239815075476878165e-01j)	 (-2.004771493458213372e-01+1.365140485064570419e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.631160714952771595e+00-1.079089893067108341e-01j)	 (-2.119641698425379917e-01+1.431156999280372155e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.053056438456094313e+00-9.905925635574841515e-02j)	 (-2.236609345970607121e-01+1.496450511896194602e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.670348289388922769e+00-9.316041193263434328e-02j)	 (-2.355112729616433975e-01+1.561181297444283189e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.197366295389845625e+00-8.613977282158034876e-02j)	 (-2.595149068717536034e-01+1.686528779339150907e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (9.193094934131722518e-01-8.180900105764501995e-02j)	 (-2.834713333176044348e-01+1.805056150807268223e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (8.201021293005363866e-01-8.004607138860962701e-02j)	 (-2.952492979670712225e-01+1.861579606315194868e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (6.700546510629750152e-01-7.675390972298164194e-02j)	 (-3.182656776852638147e-01+1.969588198059167572e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (5.626195938156970389e-01-7.342049851967570595e-02j)	 (-3.402853656243371994e-01+2.072440797337709861e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (5.197157569907535635e-01-7.173599250677285821e-02j)	 (-3.508766134701826189e-01+2.122328898030550470e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.822670600247516148e-01-7.007428071072976938e-02j)	 (-3.611578917110362386e-01+2.171140537423099370e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (4.200694331110564894e-01-6.664009592650398106e-02j)	 (-3.807822110904379720e-01+2.267339345476124257e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.703492015052893271e-01-6.319327702951628434e-02j)	 (-3.993049415464924312e-01+2.361927826478947556e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.296915286210418405e-01-5.965852826183604130e-02j)	 (-4.167032507950674813e-01+2.456667634417120105e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.957364721677141484e-01-5.620045344203362242e-02j)	 (-4.330493081062390393e-01+2.550986195627251152e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.807100725669651187e-01-5.442159043287796844e-02j)	 (-4.408848940529334071e-01+2.599017994806993581e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.668006409884212671e-01-5.266587584787352228e-02j)	 (-4.484770940290669916e-01+2.647135331185251350e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.418014283711431289e-01-4.917213881179979817e-02j)	 (-4.629734177516875437e-01+2.744076016666538997e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.197611097015153836e-01-4.570611001683787256e-02j)	 (-4.768183471911650040e-01+2.842650001214354627e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.002133921577058107e-01-4.225111562509137331e-02j)	 (-4.898500502818903257e-01+2.942595571677013022e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.825742786752188040e-01-3.882305360100174463e-02j)	 (-5.023174450148654158e-01+3.044129890132443172e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.743770883219867562e-01-3.709773119456266643e-02j)	 (-5.083234441151055494e-01+3.095833838233112978e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.590088501813757549e-01-3.366428133715716753e-02j)	 (-5.199753043301438282e-01+3.200265213904072148e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.448380117657708521e-01-3.021340085805417075e-02j)	 (-5.311223980258188426e-01+3.306814719879775932e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.316664036923249070e-01-2.675083228334330238e-02j)	 (-5.418178081163758097e-01+3.415276429150387871e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.193429543222303546e-01-2.326150719028718949e-02j)	 (-5.520709667264765974e-01+3.525774472109929336e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.134418474859011094e-01-2.150364932253504002e-02j)	 (-5.570948618340767489e-01+3.582058441346221422e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.021410350578137727e-01-1.797540835904046230e-02j)	 (-5.667998466636463561e-01+3.695384526875110653e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (9.140136737343532158e-02-1.440040078081342156e-02j)	 (-5.761661605034374967e-01+3.811009049447800501e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.616570786796456050e-02-8.962120995635800003e-03j)	 (-5.896917645083955550e-01+3.988304404090253219e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.128848364153210493e-02-7.118231311438516506e-03j)	 (-5.940727876752434078e-01+4.048771430125854831e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (6.650865311826845150e-02-5.265318109877972774e-03j)	 (-5.983553260357998838e-01+4.109490208724744797e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (5.266162906115313957e-02+3.851804619663390383e-04j)	 (-6.107805743345728899e-01+4.294658829819835710e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.378228659425979774e-02+4.230736015097213976e-03j)	 (-6.187990002095695719e-01+4.421238528949283375e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.515594921927185645e-02+8.144646646933539902e-03j)	 (-6.265356658504978027e-01+4.549634664269325834e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.092906491356264831e-02+1.012871376034646387e-02j)	 (-6.302912807288408858e-01+4.614323142360876040e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (1.854429709135291260e-02+1.619255449316280016e-02j)	 (-6.412650328245490527e-01+4.812216714957749941e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (1.051006064266618578e-02+2.033142201053253495e-02j)	 (-6.483431403901436241e-01+4.947146698033290657e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (2.633337289094345168e-03+2.455406151600221520e-02j)	 (-6.551500978542704745e-01+5.084265422840696935e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.250656689837092994e-03+2.669697805434534388e-02j)	 (-6.584696634501709944e-01+5.153615944282939898e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.270443606960161564e-02+3.325608251638276225e-02j)	 (-6.681148692931563327e-01+5.364753601135258121e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.389252222144094828e-02+4.001580613691049781e-02j)	 (-6.772844057934751527e-01+5.580932367299397123e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-2.756940143679839639e-02+4.231792558702410223e-02j)	 (-6.802178218726363523e-01+5.653784855700909606e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-3.485174034156884870e-02+4.698890883454592826e-02j)	 (-6.859209576511875461e-01+5.801610610299099413e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.560155121466941130e-02+5.418392055504378524e-02j)	 (-6.940706257123534506e-01+6.026936759568224389e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-5.266565511629459073e-02+5.910080881162933786e-02j)	 (-6.992338562787727696e-01+6.180112196088590748e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-5.616751149058338277e-02+6.159883240106017732e-02j)	 (-7.017296425216474898e-01+6.257443604211133659e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-6.656509065854954166e-02+6.924431721546536744e-02j)	 (-7.088584557608154091e-01+6.492638732500346510e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.680967050217971104e-02+7.712788075181159497e-02j)	 (-7.154526440692177136e-01+6.732334162523427867e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.019760277606569066e-02+7.981027921318734064e-02j)	 (-7.175028682142035041e-01+6.813122872332602054e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-8.691471859774430042e-02+8.525156055500462959e-02j)	 (-7.214814322030391747e-01+6.976632359431058639e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.688914202729093095e-02+9.363107450410251831e-02j)	 (-7.269276518475942250e-01+7.224924813612628727e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.034616986545568440e-01+9.934970545764051919e-02j)	 (-7.302593527927201400e-01+7.393152317404428908e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.067274830037493460e-01+1.022496193353497618e-01j)	 (-7.318155536000524597e-01+7.478083848697306690e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.164461514003210518e-01+1.111300545641936699e-01j)	 (-7.361055908436653361e-01+7.735113524859384970e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.260367509159043276e-01+1.202687832412271951e-01j)	 (-7.397919932284657829e-01+7.996247299495820027e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.292125633240306382e-01+1.233751990121183528e-01j)	 (-7.408598585363111999e-01+8.083956311783880855e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.386472391861006126e-01+1.328630368144507190e-01j)	 (-7.436839251215975333e-01+8.350092709422483050e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.479657714614968644e-01+1.426200923313443170e-01j)	 (-7.458283502634629469e-01+8.619833830451599788e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.510475022083471730e-01+1.459359612831293007e-01j)	 (-7.464021238073935693e-01+8.710372255311219503e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.602034778201358312e-01+1.560515634009561337e-01j)	 (-7.476484836143135748e-01+8.984526734996213237e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.692304078360176711e-01+1.664417980916413908e-01j)	 (-7.482166031262423855e-01+9.261762910726538678e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.722109940333433342e-01+1.699632768545963346e-01j)	 (-7.482396417008774225e-01+9.354898614094507847e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.810714545868485903e-01+1.807211344704151013e-01j)	 (-7.478503101418624288e-01+9.635673930663315456e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.898025013360633007e-01+1.917529563775599577e-01j)	 (-7.466910998856706172e-01+9.919057185015940359e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.926818614282213016e-01+1.954923043462583609e-01j)	 (-7.461392441909926454e-01+1.001406874042448214e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.040430736332660144e-01+2.107575143295974951e-01j)	 (-7.431181928070367260e-01+1.039629668967482656e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.096335717628234896e-01+2.185847344933865843e-01j)	 (-7.410895782531718989e-01+1.058832791273131235e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.124060516886808747e-01+2.225366008950965258e-01j)	 (-7.399381428730981147e-01+1.068465926054557258e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.233023597289158779e-01+2.386770404991362948e-01j)	 (-7.344879695893601346e-01+1.107171532662025726e+00j)
