Frequency [Hz]	0.0+det[I + L(s)]
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (7.991698999693678251e-01-8.978511402773493855e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (7.980780227557863205e-01-9.563772164418010702e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (7.958912305396396158e-01-1.017542491890287698e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (7.926600144964824901e-01-1.078972249972094816e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (7.885453351134773525e-01-1.139639405242371950e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (7.835507090940599939e-01-1.199097316245612277e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (7.777952346963216135e-01-1.256978338643156834e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.713223387031934442e-01-1.312246705901618238e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (7.642128006199432333e-01-1.363402181731459828e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (7.565472851170936819e-01-1.411347948071221825e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.483387253101964065e-01-1.455979362339230865e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (7.396479740664393399e-01-1.496018536759487760e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (7.306012479893773115e-01-1.531758870305692244e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (7.211628025481894300e-01-1.563425531084376985e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.114235771840371481e-01-1.591458567604581986e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (7.014005187390288665e-01-1.615378990209952736e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.911603780927922935e-01-1.634310842372514172e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.807261591390142419e-01-1.649535292534702879e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.700828079318296160e-01-1.661194717455620473e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.592807380759952984e-01-1.668399410271234895e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.484017925728894349e-01-1.671818754514587113e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.373825034159065206e-01-1.671689741173226496e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.262802235498378112e-01-1.668625019716288016e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.150946718419697534e-01-1.662291063051685169e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (6.038800148123336653e-01-1.652130209874617395e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.926181936395364946e-01-1.639301564804205302e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.812794088498276501e-01-1.623914389049863072e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.699030167525539481e-01-1.605340786212009763e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.585365030991328306e-01-1.584297659616875631e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.471071255156342295e-01-1.560899673337493576e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.356431395958412001e-01-1.535717970588990344e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.241352198511033400e-01-1.508482559285013180e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.126228997698842882e-01-1.478874908548017397e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.010648180691070763e-01-1.447776841686807814e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.894252870340806694e-01-1.415214476596676207e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.777268176693532653e-01-1.380780251818834459e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.659898380290040665e-01-1.345121150819458822e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.541409695703809701e-01-1.308249232924271477e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.421828610391580483e-01-1.270598339321462600e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.300969186129361410e-01-1.231968152831206670e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.178992009522878304e-01-1.192242492264911219e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (4.055350096104131108e-01-1.152015477660047055e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.929632454814224185e-01-1.111258524497276134e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.801773028747575389e-01-1.069743600720074739e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.671682895707247263e-01-1.028026564443000612e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.538574936290253548e-01-9.860897352476497013e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.402179566043922465e-01-9.441901562913564139e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.262077997815456820e-01-9.022371084183275491e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.117967719548436212e-01-8.602986659073613707e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.969090539052270383e-01-8.187458620317564217e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.814798412696767338e-01-7.775732533540577474e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.654407953781045548e-01-7.367040600804786177e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.487237542239993937e-01-6.966464883109481365e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.312118354648124152e-01-6.574158534258334186e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (2.128002115808044770e-01-6.193622798594314305e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.727759897260922883e-01-5.465413951789109548e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (1.508200078145198186e-01-5.124434970835602815e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (1.273239205038815824e-01-4.803850089044340438e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (1.020326028727893963e-01-4.504449541810269519e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (4.482302190663947639e-02-3.993699634059653253e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (1.199504154582480171e-02-3.788834569791581230e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.426786580054612202e-02-3.634902628098709426e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.101926864593724825e-01-3.488508138990641799e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.620306527671485919e-01-3.527683043420339060e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.915054469426012207e-01-3.927606926490855022e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.742597089433596369e-01-4.354133669400651191e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.744115940172975443e-01-5.002372779929975533e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.987687439300803938e-01-5.949759121418701086e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.574054797428629859e-01-7.345660667502371122e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.259850022531890934e+00-1.243998835504804557e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.696582568871653374e+00-1.731900922504882034e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-3.867292593749884322e+00-4.335078359646676316e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.199351395104724105e+00-9.699168979707001315e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (9.102109774075920257e+00+1.209063003093542310e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.324993946605331097e+00+4.975723177861142155e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.599871198294964714e+00+4.129994084429318701e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.163475216669941581e+00+3.640732921178386206e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.871428934147386425e+00+3.335273006677483831e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.503338508217727743e+00+2.992754535455834919e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.279456231284452183e+00+2.829690728770422048e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.197148959129670898e+00+2.784944786605662026e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.068692995567578352e+00+2.740776501263419984e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (9.725120652761134465e-01+2.738277791935704308e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (9.327370065652788034e-01+2.747529836554858385e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (8.972451904108865728e-01+2.761508233810169299e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.363776460594188888e-01+2.802928315056582576e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (7.855598956411204981e-01+2.856441525471334342e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.422981017907839263e-01+2.920531728046000253e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.048124250971048443e-01+2.990571041415678311e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (6.877560075138161588e-01+3.028775761395342547e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (6.717182304018149974e-01+3.067960085027649497e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.422672803766280580e-01+3.149369634479821101e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.154695150498892264e-01+3.234582317195582313e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (5.911574004343770339e-01+3.322749382131887641e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.686693417941515172e-01+3.413263668992633781e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.580558127920431932e-01+3.459760509758852964e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.378496487844517393e-01+3.553770842616467696e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.189042018166737380e-01+3.649927819305232024e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.010282069924379966e-01+3.747689935483536350e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (4.841046224520268448e-01+3.847027113205120363e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.758971043559055425e-01+3.897500290006132295e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.601141080000563655e-01+3.998556869173998662e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.449758068684742662e-01+4.101081056214569975e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.232434651270264303e-01+4.256787617555956027e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.162221707753493982e-01+4.309525280919176415e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.093442810740360316e-01+4.362209625833289306e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.893321790202409760e-01+4.521406201901289612e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.763781767954662572e-01+4.629015057232266916e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.637756121458715075e-01+4.737038935205116763e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.576049657010662575e-01+4.790999222149862069e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.394169662761911677e-01+4.954454771436255234e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.275308871324142945e-01+5.064469112556264641e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.158920815732170762e-01+5.175054047151754766e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.101418726963134365e-01+5.230519064715801747e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (2.931206103724838252e-01+5.397473352121404666e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.764038511703628131e-01+5.565554193809473249e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.709051740920185303e-01+5.621505686957182224e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.599879357554472636e-01+5.734136639939043656e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.437752291355979595e-01+5.903333324219732781e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.330550639720806450e-01+6.016740813975181013e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.277193498889533707e-01+6.073509886650053646e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.118054068700949422e-01+6.244202875350853832e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (1.959851668810759229e-01+6.415206392753293185e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (1.907491455775063571e-01+6.472160465080806224e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.802363416249382067e-01+6.586605649433942000e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.645193540312408498e-01+6.757913636238754851e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.540190807407655904e-01+6.872524518033029661e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.487731722375913168e-01+6.929969148996182327e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.329726027520993226e-01+7.101938414349389106e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.170779097790842910e-01+7.274208619752244864e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.117723941203992571e-01+7.331481390816362298e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (9.572412366839035125e-02+7.503902036646246110e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.952601259418040636e-02+7.676547805150434334e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.407498081789512523e-02+7.734008611653110377e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (5.760044483974501722e-02+7.906963351995660583e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (4.086420200281911524e-02+8.080292854658689405e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (3.523373185204162900e-02+8.138241673221657813e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (1.812183276009173005e-02+8.312016044674147563e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.158711729805280989e-04+8.486548851787025782e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-5.164879302767700492e-03+8.544939407351089811e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.912623714434579153e-02+8.779406941722212032e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-4.137418717448226868e-02+8.897107472510564774e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-4.755542913394851523e-02+8.956183806698759797e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-7.282534207283322680e-02+9.194570585910585292e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-8.577503750017508033e-02+9.314907570970442086e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-9.894698107768000461e-02+9.435926025539022044e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.259578592580068435e-01+9.681013852282859267e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.328571704445683233e-01+9.743204691740032786e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.539404093619663738e-01+9.931002482900316286e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.756101303940057479e-01+1.012169954230342617e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.829596575710459305e-01+1.018619810013065230e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.207199293316331468e-01+1.051476353862796032e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.284908559834211705e-01+1.058193498029520008e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.521787878380694625e-01+1.078660464379086026e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.765029628171315479e-01+1.099616932274446013e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.847659943374300506e-01+1.106720167999385884e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.271103091475612290e-01+1.143292461716267638e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.358095671150978512e-01+1.150794595337675252e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.622869667337705324e-01+1.173862483310220473e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.893985952441329501e-01+1.197646721726506547e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-4.078316171958846215e-01+1.213926538506536978e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.455049876360828720e-01+1.247669746101687682e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.550809903391899169e-01+1.256355113364434839e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.940572714507236451e-01+1.292124792995845262e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-5.139159195527972512e-01+1.310672129964308485e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.441652529673631777e-01+1.339356656382038935e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.749088586149985192e-01+1.369150884306170379e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.852372774272806000e-01+1.379343209445315521e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.377020646300612938e-01+1.432233720754611195e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.483352198724757764e-01+1.443218164961434180e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.912033646971125211e-01+1.488602263296381567e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-7.128457759676030125e-01+1.512164143613054401e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.455182790879312238e-01+1.548640944112068984e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.784202573494664046e-01+1.586507621213927965e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-8.114230270934297273e-01+1.625827707707998115e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.445005986759851480e-01+1.666609229846067297e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.665667313574364483e-01+1.694614756864674332e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-9.106518257917383119e-01+1.752655373025197694e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.216214182704913771e-01+1.767605630257697458e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.762476007082525609e-01+1.844907494446141216e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.871065983137827793e-01+1.860883579405494981e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.040810291181507807e+00+1.943425703508237623e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.051390584472966294e+00+1.960476850636134305e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.103613624086174250e+00+2.048322810169570296e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.113896317750018072e+00+2.066412439310754579e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.154225541481251449e+00+2.140578790374055629e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.173908229064922537e+00+2.178706319310385275e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.212315789497471430e+00+2.257038313755947545e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.230971199599460775e+00+2.297225152450292018e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.267026711022952501e+00+2.379596653178477350e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.284391480185302026e+00+2.421784543065767181e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.317684234805971188e+00+2.508088200261580969e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.333607710231382359e+00+2.552183278339026362e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.363811673194902596e+00+2.642209240709544993e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.378051426880261721e+00+2.688114108972763816e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.404809157938415431e+00+2.781630244229639448e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.417265652069115145e+00+2.829211034243688250e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.445599756343291187e+00+2.950442935008719125e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.450763296156192039e+00+2.975064556552950101e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.473976397152892970e+00+3.099914698765226184e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.478110980318465995e+00+3.125218335033056682e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.495941859362725612e+00+3.253284243979575052e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.498927354523914124e+00+3.279188727000063697e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.511103161747993306e+00+3.410034288836537808e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.512956692408014447e+00+3.436449240533768545e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.519270081034683528e+00+3.569627172062116216e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.520394569440708832e+00+3.623350137563908557e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.520186160074232573e+00+3.731488756363170900e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.517877061586718312e+00+3.813105639746370290e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.513728577442923440e+00+3.895064793673615355e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.505296659073318999e+00+4.004784455917026698e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.499813910312604914e+00+4.059785026500235539e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.482499701932328495e+00+4.197515950640307913e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.478440649861993306e+00+4.225084725182674639e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.454888165456283300e+00+4.362879819408759019e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.449559575229920849e+00+4.390406330398661794e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.419863856148861680e+00+4.527809999967267629e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.406549345182626531e+00+4.582595713235861901e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.377519175713131316e+00+4.691787736702472067e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.353664582002016337e+00+4.773268477376714003e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.328052939133023580e+00+4.854329493644724991e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.281525804640841759e+00+4.988338905500897091e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.271649545438631623e+00+5.014945488589573230e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.219497131462430328e+00+5.147012653049691799e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.197360721927008376e+00+5.199329723911322532e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.150957404954955576e+00+5.303003171073338073e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.114336700974506655e+00+5.379860058290921287e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.076204413906170387e+00+5.455899548283071887e+00j)
