Frequency [Hz]	0.0+det[I + L(s)]
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.579050977009700540e-01-2.458343991559019392e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.441856995526847873e-01-2.465775949111952137e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.303523381065717635e-01-2.468302788326685315e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.164726739661696708e-01-2.466835630020464409e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.024884532641175960e-01-2.461657056564159618e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.884607247121180773e-01-2.453170629629587152e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.743848846710418732e-01-2.441175514614902231e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.602792237306617462e-01-2.425228352438122126e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.461407159186043581e-01-2.406498199030815965e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.319559857885268750e-01-2.385145363090981629e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.177363189468079385e-01-2.360416440421386763e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.035129312502700794e-01-2.333212184986556692e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (4.892197274540399099e-01-2.303704827010640277e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.748912877676786937e-01-2.272230164430747990e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.605111421038655117e-01-2.238655503849399930e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.460788546436650903e-01-2.202752266043907503e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.315696835023574152e-01-2.165395367312062669e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.169634674229406035e-01-2.126683686456252442e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.022511668687815400e-01-2.086078711003849506e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.874334536226755610e-01-2.044365689939718900e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.724423518328908722e-01-2.001642995674641767e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.572865340231048403e-01-1.958090297757792975e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.419345925826256516e-01-1.913657089977419123e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.263546870790604015e-01-1.868298845477277259e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.105077189609216637e-01-1.822599619857372399e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.943636516691641170e-01-1.776633723900363782e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.778755840876631078e-01-1.730036655000369017e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.610071022940779195e-01-1.683469581961104522e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.436781190571032651e-01-1.637044049804617096e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.258618415830699333e-01-1.590744034834582488e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.074906443471974948e-01-1.544652569605340364e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.884686667145198669e-01-1.498898800653265806e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.687262890343111110e-01-1.453857184435013994e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.481949684845066395e-01-1.409673456998810914e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.267426272597841075e-01-1.366131451773790473e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.042498751902696530e-01-1.323833861780268906e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (8.056546582860263372e-02-1.283098192454855402e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (5.558208268357086451e-02-1.243493529090697464e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (8.105885964040047400e-04-1.170136459263731304e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-2.941572983018600831e-02-1.136666038226314818e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.194539579381053845e-02-1.106332851207612877e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-9.711544355690929220e-02-1.078799507952481612e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.771881782065492794e-01-1.036828533005990649e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.234763692098482024e-01-1.022404027919684849e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.748026820014218830e-01-1.015566558335172787e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.970562880953019125e-01-1.023932461479729467e-01j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.712248301125526173e-01-1.043527796551801945e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.573790275374548076e-01-1.127030852299327479e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.768449576601572648e-01-1.199958038696743307e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-9.218032445000020614e-01-1.303516253955431525e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.102273219851644503e+00-1.447941929526025961e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.332989891048159237e+00-1.654421768835770690e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.065683120387772576e+00-2.383027623174592824e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.703859777339371995e+00-3.067440044575661107e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.880917193511868035e+00-6.669800778589372037e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.222654343623159612e+01-1.404498765867618237e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.312705546634612652e+01+1.582539076254343646e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.665858674061495570e+00+6.032193876133830068e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.605138673522178649e+00+4.856539312916939855e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.967450486610033522e+00+4.169956257903953967e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.541248778368813799e+00+3.735560726483657112e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.005370956447901865e+00+3.234865487259623307e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.680811047506459044e+00+2.980250732094461563e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.561935254730723033e+00+2.903390336873107880e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.377201109866118989e+00+2.811748028389643439e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.239762478804949719e+00+2.776976459267179731e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.183236966823378422e+00+2.773889849817692266e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.132985335971423702e+00+2.777336068752515041e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.047295477201832803e+00+2.802491789594699911e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.763816975228115647e-01+2.844045084353955533e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (9.165465072246463674e-01+2.899775664860405611e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.651904474886029650e-01+2.963660884259088357e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (8.419956416799075916e-01+2.999726953887868475e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (8.202924410403391597e-01+3.037137395834340614e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.807199553881073451e-01+3.116105765674706540e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.451061954789581776e-01+3.199873263640607424e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (7.131061192195243814e-01+3.287691127634411736e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.838256652967781291e-01+3.378455987930695237e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.701119479409649582e-01+3.425402905348612914e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.442115891850215270e-01+3.520593667777180413e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.201708307402478138e-01+3.618461074216795526e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.977168924466331745e-01+3.718318145326026114e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.766657003820740979e-01+3.820133831829790605e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.665352393188960445e-01+3.871940244174720269e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.471895080500666086e-01+3.975823004795661642e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.288058741641762373e-01+4.081452561194216511e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (5.027215443153866259e-01+4.242030059072796622e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.943679291395935982e-01+4.296513860738561674e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.862215017205257506e-01+4.350947523097485892e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.627146258876367879e-01+4.515611323627062856e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.476566953462176590e-01+4.626964023624133837e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.331211860928397273e-01+4.738830746146555639e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.260450823613147198e-01+4.794743108261585451e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (4.053484101440192333e-01+4.964116709766769886e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.919460697237363012e-01+5.078112862526290572e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.789106216964872043e-01+5.192767642178064413e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.725040654391643113e-01+5.250274875391066631e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.536664319242289189e-01+5.423353937791495216e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.353413893656522760e-01+5.597590716912126396e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.293521850574819831e-01+5.655596620797078700e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.175109050253075993e-01+5.772360580170444733e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (3.000581839253713690e-01+5.947678610110996855e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.885970113340462495e-01+6.065176245454693138e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.829167645083815463e-01+6.123969786609704258e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.660618107398693422e-01+6.300711362082034306e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.494348364187577161e-01+6.477692252312483578e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.439588118358006763e-01+6.536634459408933173e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.330031146873808856e-01+6.654988760973477024e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.167216195040473636e-01+6.832075201660325892e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (2.059023324534086374e-01+6.950461092389043083e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (2.005141853744487612e-01+7.009769100614043902e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.843555068420419940e-01+7.187236955837489338e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.681969686718934320e-01+7.364818285908115714e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.628241344379826872e-01+7.423828834913469565e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.466297488038531827e-01+7.601315922413836024e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.303698074760789583e-01+7.778815756663111092e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.249165047695530162e-01+7.837850380433987185e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (1.084830984128784953e-01+8.015344688595721356e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (9.186112988569503091e-02+8.192948908463461022e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (8.628395444454381447e-02+8.252260162288915790e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (6.937750368446481131e-02+8.429943064438429889e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (5.224154751124990975e-02+8.608076441379318711e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (4.646470684902544862e-02+8.667594942226267696e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (2.298321903726451357e-02+8.906213430434190004e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (1.101360787559883814e-02+9.025761634170814673e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (4.978997519523908899e-03+9.085705976225456615e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.964305071075600137e-02+9.327103056048243745e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-3.223720739201568070e-02+9.448692016855743114e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-4.503222081480511702e-02+9.570786278216329990e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-7.123360584651351746e-02+9.817465983953023168e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-7.791963075968848240e-02+9.879928391453034475e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-9.833658841258678673e-02+1.006826189424651519e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.193036713393133830e-01+1.025904714362732006e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.264123112156146367e-01+1.032346476633085208e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.629175056222096629e-01+1.065085367993989784e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.704275831337428715e-01+1.071762390693031142e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-1.933194423087942482e-01+1.092076390094604887e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.168261114886984309e-01+1.112830493761651551e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.248119063134764173e-01+1.119855417992515312e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.657454240702691317e-01+1.155946843801921142e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.741572798256921017e-01+1.163336552799508539e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-2.997685409797917200e-01+1.186028325866595123e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.260064752581978698e-01+1.209385157154667212e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.438537914493822178e-01+1.225351752310117837e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.803543772646910126e-01+1.258395516775453915e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-3.896378505386078328e-01+1.266891222086480084e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.274471041271250549e-01+1.301846257552653485e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.467264218290025179e-01+1.319951561261075046e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.761140898359820794e-01+1.347930682565544380e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.060083785316916716e-01+1.376968407744223244e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.160578346176597497e-01+1.386897444193712081e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.671525799082388630e-01+1.438390687867773687e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.775180174549102707e-01+1.449079596143365789e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.193411836490784195e-01+1.493229718857872035e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.404771342878972096e-01+1.516144692511360414e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.724128968833380515e-01+1.551614335925904475e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.046056624130940804e-01+1.588431532891417586e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.369323033269961076e-01+1.626660584409661992e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.693673350745410255e-01+1.666312172050681051e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-7.910244784321804890e-01+1.693544344732340390e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.343406090735718816e-01+1.749991139289777342e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.451295273018796239e-01+1.764533184523585874e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-8.989164668557459992e-01+1.839743997672091957e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.096211126963639204e-01+1.855292351785102767e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.626258526497192269e-01+1.935651060682119340e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.730821928944430876e-01+1.952256887013032349e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.024756718225019902e+00+2.037842107135512393e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.034944649538945383e+00+2.055473383420106881e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.074949494609609868e+00+2.127784918744090259e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.094502674671841147e+00+2.164974899556888488e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.132712989199691211e+00+2.241415649822586342e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.151301779945857140e+00+2.280650132854976420e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.187289526651513771e+00+2.361106902670969454e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.204653067089852092e+00+2.402333403061839512e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.238008731277987273e+00+2.486710542842710314e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.253995289645088995e+00+2.529842037810618560e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.284390615185752926e+00+2.617942637816628615e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.298758523015292710e+00+2.662886994332289259e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.325834150200420503e+00+2.754490802612161726e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.338480757947372979e+00+2.801120749630124251e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.367378670474066471e+00+2.919995775134640148e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.372670074117043004e+00+2.944150022144088386e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.396595742824880748e+00+3.066687556277825966e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.400886661290189128e+00+3.091534109956243004e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.419570876842228602e+00+3.217343635157578596e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.422741166701197102e+00+3.242803087524914751e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.435903637899851093e+00+3.371459406203110909e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.437967281002128672e+00+3.397443919565466430e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.445392028398003292e+00+3.528509151186415060e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.446988698031662635e+00+3.581406677894973800e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.447770022336113405e+00+3.687929142351875633e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.446240964063431056e+00+3.768365893854660698e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.442902879799597082e+00+3.849173784284727784e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.435596476603009153e+00+3.957404146970542769e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.430695164338187775e+00+4.011680193626223634e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.414883850292049550e+00+4.147660508945292257e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.411132911561974623e+00+4.174889714724638878e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.389161511022894313e+00+4.311040672354318204e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.384156230812668920e+00+4.338249394216224353e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.356109010867634801e+00+4.474118556039911709e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.343468268783125197e+00+4.528316478855527905e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.315807221226574120e+00+4.636377507696716194e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.292996805788892312e+00+4.717049408239699204e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.268442581139334502e+00+4.797335338343989619e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.223703635084006036e+00+4.930127887858367863e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.214188543038131174e+00+4.956502576107038038e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.163856215374322600e+00+5.087465083603785132e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.142453749342724922e+00+5.139366203796348564e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.097526450874807269e+00+5.242251832183437266e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.062018405862933168e+00+5.318556229471922414e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.025002227638234231e+00+5.394075674629840833e+00j)
