f	lambda_1	lambda_2
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.648482716560638911e-02+1.591959253250927603e-02j)	 (-6.557661429029518763e-01-2.037561336582004723e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.435993772345367403e-02+1.635139117069847950e-02j)	 (-6.699480582087624647e-01-1.998635341517077113e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.213133063713738607e-02+1.681822093150608585e-02j)	 (-6.843540052923792194e-01-1.958859249235460065e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.979510481604971867e-02+1.734165639694185829e-02j)	 (-6.990278274506114276e-01-1.918224921702346986e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.735551647955256960e-02+1.791196116081565301e-02j)	 (-7.140113286757279187e-01-1.877206347205604697e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.480621928452779651e-02+1.852028270328862428e-02j)	 (-7.293352270752923028e-01-1.835829009450361260e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.214985982823927863e-02+1.918141144357211544e-02j)	 (-7.450587006234339338e-01-1.793706938545822915e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.938576264672367044e-02+1.990826457445373995e-02j)	 (-7.612305728265751359e-01-1.751464370667582537e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.650651597785676217e-02+2.069293683626334882e-02j)	 (-7.779340747931083877e-01-1.709147941360049938e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.352498363581593394e-02+2.153122822956093918e-02j)	 (-7.952063237356721270e-01-1.666619859025943728e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.043035805112346920e-02+2.242898885458315811e-02j)	 (-8.131249693812860890e-01-1.623935382671763961e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.721801673110217451e-02+2.341135036601625641e-02j)	 (-8.318059005840905407e-01-1.581185386371592172e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.388991169095010747e-02+2.446618470140669507e-02j)	 (-8.513288067897123446e-01-1.538615487482494493e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.043636323181036663e-02+2.558489441816462831e-02j)	 (-8.717738025494474741e-01-1.496288777372783707e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.859841591802268851e-03+2.678539073066163803e-02j)	 (-8.932974800346220601e-01-1.453865401846747840e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.158998729414989881e-03+2.808117067772746694e-02j)	 (-9.160460733527975297e-01-1.411820420639063878e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.830755256901389905e-04+2.946932089020073628e-02j)	 (-9.401950475979401478e-01-1.370350711186433534e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.627203112004249497e-03+3.093311951617059088e-02j)	 (-9.658747593192109626e-01-1.328700793209648401e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.297026538876432447e-02+3.418354688617173537e-02j)	 (-1.022916967086178186e+00-1.246865943827478868e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.734808000138322870e-02+3.595266672238532635e-02j)	 (-1.054803993173717203e+00-1.206314771422523913e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.188579876941272595e-02+3.784862009534385036e-02j)	 (-1.089436803153075894e+00-1.166586866271841355e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.656610118454939135e-02+3.985988660548588775e-02j)	 (-1.127218282359065515e+00-1.126813674763423312e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.644181602285222199e-02+4.425018315478184555e-02j)	 (-1.214455713945835846e+00-1.049856786246692736e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.160387157812119735e-02+4.667131990887669196e-02j)	 (-1.265564255621877798e+00-1.010768278760115768e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.696491048807368424e-02+4.923032489195859618e-02j)	 (-1.322771615805195644e+00-9.734910372918684218e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.821480578740937523e-02+5.476105315047567756e-02j)	 (-1.460906021027349233e+00-8.971750802436026517e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.411613143178518381e-02+5.777422933047752368e-02j)	 (-1.545794329257508481e+00-8.582165079011863651e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.651280453987288621e-02+6.429301066419852717e-02j)	 (-1.761634853819073587e+00-7.761422781285019779e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.302281235443428886e-02+6.779727095188153863e-02j)	 (-1.901794579202942925e+00-7.318123684013634611e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.975453126194149478e-02+7.147689960226237538e-02j)	 (-2.073172438182699029e+00-6.843146073341098423e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.668744101402546032e-02+7.535573547075168077e-02j)	 (-2.288017254814281642e+00-6.297701254332054022e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.038567793359249092e-01+7.942424586860509506e-02j)	 (-2.564567326423306426e+00-5.693003068564732316e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.188742110239476846e-01+8.805755850526447714e-02j)	 (-3.450932046939026332e+00-3.923662505763356179e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.267273496970583446e-01+9.264169526392926346e-02j)	 (-4.228371538848099576e+00-2.493813059504376012e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.431530872979062119e-01+1.022769476107638353e-01j)	 (-8.122223350320593838e+00+4.323635736983836436e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.516819204894362949e-01+1.073207158297312391e-01j)	 (-1.592333364884629177e+01+1.791089209583914543e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.529904224736669072e+01-3.596767882943037176e-01j)	 (-1.694576229561838288e-01+1.177642554676537889e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.903844894734494808e+00-1.790818981292007783e-01j)	 (-1.880577901205235936e-01+1.285934452454196575e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.607991330858745460e+00-1.560035200902746277e-01j)	 (-1.976424458986023314e-01+1.341147433251353438e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.832744393722496312e+00-1.426395876852281086e-01j)	 (-2.073687747917318247e-01+1.396387642718089905e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.317933874200944544e+00-1.333506141337468254e-01j)	 (-2.172144230847907198e-01+1.451984733631804525e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.678188198666583197e+00-1.216610180718645240e-01j)	 (-2.372275380703214587e-01+1.562549778015852042e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.298651649833339139e+00-1.143378955052367779e-01j)	 (-2.574462113228841442e-01+1.671344084093350224e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.162214179653303203e+00-1.115017787104922858e-01j)	 (-2.675268618324964653e-01+1.724805381538513094e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (9.544732472533281609e-01-1.066470852223485172e-01j)	 (-2.875718312860842674e-01+1.829643408721016162e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (8.045291341975081556e-01-1.022713319424912864e-01j)	 (-3.072453447112719616e-01+1.932172790275991925e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (7.443612685216246527e-01-1.002079151412159502e-01j)	 (-3.168960753170985689e-01+1.982600165949581217e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (6.917221714433106072e-01-9.824954972893595873e-02j)	 (-3.263856088088457064e-01+2.032285050767724255e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (6.041038663941354914e-01-9.433804679372348456e-02j)	 (-3.448349534110566328e-01+2.130692271233274315e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (5.339983064354070219e-01-9.054634176172729476e-02j)	 (-3.626410969559583641e-01+2.227687533705529632e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.767482860030511360e-01-8.669659567169187009e-02j)	 (-3.797017908349445414e-01+2.324616124547305152e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.291035042790001253e-01-8.298397013017372315e-02j)	 (-3.960050189393922726e-01+2.420835609621134199e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.080952207035254409e-01-8.105880585941417638e-02j)	 (-4.039068234095823939e-01+2.469625859366982867e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.887082271677563816e-01-7.916635734352855946e-02j)	 (-4.116144397359622897e-01+2.518415032371227325e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.540439956143083822e-01-7.540192451652469319e-02j)	 (-4.264645593688696779e-01+2.616439350765623062e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.237137315681675176e-01-7.167375910624269875e-02j)	 (-4.407785080500209451e-01+2.715699699240365916e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.970555946071383735e-01-6.795444238347869703e-02j)	 (-4.543714958379194702e-01+2.816080509650731312e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.732216585017037680e-01-6.427565462361783943e-02j)	 (-4.674560172867753272e-01+2.917777378161899859e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.622291707887181578e-01-6.241995447749487669e-02j)	 (-4.737865952433373273e-01+2.969480772464978546e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.417722184619141013e-01-5.874054469085268626e-02j)	 (-4.861061260968079223e-01+3.073780428018595412e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.231041942637368714e-01-5.504599876720983609e-02j)	 (-4.979381010039058975e-01+3.180052158110887595e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.059340358331493981e-01-5.135057830957694136e-02j)	 (-5.093235388791983453e-01+3.288125892268031203e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.900402312464954391e-01-4.763578402385945654e-02j)	 (-5.202654826306335467e-01+3.398161182056289586e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.824845834927281696e-01-4.576677925552412318e-02j)	 (-5.256306250429139126e-01+3.454165567378532087e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.681328538266866346e-01-4.203354261488220778e-02j)	 (-5.360103195430899747e-01+3.566933582537699099e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.546309758734662754e-01-3.825903440894044827e-02j)	 (-5.460391517221548918e-01+3.681959631438348479e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.356999320813143672e-01-3.254808012645765691e-02j)	 (-5.605270082161941669e-01+3.858255596557449985e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.296951048753754443e-01-3.061299053068303189e-02j)	 (-5.652211158824821391e-01+3.918375126552806065e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.238398505394040228e-01-2.867670190711471556e-02j)	 (-5.698114126544931990e-01+3.978746417753661335e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.070277629192199487e-01-2.278972606428043834e-02j)	 (-5.831334402231500569e-01+4.162873193878858791e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (9.635367918607672111e-02-1.879659940367310600e-02j)	 (-5.917265590204625614e-01+4.288710611687567842e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (8.606975685950082888e-02-1.474610449418477243e-02j)	 (-6.000200802305463155e-01+4.416379460988165695e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (8.106220385738960310e-02-1.269889049994181451e-02j)	 (-6.040472120837514503e-01+4.480717763769325179e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (6.649015934049251619e-02-6.458204084610466578e-03j)	 (-6.158079967745613281e-01+4.677513193348183940e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (5.711233032852755520e-02-2.210329067180563656e-03j)	 (-6.233896595912910010e-01+4.811682569375333451e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (4.798199702537381262e-02+2.115543645510947757e-03j)	 (-6.306852059616407935e-01+4.948056450495447733e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (4.350065506838815543e-02+4.306644223569994212e-03j)	 (-6.342429088023069372e-01+5.017032653222071037e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.035885669399612796e-02+1.099729258940305987e-02j)	 (-6.445796269967885017e-01+5.227036386137996482e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (1.762295545559684762e-02+1.787502326084494664e-02j)	 (-6.544093258480980779e-01+5.442071254664065938e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (1.346018884639677005e-02+2.021156879963276198e-02j)	 (-6.575556789351827414e-01+5.514551499120614597e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (5.243656106429156472e-03+2.495111352874967992e-02j)	 (-6.636764787555416989e-01+5.661623737755863139e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-6.820660230913933031e-03+3.223283228624576613e-02j)	 (-6.724286453413131914e-01+5.885804076718881284e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.470818676800988989e-02+3.720394790241676741e-02j)	 (-6.779801729304469893e-01+6.038215746049454546e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.860739115424672740e-02+3.972622977479274564e-02j)	 (-6.806658577651655273e-01+6.115160768850571582e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.014267218503574597e-02+4.743942208557877516e-02j)	 (-6.883507248277264123e-01+6.349201240061638218e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-4.145056925566320549e-02+5.538035163052887344e-02j)	 (-6.954799932010669039e-01+6.587747488919170058e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.517606315029112918e-02+5.807986929420130839e-02j)	 (-6.977046266993800483e-01+6.668163086474878654e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-5.255234804037772767e-02+6.355327072716404624e-02j)	 (-7.020254487592334502e-01+6.830901427597059206e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.346363899618223670e-02+7.197128184813000873e-02j)	 (-7.079704666287944814e-01+7.078060828164988161e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.063337589419202422e-02+7.771323784282052616e-02j)	 (-7.116265728006679891e-01+7.245526410433480446e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-7.418945981934033096e-02+8.062407524971304529e-02j)	 (-7.133429030367162138e-01+7.330074766355226812e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-8.474732001069562592e-02+8.953037720800260946e-02j)	 (-7.181024043059784923e-01+7.585976964182529203e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-9.513645211621907238e-02+9.868894139067241333e-02j)	 (-7.222456705775974761e-01+7.845983106044838173e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-9.856855451287854786e-02+1.018004299699180049e-01j)	 (-7.234634641513210118e-01+7.933326973927015136e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.087510235255086388e-01+1.113012958289955057e-01j)	 (-7.267297001865259398e-01+8.198357948594887645e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.187833397725223672e-01+1.210661532728890821e-01j)	 (-7.293063413263247696e-01+8.467007427443525858e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.220957425818355313e-01+1.243830135872880938e-01j)	 (-7.300215482968455127e-01+8.557190304273385451e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.319261079335101172e-01+1.345009530959836996e-01j)	 (-7.316883156286002610e-01+8.830278117881974476e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.416015759884650116e-01+1.448894211252155784e-01j)	 (-7.326684832483016940e-01+9.106465589931032056e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.447928861045512661e-01+1.484099725046992280e-01j)	 (-7.328275924191731683e-01+9.199254969044612373e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.542694210952585410e-01+1.591615685352341381e-01j)	 (-7.328409509485741546e-01+9.479020606940290472e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.635947144476628257e-01+1.701847509789470581e-01j)	 (-7.320789815972672532e-01+9.761417489865048536e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.666678167494190510e-01+1.739206150613664958e-01j)	 (-7.316582142176534242e-01+9.856105045029419642e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.787834624776853953e-01+1.891695372919451335e-01j)	 (-7.291551618032081628e-01+1.023707733448217860e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.847389494355324846e-01+1.969863734463132010e-01j)	 (-7.273819758242543454e-01+1.042850938394248361e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.876910019958795695e-01+2.009336407965094107e-01j)	 (-7.263580654097165912e-01+1.052454873800521273e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.992912134118103862e-01+2.170517893677095245e-01j)	 (-7.214117805723001542e-01+1.091045622196932907e+00j)
