Frequency [Hz]	d axis	q axis
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (2.238815788628106063e+01+7.270950169945545838e+01j)	 (-7.302093710538181881e+01+3.942571206611980301e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (2.200866730872320787e+01+7.952213300491284542e+01j)	 (-7.624880171091122349e+01+4.046231733653286824e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (2.162019913729691467e+01+8.652481379006341911e+01j)	 (-7.965918352156741378e+01+4.154129474697108435e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.122667145232190933e+01+9.372396245223349354e+01j)	 (-8.328104619010208864e+01+4.266940040189794559e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.083584821739196258e+01+1.011273412289406366e+02j)	 (-8.708513777067794592e+01+4.385244544381473020e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.045348569303731523e+01+1.087437311032239649e+02j)	 (-9.111633502518027683e+01+4.509029460816981327e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.008508819069586693e+01+1.165788612593377280e+02j)	 (-9.542968608188438395e+01+4.639439443511315631e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.973959002556001607e+01+1.246352912645908333e+02j)	 (-1.000847581249617235e+02+4.776898513389451750e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (1.942360710784173250e+01+1.329181005920960672e+02j)	 (-1.050966944267085950e+02+4.922434545411005615e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (1.914670471263833207e+01+1.414356149442261597e+02j)	 (-1.104607812830307694e+02+5.076790291339578971e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (1.891633272417787026e+01+1.501872304799314577e+02j)	 (-1.163060842858161834e+02+5.241015837412154497e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (1.873836109712704712e+01+1.591707558810641956e+02j)	 (-1.227002888538422098e+02+5.416723110032475006e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (1.862528466679211903e+01+1.683875743241708562e+02j)	 (-1.296611153043205604e+02+5.605449458426818410e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (1.858620932957524730e+01+1.778383429611863846e+02j)	 (-1.373102226724348895e+02+5.808182833952155306e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (1.862723359309267579e+01+1.875166323550839991e+02j)	 (-1.457799247971615557e+02+6.027647858530773419e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (1.876027356957103009e+01+1.974101178657571154e+02j)	 (-1.552281312973313163e+02+6.265944607910573723e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (1.899100704048542099e+01+2.075117153573983160e+02j)	 (-1.657774567769468490e+02+6.526074065366467494e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (1.933026550753745809e+01+2.178184904385222183e+02j)	 (-1.775731382155000802e+02+6.811010245809784465e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.978281026407622534e+01+2.283113282510805391e+02j)	 (-1.909378667905092186e+02+7.124761114003283637e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.034909112912177775e+01+2.389720857668334304e+02j)	 (-2.061585343148735205e+02+7.472439170913436328e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.103915198551406007e+01+2.497877259750567305e+02j)	 (-2.235511216738001394e+02+7.859989067466414099e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.185869414817594958e+01+2.607432420742302384e+02j)	 (-2.436614850171385172e+02+8.293398957357983363e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.280564149193741841e+01+2.718178023700231165e+02j)	 (-2.671625953992705149e+02+8.782206184005879095e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.388350530154690787e+01+2.829847714210554273e+02j)	 (-2.949082109943403793e+02+9.336918103312402764e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.509103843515526933e+01+2.942286218777580302e+02j)	 (-3.280126901264056301e+02+9.971189536235636979e+02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.643549598067250983e+01+3.055355493191859750e+02j)	 (-3.680703539857854594e+02+1.070195436785185848e+03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.791236380887588453e+01+3.168808481127070991e+02j)	 (-4.174309798678078209e+02+1.155112054327665646e+03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.951679916381548807e+01+3.282477891044374587e+02j)	 (-4.793333650362030198e+02+1.254721639134914312e+03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.125503064015157406e+01+3.396200380452872309e+02j)	 (-5.586583795350014725e+02+1.372907706845642224e+03j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.313059932616936010e+01+3.509808071740352489e+02j)	 (-6.632025516894573229e+02+1.514397115039863138e+03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (3.514357119332681378e+01+3.623189529928241654e+02j)	 (-8.054730185559872098e+02+1.685589418269787984e+03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (3.728369706387138649e+01+3.736119230139695446e+02j)	 (-1.006177458205219637e+03+1.894192742683663255e+03j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (4.199795169180350740e+01+3.960503832366500205e+02j)	 (-1.763915768056583602e+03+2.444548180051548570e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (4.456508379985528023e+01+4.071775500122967628e+02j)	 (-2.521524689408819995e+03+2.742810704718409852e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (4.729102851145950126e+01+4.182293867476907394e+02j)	 (-3.797481008819933322e+03+2.832099024213943721e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.016543469980185677e+01+4.292016524940389672e+02j)	 (-5.684022429391435253e+03+1.990097688065357715e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (5.642242790628092308e+01+4.509091602006088237e+02j)	 (-5.264035739861640650e+03-3.488308393119853463e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (5.978865573440951664e+01+4.616035441418686105e+02j)	 (-3.028292228061920468e+03-4.017557779533732628e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.335285155550377567e+01+4.722105533539212274e+02j)	 (-1.670867238776922704e+03-3.569772941926779822e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.101186392511833390e+01+4.931698877634228211e+02j)	 (-5.758057619898216899e+02-2.562528744447492500e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.512127432836098251e+01+5.034873332478734369e+02j)	 (-3.566169023749963003e+02-2.203073575170678396e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.393301909484749501e+01+5.238233212544344042e+02j)	 (-1.402672457213093367e+02-1.701002343384591768e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.864705463901351834e+01+5.338554154893749910e+02j)	 (-8.515105617055212406e+01-1.522782654540164685e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.358499154377010143e+01+5.437884800299420931e+02j)	 (-4.785338337030690781e+01-1.376852113733744090e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.871601324930428234e+01+5.535711044222484816e+02j)	 (-2.187621504104830095e+01-1.255072110938143396e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (1.040991660399611334e+02+5.632255770788733571e+02j)	 (-3.735016190104332612e+00-1.152406118118223276e+03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.155124646331014304e+02+5.822566577941003061e+02j)	 (1.887629460023207528e+01-9.890628604688650967e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.215619292168931054e+02+5.915730590370184245e+02j)	 (2.575511476087409335e+01-9.229314148449915365e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.343857496740700128e+02+6.098800367031157066e+02j)	 (3.441291973010523719e+01-8.131648389331272710e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.410976318402536833e+02+6.187847353432774753e+02j)	 (3.705275365867297666e+01-7.668668280594660018e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.553158179173066173e+02+6.362520978498404247e+02j)	 (4.015673957703824470e+01-6.876886552014682366e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.705155207916158133e+02+6.530783602142832933e+02j)	 (4.137741181258657974e+01-6.221079938375359006e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.785255987055841445e+02+6.612370697567836260e+02j)	 (4.152157637534351409e+01-5.933452212044979888e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.867141537671149933e+02+6.692372456267401049e+02j)	 (4.150657895815511012e+01-5.667679739186105508e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.951741659856236879e+02+6.770037015303499857e+02j)	 (4.129070217162725243e+01-5.421362146261182033e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.128382604616820970e+02+6.920232709702528382e+02j)	 (4.056478330553669309e+01-4.979147287164514069e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.314674761796140388e+02+7.062496271293343852e+02j)	 (3.957236872107779391e+01-4.591928236295806869e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.411078114235771181e+02+7.129997404377603516e+02j)	 (3.901067137460950818e+01-4.415274139699683360e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.611156977357359779e+02+7.258396608384009596e+02j)	 (3.781714429779067643e+01-4.091008231968400537e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.820729810214676831e+02+7.376130761305207670e+02j)	 (3.656019560863948215e+01-3.799531061035108337e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.928925147420081316e+02+7.430904949682504821e+02j)	 (3.592948691567519859e+01-3.664243511859840510e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.038813333157916077e+02+7.482912048584671538e+02j)	 (3.530704495095393725e+01-3.535062218694293961e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.264512023803034140e+02+7.577182109023060548e+02j)	 (3.406847020970000273e+01-3.293205117040941445e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.498145402743044770e+02+7.659680841300081511e+02j)	 (3.288782409123216155e+01-3.070754348061875589e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.738843857395165173e+02+7.727908652138970638e+02j)	 (3.174608108036918708e+01-2.864706598014721521e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.984459606871271831e+02+7.782535752543083163e+02j)	 (3.067780775459366893e+01-2.672600589541008276e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.109895449912207255e+02+7.803728541394939384e+02j)	 (3.015869275352757128e+01-2.581297904690870837e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.236016842473758857e+02+7.821136639288808965e+02j)	 (2.965826473109313000e+01-2.492765675710789992e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.489841910653113359e+02+7.843935207134863958e+02j)	 (2.870450248573553509e+01-2.323383935831638496e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.747940364391305366e+02+7.851238116421036466e+02j)	 (2.782774864110676560e+01-2.163367049648438751e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (5.005232360491885402e+02+7.841437090703136619e+02j)	 (2.701024065847007094e+01-2.011324904134564235e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.263103820826945594e+02+7.815470662625714340e+02j)	 (2.626676874601423606e+01-1.866474906329482621e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.391451232603337758e+02+7.795679396295366814e+02j)	 (2.591713890667870857e+01-1.796459116193373120e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.646461907468003574e+02+7.744171871831192675e+02j)	 (2.527203283262938527e+01-1.660809800230800022e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.897330305081461574e+02+7.675412414061303252e+02j)	 (2.469095403715503778e+01-1.530438433138497771e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.142559425087500813e+02+7.590201818340677846e+02j)	 (2.417576710988371858e+01-1.404759937840434816e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.380185994455835043e+02+7.488810075376138684e+02j)	 (2.372473237280852487e+01-1.283270185771979186e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.496694913935008344e+02+7.431954208047269503e+02j)	 (2.352439204611679813e+01-1.223976414932065069e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.721140614600093386e+02+7.308299338852330038e+02j)	 (2.317288892553222723e+01-1.107971188133144267e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.935111634818148332e+02+7.170267792824067783e+02j)	 (2.288640191451708006e+01-9.951610591680173457e+01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.234988979059496614e+02+6.939525009915138298e+02j)	 (2.258350401161665388e+01-8.312252617954743528e+01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.328820561668754863e+02+6.856278058038733434e+02j)	 (2.251583103987671919e+01-7.778488770453995471e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.418766258810554746e+02+6.770945097406855666e+02j)	 (2.246537130788999903e+01-7.250414915523064963e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.666998891976961659e+02+6.501496066031857026e+02j)	 (2.241759438184053010e+01-5.697945562508117234e+01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.814939828527319605e+02+6.311234821584683914e+02j)	 (2.247465254140876922e+01-4.686804225155508163e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.947168405176752231e+02+6.115602861011338973e+02j)	 (2.260431553102078439e+01-3.692453304135064229e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (8.007291946558600557e+02+6.016608820486584364e+02j)	 (2.269698464279638728e+01-3.201040984984003046e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.165505779492076499e+02+5.713406846161823296e+02j)	 (2.309021430418252407e+01-1.747569926683456387e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.252670214687177577e+02+5.508098873867281782e+02j)	 (2.345134485362639509e+01-7.941312150611361531e+00j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.324288116185467743e+02+5.302611668395491051e+02j)	 (2.389471573153858586e+01+1.483463672574905079e+00j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.354695957744619363e+02+5.200150778673620380e+02j)	 (2.414816147654735801e+01+6.158341003792186186e+00j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.425495180776833877e+02+4.895556027713373055e+02j)	 (2.504024166363439718e+01+2.004835109636379187e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.466950045563322647e+02+4.597222306048930136e+02j)	 (2.613884575761955631e+01+3.376045151327012661e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.474686825123737890e+02+4.500232668509210612e+02j)	 (2.655318416176563900e+01+3.829636353692515627e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.481219284851922566e+02+4.309157627376400228e+02j)	 (2.745665193711323226e+01+4.732165489942992309e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.471554666743770667e+02+4.033060991248194114e+02j)	 (2.900729651588232372e+01+6.075406450529555258e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.452905130445806208e+02+3.856037875887821542e+02j)	 (3.017715654155954397e+01+6.964710237712358776e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.440291744294559066e+02+3.769994861213841659e+02j)	 (3.080481640617188077e+01+7.407661281516628549e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.390258189442164394e+02+3.521983622798240390e+02j)	 (3.286491256490219115e+01+8.730362314501419974e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.324345753493123539e+02+3.289828948697476108e+02j)	 (3.520415852532048007e+01+1.004463134076892317e+02j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.299152720983598783e+02+3.216334503100489428e+02j)	 (3.604906375400263840e+01+1.048105022110434987e+02j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.244828583616776996e+02+3.073876929695734361e+02j)	 (3.783938129941723361e+01+1.135126485286266416e+02j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.154498455232089782e+02+2.874575008022969200e+02j)	 (4.079001444412735111e+01+1.265066456566758433e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.089160656589823475e+02+2.750186931269578849e+02j)	 (4.293927667056360775e+01+1.351286441397469957e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.055032034706499644e+02+2.690646136617933735e+02j)	 (4.407076038268362339e+01+1.394275023766409447e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.948845032707832843e+02+2.522438129191199607e+02j)	 (4.770325690421512377e+01+1.522740429330217466e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.837414733164622476e+02+2.369056122750981217e+02j)	 (5.170465261552828196e+01+1.650377508964473918e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.799408562763160262e+02+2.321394189151345699e+02j)	 (5.312419862826228467e+01+1.692736115190223529e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.683260546559013164e+02+2.186988045771324209e+02j)	 (5.764584115532467479e+01+1.819135523476612093e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.564899057135194198e+02+2.065971449520487795e+02j)	 (6.257948859128866559e+01+1.944441952763928896e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.525289871652341844e+02+2.028420350394273726e+02j)	 (6.431926962573442097e+01+1.985942163574792403e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.405801814117460253e+02+1.923737006863160559e+02j)	 (6.982606865381434602e+01+2.109492735921606936e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.286459073266405539e+02+1.830241418018073887e+02j)	 (7.578038464106509764e+01+2.231450084849044231e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.246735962107901514e+02+1.801482352388578079e+02j)	 (7.786604710190803758e+01+2.271706933940563999e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.128635281574203191e+02+1.721885132209686162e+02j)	 (8.443613290937622651e+01+2.391151346884279292e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.011804004389473448e+02+1.651942540645258362e+02j)	 (9.147890897833475776e+01+2.508356721980093766e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.973232024141929060e+02+1.630588003223607529e+02j)	 (9.393285802204644597e+01+2.546865730811049389e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.821421494489568431e+02+1.554160780717426178e+02j)	 (1.042815358632354616e+02+2.697769179152717811e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.747187595233178854e+02+1.521197917483089554e+02j)	 (1.097800344539897281e+02+2.771150369421171149e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.710460161188052552e+02+1.505935944154922765e+02j)	 (1.126061988152871152e+02+2.807285969008795519e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.566333416703547528e+02+1.452233930736306036e+02j)	 (1.244428981801756322e+02+2.947558336172158988e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.496082077520312623e+02+1.429512947290886302e+02j)	 (1.306686556229133203e+02+3.014993374934618373e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.427160829922254379e+02+1.409441718787026048e+02j)	 (1.370989806163813114e+02+3.080455187772336103e+02j)
