Frequency [Hz]	0.0+det[I + L(s)]
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (4.747093151423179558e-01+3.654580997788732244e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (4.588254839932213724e-01+3.751608257707637062e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (4.436970623418538540e-01+3.850022843231355463e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.363255397282537196e-01+3.899987594480833208e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.220905674746140424e-01+3.999945532206881649e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.083615157831555487e-01+4.101235168992106161e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (3.885172823460800173e-01+4.254975921410757422e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (3.820736632842709479e-01+4.306999748650663928e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (3.757454818643428118e-01+4.358966256692867192e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.572465877037367954e-01+4.515900923356273022e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.452025900208384734e-01+4.621949848080233458e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.334352320369706746e-01+4.728363920723371860e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.276554906338615125e-01+4.781503625499993748e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.105493323978256170e-01+4.942462646257622105e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (2.993161622265111954e-01+5.050791441630914091e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (2.882779533612457312e-01+5.159647976771383204e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (2.828096684784153769e-01+5.214244211232844650e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (2.665673425877958524e-01+5.378588401724520018e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.505384637486647303e-01+5.544039466316560416e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.452491238472545021e-01+5.599111969587855508e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.347256353742406543e-01+5.709972870028553471e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.190395241397844750e-01+5.876545382865707712e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.086329472876229107e-01+5.988197438218534341e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.034426321644317304e-01+6.044097342054329802e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (1.879243545888432954e-01+6.212192171954067366e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (1.724409475595267138e-01+6.380626697407927317e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (1.673045435047701146e-01+6.436725861288911110e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.569746931743656038e-01+6.549490632412767743e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.414883569198517876e-01+6.718314380877855596e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.311167344553322844e-01+6.831303025281932895e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.259275763845991991e-01+6.887947127282147974e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.102671793370702813e-01+7.057554762727894504e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (9.447130931392175301e-02+7.227546288934846297e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (8.918969319591837919e-02+7.284073917308571122e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.318862974762951890e-02+7.454324480687019028e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (5.700074843603059743e-02+7.624894614467884191e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (5.154508635985143028e-02+7.681683166157082798e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (3.503564027048572393e-02+7.852702626698450095e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (1.823241305793829939e-02+8.024215157639690288e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (1.257295142518490873e-02+8.081586297268982255e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-4.645880469417293032e-03+8.253707504611402790e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.218706701134902370e-02+8.426725039094776770e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.811898775001162032e-02+8.484642837414413385e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-5.231312198476745917e-02+8.717380969652627209e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-6.469426795761933080e-02+8.834318783659463881e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-7.094535070505744723e-02+8.893038867376343859e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-9.652151954436290204e-02+9.130207223149857665e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-1.096381291984823703e-01+9.250048444568698125e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.229863272450336248e-01+9.370649985028887130e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.503739292779006365e-01+9.615154798129253999e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.573721709045955708e-01+9.677256520253781913e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.787636818745005907e-01+9.864911763468557915e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-2.007574534578063508e-01+1.005566653138122657e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-2.082178809102383232e-01+1.012023375164194494e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.465545139342221748e-01+1.044948773188735913e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.544449609117136468e-01+1.051687106116052206e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.784971916419514693e-01+1.072232230273460818e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-3.031947957845926855e-01+1.093288936340685247e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-3.115843216196751420e-01+1.100430432698167094e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.545713974720001160e-01+1.137233948835731256e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.634014040703358872e-01+1.144789578139302044e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.902725373638177286e-01+1.168035317673741247e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-4.177808514685513175e-01+1.192020295237373739e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-4.364795478430706921e-01+1.208446550651043783e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.746843477957130575e-01+1.242515201042917017e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.843927979434436426e-01+1.251288529433229213e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-5.238970459917299261e-01+1.287434991086246150e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-5.440175495385798365e-01+1.306186180107164585e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.746560727097868027e-01+1.335195336866022098e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-6.057829775599762323e-01+1.365336935769323468e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-6.162372283659489636e-01+1.375650001260132038e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.693195128941833438e-01+1.429180127727883054e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.800732398561314396e-01+1.440299640748431420e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-7.234117226204247464e-01+1.486247034393733291e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-7.452819180695248180e-01+1.510103838074867921e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.782855728892436042e-01+1.547039344944027617e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-8.115060915146287135e-01+1.585383481985112253e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-8.448123154730957651e-01+1.625199440098587855e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.781780413268867047e-01+1.666494045727412443e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-9.004274647551114841e-01+1.694850494639860150e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-9.448568823349952073e-01+1.753613761471573662e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.559073149226733346e-01+1.768748991373135349e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-1.010908634209892965e+00+1.846997723694145943e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-1.021836549493800872e+00+1.863167369239720594e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.075851930108155718e+00+1.946696961448264318e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.086487413086838494e+00+1.963949395640612439e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.138954237842087380e+00+2.052816681647488206e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.149278950182021530e+00+2.071113276408894865e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.189751627991417759e+00+2.146116823426869047e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.209491328862023485e+00+2.184667338629709743e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.247985116848092435e+00+2.263852226967229875e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.266669247130434828e+00+2.304468375693054405e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.302752772388418245e+00+2.387702684641713979e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.320116880228121792e+00+2.430323632597891415e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.353378964230022241e+00+2.517494789208046146e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.369272909067308586e+00+2.562023617742899440e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.399388567761022273e+00+2.652915994053241189e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.413569609898903678e+00+2.699252960906267873e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.440182315216311126e+00+2.793629129546687295e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.452552334351915331e+00+2.841637422979643723e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.480630611966069710e+00+2.963928653508344002e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.485736226511348512e+00+2.988760288242613861e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.508626929177453224e+00+3.114649336126695811e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.512690850528128905e+00+3.140158260034603632e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.530136383730082539e+00+3.269237336162602148e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.533038495620757669e+00+3.295341602952328142e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.544769382003360114e+00+3.427169748683501549e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.546528221122239977e+00+3.453777850145616668e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.552341013599630504e+00+3.587903615762847220e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.553252930380936370e+00+3.641996817130967123e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.552599141316740150e+00+3.750860193581073698e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.549939182174203012e+00+3.833006186135961446e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.545426308329066689e+00+3.915481412115354942e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.536488501817463215e+00+4.025868537928525726e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.530744492498029574e+00+4.081193764086599174e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.512755196717882944e+00+4.219708972762112431e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.508557777490315610e+00+4.247429850493623427e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.484295443107545243e+00+4.385961286624106670e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.478821731855813892e+00+4.413630099561448361e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.448386228670141884e+00+4.551720793710362756e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.434769429484278103e+00+4.606769622592612912e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.405125120355961821e+00+4.716467841007068174e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.380802247445806596e+00+4.798310526604772086e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.354716472058355770e+00+4.879718330699608586e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.307387718065996740e+00+5.014272079951205718e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.297349579007147868e+00+5.040982380641234606e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.244381504813941719e+00+5.173543540470441293e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.221916240389377517e+00+5.226046588299642970e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.174851664602317713e+00+5.330072225214463444e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.137732567379859283e+00+5.407176054261062070e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.099100407666512957e+00+5.483447946705511278e+00j)
