Frequency [Hz]	0.0+det[I + L(s)]
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.115083978444256274e-01-9.830402966663495667e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.925655092362042187e-01-9.421239387840663060e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (1.726743924607443692e-01-9.023304850329982862e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (1.517290884471312884e-01-8.637062709994391962e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.060176338763616916e-01-7.907777081191530444e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (8.087136518480067537e-02-7.569928770491592129e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.388996688035289223e-02-7.256895766806130410e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (2.478656712948140023e-02-6.967858619433674183e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.124741266357243724e-02-6.495075960985620400e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-7.927204936644907662e-02-6.315430197598739803e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.213510639879613329e-01-6.196681694683450758e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.213052708567918581e-01-6.144593607932671148e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.817683098512568929e-01-6.247838374847059645e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.331383220331980755e-01-6.825086089697812719e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-5.300758238386770183e-01-7.374719583110177223e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.475393548189414261e-01-8.180228187448862487e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.935782707612912823e-01-9.329253695113157163e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.800675645530707580e-01-1.099617257276231802e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.571488935318596347e+00-1.697794985788721178e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.086070808621252937e+00-2.265209018243537764e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-4.645702796770949661e+00-5.272461390826200800e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.755959389985370933e+00-1.144973400583538359e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.065748982222258334e+01+1.360692113585563856e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.843041819300361261e+00+5.409025089688834775e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.988221415329152642e+00+4.429819873471464997e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.474034346598078304e+00+3.860725114142920522e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.130143656325062196e+00+3.503062527507438406e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.697214287835800750e+00+3.096458857264892672e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.434429357640480074e+00+2.896253999135968149e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.337992689323301176e+00+2.838462235381494780e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.187793228383411615e+00+2.774976470434759590e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.075673594762904806e+00+2.759301765070856782e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.029428017919773009e+00+2.763502054567383848e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.882350270626782951e-01+2.773161580650124192e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (9.177803819969897470e-01+2.807881913031687326e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.592019360024272245e-01+2.856440826881557760e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (8.095406456395606298e-01+2.917029853435055275e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.667000763935895025e-01+2.984466545114321523e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.472740343595889456e-01+3.021746631405364258e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.290494196834280682e-01+3.060155340026670112e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.956920891592744960e-01+3.140461839396988530e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.654923551568360240e-01+3.224978211980924492e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.382141403430516835e-01+3.312891684184827712e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.131059996223322539e-01+3.403398797703820478e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.012967753197874243e-01+3.450022662727748046e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.788947947318403564e-01+3.544403359398995979e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.579848859049372223e-01+3.641145401769863565e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.383443047110378910e-01+3.739649578022288257e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.198300988873738593e-01+3.839884367966968637e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.108816721825180096e-01+3.890844883355406014e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.937262776609193660e-01+3.992942250306109053e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.773381636987736321e-01+4.096620175838831535e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.539304511987716784e-01+4.254147302847459677e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.463963877648257639e-01+4.307540984651131444e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.390303924649775480e-01+4.360883542321148387e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.176740286284910675e-01+4.522144080724218584e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.039111145231010780e-01+4.631170375515889504e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.905656893217236969e-01+4.740652367700445291e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.840471853692697946e-01+4.795354393434734797e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.648958534034320023e-01+4.961061906504423136e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.524278855555693646e-01+5.072593578869661890e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.402533944485747752e-01+5.184731459910649765e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.342515620526171904e-01+5.240976283704742444e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.165344242755404047e-01+5.410270957146231519e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.992021842500948159e-01+5.580706461894784365e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.935159579729567647e-01+5.637444275819201156e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.822456394186511064e-01+5.751657765711027936e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.655597828609203015e-01+5.923199276908125421e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.545572780502615151e-01+6.038174275845239469e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.490904393778707315e-01+6.095719315810252947e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.328188998488410766e-01+6.268731177637749674e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.166929688018343347e-01+6.442026793335129398e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.113662230694346444e-01+6.499743402070974341e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.006863240301052509e-01+6.615687708003533674e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.847572987410545375e-01+6.789211788718541030e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.741378263043955321e-01+6.905270167448647189e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.688389967266959169e-01+6.963429213487278835e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.529061915044449271e-01+7.137506394049547565e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.369157189977474320e-01+7.311811747445579046e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.315862523864516909e-01+7.369750250678370751e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.154877240123975690e-01+7.544110945995677886e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (9.927195378648553947e-02+7.718614151720055716e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (9.382212660802374815e-02+7.776676921811612742e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.736974188419643017e-02+7.951366580629738445e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (6.068393461479053980e-02+8.126327783415191464e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (5.507615403401934506e-02+8.184796128853843999e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (3.804993482007390515e-02+8.360059402881669932e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (2.075461060877848568e-02+8.535960972419764925e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (1.491611606993140625e-02+8.594779603725924977e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-8.851406593764611294e-03+8.830818653208991620e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.098760068743727239e-02+8.949216077890436161e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.711009000828801252e-02+9.008619038617374786e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-5.212127510710577727e-02+9.248132256771159909e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-6.492941186323425429e-02+9.368933661712021133e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-7.795153972918479612e-02+9.490347821584957932e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.046413405846020744e-01+9.736008627833031559e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.114561757936878006e-01+9.798293386568790453e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.322758085874333744e-01+9.986264139594553946e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.536679254334370748e-01+1.017695962196428106e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.609223529538764408e-01+1.024141460296545736e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.981876723404195628e-01+1.056946118468685247e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.058558296414493560e-01+1.063646417107889430e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.292302948047434952e-01+1.084050130530644029e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.532328144173493500e-01+1.104924088795131265e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.613868181746862862e-01+1.111995590841725168e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.031766628113972128e-01+1.148374400766581038e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.117630373760327811e-01+1.155831507224663879e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.379003538794470574e-01+1.178749171162654763e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.646691112924158040e-01+1.202363204865821267e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.828723742727914159e-01+1.218518537107691424e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.200858888398179558e-01+1.251984341939674117e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.295472289150487621e-01+1.260594594308657612e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.680662276297686275e-01+1.296042019404612278e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.876979608860551596e-01+1.314414717782493636e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.176098968793928501e-01+1.342820804577376403e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.480210562304583810e-01+1.372316710257033945e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.582403052154556455e-01+1.382405267066393773e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.101691184600814832e-01+1.434745508230599320e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.206975741117649603e-01+1.445613644863155356e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.631571531153659382e-01+1.490512362102664357e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.846016114472466274e-01+1.513819924742996648e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.169862304072475157e-01+1.549900950941803357e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.496111692352925848e-01+1.587355415759929445e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.823499069924625404e-01+1.626247150906727112e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.151766465020097163e-01+1.666585222538463640e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.370831659337205632e-01+1.694287331985516731e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.808682706602709578e-01+1.751702840246236459e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.917674008630230853e-01+1.766493035994168626e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.460664188521151763e-01+1.842975230816884080e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.568652734595788356e-01+1.858783695882159082e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.010296765562107124e+00+1.940470398091887372e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.020828818077457401e+00+1.957347118579614076e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.072838546204478938e+00+2.044307773733405664e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.083084424094020060e+00+2.062217950217227980e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.123287764965421154e+00+2.135658233221179536e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.142920290494150004e+00+2.173418828559978699e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.181251676260800076e+00+2.251010770643003589e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.199881507722602159e+00+2.290825012526538362e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.235911445017465748e+00+2.372447521224857692e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.253276183321111459e+00+2.414259399984884258e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.286594406294954585e+00+2.499809684099280727e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.302542966941029778e+00+2.543528002575770497e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.332822553377508212e+00+2.632801252845118789e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.347112794158463300e+00+2.678330662103683757e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.373995535479260344e+00+2.771099371898413821e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.386526695683906407e+00+2.818308573275893902e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.415082000460994083e+00+2.938619532194961526e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.420295671160162643e+00+2.963058548800461267e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.443787992499695694e+00+3.087005241748020712e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.447983809353096118e+00+3.112130331529673111e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.466148794167646541e+00+3.239314933836371591e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.469206617523030278e+00+3.265045611821388860e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.481768497937529627e+00+3.395036252308767821e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.483704223289727508e+00+3.421283128745468360e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.490452272073725881e+00+3.553636176200790864e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.491761390955998356e+00+3.607036888631790728e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.491939913358917957e+00+3.714544608993111119e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.489935709809524278e+00+3.795700847052724036e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.486103940416056313e+00+3.877210658778606156e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.478111817375017623e+00+3.986349093421571510e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.472856235759316679e+00+4.041066925563037593e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.456129127372870480e+00+4.178114748801464273e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.452190425752785785e+00+4.205551030613836616e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.429255452702892226e+00+4.342704659930607392e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.424053122667426452e+00+4.370107192991379286e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.395001121546637357e+00+4.506912250761359928e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.381949681449273992e+00+4.561468684590579414e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.353454036545483685e+00+4.670219569787136038e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.330007066958181827e+00+4.751384850692637052e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.304808185567528200e+00+4.832143591238021507e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.258979000571662787e+00+4.965678479590680539e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.249243699139917396e+00+4.992194639532700151e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.197801589000035971e+00+5.123831091003828497e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.175951585826676027e+00+5.175985992357157173e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.130124219779055972e+00+5.279352307369515884e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.093937652168006647e+00+5.355993822547715055e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.056240823143109964e+00+5.431830602214104076e+00j)
