Frequency [Hz]	0.0+det[I + L(s)]
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.333535909161286392e-01-1.761819707367554833e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.219274384174263703e-01-1.758024674699093237e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.104224173025869504e-01-1.750939945269125719e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.988886904874738404e-01-1.740020454579103149e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.873098133595627823e-01-1.726426540641452234e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.756577573909190670e-01-1.710272605913058797e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.639687207029786542e-01-1.690916535843357549e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.522883927434669715e-01-1.669095972421960894e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.405447121477875427e-01-1.644931580299952845e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.287665881684742164e-01-1.618968221328832835e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.169438951033651364e-01-1.590950820954935285e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.051117379250914530e-01-1.560570944995223752e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.932305616210062027e-01-1.528709499509071090e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.812663838717876064e-01-1.495400179483379055e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.692381990975119099e-01-1.460220868013650530e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.571642536142443425e-01-1.423834148013580492e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.449717490311221324e-01-1.386261265419216904e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.326639650926119018e-01-1.347907691831044252e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.202209008828367565e-01-1.308589568094195577e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.076533186799894959e-01-1.268198980482545257e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.949082301955803009e-01-1.227328657895628700e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.819457699833312958e-01-1.185961027179528865e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.687548587909125208e-01-1.143853115080424865e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.553235655538294901e-01-1.101572723384606212e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.415730353675518471e-01-1.059116208452092756e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.274763017443237390e-01-1.016710183787285227e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.129886623604982709e-01-9.742832289782689392e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.980726148854966340e-01-9.319107310592446292e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.826530297384237667e-01-8.899638324593468763e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.666647201708101655e-01-8.484536170268762445e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (2.500322894537780893e-01-8.072882987925490694e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.326819233577590851e-01-7.669869611317729763e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (2.144929889310401572e-01-7.275984393375903303e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (1.953603141044773228e-01-6.893860543547099262e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.537173786940818909e-01-6.165475003503695373e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (1.308532570788858707e-01-5.825480172712894922e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (1.063649701818654286e-01-5.507162369548367770e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (7.998833639510778692e-02-5.210853178946679709e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (2.026617753108449563e-02-4.711283880516612538e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.404164360033148713e-02-4.513837947828053948e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-5.196085643683007183e-02-4.370206621955193688e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.418812842215648184e-01-4.251385539282227788e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.961758894671977727e-01-4.309268776721171534e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.318873988982607992e-01-4.760910596225370606e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-4.186818696717341526e-01-5.223308428467764164e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.237652554083199741e-01-5.917343509769201759e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.542990283025692522e-01-6.923433480927453088e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.208704523686265464e-01-8.398182937321882480e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.348663656669869315e+00-1.375062736967042898e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.807575225078748682e+00-1.886083984987220463e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-4.089089530948119666e+00-4.606724865154154247e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.642859881520575271e+00-1.020719073116595599e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (9.545221396928432966e+00+1.253215270425541039e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.472566128243420369e+00+5.102439593686286523e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.710492411675764490e+00+4.217902806286565331e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.251933939572392962e+00+3.705429796774908358e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.945117455704986842e+00+3.384787165127423614e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.558555086633237163e+00+3.023624609579753097e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.323590202168673624e+00+2.849749346012753759e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.237257868148037732e+00+2.801203705780380138e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.102607978324447568e+00+2.751405054902565372e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.001886893585905991e+00+2.745060549376284742e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (9.602687708669540578e-01+2.752836327642027014e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.231530805423397990e-01+2.765551797543105428e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.595549387867430502e-01+2.805008999916605572e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.065269152056183666e-01+2.857067318033026382e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.614426305617253421e-01+2.920124689551834574e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.224320683722634806e-01+2.989393206734133890e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.047008914038151994e-01+3.027321676006666795e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (6.880404311821270991e-01+3.066273256112041490e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.574772389682591589e-01+3.147347687040171760e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.297109207292299615e-01+3.232343983245514196e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.045544219873613123e-01+3.320423295405565134e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.813205483337243740e-01+3.410921945913253372e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.703666821683461841e-01+3.457448844837352486e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.495355566038283568e-01+3.551553477468911146e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.300310488658724895e-01+3.647867212996298014e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.116529287125820558e-01+3.745831911972241635e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (4.942767717822263984e-01+3.845416946133762282e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.858584619466121413e-01+3.896025318128341075e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.696850544078171596e-01+3.997371696041660538e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.541912562361170025e-01+4.100218521982967324e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.319824538962471205e-01+4.256435675147389186e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.248153496356966707e-01+4.309357780747639644e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.177986784159754552e-01+4.362227319259344149e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.974044258410449060e-01+4.522005523460599918e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.842205114509965047e-01+4.630014361477529650e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.714068489979661103e-01+4.738450125934848822e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.651373685601339569e-01+4.792620078305898645e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.466757237902911015e-01+4.956712617118886333e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.346243996218405403e-01+5.067156435859738739e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.228335089957114490e-01+5.178181203066100080e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.170118781632911831e-01+5.233867153742036704e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (2.997931567646472395e-01+5.401484737040158635e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.829018397564055931e-01+5.570233234069178474e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.773499942564037757e-01+5.626407751759295861e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.663326900563962596e-01+5.739487644721484871e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.499859766900722480e-01+5.909349643654167039e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.391859001868673895e-01+6.023201992787292625e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.338130934115049409e-01+6.080191299492118118e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.177980646513889840e-01+6.251542491545710734e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.018915283808733196e-01+6.423196681761946802e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (1.966299247963160524e-01+6.480367241490162522e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.860700470729939326e-01+6.595238007246581047e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.702934504019163464e-01+6.767175127038789206e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.597597516100049686e-01+6.882196908984310468e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.544990336994558067e-01+6.939844329756371666e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.386615954180842603e-01+7.112411905260734857e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.227404234785455100e-01+7.285259647833379759e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.174283541052589530e-01+7.342721320249061545e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.013665767987408234e-01+7.515692339518933451e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (8.516424959637007575e-02+7.688864875149145073e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.971383312561387824e-02+7.746496362617493192e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (6.324642560993595786e-02+7.919942836938823616e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (4.652537157907753879e-02+8.093734553935321152e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (4.090163920798977476e-02+8.151830469909557841e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (2.381497115969022360e-02+8.326026205528427315e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (6.441352104683681010e-03+8.500946002012855773e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (5.729145673975962437e-04+8.559457492250541755e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.333212425515230823e-02+8.794368479677869832e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-3.554768777835506932e-02+8.912265311891942599e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-4.171191869337317198e-02+8.971433548198221031e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-6.690702881387704248e-02+9.210136422495039943e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-7.981585116589910711e-02+9.330603182121365302e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-9.294457054497298754e-02+9.451731751971232942e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.198628974852243984e-01+9.696977302138551913e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.267378738060651322e-01+9.759193457426504903e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.477452126955345890e-01+9.947036072699484421e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.693350525271520857e-01+1.013772802267282058e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.766572237942716506e-01+1.020221255828276830e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.142751888069008848e-01+1.053062178843898966e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.220165803171162688e-01+1.059774348608664818e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.456144459909221089e-01+1.080222753631042032e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.698462341841702528e-01+1.101155152225247180e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.780779573186256126e-01+1.108249155053980584e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.202630953422076487e-01+1.144765326180181564e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.289299559899583891e-01+1.152254425225537338e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.553097667328243836e-01+1.175278878132771654e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.823230293298666149e-01+1.199013968341422931e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-4.006901481327916903e-01+1.215257870561381459e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.382316411853964810e-01+1.248921119301915850e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.477747661009038316e-01+1.257584848871887706e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.866199485587911489e-01+1.293261748185219995e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-5.064135534984122167e-01+1.311758832989201151e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.365661882577854591e-01+1.340363270759866277e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.672145292010999373e-01+1.370071727817738783e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.775116677610918625e-01+1.380234225864761965e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.298229065756738576e-01+1.432966622549883606e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.404260713956072548e-01+1.443917657198559690e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.831771993307896862e-01+1.489162360715656108e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-7.047629232647560915e-01+1.512651222623130121e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.373529953319775121e-01+1.549014412010307318e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.701756591472888047e-01+1.586762784158424644e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-8.031028492330348767e-01+1.625959957284730972e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.361086304219382814e-01+1.666614255702125957e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.581290863507317068e-01+1.694532745406426288e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-9.021283462928547658e-01+1.752394072506292755e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.130777807099583754e-01+1.767298427447880904e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.676103847057557772e-01+1.844365258460376911e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.784521833622661369e-01+1.860293285772006922e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.032078054486306185e+00+1.942590183362501888e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.042644559917903280e+00+1.959591332446423806e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.094806653343334490e+00+2.047183552034760545e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.105078832922398391e+00+2.065221752582380610e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.145372124459531182e+00+2.139180038638154091e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.165040506258825825e+00+2.177202426605125751e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.203426371601743927e+00+2.255322384204922148e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.222074516233430108e+00+2.295402476242203615e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.258122821908118860e+00+2.377559411136804357e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.275487640302840342e+00+2.419639591684588975e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.308787801923297023e+00+2.505727457627985100e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.324718516368321275e+00+2.549714626100464621e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.354944242492031714e+00+2.639525013575775070e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.369198505395984755e+00+2.685322357622290212e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.395992133411133151e+00+2.778624456675843124e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.408470055900747031e+00+2.826098842617064566e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.436867612492383595e+00+2.947067048407320033e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.442045528151161049e+00+2.971636386959289666e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.465338680502618285e+00+3.096227868124683535e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.469490815712351406e+00+3.121480388234663561e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.487417446104478680e+00+3.249293998651332505e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.490423666670437575e+00+3.275148727303343055e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.502710088381862930e+00+3.405749564986858768e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.504587166135487486e+00+3.432116406535009823e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.511025063518852019e+00+3.565058231113469756e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.512202433936696400e+00+3.618688962089106731e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.512104840834439301e+00+3.726647013286428667e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.509883055961153353e+00+3.808132062272258533e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.505825264244912809e+00+3.889962621204420934e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.497519273759249980e+00+3.999515951464553076e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.492101566644145505e+00+4.054435612475238315e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.474955444117444836e+00+4.191971065113235362e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.470930846538830217e+00+4.219501927679364606e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.447555137508508505e+00+4.357113476287832299e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.442262690261096658e+00+4.384604513938471726e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.412751232800235401e+00+4.521836910163739454e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.399512021255898020e+00+4.576557024857032197e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.370634844294294830e+00+4.685622839074165213e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.346896916540018196e+00+4.767013330096458112e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.321403405948198495e+00+4.847987871050778885e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.275076015842234955e+00+4.981861536028092452e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.265240095727214964e+00+5.008442252526815963e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.213290949404585817e+00+5.140386210136846934e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.191236498036034153e+00+5.192656893487693992e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.144997990903219076e+00+5.296242490141803039e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.108501512334727490e+00+5.373037775628036528e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.070493825709368574e+00+5.449019287258541233e+00j)
