f	lambda_1	lambda_2
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (1.398498506811601816e-01-2.591679866954896272e-01j)	 (-3.909212841685912876e-01+1.929419001479202311e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (1.280560813335391845e-01-2.562164431985325952e-01j)	 (-3.799409552857577199e-01+1.907901538199100466e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.164866501153434680e-01-2.528277078618071383e-01j)	 (-3.696728272030274653e-01+1.879225614923049625e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.051341911088091441e-01-2.489731346438982529e-01j)	 (-3.601141503303726399e-01+1.844430423851447787e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (9.404261598311997039e-02-2.446176709179749831e-01j)	 (-3.512172391126409110e-01+1.805055565476487156e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (8.325856718548693691e-02-2.398236205727586889e-01j)	 (-3.429866144650643434e-01+1.760796591375533016e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.274625447599572525e-02-2.345959544142042219e-01j)	 (-3.354401231310621956e-01+1.711908011642075400e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (6.251220005572888372e-02-2.289187073409170714e-01j)	 (-3.285201702542002167e-01+1.659478222366029820e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (5.266467626564777516e-02-2.227976801781050287e-01j)	 (-3.221955692824650663e-01+1.603752614940871790e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.316710783371111027e-02-2.162555573972861633e-01j)	 (-3.165112557740031862e-01+1.544786410673281707e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (3.403647644334029110e-02-2.093376987407577772e-01j)	 (-3.114184691051995468e-01+1.482319610452164094e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.528712436155500232e-02-2.020086095504413648e-01j)	 (-3.069371812510984787e-01+1.416814625533338867e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.700159650903634856e-02-1.942474443847542198e-01j)	 (-3.030437072165468315e-01+1.349281432507407896e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (9.193127365330233669e-03-1.861063427780727253e-01j)	 (-2.997688879133746931e-01+1.278995690700055199e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (1.854868910048199093e-03-1.775692537675846450e-01j)	 (-2.971732741632990282e-01+1.205819235177787163e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.946166095548848451e-03-1.686389960931093113e-01j)	 (-2.952457288580458417e-01+1.130569910206963430e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.109701307989056918e-02-1.593593774356717174e-01j)	 (-2.939978973693220254e-01+1.053457117317257163e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.658347255692113609e-02-1.497460430445265722e-01j)	 (-2.935393887642130939e-01+9.745432020342903456e-02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.136127322928619426e-02-1.398785505277134744e-01j)	 (-2.938795304137338249e-01+8.936846138328172207e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.534456114640036561e-02-1.297900971662407366e-01j)	 (-2.951095375438630430e-01+8.118899097135030829e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.840552375816124409e-02-1.195913800909081393e-01j)	 (-2.972461192520037265e-01+7.311020735963474904e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.053848972899733671e-02-1.094228527961354502e-01j)	 (-3.003522987924087673e-01+6.516235375144853459e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.174477251635370034e-02-9.940401253890211730e-02j)	 (-3.044989156845780975e-01+5.747355272522303160e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.203297160178694702e-02-8.972468230786745380e-02j)	 (-3.095960519156027435e-01+5.028100570649091799e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.147143538011665242e-02-8.057355748749768509e-02j)	 (-3.155014851889882954e-01+4.373945486293989021e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.021173099167034914e-02-7.204675861367858258e-02j)	 (-3.221591317212767480e-01+3.795237073992224763e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.843952811087223365e-02-6.422788498470470564e-02j)	 (-3.293748975349666264e-01+3.290916578166824813e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.629288953929994482e-02-5.713231078980444966e-02j)	 (-3.370121217754175613e-01+2.868574374908677144e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.389435085772833450e-02-5.076862944034409020e-02j)	 (-3.448383417749278368e-01+2.534487777424590180e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (-2.138371663860302863e-02-4.507609006790815054e-02j)	 (-3.527921363195057891e-01+2.274250270712049882e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.885119865178054577e-02-3.997784469341461588e-02j)	 (-3.608531693824486575e-01+2.082064255557303234e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.636046940258576582e-02-3.542682911513886368e-02j)	 (-3.688810538929950256e-01+1.955435757254896795e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.395415661165756022e-02-3.136979855937763184e-02j)	 (-3.767784021067318023e-01+1.885631917417944156e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.166632085410110320e-02-2.773375055874782724e-02j)	 (-3.845993033435529673e-01+1.867505847994480744e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.530657142168705298e-03-2.446744573752528129e-02j)	 (-3.923225914371940570e-01+1.887431978226532595e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (-7.551357114507627200e-03-2.152358099910292588e-02j)	 (-3.999415424108317407e-01+1.946063412841068582e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (-5.727785748926614295e-03-1.887189349162303464e-02j)	 (-4.073541528759802577e-01+2.043403039350997347e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.071600226150974555e-03-1.646881853308071464e-02j)	 (-4.146357645696459038e-01+2.169511872783224868e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.584916027329263455e-03-1.427662388039679930e-02j)	 (-4.218490818814595311e-01+2.323354363085509966e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.265903499573881041e-03-1.227561750906817906e-02j)	 (-4.289304141081629052e-01+2.503226027331994022e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.108154908011776962e-04-1.044473676933121986e-02j)	 (-4.358437564885042081e-01+2.703967296360327427e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (8.804801542759005395e-04-8.757197943439959387e-03j)	 (-4.426689319503551157e-01+2.925972662539321617e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.704801163849287149e-03-7.196680553336151642e-03j)	 (-4.494323574073620375e-01+3.160433927385836866e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.367533464128900034e-03-5.745841667872578218e-03j)	 (-4.561370127819489029e-01+3.410269856474053285e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.875353301823063701e-03-4.392358482453756485e-03j)	 (-4.627017894009398113e-01+3.675390209458669760e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (3.225488041438573372e-03-3.120725738249466308e-03j)	 (-4.692148138287335901e-01+3.951031869047843398e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (3.417083874689710865e-03-1.916983374796191186e-03j)	 (-4.757379683036353502e-01+4.239071714908505817e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.452711412706387095e-03-7.723016714774183500e-04j)	 (-4.822283007990222359e-01+4.537517282956366610e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.333428957183200148e-03+3.240627291552222733e-04j)	 (-4.886654600469196308e-01+4.842687383243988314e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (3.055942484700379519e-03+1.384463456509027468e-03j)	 (-4.951075341052632584e-01+5.159359217021843719e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (2.618126005427903052e-03+2.411178708385502967e-03j)	 (-5.016532338557507797e-01+5.469761622630832376e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (1.248445410804776418e-03+4.422845427349456071e-03j)	 (-5.148479966986503342e-01+6.122442836657104870e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (3.061069718600095690e-04+5.419538980803648154e-03j)	 (-5.216709056873938266e-01+6.451029266056783340e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.184780409232414455e-04+6.427613088206773906e-03j)	 (-5.285931301604480659e-01+6.785415188031307387e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.132332655168562435e-03+7.453297223639271385e-03j)	 (-5.357229223612838265e-01+7.117468303332098734e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.394936330761650189e-03+9.603082619849101498e-03j)	 (-5.508262583758283260e-01+7.792697963913218506e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-7.368086923295151525e-03+1.076280424483593012e-02j)	 (-5.588522747408087854e-01+8.118978290155147437e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-9.612171234497091099e-03+1.199318413891024837e-02j)	 (-5.673668100763047395e-01+8.448862323920434958e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.500863061160199671e-02+1.474304356337947930e-02j)	 (-5.864667694866323444e-01+9.087200821600320555e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.824951666026438518e-02+1.632784743313442366e-02j)	 (-5.973201308782485341e-01+9.390388316494439891e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.612532741775135114e-02+2.010241307202469130e-02j)	 (-6.231256853708014853e-01+9.954111191782243073e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.093771876017738925e-02+2.240364687876672534e-02j)	 (-6.390119437281051029e-01+1.020456029758393668e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-3.650519658459623618e-02+2.509595017767399239e-02j)	 (-6.578370507107530463e-01+1.042646482608226843e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.300385319927741562e-02+2.833280862803361222e-02j)	 (-6.807524761625775023e-01+1.060340476390891767e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-5.068862021898191267e-02+3.228222456881466029e-02j)	 (-7.097000856758632903e-01+1.072696861043926919e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-7.098690082502634446e-02+4.355923038920420098e-02j)	 (-8.018003406916532905e-01+1.070844913591650904e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-8.468718469097305523e-02+5.196559624677347250e-02j)	 (-8.833305294215837433e-01+1.049333259295534421e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.234312424592790836e-01+7.918718020312284778e-02j)	 (-1.308146700573080468e+00+9.498775929794189832e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.510021348129529650e-01+1.008618158378976198e-01j)	 (-2.195327290660105568e+00+9.383829970258537878e-02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.517682612252064578e+00-1.644697390775096482e-02j)	 (-2.309112908867874681e-01+1.578330570756700524e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.906321527578133779e-01-2.143208666430657452e-02j)	 (-3.262804015230323929e-01+1.936178120242058043e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.721452407866986611e-01-2.081061839873977332e-02j)	 (-3.638679566295488499e-01+2.006592303991104331e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.066455186516963916e-01-1.866186335370177002e-02j)	 (-3.937329729743765383e-01+2.050004244140400944e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.655678372577646384e-01-1.602978692565070612e-02j)	 (-4.176329887089605952e-01+2.084658131460899733e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.168905773853662622e-01-1.099351773461679227e-02j)	 (-4.535826781319718948e-01+2.149017911495747502e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (8.862441221214657772e-02-6.730198666681924680e-03j)	 (-4.797166907676181369e-01+2.217070688578544335e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (7.834023256022781823e-02-4.861851150490717477e-03j)	 (-4.904014336613540248e-01+2.253110025522618576e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (6.218754079309253557e-02-1.513977625091145196e-03j)	 (-5.086834219755269615e-01+2.329009456054201288e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (4.976928307534422835e-02+1.462044495054479198e-03j)	 (-5.239739434976715682e-01+2.409848765124752989e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (4.447335239214511571e-02+2.848178434695647354e-03j)	 (-5.308202014042595618e-01+2.451755349960211272e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.962735683766538397e-02+4.180031064090344861e-03j)	 (-5.372275874698494436e-01+2.494138134329741963e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.096117829882676087e-02+6.734608702955766080e-03j)	 (-5.489609067164387124e-01+2.581446309232969805e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.328281630862279183e-02+9.182408492492299956e-03j)	 (-5.596980284688084506e-01+2.671190686167526640e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (1.629971250543527095e-02+1.157458296753101357e-02j)	 (-5.695922519461930067e-01+2.763831388176659076e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (9.818586273648746698e-03+1.393741096337844376e-02j)	 (-5.788401027834418899e-01+2.857838125554836850e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (6.718371236527735657e-03+1.511732887997371821e-02j)	 (-5.832800136316046435e-01+2.906231668932084955e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.697010269506764701e-03+1.629924863088058617e-02j)	 (-5.875914058403328699e-01+2.954921041283161687e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.154634592699170015e-03+1.867911981630429596e-02j)	 (-5.958542997070014335e-01+3.053397555187514767e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.803611031535165332e-03+2.108329740673041408e-02j)	 (-6.039011943445300457e-01+3.154210468911026743e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.330425517519609468e-02+2.353507143518672462e-02j)	 (-6.115449870789438913e-01+3.256389469419959104e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.868738222625399015e-02+2.603562713016407959e-02j)	 (-6.190114299183161473e-01+3.360435339052436632e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.134761719699673765e-02+2.730720915972732754e-02j)	 (-6.226506979869864677e-01+3.413375191137097420e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (-2.661072244350543015e-02+2.989734568447119378e-02j)	 (-6.298248495404099589e-01+3.520342406224615805e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (-3.182090761952383051e-02+3.255430623033638005e-02j)	 (-6.368046934242169721e-01+3.629361952508992073e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.699130930058314171e-02+3.528511092936205407e-02j)	 (-6.436235786144056670e-01+3.740225256456555791e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.213814590638315094e-02+3.809405681097696728e-02j)	 (-6.502635277488031385e-01+3.852987513350332738e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-4.470049296536218741e-02+3.952387030478096697e-02j)	 (-6.535701858043871937e-01+3.910444484093595907e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.981969889442347532e-02+4.245694145160189281e-02j)	 (-6.600185222979628730e-01+4.025942822238116059e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.493405284493763086e-02+4.547210208716050139e-02j)	 (-6.663341707310588280e-01+4.143627931637889339e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.258809935971473837e-02+5.016021492807039295e-02j)	 (-6.756420412281117782e-01+4.324048988583771846e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-6.513975798687887675e-02+5.176109987932238365e-02j)	 (-6.786988883808968698e-01+4.385515987490827272e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.769418924161205164e-02+5.339261668861131072e-02j)	 (-6.817027643754383082e-01+4.447216854063256730e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.537172703879979618e-02+5.842863782105525705e-02j)	 (-6.905141637573264379e-01+4.635178832610995503e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.048909362179643145e-02+6.189740717183300767e-02j)	 (-6.962919989051874481e-01+4.763668371720455319e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-8.562137347612627791e-02+6.546896917444258723e-02j)	 (-7.019128060808905722e-01+4.893870316214841143e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.819556252823748665e-02+6.729699508455710966e-02j)	 (-7.046555791789611556e-01+4.959406596144667057e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.592337551899640657e-02+7.292841181497008995e-02j)	 (-7.127513692386550082e-01+5.159926280454165681e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.010767432317818681e-01+7.680392654110562711e-02j)	 (-7.180309044103047045e-01+5.296655139296450043e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.062521681587375588e-01+8.078185279807584274e-02j)	 (-7.231255898663425663e-01+5.435492692680374827e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.088436413722346230e-01+8.281156995218039163e-02j)	 (-7.256211136632004788e-01+5.505702819705103890e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.166253866770061709e-01+8.906464321062695921e-02j)	 (-7.329102075043306685e-01+5.719440950336025509e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.244208917831972072e-01+9.555435086326286021e-02j)	 (-7.398787822085043375e-01+5.938228238239047219e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.270272670587757613e-01+9.777918738931551390e-02j)	 (-7.421123470763018037e-01+6.011924446295324742e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.322447987730765440e-01+1.022971403314704153e-01j)	 (-7.464555834235782061e-01+6.161452520186238013e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.400707202484326452e-01+1.093017453504344649e-01j)	 (-7.526727307774069287e-01+6.389388877642208087e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.452934098247430916e-01+1.141012389111394909e-01j)	 (-7.566076858684042117e-01+6.544299378226013930e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.479034122837787346e-01+1.165473761711567358e-01j)	 (-7.585076346302587202e-01+6.622513949289025037e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.557370766190646072e-01+1.240499706987215900e-01j)	 (-7.639095149636957460e-01+6.860347855136309514e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.635703357220483767e-01+1.318159793398597235e-01j)	 (-7.688657508731738810e-01+7.102676820846235417e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.661899128139800452e-01+1.344644398018080833e-01j)	 (-7.703873370658036457e-01+7.184316441900269190e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.714018161151245057e-01+1.398418978940552115e-01j)	 (-7.733341648219624886e-01+7.349604022325320063e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.792266519203602471e-01+1.481495232448034050e-01j)	 (-7.772929521876270620e-01+7.600510503290954789e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.844229494800610492e-01+1.538252970947169562e-01j)	 (-7.796662289400064783e-01+7.770505878268851863e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.870180151835123539e-01+1.567054493457404052e-01j)	 (-7.807520615812423292e-01+7.856329007362778949e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.947908387821234988e-01+1.655433555807790946e-01j)	 (-7.836726822110531288e-01+8.115984961431742528e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-2.025205984091372202e-01+1.746531942627141121e-01j)	 (-7.860395867433018768e-01+8.379761806237491228e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-2.050973866012688607e-01+1.777537979164680593e-01j)	 (-7.866773900226348148e-01+8.468325461046863900e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-2.127788396217996092e-01+1.872285228312346728e-01j)	 (-7.882401075282449154e-01+8.737063348316085332e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-2.204165182841314463e-01+1.969845095258697665e-01j)	 (-7.891621863603146547e-01+9.009383002274338192e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.229534299133824615e-01+2.003039026498237285e-01j)	 (-7.893381117829098015e-01+9.100761792568102804e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.305126388851961305e-01+2.104307098432285639e-01j)	 (-7.894077518258472148e-01+9.377447228322206563e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.379979251241730598e-01+2.208413070837449976e-01j)	 (-7.888306968760036009e-01+9.657181249970236969e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.404764184164151497e-01+2.243701919677512646e-01j)	 (-7.884772822510633938e-01+9.751143740620100697e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.478653707311915255e-01+2.351585321980477761e-01j)	 (-7.869785887992097884e-01+1.003433071050991554e+00j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.551722992110290189e-01+2.462258715291352207e-01j)	 (-7.847317284586081687e-01+1.032007646464730755e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.575863160675168073e-01+2.499783532738069081e-01j)	 (-7.838223120037877134e-01+1.041586574136706744e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.671308486362592438e-01+2.653011593151742842e-01j)	 (-7.793944446078802102e-01+1.080111135792761745e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.718397682232855939e-01+2.731623532873662663e-01j)	 (-7.766756845084379357e-01+1.099458381091573900e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.741780773855412856e-01+2.771296330885546499e-01j)	 (-7.751804393052336151e-01+1.109161725154410583e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.833680171748568233e-01+2.933402308498763711e-01j)	 (-7.683768949899718592e-01+1.148144618355800617e+00j)
