Frequency [Hz]	0.0+det[I + L(s)]
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (7.030106172135840437e-01-2.100377121090993005e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.909895645019999977e-01-2.122011495285574811e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.787820575760638020e-01-2.138403378632457441e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.664182161944186555e-01-2.150866683384623224e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.538916452525886935e-01-2.159571259537665378e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.412354293864975796e-01-2.163561154102201234e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.285227669173235610e-01-2.163654682055210499e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.156931029736382177e-01-2.160116236993963879e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.028058815995066544e-01-2.153430492926359519e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.898580700165729773e-01-2.143343966112259968e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.768818687213149721e-01-2.129368597700991850e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.638682706242796883e-01-2.112669880927976196e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.507973833495067861e-01-2.093386995703562237e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.376913145125379323e-01-2.070814689896912919e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.245876347327652622e-01-2.045782967899941740e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.114175252655798198e-01-2.018440721041056263e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (4.982129886578087752e-01-1.989214953064838975e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (4.849603179512453899e-01-1.957918763622271963e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (4.716746510687140903e-01-1.924288837888319947e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.583246859835445330e-01-1.889202417755311003e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.448841758084834952e-01-1.852728865057034213e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.313563242681634491e-01-1.814380579882458877e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.177495183913129129e-01-1.774889610640405513e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.039936328005271915e-01-1.734319792060674270e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.900949052560130359e-01-1.692949329510132495e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.760269513769654570e-01-1.650669005451784188e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.617766200906480933e-01-1.607407163455342181e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.472986904827090604e-01-1.563751116482246517e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.325588346911770299e-01-1.519734146371258532e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.175258309649422461e-01-1.475045357058518414e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.021740142787235350e-01-1.430305546668088068e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.864238559282565877e-01-1.385575232024796877e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.702484350587731066e-01-1.340944368202668657e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.535902281815931025e-01-1.296428400798723957e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.363789828303660967e-01-1.252133993997986694e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (2.185426703294794659e-01-1.208433620449266693e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (2.000142811056265790e-01-1.165413573444660789e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.806865827070212593e-01-1.122913050375973915e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.604602027842642054e-01-1.081498910666137542e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (1.391974214304756430e-01-1.041371004817225332e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (1.167917264699685348e-01-1.002402104161941587e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (6.780310029198706456e-02-9.293543890268898822e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (4.081897904153289347e-02-8.957089973031044650e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (1.183011881419935088e-02-8.647890971924296344e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.946855429934030157e-02-8.364202072259119269e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-9.058323491094714963e-02-7.911650560096777918e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-1.315990295343756333e-01-7.745475910799896890e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.770254675881557382e-01-7.645740129184111500e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-2.850527378869976425e-01-7.644775047000804125e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.504781270391243986e-01-7.782859468646539935e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.144435621653866697e-01-8.456797555587215742e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-6.195392124424082825e-01-9.073707742569434020e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-7.469597215928742706e-01-9.965292578476456220e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.054681542994120758e-01-1.122473373374454492e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.107975211509798719e+00-1.304029635517454100e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.750562957064347280e+00-1.950912494159784683e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.309910188280738463e+00-2.561995489814811178e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.093174930051372229e+00-5.791288595035669617e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.065089095468003499e+01-1.241547149005048700e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.155192219828279043e+01+1.443686796510204706e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.141011758735078097e+00+5.643796355971669731e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.211614187601874448e+00+4.591274368690946850e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.652695517695878635e+00+3.978330300081936444e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.278992510596489662e+00+3.592015354131031790e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.808777054109171889e+00+3.150261290999066821e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.523619316800926882e+00+2.929711777652422300e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.419056310567979651e+00+2.864783468774259600e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.256350587116420670e+00+2.790747920907252211e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.135062575547091779e+00+2.767901468922295827e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.085094675754906479e+00+2.769359835292459215e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.040621726076131903e+00+2.776678877303979109e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (9.646510111397483822e-01+2.807784907373490624e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.016067808650251036e-01+2.853686062188807160e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (8.482625135137527028e-01+2.912417394949367577e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.023396369250338500e-01+2.978486510190635483e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.815495086187206342e-01+3.015291340848148538e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.620659109364337214e-01+3.053305853539268755e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.264593502729367325e-01+3.133069868551408010e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.943005063632962104e-01+3.217265088968707665e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.653138556286398719e-01+3.305100960963166523e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.386962937340271429e-01+3.395663757467834998e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.261981386862147669e-01+3.442387639525473220e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.025307814875227042e-01+3.537030653879155162e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.804885812212873253e-01+3.634152791750211442e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.598306792564146095e-01+3.733122513542843079e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.403992273162733229e-01+3.833908083216895912e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.310234799520715532e-01+3.885164873170646738e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.130763665609218149e-01+3.987890280444256752e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.959670675422629404e-01+4.092258288056531135e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.715922465739629255e-01+4.250867845406757772e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.637621118457689318e-01+4.304649557944327798e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.561142192753087077e-01+4.358380852824304541e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.339812390434679146e-01+4.520856329996613132e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.197507853121570376e-01+4.630714590269638387e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.059758168654943322e-01+4.741050547909654855e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.992561001826584466e-01+4.796186368126229560e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.795472853740606833e-01+4.963209003911204231e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.667423705758632302e-01+5.075625523307445430e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.542575144759680383e-01+5.188667814360938824e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.481098271065840022e-01+5.245366463854801431e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.299890512870394255e-01+5.416022198406252874e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.122994149601591163e-01+5.587825689250929262e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.065041826319486185e-01+5.645020038894733583e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.950285214786201315e-01+5.760151974651339657e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.780671061475366024e-01+5.933053784883961512e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.668999330195871988e-01+6.048937705062908954e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.613565315155215729e-01+6.106932626912396911e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.448758784865688043e-01+6.281288619133567064e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.285706731435415140e-01+6.455912539903837510e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.231905933490556382e-01+6.514070956366113663e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.124122735995369604e-01+6.630883955012319975e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.963578021794559481e-01+6.805692136590001384e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.856674377960939870e-01+6.922589406194425976e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.803369996459973645e-01+6.981162536069023261e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.643246146355435700e-01+7.156461625491348233e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.482755098628162072e-01+7.331947228813550099e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.429310835681367742e-01+7.390271904922173229e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.268000851536115192e-01+7.565758476166254409e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.105705748713519121e-01+7.741340363167318328e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.051202430417255140e-01+7.799752870429585982e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (8.867699823378157042e-02+7.975451322096420714e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.201658525542965761e-02+8.151362462038475032e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (6.642064794346447254e-02+8.210133570868791697e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (4.944008391437908906e-02+8.386265407273731931e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (3.220476090617155340e-02+8.562967103440275451e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (2.638935743699660774e-02+8.622036389253742161e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (2.728472557704525372e-03+8.858997872922764749e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-9.345868454085739727e-03+8.977805891592715026e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.543577297418297599e-02+9.037401742956641115e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-4.030298813775512468e-02+9.277583916801752650e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-5.303211628364321029e-02+9.398663538575420251e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-6.597048189299012377e-02+9.520316766624361549e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-9.248039538204794185e-02+9.766331323759734895e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-9.924783364149222797e-02+9.828676430949458975e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.199194039320159583e-01+1.001676623100482333e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.411553789768386913e-01+1.020748131114737056e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.483562759860029834e-01+1.027191830656550176e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.853426892938808968e-01+1.059970343831172723e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.929528801192984810e-01+1.066661726588669534e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.161504402426824845e-01+1.087031447356314739e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.399712918999195865e-01+1.107860435792287879e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.480636875026966670e-01+1.114914535284642794e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.895400216831099938e-01+1.151186485674504212e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.980625290894982071e-01+1.158618608882849399e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.240073703785626424e-01+1.181452691730737969e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.505819735177638230e-01+1.204971746072078798e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.686550796624573079e-01+1.221057473508487146e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.056079754239531598e-01+1.254367846533844588e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.150043089593637435e-01+1.262935951802445445e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.532639682245238610e-01+1.298202344861680402e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.727669613918784042e-01+1.316476813626219711e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.024874161835307662e-01+1.344726143729267021e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.327098384341680815e-01+1.374053937687712335e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.428670957022064814e-01+1.384083985899371205e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.944914551885654985e-01+1.436113723144635923e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.049604180189722680e-01+1.446916185125806553e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.471877795491359775e-01+1.491540685560773349e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.685196910739783505e-01+1.514704491164842182e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.007405899173383412e-01+1.550561704678211417e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.332079259160985130e-01+1.587782951688260891e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.657964128221440570e-01+1.626432234618207628e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.984803657016896761e-01+1.666519209695044523e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.202959986169965356e-01+1.694049462622775337e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.639102225006788371e-01+1.751110788305032306e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.747692028699984856e-01+1.765810270275477656e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.288817224404466444e-01+1.841827787089318047e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.396462766557085455e-01+1.857541200855405528e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.929224458883759707e-01+1.938742699686082815e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.003426953282229750e+00+1.955520459996702654e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.055314789346445403e+00+2.041978728614725735e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.065539608936004079e+00+2.059787048908195306e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.105670865660611568e+00+2.132815150636742541e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.125274611740132213e+00+2.170367401948090080e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.163562165083515954e+00+2.247539067546701297e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.182177192244023844e+00+2.287141674838690353e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.218192070712701414e+00+2.368338687778745122e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.235556535966567004e+00+2.409936924428455640e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.268888738844292652e+00+2.495059093561754260e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.284851317921853919e+00+2.538563282458347281e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.315173429375474656e+00+2.627408674424470014e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.329492148855136557e+00+2.672724636628023287e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.356445533759705224e+00+2.765068384872306773e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.369018941434629655e+00+2.812066287806211928e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.397699536934499331e+00+2.931853496667388370e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.402941621818129425e+00+2.956188652265157923e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.426592291537916113e+00+3.079621432306376860e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.430822849569034050e+00+3.104644948179269281e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.449177464718646835e+00+3.231328131875927934e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.452276353562427014e+00+3.256959914160244551e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.465057492637942493e+00+3.386464056168006831e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.467039909643974793e+00+3.412615279641400434e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.474034927043352816e+00+3.544498838228413273e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.475448975087320980e+00+3.597716119816471991e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.475847438306001846e+00+3.704864694768378541e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.474016577026571628e+00+3.785758681299012274e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.470364896495316875e+00+3.867012656692186301e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.462622887937170324e+00+3.975820135877908612e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.457496514431668722e+00+4.030376962702145072e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.441103382563919899e+00+4.167035761758128842e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.437233150575004004e+00+4.194396583845385607e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.414649529495473290e+00+4.331184849474064791e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.409519046130259357e+00+4.358516762728615213e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.380833378150809976e+00+4.494980818777505327e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.367931664471608633e+00+4.549406632506061143e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.339740268881805640e+00+4.657906185563637891e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.316525338910821796e+00+4.738891724217745960e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.291561439346709417e+00+4.819478223393414140e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.246129629559032503e+00+4.952742697892341894e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.236474587495360877e+00+4.979207325647690752e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.185436940980456155e+00+5.110598297793625733e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.163750036363502716e+00+5.162660765664942808e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.118250674427912816e+00+5.265852009838426717e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.082311364365434736e+00+5.342370749476826219e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.044862559528013213e+00+5.418091963624497076e+00j)
