f	lambda_1	lambda_2
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (6.080184964059354158e-02-1.826544987380527840e-01j)	 (-2.815680421777542186e-01+5.743985685243692407e-02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (4.932236440740447869e-02-1.764750952129414685e-01j)	 (-2.751470917711147934e-01+4.951949269130352660e-02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (3.812832727172779657e-02-1.693425306767890326e-01j)	 (-2.694835953089322889e-01+4.070778140502036291e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.736495149280035455e-02-1.611519524238934631e-01j)	 (-2.646598345148117870e-01+3.105413274159373252e-02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (1.719295210106305816e-02-1.518780445616924879e-01j)	 (-2.607811186958927108e-01+2.043444140695066524e-02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (7.802125304415874485e-03-1.414404917251528560e-01j)	 (-2.580637050424250956e-01+8.777941217314164102e-03j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.704120994979132941e-04-1.298014054364108605e-01j)	 (-2.568021645486658344e-01-3.828673529873486553e-03j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (-7.156228989390597817e-03-1.171099857593009413e-01j)	 (-2.573454912731493738e-01-1.725112491372544216e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.184717881243163573e-02-1.037146705184479323e-01j)	 (-2.601663772996851143e-01-3.116340475754006759e-02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.428104966366287171e-02-9.028230779273652140e-02j)	 (-2.654563881223994670e-01-4.494975972408119663e-02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.455453795214151080e-02-7.755805554744052421e-02j)	 (-2.731213078613892731e-01-5.780481775930208094e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.313427316380347265e-02-6.612903105586549757e-02j)	 (-2.826269458686501701e-01-6.904102669100160850e-02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.066282872806314369e-02-5.620702399029645080e-02j)	 (-2.933287282773036075e-01-7.857055034384589909e-02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.651467465954270297e-03-4.771560971693793174e-02j)	 (-3.047561842452828906e-01-8.647619744456369606e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-4.436343926395705517e-03-4.048393547174587714e-02j)	 (-3.165232750045521293e-01-9.284039907389872448e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.220666703508246909e-03-3.431747969324322467e-02j)	 (-3.283463103795072335e-01-9.790530773398538333e-02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (1.872734793876978943e-03-2.902476527984976240e-02j)	 (-3.401823574560159380e-01-1.018787144895171026e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (4.775366262934524486e-03-2.445870347128645955e-02j)	 (-3.519183140531909060e-01-1.049746739764143566e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (7.459578661373880704e-03-2.049395183147832700e-02j)	 (-3.635348678619382268e-01-1.072709711720483405e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (9.916982537189880653e-03-1.703197001462594673e-02j)	 (-3.749583955653311151e-01-1.087968531207248735e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (1.213901429531431819e-02-1.399199897550913035e-02j)	 (-3.862143365003544715e-01-1.097420799961983107e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (1.412426610201766852e-02-1.130759395227734498e-02j)	 (-3.973487564076899625e-01-1.101752759289427452e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (1.588051015608030192e-02-8.926505583632553253e-03j)	 (-4.083214820605471362e-01-1.100869251586931025e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (1.741753365803383469e-02-6.802360731039194808e-03j)	 (-4.190916355889906519e-01-1.095759235644454821e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (1.873867149638157314e-02-4.897692607493883687e-03j)	 (-4.297450324664878196e-01-1.086827594131398594e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (1.985286403870806238e-02-3.185694153275991924e-03j)	 (-4.402700912734500149e-01-1.074985532780467906e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.076663519479909903e-02-1.637487973119182427e-03j)	 (-4.506845619144790871e-01-1.060114021198754058e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.149001038438747013e-02-2.239375536838769665e-04j)	 (-4.609421431017213244e-01-1.042049350908499927e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.202805590501714927e-02+1.071169572080435395e-03j)	 (-4.711017934500257853e-01-1.021781344821926785e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.238256711451017122e-02+2.262218768461020380e-03j)	 (-4.812145713948039472e-01-9.994019603287021547e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.256235007418595784e-02+3.367148666638952736e-03j)	 (-4.912526847080548875e-01-9.746882392834593789e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.257418905702161804e-02+4.404392702326946629e-03j)	 (-5.011958905026336897e-01-9.482965821412205065e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.241800911752366010e-02+5.382774964576703125e-03j)	 (-5.111244051154213430e-01-9.202430719580280416e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.210281993748035301e-02+6.307997724599258282e-03j)	 (-5.210485600986689558e-01-8.911126314386370872e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.162861609648318584e-02+7.192117331563087357e-03j)	 (-5.309853803008367512e-01-8.606844936812325930e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.099910778368849207e-02+8.054849044593734297e-03j)	 (-5.409011979599548381e-01-8.288871915269049873e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.021667522062972622e-02+8.897651573658682533e-03j)	 (-5.508639322845150232e-01-7.962992489500932136e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.927826198555593340e-02+9.722407473518490661e-03j)	 (-5.609233019185981828e-01-7.628340043665893244e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.818868611946065222e-02+1.054256118132271963e-02j)	 (-5.710715703934527987e-01-7.283792368180729004e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.694966057756081002e-02+1.137149832592222742e-02j)	 (-5.813094302665370305e-01-6.934564703337216252e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.555611578750293322e-02+1.221019261961887176e-02j)	 (-5.917162555352978304e-01-6.579560502406141265e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.401610556334249857e-02+1.305929229430598248e-02j)	 (-6.023273793294193768e-01-6.222490861249671545e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.232344321793021891e-02+1.392759658426831471e-02j)	 (-6.131736402014841270e-01-5.861587827452505867e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.047600167842215046e-02+1.483644685477304020e-02j)	 (-6.242555188782753506e-01-5.497642839953339328e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (8.473122527243179269e-03+1.578212566464116950e-02j)	 (-6.356575444308353307e-01-5.133694801389616230e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (6.306530611729199709e-03+1.676286754920541799e-02j)	 (-6.474459199923708885e-01-4.768361477771392715e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.976923686860256435e-03+1.779511984312693446e-02j)	 (-6.596624588901496278e-01-4.401663498840457933e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.481070504582097588e-03+1.889341193970379279e-02j)	 (-6.723558563353344564e-01-4.038005241204826318e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.196746790215001341e-03+2.006043074722937969e-02j)	 (-6.856286226524335170e-01-3.675232860482105512e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.029301398251320700e-03+2.128860206419648515e-02j)	 (-6.996046301381195764e-01-3.319966295984649873e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.029014004604863336e-02+2.402152186219975311e-02j)	 (-7.299625559078958270e-01-2.613759504340039744e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.371065292286169010e-02+2.552484946017855028e-02j)	 (-7.466750384826729148e-01-2.268933418500492655e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.735225820266986935e-02+2.715263158706966024e-02j)	 (-7.645867623682425229e-01-1.930694443946085262e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.120618569777192597e-02+2.890473014182431272e-02j)	 (-7.839390684908457141e-01-1.600010094033174970e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.965942631570014226e-02+3.282931649768811022e-02j)	 (-8.280250836933104042e-01-9.640911366329140905e-03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.425173849477964466e-02+3.506642619093421065e-02j)	 (-8.535119931188638320e-01-6.627729376830111992e-03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.914609050692132580e-02+3.748599563134449170e-02j)	 (-8.818597499472154988e-01-3.755386044793880291e-03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.982403568142142192e-02+4.294342796924861122e-02j)	 (-9.498748514824749689e-01+1.668894507772620368e-03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.565466216967684260e-02+4.605670611252127289e-02j)	 (-9.914213759814398674e-01+4.167090573716893467e-03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.842282311541128537e-02+5.315373241671771110e-02j)	 (-1.096764469826331467e+00+8.788112022460129943e-03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.541382351322661881e-02+5.718409066014031733e-02j)	 (-1.165138815740890843e+00+1.092244292869581565e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.285624559048347659e-02+6.158279238489730578e-02j)	 (-1.248796352826257339e+00+1.296179341016838980e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.076056320546357914e-02+6.641158915047554179e-02j)	 (-1.353784679905985167e+00+1.501702057300749113e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.918919935058456705e-02+7.168079820031697524e-02j)	 (-1.489214868749560994e+00+1.707248990164988295e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.176881295048206322e-01+8.358503205601391928e-02j)	 (-1.925503590847047031e+00+2.287144193920487290e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.278360635963909087e-01+9.027987770097276043e-02j)	 (-2.310047065835975744e+00+2.791162517967171741e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.501180422621316568e-01+1.050914041244557229e-01j)	 (-4.247070568232135912e+00+5.664546756584323828e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.622669291934584201e-01+1.131555922087429944e-01j)	 (-8.141794219087971740e+00+1.213516740618481027e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (7.482767291848350766e+00-1.551194603585469012e-01j)	 (-1.887373672747873488e-01+1.301684082835407597e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.300699195384928952e+00-7.200144167354412261e-02j)	 (-2.178000266459807766e-01+1.475549764748654569e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.661133092578934267e+00-6.373253098969577923e-02j)	 (-2.330888873186040822e-01+1.560347289974872154e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.282078684095882659e+00-5.996102295881889505e-02j)	 (-2.486632953085750330e-01+1.641334360399794856e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.033288378247144701e+00-5.775856104880528613e-02j)	 (-2.643337965087341757e-01+1.718261374429587984e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (7.300951875898257226e-01-5.528497965773839645e-02j)	 (-2.953530711499041672e-01+1.857172301526877067e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (5.553991146363499443e-01-5.314558689846288903e-02j)	 (-3.249282329556651971e-01+1.977423020405278398e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (4.939097869939941265e-01-5.194125554639242304e-02j)	 (-3.388914421478671501e-01+2.031862745888527999e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (4.017698558797407338e-01-4.918061406367059407e-02j)	 (-3.650933250915602279e-01+2.132731785797873370e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.363088406949576448e-01-4.602371101930179120e-02j)	 (-3.889241737984744929e-01+2.227249263623843900e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.102203617347164544e-01-4.437198042513161578e-02j)	 (-4.000072678981005381e-01+2.273136735639537942e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.874366668541068481e-01-4.271851659464136197e-02j)	 (-4.105548928611413295e-01+2.318191073099654109e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.494800133616875970e-01-3.934083774710561004e-02j)	 (-4.301744823035283383e-01+2.407973346597182818e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.189110340129388765e-01-3.598522285380904850e-02j)	 (-4.481797235747929098e-01+2.497618224817400590e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (1.936448797758089091e-01-3.262746253706979432e-02j)	 (-4.647148192919654530e-01+2.588789161137829975e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (1.722600913304010439e-01-2.936290571478628042e-02j)	 (-4.799842485470580677e-01+2.680596471242292500e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.626911453434164434e-01-2.771778306606841741e-02j)	 (-4.872291856092960671e-01+2.727744210844270101e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.537614857238293609e-01-2.609504531148402334e-02j)	 (-4.942081792369147353e-01+2.775152139591928746e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.375101408148166060e-01-2.288122594553494704e-02j)	 (-5.074335558213436403e-01+2.871101410952056066e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.229405521746880503e-01-1.970230870550152003e-02j)	 (-5.199902506721332252e-01+2.969238780969025160e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.097786660961472538e-01-1.653981623784160637e-02j)	 (-5.317360811137353815e-01+3.069030907414670994e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (9.769244537739552037e-02-1.339329924715192133e-02j)	 (-5.429444192716175177e-01+3.170710868790650450e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (9.199800083422607355e-02-1.181241087858608818e-02j)	 (-5.483332879658440184e-01+3.222555933670803174e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (8.118438522486531861e-02-8.652173347705960360e-03j)	 (-5.587833858875073112e-01+3.327391553431991444e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (7.103791593636189783e-02-5.468174363293651363e-03j)	 (-5.687727817162887556e-01+3.434450995792613370e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.144614423101880940e-02-2.257962927745313375e-03j)	 (-5.783594500330715427e-01+3.543495732739100901e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.232172945707776190e-02+9.906171430118931864e-04j)	 (-5.875525028814316819e-01+3.654609287166296627e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (4.790457041828219409e-02+2.630656262466141149e-03j)	 (-5.920645575644474246e-01+3.711239558793788529e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (3.934320100834787226e-02+5.943060113250714371e-03j)	 (-6.007833585036095325e-01+3.825232129048026786e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (3.108753275442803499e-02+9.311019960132477236e-03j)	 (-6.092089431657436993e-01+3.941530596329062552e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.918367525199135559e-02+1.446848324054259005e-02j)	 (-6.214087123979729066e-01+4.119906760569487236e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.532499159328634675e-02+1.621978239595955884e-02j)	 (-6.253675886536019801e-01+4.180735188817366055e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.151783568094337518e-02+1.798820171224485565e-02j)	 (-6.292396194009164390e-01+4.241812639446964628e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.583121421575491405e-04+2.340149324910725803e-02j)	 (-6.404905253850667890e-01+4.428030403151868022e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.889382038505503791e-03+2.710017165118902560e-02j)	 (-6.477711653577282735e-01+4.555345444037785518e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.400523570575082366e-02+3.087938587020432057e-02j)	 (-6.548038741856557765e-01+4.684449986728961290e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.751942551536811443e-02+3.280163764889314215e-02j)	 (-6.582199978888257919e-01+4.749475324669841791e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.790234966376897718e-02+3.869322446421891160e-02j)	 (-6.682212843685539916e-01+4.948421122634484859e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-3.470302228522306742e-02+4.272652181140654259e-02j)	 (-6.746858079469685299e-01+5.084077339459639466e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-4.142623841495068904e-02+4.685013304278450030e-02j)	 (-6.809040737791351994e-01+5.221898858623038597e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-4.475953476444571866e-02+4.894704245500890172e-02j)	 (-6.839388517816520352e-01+5.291601929644929037e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-5.465324929833942358e-02+5.538118742803857519e-02j)	 (-6.927645911243840438e-01+5.503807666285756017e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-6.440575628146388842e-02+6.202975674434341169e-02j)	 (-7.011617293558675135e-01+5.721061802621058012e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.763087396546166308e-02+6.429978079508086308e-02j)	 (-7.038480825646211692e-01+5.794263228074549854e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.404330229900585314e-02+6.890700635197125057e-02j)	 (-7.090692710373946994e-01+5.942794460726050776e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-8.356528108557656487e-02+7.602210214833074464e-02j)	 (-7.165297671962421733e-01+6.169198509172679756e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-8.985824332045042051e-02+8.088936497884413601e-02j)	 (-7.212524197712275598e-01+6.323091693547704395e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-9.298730550852940535e-02+8.336533381984928548e-02j)	 (-7.235337535965196132e-01+6.400787451646473558e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.023153615577518938e-01+9.094968125681551774e-02j)	 (-7.300383342682164045e-01+6.637071535824419222e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.115572284297558503e-01+9.878223258944152096e-02j)	 (-7.360368382563091671e-01+6.877852608964213355e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.146262479349369756e-01+1.014496606553089431e-01j)	 (-7.378940041959294316e-01+6.958992942958961425e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.207195979443623779e-01+1.068628280690760990e-01j)	 (-7.414949068575936719e-01+7.123233514402753652e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.298053292164234596e-01+1.152096888102085992e-01j)	 (-7.463941529083703008e-01+7.372600582558936910e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.358101405394313010e-01+1.209086932597156216e-01j)	 (-7.493720136602630699e-01+7.541553022502832659e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.387995778918614254e-01+1.237994845655490395e-01j)	 (-7.507541324596845866e-01+7.626849719593750132e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.477179224928223400e-01+1.326592889224362248e-01j)	 (-7.545358376784760956e-01+7.884954515515727458e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.565450136801452841e-01+1.417830468215486306e-01j)	 (-7.577303519147784439e-01+8.147167275649132012e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.594754004859184615e-01+1.448859905885874211e-01j)	 (-7.586374245705660435e-01+8.235225424298062702e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.681928315040041588e-01+1.543653281832479962e-01j)	 (-7.609887733993569991e-01+8.502421966416662258e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.768251727841013143e-01+1.641188373471383355e-01j)	 (-7.626733895669715046e-01+8.773212173886287824e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.796848029424240045e-01+1.674350887426886980e-01j)	 (-7.630971582103763806e-01+8.864092408711874427e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.881906091038856865e-01+1.775522536811928731e-01j)	 (-7.638988902029039130e-01+9.139274552357814496e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.965909920144319756e-01+1.879478761451354729e-01j)	 (-7.640329706733215431e-01+9.417523220651360383e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.993677474993076348e-01+1.914714350475947291e-01j)	 (-7.639130454454097219e-01+9.510993720713396549e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.076315187342289148e-01+2.022388878432862525e-01j)	 (-7.631016386793593176e-01+9.792745380009441059e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.157859997497357796e-01+2.132824584828654779e-01j)	 (-7.615275066488016442e-01+1.007708391309989793e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.184771591323438900e-01+2.170262736517016289e-01j)	 (-7.608390211390113622e-01+1.017240963561402589e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.291045211811447713e-01+2.323115014815455015e-01j)	 (-7.572793874185674845e-01+1.055585594372451030e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.343394110553592702e-01+2.401508573006471692e-01j)	 (-7.549859637168447879e-01+1.074846882391827130e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.369368396138927246e-01+2.441081819834536870e-01j)	 (-7.537024821040689826e-01+1.084508357318823224e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.471460013103115028e-01+2.602740448739340184e-01j)	 (-7.477316633421295933e-01+1.123325689883746925e+00j)
