Frequency [Hz]	d axis	q axis
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.509455642646290698e+02+6.240626247241689271e+02j)	 (4.059109015778483354e+01-6.928684224025738558e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.650859163207093729e+02+6.401918649160304540e+02j)	 (4.269867880386951242e+01-6.323730205130312925e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.725528963510757023e+02+6.480586682106902572e+02j)	 (4.319196715719677826e+01-6.055329703811582931e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.801944514426795081e+02+6.558026277880488806e+02j)	 (4.347364754242808971e+01-5.805596601201563089e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.881013770306240360e+02+6.633517200461037646e+02j)	 (4.350393721697854232e+01-5.572686300721265980e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.046460254980210891e+02+6.780418198885303127e+02j)	 (4.314937901051960267e+01-5.151103192300569162e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.221464379901632356e+02+6.920784447215082764e+02j)	 (4.239705710306439812e+01-4.778302694845893370e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.312238311054238977e+02+6.987866555702694313e+02j)	 (4.191547057390329201e+01-4.607088476344330843e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.501087980659551704e+02+7.116427527981026060e+02j)	 (4.081923511996141940e+01-4.291037003708483439e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.699572176397588237e+02+7.235689360630416331e+02j)	 (3.959048848008779231e+01-4.005023165617733980e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.802305886912815254e+02+7.291720063510855425e+02j)	 (3.895395244250863698e+01-3.871664389136985278e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.906826996544166946e+02+7.345289267537973501e+02j)	 (3.831514875962873390e+01-3.743965532419533702e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.122098759029589701e+02+7.443648161945970969e+02j)	 (3.701463088088268449e+01-3.503988988278926513e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.345732407729738611e+02+7.531403878152024163e+02j)	 (3.574571785155442427e+01-3.282308186434311210e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.577015150753101693e+02+7.606070007898512131e+02j)	 (3.449254968794775067e+01-3.076187851185925979e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.813920001968480165e+02+7.668143337090142495e+02j)	 (3.329938270588520766e+01-2.883354198128766939e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.935273337714461945e+02+7.693476629413067940e+02j)	 (3.271207012143799631e+01-2.791516632578257031e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.057536169226196421e+02+7.715244588275568276e+02j)	 (3.214145146962124500e+01-2.702338733686590899e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.304372467997275749e+02+7.747384581179309180e+02j)	 (3.104119365663792252e+01-2.531407122174897211e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.556356944770010386e+02+7.764832056835713274e+02j)	 (3.001459425028037487e+01-2.369610831858371682e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.808677808290171924e+02+7.765777409620561684e+02j)	 (2.904214764832956419e+01-2.215583177689292711e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (5.062630257877211193e+02+7.751081786516017473e+02j)	 (2.814324336750376787e+01-2.068634336980841226e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.189464128842764694e+02+7.737090888387025416e+02j)	 (2.771482541156556678e+01-1.997535344055407336e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.442290966492142843e+02+7.697383410666225245e+02j)	 (2.691282940224574460e+01-1.859681519507499274e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.692185860854978046e+02+7.640594570267071504e+02j)	 (2.617440871136819425e+01-1.727073311057878300e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.937629737595525512e+02+7.567361961461867850e+02j)	 (2.550240381440550053e+01-1.599146726531995455e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.176659395155811580e+02+7.477797117191701091e+02j)	 (2.489487550342897393e+01-1.475414667742051051e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.294285706012882429e+02+7.426800735146765646e+02j)	 (2.461673098766479484e+01-1.415013379344693192e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.521782131078713292e+02+7.314502188125989051e+02j)	 (2.411041281802767955e+01-1.296804982425321668e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.739843552607729862e+02+7.187365042430398034e+02j)	 (2.366963419642322819e+01-1.181831700517362691e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (7.047562090988687942e+02+6.971889391747203035e+02j)	 (2.313759877021191969e+01-1.014741374009444002e+02j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (7.144435381015880466e+02+6.893404113429517110e+02j)	 (2.299364364298290297e+01-9.603413959619103935e+01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (7.237597188806123540e+02+6.812617898226162652e+02j)	 (2.286722336407049383e+01-9.065200113941334337e+01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (7.496422920438175197e+02+6.555566104691265537e+02j)	 (2.259202450154365849e+01-7.483132229589153894e+01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.652089550852858792e+02+6.372551199422019863e+02j)	 (2.249794024350682520e+01-6.452993925100270189e+01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.792402676151494916e+02+6.183244130422849594e+02j)	 (2.247641473367570697e+01-5.440189156270346871e+01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.856652104848727731e+02+6.087058755980473279e+02j)	 (2.249340439563846061e+01-4.939749110068837012e+01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (8.027516233684356166e+02+5.791019406967146779e+02j)	 (2.265916249752298839e+01-3.460037624277782697e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.123205545668071181e+02+5.589448141895117033e+02j)	 (2.286798295085443655e+01-2.489783686071855939e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (8.203291513857295740e+02+5.386853150209739169e+02j)	 (2.315808723952535075e+01-1.531000815403013959e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (8.237884167152188866e+02+5.285549777136811826e+02j)	 (2.333451634356373816e+01-1.055543937029912982e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (8.320934081600335048e+02+4.983364037781213938e+02j)	 (2.399369200453932294e+01+3.566702747190216183e+00j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.374046194055268870e+02+4.685992273842509803e+02j)	 (2.485606206872236612e+01+1.750124557943945192e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.385491361152714944e+02+4.589036729602695459e+02j)	 (2.519071402957660055e+01+2.210931922731747790e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.399192986426061225e+02+4.397644557965672334e+02j)	 (2.593348908992794577e+01+3.127617019524764430e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.399557619839546305e+02+4.120264709541450543e+02j)	 (2.723889229624601427e+01+4.491497970274985363e+01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.387104637623108374e+02+3.941923443875266457e+02j)	 (2.824248938987122770e+01+5.394206041499624149e+01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.377437529838068713e+02+3.855107290369292059e+02j)	 (2.878602266239842677e+01+5.843772448917639650e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.335633392616354058e+02+3.604385410984356781e+02j)	 (3.058991850588034112e+01+7.186016221483804145e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.277051730441338577e+02+3.369077450119022501e+02j)	 (3.266667413286495503e+01+8.519485024954083485e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.254101414775884678e+02+3.294455344859161414e+02j)	 (3.342260079978439791e+01+8.962236706232727101e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.204010589679868417e+02+3.149668518056890889e+02j)	 (3.503286459000432984e+01+9.845114897081488436e+01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (8.119350832931692139e+02+2.946739904835969242e+02j)	 (3.770730005212218572e+01+1.116346206302447115e+02j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (8.057392676472740050e+02+2.819882178177258538e+02j)	 (3.966881073958247583e+01+1.203836931777380244e+02j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (8.024839041876738293e+02+2.759097649726092527e+02j)	 (4.070529035601622780e+01+1.247464317838872603e+02j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.922938767183356958e+02+2.587184606252012031e+02j)	 (4.404785715114770284e+01+1.377866518049116848e+02j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.815208326954705171e+02+2.430156802035488681e+02j)	 (4.775255542110464546e+01+1.507488536259753573e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.778309603659700997e+02+2.381301677991459371e+02j)	 (4.907165797307288102e+01+1.550520341556998574e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.665172412678576848e+02+2.243396913933682129e+02j)	 (5.328811632540284648e+01+1.678991311696194089e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.549379737716070622e+02+2.119025755018912776e+02j)	 (5.791066052221167126e+01+1.806454490197468772e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.510538285429447569e+02+2.080395808681293772e+02j)	 (5.954545754216771059e+01+1.848695086528340994e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.393119306042207199e+02+1.972578970185886931e+02j)	 (6.473473782835361590e+01+1.974544535317795635e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.275532030583887035e+02+1.876127247160297031e+02j)	 (7.036787758502144641e+01+2.098928478742240600e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.236331331064261576e+02+1.846420695271902161e+02j)	 (7.234596832029752989e+01+2.140024883330939645e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.119629679300409180e+02+1.764107293707646988e+02j)	 (7.859202640069570123e+01+2.262087868258489891e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (7.003975005343887688e+02+1.691621446364189012e+02j)	 (8.531049179158719653e+01+2.382072877069467438e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.965752431848181914e+02+1.669457368444410861e+02j)	 (8.765657732094672383e+01+2.421546978281688212e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.815151176558662200e+02+1.589980238993907733e+02j)	 (9.757717744030524898e+01+2.576513309942840806e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.741420957328919030e+02+1.555602587820141594e+02j)	 (1.028644080310508429e+02+2.652052541931074074e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.704921959395936710e+02+1.539657499537296417e+02j)	 (1.055862220261286524e+02+2.689298308400197470e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.561589881128227262e+02+1.483387997605640294e+02j)	 (1.170145154234690636e+02+2.834243464249927911e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.491667697852893752e+02+1.459477261471770646e+02j)	 (1.230431905687575096e+02+2.904148881427337301e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.423036261262938069e+02+1.438277180703217653e+02j)	 (1.292818486452729871e+02+2.972171723733515591e+02j)
