f	lambda_1	lambda_2
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (6.795156704814200865e-02+1.455851831564946609e-02j)	 (-5.623798460709343860e-01-2.658160671835754219e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (6.636433293581571469e-02+1.465780210795829784e-02j)	 (-5.767961039941474910e-01-2.630189715950362328e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (6.469018047553307116e-02+1.477921284279266022e-02j)	 (-5.912599843175450065e-01-2.600397907481659665e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (6.292246475812771078e-02+1.492563779969506045e-02j)	 (-6.057927262949176495e-01-2.568741191552460501e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (6.105685043470368556e-02+1.511595425481985708e-02j)	 (-6.204245554695345666e-01-2.535100320367013049e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.909988885383637980e-02+1.534227707073060332e-02j)	 (-6.351743872201098817e-01-2.500214908688280224e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (5.704787352322902849e-02+1.559497487266297937e-02j)	 (-6.500528262207629915e-01-2.464168751777736921e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (5.490326159377503790e-02+1.588632241610372572e-02j)	 (-6.650937545838717657e-01-2.426375170276179882e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (5.266539142199602730e-02+1.622915281622146905e-02j)	 (-6.803165087963765068e-01-2.387657078470289962e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (5.033016047160232542e-02+1.661444553200443555e-02j)	 (-6.957839521307822572e-01-2.348094893260351812e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.791143915057224922e-02+1.703873688051194685e-02j)	 (-7.114922737331176306e-01-2.307635431300447681e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.539995699256331452e-02+1.750542587923862442e-02j)	 (-7.274824047830721341e-01-2.266305414579224409e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.279035688911485280e-02+1.803650757624273432e-02j)	 (-7.438222692611657916e-01-2.224114330490946645e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (4.008767249824948808e-02+1.862079203864990679e-02j)	 (-7.605460512341110091e-01-2.181523856699128794e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.728541999124096451e-02+1.924786890272809498e-02j)	 (-7.776796181393220708e-01-2.138609747280576512e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.438581284721304449e-02+1.993286796075558268e-02j)	 (-7.953024405987692003e-01-2.094903263449235109e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.138789135445313461e-02+2.068854133162952719e-02j)	 (-8.134782136815672526e-01-2.051059209593908139e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.828427169843646116e-02+2.150560930425485240e-02j)	 (-8.322920562339254369e-01-2.007184000725861783e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.508866048752434602e-02+2.237929071305217593e-02j)	 (-8.517810204875148061e-01-1.962995907925387251e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.178974962857210818e-02+2.331479330544287965e-02j)	 (-8.720376852627176323e-01-1.918622230347372393e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.838264129343367137e-02+2.433738841405348394e-02j)	 (-8.932130351423630543e-01-1.874147387031114276e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.486996412215065011e-02+2.543367773759513950e-02j)	 (-9.153852011794634258e-01-1.829812042937143390e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.124217002061479037e-02+2.659401611780709898e-02j)	 (-9.386390243193498684e-01-1.785749702641024617e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (7.502064214447982937e-03+2.783611631362666386e-02j)	 (-9.631653336291267076e-01-1.741511560602604369e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.648790652325414885e-03+2.917283523648924598e-02j)	 (-9.891395519134958958e-01-1.697579758968180974e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.342263317239468901e-04+3.060023891289814085e-02j)	 (-1.016759722896201312e+00-1.654281448525963261e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.406779565355921358e-03+3.210031275162509440e-02j)	 (-1.046155592134312418e+00-1.610450422291624939e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.296794365603915616e-02+3.541197196207294257e-02j)	 (-1.111609649775203046e+00-1.524311117532615723e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.743388187879064272e-02+3.720354343234559547e-02j)	 (-1.148248105827180288e+00-1.481366515607251411e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.204426423298090632e-02+3.911518106428139158e-02j)	 (-1.188093412094979762e+00-1.439219736999567401e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.678111471770099061e-02+4.113370223909650070e-02j)	 (-1.231595007632414251e+00-1.396730161316578345e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.671649040805659292e-02+4.550896737060593916e-02j)	 (-1.332144945548535242e+00-1.314216330208674288e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.187903623036499934e-02+4.790300568285489613e-02j)	 (-1.391110409645541335e+00-1.271617750843617167e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.721880598512527560e-02+5.042109627683837719e-02j)	 (-1.457136926059885873e+00-1.230946916412004322e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.835774332757359684e-02+5.581934902046325336e-02j)	 (-1.616589665382445196e+00-1.146464370996198856e-01j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.416510869314136223e-02+5.873637137949937886e-02j)	 (-1.714595678757606434e+00-1.102651582829043547e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.628859321822430151e-02+6.499450942162855738e-02j)	 (-1.963747174765884118e+00-1.008946450466292610e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.261581414929586309e-02+6.833108200982396241e-02j)	 (-2.125481003099062516e+00-9.576219774120628414e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.913077665024382590e-02+7.181589613985668585e-02j)	 (-2.323178504102770603e+00-9.022020134886980791e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.581069788501775375e-02+7.546954580647974309e-02j)	 (-2.570941833758347173e+00-8.380578891786408247e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.026882602445998438e-01+7.928332355739631243e-02j)	 (-2.889741856812360510e+00-7.666683025014137121e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.170024287111858796e-01+8.731651763964257129e-02j)	 (-3.910788190535123832e+00-5.578624635628751105e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.244393601609239952e-01+9.155528996920803131e-02j)	 (-4.805824256118084392e+00-3.899810676384958541e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.398971714890834273e-01+1.004186800326978268e-01j)	 (-9.285935614266715987e+00+4.022755493499585028e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.478734493833172570e-01+1.050409441176320957e-01j)	 (-1.825842844626894390e+01+1.969654038257462048e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.764465785678147824e+01-4.215963317622764550e-01j)	 (-1.644068224199006778e-01+1.145953547101339343e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (5.687251184266052917e+00-2.128136509360766260e-01j)	 (-1.815976988895827704e-01+1.245126017467642066e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (4.195465315066561729e+00-1.857319214671465379e-01j)	 (-1.904250261964975377e-01+1.295858522701296422e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (3.302330875158477230e+00-1.698319303585865692e-01j)	 (-1.993671871846678934e-01+1.346791359967933477e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.708659498737703064e+00-1.586474942490357642e-01j)	 (-2.084105868082307134e-01+1.398294383290538956e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.969619880628420194e+00-1.443151918056954086e-01j)	 (-2.267936567852554819e-01+1.501576643058473159e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.529837551612303947e+00-1.351989936028523132e-01j)	 (-2.454117460529183781e-01+1.604554458355607338e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.371316210519986090e+00-1.316715482833605011e-01j)	 (-2.547282008067786041e-01+1.655704298469895530e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.129318811204707895e+00-1.257206397620736216e-01j)	 (-2.733499296837447745e-01+1.757053027519175636e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (9.540353475150827878e-01-1.205204697133187564e-01j)	 (-2.917818212519200927e-01+1.857398363210345793e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (8.835286807569586731e-01-1.181285031957333004e-01j)	 (-3.008878577420596168e-01+1.907137271439516002e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (8.217591926764638011e-01-1.158945389034689993e-01j)	 (-3.098861934495485970e-01+1.956370036410592095e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (7.187708716713588908e-01-1.115223534034709002e-01j)	 (-3.275129441108048933e-01+2.054359387581723428e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (6.362368741055864918e-01-1.073833716882111045e-01j)	 (-3.446918949137470767e-01+2.151395268913051384e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (5.687875427486496216e-01-1.032383963950538608e-01j)	 (-3.613061171752644518e-01+2.248574821399901280e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (5.126638337773824494e-01-9.929632588843695373e-02j)	 (-3.773185556708950061e-01+2.345167715471256353e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.879311801745359611e-01-9.725408701408277956e-02j)	 (-3.851248516126462573e-01+2.394120097090445265e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (4.651230738632013972e-01-9.525537223028590628e-02j)	 (-3.927671421479441149e-01+2.443070112976458708e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (4.243967758193176731e-01-9.129218908193117987e-02j)	 (-4.075664841982894471e-01+2.541381282650790330e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.888421250488079961e-01-8.738362393608524459e-02j)	 (-4.219114249259844351e-01+2.640822271817971356e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (3.576842499502039807e-01-8.349058059141524490e-02j)	 (-4.356076970449428432e-01+2.741312893964003017e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (3.299176356232023655e-01-7.965262586428756286e-02j)	 (-4.488467098755290485e-01+2.843019977250574870e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (3.171468777338688483e-01-7.771560562554410967e-02j)	 (-4.552709433853885379e-01+2.894692104786999454e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.934477605706398151e-01-7.388487057138085068e-02j)	 (-4.678021402972091236e-01+2.998875235170417319e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.719094621319666505e-01-7.004197096113647103e-02j)	 (-4.798730811602083257e-01+3.104958755533887005e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.521842326869853101e-01-6.620565761001984129e-02j)	 (-4.915165949062331174e-01+3.212787886985644104e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (2.340070492312530948e-01-6.235462603623356109e-02j)	 (-5.027306440033265655e-01+3.322535967146414970e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (2.253929495399131788e-01-6.041864096391731664e-02j)	 (-5.082348074113051117e-01+3.378369680483915838e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (2.090891526466819861e-01-5.656171787770625237e-02j)	 (-5.188978108294277636e-01+3.490795963028444082e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.938198087440058393e-01-5.266649461325222104e-02j)	 (-5.292140142239062373e-01+3.605452780907033028e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.725253395326641348e-01-4.679050747392538012e-02j)	 (-5.441330273642133175e-01+3.781134830727516105e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.657995962585540051e-01-4.479997577078143056e-02j)	 (-5.489706314496978212e-01+3.841038641494493033e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.592570779790138391e-01-4.281294144450867312e-02j)	 (-5.537035736126380003e-01+3.901194235761533124e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.405514101324427667e-01-3.678140572389983209e-02j)	 (-5.674491266546790591e-01+4.084669169752991325e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (1.287324768204349268e-01-3.269785286581561312e-02j)	 (-5.763190563862663485e-01+4.210042383439340230e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (1.173921942321183576e-01-2.856325214995943107e-02j)	 (-5.848848816470553214e-01+4.337253308730504298e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (1.118875234832607257e-01-2.647697752680629180e-02j)	 (-5.890462071562732049e-01+4.401369781321310959e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (9.592430892697763334e-02-2.012665716073085143e-02j)	 (-6.012004073815703231e-01+4.597471059677009642e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (8.569323626335402511e-02-1.581103070408070022e-02j)	 (-6.090371152352889172e-01+4.731160602083281375e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (7.576766878706016339e-02-1.142064430854429491e-02j)	 (-6.165827467459817912e-01+4.867061839405904533e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (7.090777505386866575e-02-9.199346105140324137e-03j)	 (-6.202631889441336810e-01+4.935800578888001611e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (5.669767762189342752e-02-2.425991724334858324e-03j)	 (-6.309593268887064843e-01+5.145086160715141022e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (4.298412409185224659e-02+4.526308622938096660e-03j)	 (-6.411361599109045573e-01+5.359397036205539866e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.851488024055714499e-02+6.884763651621841896e-03j)	 (-6.443953303969538471e-01+5.431641395928198390e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.970961046720356491e-02+1.166798207836629298e-02j)	 (-6.507385079101297709e-01+5.578236156898973563e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (1.681839246850212743e-02+1.900528569138314194e-02j)	 (-6.598139752278519010e-01+5.801693403345113964e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.413688151410469995e-03+2.401130827925747335e-02j)	 (-6.655753568319009439e-01+5.953623106802290454e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (4.265192647655152713e-03+2.654927790870943716e-02j)	 (-6.683640985113767918e-01+6.030324970537469520e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-7.983003584892428561e-03+3.430644277306106604e-02j)	 (-6.763523037839075380e-01+6.263639166944269254e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.995591535077895218e-02+4.228500361320550183e-02j)	 (-6.837755958371503073e-01+6.501463790202151038e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.389228173914589859e-02+4.499586939120839291e-02j)	 (-6.860965394261668848e-01+6.581644754476261294e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.167991351005441936e-02+5.049055500420993048e-02j)	 (-6.906068708888533081e-01+6.743900286759154650e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.317494150374739936e-02+5.893458639302413815e-02j)	 (-6.968295511712842005e-01+6.990350635511622945e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.071622372518699851e-02+6.469238284040901288e-02j)	 (-7.006670633182219277e-01+7.157340610586101493e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-5.445277024720546200e-02+6.761067109315874180e-02j)	 (-7.024731883602046700e-01+7.241650094001709226e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-6.553167629790862536e-02+7.653509722582813035e-02j)	 (-7.074968372623782198e-01+7.496849763461009841e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-7.641576156700036204e-02+8.570798130442730534e-02j)	 (-7.118983882564838828e-01+7.756155139733369452e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-8.000655739301454350e-02+8.882330696714529905e-02j)	 (-7.132012193534993383e-01+7.843271986987417899e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-9.065155208694625211e-02+9.833423583913974975e-02j)	 (-7.167189072676900530e-01+8.107617246084151130e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.011246733149145927e-01+1.081058837492770985e-01j)	 (-7.195423434082637293e-01+8.375590646524063709e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.045793778791630491e-01+1.114240194200251111e-01j)	 (-7.203385119172820428e-01+8.465553389148263719e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.148254062701215550e-01+1.215452943601135205e-01j)	 (-7.222464945685846960e-01+8.737981873142292022e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.249000278865927127e-01+1.319344985529620207e-01j)	 (-7.234638603148776381e-01+9.013522161377705011e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.282209200077264466e-01+1.354550652748855444e-01j)	 (-7.237014641897004941e-01+9.106098028213426288e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.380759605875795937e-01+1.462045579054330746e-01j)	 (-7.239475758453268739e-01+9.385241323393398449e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.477658958466735450e-01+1.572240993737128723e-01j)	 (-7.234158570921743747e-01+9.667030956435179734e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.509577826168532200e-01+1.609583614009789942e-01j)	 (-7.230712035589348385e-01+9.761519228686912353e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.635355301371390624e-01+1.761993641431226221e-01j)	 (-7.208695088481096303e-01+1.014171959062890815e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.697143189976677013e-01+1.840108403791998470e-01j)	 (-7.192452714083936716e-01+1.033278343105788366e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.727761931929526207e-01+1.879557750439488917e-01j)	 (-7.182957979189336095e-01+1.042864332141506978e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.848064556710563022e-01+2.040621093177340251e-01j)	 (-7.136441371125545885e-01+1.081384605288997047e+00j)
