Frequency [Hz]	d axis	q axis
 (1.000000000000000000e+00+0.000000000000000000e+00j)	 (4.104264420705683847e+01-1.174466861822541972e+02j)	 (-8.512028621696833497e+00+1.357815348139515095e+02j)
 (1.500000000000000000e+00+0.000000000000000000e+00j)	 (4.880562765232034650e+01-1.239173737344025028e+02j)	 (-1.273837654081147797e+01+1.490633019310182590e+02j)
 (2.000000000000000000e+00+0.000000000000000000e+00j)	 (5.217187288208256746e+01-1.313340145872495270e+02j)	 (-1.353492763341115435e+01+1.609088682214030541e+02j)
 (2.500000000000000000e+00+0.000000000000000000e+00j)	 (5.205925020159644845e+01-1.374190941959908798e+02j)	 (-1.232430705170460961e+01+1.702867651257535044e+02j)
 (3.000000000000000000e+00+0.000000000000000000e+00j)	 (4.822724235391693526e+01-1.416305985936303955e+02j)	 (-1.017674575929163439e+01+1.777818582448377356e+02j)
 (3.500000000000000000e+00+0.000000000000000000e+00j)	 (4.306217645400527516e+01-1.445160450250284327e+02j)	 (-7.889062476353691622e+00+1.839610164840597406e+02j)
 (4.000000000000000000e+00+0.000000000000000000e+00j)	 (3.877276784021378120e+01-1.441668222688715275e+02j)	 (-7.339082687386735415e+00+1.882253093515952571e+02j)
 (4.500000000000000000e+00+0.000000000000000000e+00j)	 (3.304156828086544095e+01-1.421533159245146862e+02j)	 (-6.943292968833747025e+00+1.924708352548203720e+02j)
 (5.000000000000000000e+00+0.000000000000000000e+00j)	 (2.868917246405517574e+01-1.383721132880091886e+02j)	 (-6.969695313347691545e+00+1.964183845239019490e+02j)
 (5.500000000000000000e+00+0.000000000000000000e+00j)	 (2.493077132189921130e+01-1.337426591206864259e+02j)	 (-7.612107507947370344e+00+2.003477054623618017e+02j)
 (6.000000000000000000e+00+0.000000000000000000e+00j)	 (2.201641332862620359e+01-1.284772363569277616e+02j)	 (-8.617262311219915816e+00+2.043519827953673769e+02j)
 (6.500000000000000000e+00+0.000000000000000000e+00j)	 (1.987762804554221319e+01-1.228665579637248157e+02j)	 (-9.880970144783638887e+00+2.085020571750659997e+02j)
 (7.000000000000000000e+00+0.000000000000000000e+00j)	 (1.840282078854954761e+01-1.171240654157042940e+02j)	 (-1.134708452102585419e+01+2.127962776624094374e+02j)
 (7.500000000000000000e+00+0.000000000000000000e+00j)	 (1.747178688637550081e+01-1.113841445484214034e+02j)	 (-1.296757528431312778e+01+2.172504463559203032e+02j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)	 (1.697298847085723494e+01-1.057189158901876027e+02j)	 (-1.468414420030388001e+01+2.218945132825643896e+02j)
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (1.680225133781468116e+01-1.001707299704765006e+02j)	 (-1.646326659632888578e+01+2.266968180537696469e+02j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (1.687964272084689199e+01-9.475699572607834398e+01j)	 (-1.830072425567986016e+01+2.316625319765233826e+02j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (1.713937952047742286e+01-8.947993356497428863e+01j)	 (-2.018142019606298021e+01+2.367769002881204017e+02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (1.752965661265402630e+01-8.433165478507036994e+01j)	 (-2.208513384223239129e+01+2.420447447863366790e+02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (1.800725636970069843e+01-7.929684633811856997e+01j)	 (-2.397823151311983381e+01+2.474788499973401201e+02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (1.854076223019314185e+01-7.436438826227903576e+01j)	 (-2.588296279264221056e+01+2.530482808184740122e+02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (1.910648600966219490e+01-6.951938076478147366e+01j)	 (-2.780271745210870549e+01+2.587596126978081088e+02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (1.968562214680301281e+01-6.474281946575219138e+01j)	 (-2.970271705920094263e+01+2.646364852054683183e+02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (2.026202881467777672e+01-6.002125909355716260e+01j)	 (-3.158270924413196923e+01+2.706460705989285316e+02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.082491027114875948e+01-5.534060482720774843e+01j)	 (-3.346154295996971229e+01+2.768068218012026591e+02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.136671109074386266e+01-5.068675986380357301e+01j)	 (-3.534284862115082149e+01+2.831013978080138713e+02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (2.188065430117287846e+01-4.604683962643405692e+01j)	 (-3.721448262339343671e+01+2.895450478152571350e+02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.236078517885850658e+01-4.140815127094527526e+01j)	 (-3.904084741133144831e+01+2.961525457249877604e+02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.280411127925482617e+01-3.676022270492003940e+01j)	 (-4.086301898431067059e+01+3.029020498822252421e+02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (2.320848892771686067e+01-3.209215708968595493e+01j)	 (-4.269124041897816824e+01+3.098111574557829044e+02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (2.357159074791301734e+01-2.739271777498903759e+01j)	 (-4.448369885659086975e+01+3.169042782482885627e+02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (2.389212472746366700e+01-2.265259664145332152e+01j)	 (-4.624788030270617867e+01+3.241491011297954969e+02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (2.416964064646916910e+01-1.786217648215162157e+01j)	 (-4.800667404057476517e+01+3.315808355955938964e+02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (2.440395759168068679e+01-1.301174386033021690e+01j)	 (-4.977184774068020801e+01+3.391813049376216327e+02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.459506039946609945e+01-8.092221049337181782e+00j)	 (-5.152835146597875848e+01+3.469755092428598005e+02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.474320706031269523e+01-3.094847787336871825e+00j)	 (-5.323193579285311472e+01+3.549748763122331638e+02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (2.484929004606048508e+01+1.989461347903776600e+00j)	 (-5.493715088045077266e+01+3.631706614413675993e+02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (2.491409932343027123e+01+7.169852251137298182e+00j)	 (-5.665581389192896467e+01+3.715948480520718249e+02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (2.493851746558273774e+01+1.245499342772603590e+01j)	 (-5.833907114669306537e+01+3.802704630997453137e+02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (2.492403143204341021e+01+1.785397584709031804e+01j)	 (-6.000067547464183804e+01+3.891660676251840414e+02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (2.487200107870473431e+01+2.337611323498607874e+01j)	 (-6.166472284892354594e+01+3.983385743196746489e+02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (2.478372872532473536e+01+2.903040089144987590e+01j)	 (-6.335464592889914570e+01+4.077757143566591935e+02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (2.466094843136468029e+01+3.482623950793434631e+01j)	 (-6.505095189181643889e+01+4.175155354335827269e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (2.450617707342843943e+01+4.077353028030258031e+01j)	 (-6.670331516973051578e+01+4.275658655986891858e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (2.432109595983201800e+01+4.688224186650882785e+01j)	 (-6.838112156852815815e+01+4.379428523967328601e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.410726153473799727e+01+5.316226900764582552e+01j)	 (-7.009705869771649134e+01+4.487037440447376184e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.386800875260390598e+01+5.962378868979664759e+01j)	 (-7.180095584845749102e+01+4.598766734607322633e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.360604002845094129e+01+6.627836278111405477e+01j)	 (-7.351814428894419962e+01+4.714406217487253912e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.332368611940012215e+01+7.313707997492514323e+01j)	 (-7.527499742062556720e+01+4.834907860091423117e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.302460345321183866e+01+8.020969308735335801e+01j)	 (-7.711482960482049975e+01+4.960418633614373789e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.271203931007367771e+01+8.750797120375268889e+01j)	 (-7.901756634078547847e+01+5.091625852749454566e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.239109476703283619e+01+9.504600706171065383e+01j)	 (-8.093804685575787516e+01+5.228742261646943916e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.206521592006723509e+01+1.028346585404437121e+02j)	 (-8.296812377857058607e+01+5.372514774658752685e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.173747781228498610e+01+1.108845294535314281e+02j)	 (-8.512703771969397337e+01+5.524120614861383274e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.141556521802780466e+01+1.192087618253666506e+02j)	 (-8.737964700625927605e+01+5.684276175389342143e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.110531125073291037e+01+1.278215090956203852e+02j)	 (-8.978270439169715189e+01+5.853323067302870868e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.081155825959141836e+01+1.367339702152643213e+02j)	 (-9.237940704437328066e+01+6.033210160542377025e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.054390171720853075e+01+1.459538204542726021e+02j)	 (-9.525546352038423947e+01+6.225119550425912394e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.030923912561388178e+01+1.554926362972509821e+02j)	 (-9.841547379203171886e+01+6.430875825932238286e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.011880423075392343e+01+1.653661394684908430e+02j)	 (-1.018615550026056127e+02+6.651828469096266190e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (1.998144635342447373e+01+1.755786773496018043e+02j)	 (-1.057464163930105343e+02+6.890655125425469123e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (1.990457810062808619e+01+1.861334762793021866e+02j)	 (-1.101395408666073621e+02+7.150722152023728313e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (1.990470661230770588e+01+1.970379711905573004e+02j)	 (-1.150895303797015572e+02+7.435224156437237752e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (1.999581247719184418e+01+2.082969558639353522e+02j)	 (-1.207780197110445783e+02+7.747491165065428049e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.018810844457339115e+01+2.199067218193686699e+02j)	 (-1.273697572019749060e+02+8.093675399371868480e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.050024688894895064e+01+2.318546408602157385e+02j)	 (-1.351214208998316053e+02+8.480086696741615242e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.094488509805936260e+01+2.441333078003338528e+02j)	 (-1.442471819265282988e+02+8.914855258873969888e+02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (2.154261453513072055e+01+2.567371847146808364e+02j)	 (-1.550683496884810495e+02+9.407326079587827508e+02j)
