Frequency [Hz]	0.0+det[I + L(s)]
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.692211084869900350e-01+3.637828559097648906e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.490726837896582335e-01+3.736561734373619048e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.301006112412920412e-01+3.837068472504891470e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.209388827805360167e-01+3.888175507414850518e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.033883098556405367e-01+3.990583866850005434e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.866402403012555222e-01+4.094604033155123668e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.627498602715704457e-01+4.252668547416083022e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.550680394077817326e-01+4.306255047945461434e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.475613663622398652e-01+4.359790827344535713e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.258174640376437003e-01+4.521655604975803877e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.118212623252543447e-01+4.631095882501312655e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.982615247286350191e-01+4.741002970383189630e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.916426359575106431e-01+4.795920989381767807e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.722131995798444448e-01+4.962283492330218371e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.595771618131261005e-01+5.074255969974126312e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.472478753883710412e-01+5.186844509471943976e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.411733036970999722e-01+5.243315498648672968e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.232548918920916114e-01+5.413288548312334969e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.057444712590031699e-01+5.584406003895560078e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.000039087818137107e-01+5.641371430265009757e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.886312446075060545e-01+5.756042857720219397e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.718080802431243059e-01+5.928262664076857646e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.607235441261898101e-01+6.043690923479484445e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.552185726284119105e-01+6.101460316022698782e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.388429102255087144e-01+6.275142510316527034e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.226277596388059332e-01+6.449100593585019858e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.172744824691199561e-01+6.507037554126267054e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.065456401477384629e-01+6.623415110796456728e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.905542810416896715e-01+6.797579627262311242e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.798996151906684660e-01+6.914056383268833983e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.745851056866234152e-01+6.972421939711815897e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.586128757075486173e-01+7.147108494169253090e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.425934417136475452e-01+7.322002399054209354e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.372566110265465156e-01+7.380133465589121533e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.211421886529724518e-01+7.555055528304391865e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.049198801363882411e-01+7.730096502978071049e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (9.946990908623300209e-02+7.788333618202525344e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (8.302241413341364396e-02+7.963526090639305721e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (6.634961546710237135e-02+8.138960667722456854e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (6.074785853889513865e-02+8.197579859321370011e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (4.374476734878204875e-02+8.373275799909980499e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (2.647973648035084268e-02+8.549575798519467584e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (2.065288340179297077e-02+8.608519208006775170e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-3.060945353847648476e-03+8.845017254078224589e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.516603041083032337e-02+8.963618851307854074e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.127213750079507207e-02+9.023117689453237222e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-4.621098540064547122e-02+9.262963087607604118e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-5.897944675537863946e-02+9.383902434233624135e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-7.195952560926124897e-02+9.505434950843719699e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-9.855905683688725993e-02+9.751270238532925294e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.053501140222891652e-01+9.813584564196141669e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.260954819673844873e-01+1.000161300331144254e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.474093016253184840e-01+1.019231642102805591e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.546368900583347250e-01+1.025676178055948906e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.917623996919673446e-01+1.058467445187411426e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.994015047672201280e-01+1.065163221328123910e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.226873157029486683e-01+1.085549742798369577e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.465988072368533734e-01+1.106401018100237499e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.547219438783405732e-01+1.113463752417325869e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.963547305921025443e-01+1.149788795971786515e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.049091136100312571e-01+1.157233342936102582e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.309500235976917670e-01+1.180109010764010202e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.576215427767225341e-01+1.203675347470423596e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.757596242478832282e-01+1.219795738289894960e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.128426334140415932e-01+1.253183546849651941e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.222714234046506254e-01+1.261772655150620981e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.606605737784821852e-01+1.297129281190751549e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.802278528505545818e-01+1.315452722592235224e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.100439284862562372e-01+1.343780217253556453e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.403606072678444061e-01+1.373191852696901805e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.505488248451350097e-01+1.383251083608252108e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.023252460219949977e-01+1.435435714979899968e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.128239247615597796e-01+1.446270942757705846e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.551672815093497748e-01+1.491032265792995748e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.765554146960861548e-01+1.514267807428813839e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.088581022234183848e-01+1.550236714188762077e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.414041755078729645e-01+1.587574358096636606e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.740677310603990557e-01+1.626344656227591390e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.068230276201139306e-01+1.666556970151475303e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.286840746068155905e-01+1.694173012707036241e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.723836896530894336e-01+1.751411154957096761e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.832627345460093427e-01+1.766155925641014868e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.374684621716988797e-01+1.842405444687854166e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.482501604889458369e-01+1.858166317603768380e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.001603971117949632e+00+1.939610090021130828e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.012122249160161802e+00+1.956437265675876169e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.064071031236234033e+00+2.043146409227131421e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.074306381858935788e+00+2.061005595053479134e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.114473694391851843e+00+2.134239540623500631e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.134091840688505437e+00+2.171895842829119960e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.172401337883772765e+00+2.249277409344493606e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.191023784279970021e+00+2.288985717762093586e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.227046232619777300e+00+2.370395251336974152e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.244410857618190480e+00+2.412100198006299934e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.277736122674955954e+00+2.497436207909913719e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.293691721262258065e+00+2.541047355994578538e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.323992632788759005e+00+2.630106471394363599e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.338297146652723368e+00+2.675529057039272907e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.365215281661044777e+00+2.768085091630267502e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.377767603678801578e+00+2.815188549429579634e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.406385654686789222e+00+2.935237405826474077e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.411613553572394819e+00+2.959624447867059249e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.435185158747632750e+00+3.083313971287233723e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.439398368871804834e+00+3.108388232964071740e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.457658285876427984e+00+3.235321927312647006e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.460736666058581879e+00+3.261003119132548367e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.473408298948194028e+00+3.390750326015974814e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.475367395285646088e+00+3.416949340512595246e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.482239056433458213e+00+3.549067473219294389e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.483600692075450089e+00+3.602376405340738330e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.483889290618293222e+00+3.709704428635197893e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.481971838513788109e+00+3.790729452351211393e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.478230194550981924e+00+3.872111261307146446e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.470363237581700622e+00+3.981084111439659345e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.465172314719913382e+00+4.035721390058272462e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.448612331792092922e+00+4.172574581279119954e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.444707892447110398e+00+4.199973110464726211e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.421948732806174620e+00+4.336943949965753831e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.416782353561312657e+00+4.364311152693895579e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.387913655892384357e+00+4.500945613042984128e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.374937133530704791e+00+4.555436700756248847e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.346593721765270590e+00+4.664061851985819018e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.323262852754710783e+00+4.745137214449839824e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.298181542447817804e+00+4.825809789981763132e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.252551177153810480e+00+4.959209403913557246e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.242856031581498266e+00+4.985699785200164769e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.191616282734239585e+00+5.117213438610259679e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.169847879950165037e+00+5.169322101876359987e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.124184616931462655e+00+5.272600842083220662e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.088121752674407583e+00+5.349180942746338374e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.050549009286904090e+00+5.424959915203084293e+00j)
