f	lambda_1	lambda_2
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (6.724724040449384099e-02-1.174051845347833245e-01j)	 (-2.114219701323187262e-01-3.626548166824161007e-02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (5.615282410342709030e-02-1.104681079583809955e-01j)	 (-2.047478270055702876e-01-4.756392509843151289e-02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (4.579434367901499825e-02-1.015229589381116126e-01j)	 (-1.995942988314587940e-01-6.101874906943106219e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (3.699881914398581162e-02-9.058777311559160217e-02j)	 (-1.966901036884944609e-01-7.659255307903455046e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (3.068786890066846351e-02-7.818490614597783939e-02j)	 (-1.969515864446508280e-01-9.368413075420467528e-02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (2.738389342347041788e-02-6.547817887579568397e-02j)	 (-2.008957904985879672e-01-1.109460980489293536e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (2.673482541851238126e-02-5.371608388036296783e-02j)	 (-2.080352281117343050e-01-1.270878061049954266e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.784566577559821621e-02-4.351840450249253728e-02j)	 (-2.174931768977012847e-01-1.414845898901168908e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.992329532530747793e-02-3.494932697076606753e-02j)	 (-2.283865729650444432e-01-1.540567317030076544e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (3.244785589807808179e-02-2.780744844241731656e-02j)	 (-2.401784327509238759e-01-1.649319578423665833e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (3.512089612584984311e-02-2.184773890655380968e-02j)	 (-2.525360390403515454e-01-1.742357860877192521e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (3.776866217392302327e-02-1.685810027463019445e-02j)	 (-2.652169480840049776e-01-1.822851445996480635e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (4.029295752354866700e-02-1.266055503770208146e-02j)	 (-2.781222483445007221e-01-1.892593927279783983e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (4.264664121972328026e-02-9.111830803244291843e-03j)	 (-2.911838243175794427e-01-1.951774420250100839e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (4.480835832601912094e-02-6.095060964141016391e-03j)	 (-3.042809058342821893e-01-2.002047416978942063e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (4.676131676340503085e-02-3.521889823126199415e-03j)	 (-3.174442810473462884e-01-2.044573443988917383e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (4.850640649185505859e-02-1.324721196472679330e-03j)	 (-3.305992894021205775e-01-2.080336761416216318e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (5.004251476332524651e-02+5.587387102103658076e-04j)	 (-3.437441495008430326e-01-2.109573383265878344e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (5.137578327773306697e-02+2.185070369139452406e-03j)	 (-3.568561106351301748e-01-2.132058847288604564e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (5.251246429521236325e-02+3.590199000904896465e-03j)	 (-3.699198177579017810e-01-2.149385739611226476e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (5.345462729808676816e-02+4.803541380424887486e-03j)	 (-3.829515254673103719e-01-2.161998254536220687e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (5.421206527554776888e-02+5.856313049948713712e-03j)	 (-3.959394081838488177e-01-2.169229770688250736e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (5.479357422892916496e-02+6.779982039924463411e-03j)	 (-4.088326179457474896e-01-2.172118911904357408e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (5.520199900354964828e-02+7.590261226156982954e-03j)	 (-4.216983830066936556e-01-2.171054979237932447e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.545042003526740038e-02+8.299987949469372905e-03j)	 (-4.344955119727605397e-01-2.166566537004394610e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.554043754645242303e-02+8.926485030548825250e-03j)	 (-4.472369172573176788e-01-2.158552248427115516e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.547736588603111030e-02+9.493999044821732625e-03j)	 (-4.599085489321485531e-01-2.146704725842500661e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.526833562961855351e-02+1.000812419847964957e-02j)	 (-4.725281915182921733e-01-2.132157830972074564e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.491368515960634578e-02+1.047217412836103784e-02j)	 (-4.851189775700192608e-01-2.115074540771222089e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.442072985433857313e-02+1.090036396949553218e-02j)	 (-4.976736501458820516e-01-2.094835488527702627e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.379412592124381554e-02+1.130953613873618771e-02j)	 (-5.101694092140525161e-01-2.072320021051478056e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.303361775334523853e-02+1.169992924850993266e-02j)	 (-5.226754769806097878e-01-2.047664454160206537e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.215154375336171488e-02+1.207293819106532162e-02j)	 (-5.351715725770065379e-01-2.021227138506741516e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.114488454563188846e-02+1.243617792661943361e-02j)	 (-5.476757266702741989e-01-1.992873910718908625e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.001424891455902300e-02+1.280926234692883817e-02j)	 (-5.601858217165703868e-01-1.962432559698985279e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (4.876492122003938529e-02+1.318852931111813565e-02j)	 (-5.727365433519474580e-01-1.930688717705549284e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.739394632610301195e-02+1.356952667008456265e-02j)	 (-5.853535868524619712e-01-1.897682790610614734e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.590597694122366956e-02+1.396461885355857260e-02j)	 (-5.980451229133810775e-01-1.862954978343828727e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.430258016356573847e-02+1.438723664575844788e-02j)	 (-6.108134243364000682e-01-1.827242882841504934e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.258004458736389108e-02+1.483248189450485366e-02j)	 (-6.237272123855056583e-01-1.790568542781542372e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.075056503394727803e-02+1.529821090236282294e-02j)	 (-6.367887967769616520e-01-1.753116157856317858e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.880727855860656439e-02+1.578995725326268890e-02j)	 (-6.500279074419751391e-01-1.714796744556908448e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.674763249061419046e-02+1.632888294485915909e-02j)	 (-6.634698742182405518e-01-1.675587600629395990e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.457528152523704074e-02+1.690676006315616764e-02j)	 (-6.771624308572111728e-01-1.635976069006089550e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.228415067364340252e-02+1.751630583535048954e-02j)	 (-6.911402326309392663e-01-1.595952115120897741e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.987727845271268695e-02+1.817199766304674127e-02j)	 (-7.054467293929602700e-01-1.555193654282677473e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.735429603546579713e-02+1.888685671415482950e-02j)	 (-7.201192634341132548e-01-1.514300903233267437e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.470790509531675672e-02+1.965434259125662872e-02j)	 (-7.352397327948290151e-01-1.473276960820951720e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.195014476627584268e-02+2.047089943336981299e-02j)	 (-7.508451360549170950e-01-1.432097907902735723e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.907078330592667723e-02+2.134294583830875086e-02j)	 (-7.670016979552138903e-01-1.390763661156902697e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.606550016211183776e-02+2.229528770772978147e-02j)	 (-7.837980984627025416e-01-1.349367944093834426e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.293565664766677115e-02+2.331709860483358043e-02j)	 (-8.013151746675557519e-01-1.308163362555724296e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (9.671567234309341732e-03+2.440085398221091342e-02j)	 (-8.196294615666475103e-01-1.267160822135168230e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.275363470335939414e-03+2.556450936698991677e-02j)	 (-8.388708444905992323e-01-1.226104108156316347e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.745254071353609576e-03+2.682203617818718078e-02j)	 (-8.591627946431222851e-01-1.185462536844713449e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-9.358174491761080127e-04+2.817151502293128995e-02j)	 (-8.806633298155578382e-01-1.145333663648419459e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.730060561381931733e-03+2.959763994216380728e-02j)	 (-9.035026946610369425e-01-1.105285566681577236e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.280647115641873543e-02+3.277709355822058801e-02j)	 (-9.540993694636235034e-01-1.026565137145423190e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.706931726293483761e-02+3.451556252055897056e-02j)	 (-9.823372668326001422e-01-9.877436361158334344e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.150558765442695669e-02+3.638511222154848512e-02j)	 (-1.012960845286027256e+00-9.497550289485086339e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.609888398610726162e-02+3.837602197745110244e-02j)	 (-1.046336369374675224e+00-9.119474383142628371e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.584831823467919676e-02+4.274816046946754156e-02j)	 (-1.123299507076752857e+00-8.390141246573112888e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.097428541021068404e-02+4.517599929537794573e-02j)	 (-1.168332816152972242e+00-8.025119281355717893e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.631910510635552092e-02+4.775347208579463348e-02j)	 (-1.218713594491117602e+00-7.677406029080791061e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.760094834577023093e-02+5.336657905038545702e-02j)	 (-1.340321425883787887e+00-6.975698587572545795e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.355497288925149313e-02+5.644851265374126875e-02j)	 (-1.415027455874467321e+00-6.623264987934399106e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.613982692748819114e-02+6.317088386253573440e-02j)	 (-1.604983746167444325e+00-5.893071997402719864e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.278944168490462441e-02+6.681433381305440511e-02j)	 (-1.728366174335047800e+00-5.505051648998808556e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.969470327408837762e-02+7.066104009432719324e-02j)	 (-1.879268246264044206e+00-5.093246694269260716e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.683800477428633480e-02+7.473856317838570296e-02j)	 (-2.068496152086756190e+00-4.624819999854264813e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.042574027683520754e-01+7.903736636352100275e-02j)	 (-2.312162027537092435e+00-4.108270083279453450e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.199000487951843996e-01+8.823110792565264093e-02j)	 (-3.093696150391872735e+00-2.596188168358428902e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.281343649873898927e-01+9.314612494656626662e-02j)	 (-3.779614179764790638e+00-1.366204136160300946e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.454691964739258658e-01+1.035359609849333395e-01j)	 (-7.217330081482260518e+00+4.576284289459722765e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.545282768492931558e-01+1.089976785626082245e-01j)	 (-1.410726459424048329e+01+1.653167384380874738e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.347480549527478466e+01-3.116168933833714516e-01j)	 (-1.735169674928949135e-01+1.203287060654367746e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.294962765247695380e+00-1.531429690267449295e-01j)	 (-1.935161790045541730e-01+1.320643132694873101e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.151668746047196823e+00-1.332686344097537001e-01j)	 (-2.038576196836862642e-01+1.380244184249658224e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.468286564806541517e+00-1.219568795041175852e-01j)	 (-2.143683329092435086e-01+1.439631446060998798e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.014989026865019017e+00-1.142086426014769229e-01j)	 (-2.250147119370086990e-01+1.499077691693455061e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.452815240012089282e+00-1.046596732292462834e-01j)	 (-2.466389063856369857e-01+1.616159008041866962e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.120436066833178756e+00-9.874997807807602002e-02j)	 (-2.684020249163386329e-01+1.729665381710333849e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.001298815891962013e+00-9.643882687151979216e-02j)	 (-2.792009250985819646e-01+1.784797135546694058e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (8.203885835669717519e-01-9.237901143741795995e-02j)	 (-3.005396408081773552e-01+1.891771724893227535e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (6.902558960481937067e-01-8.856200814473021155e-02j)	 (-3.212819018329007292e-01+1.995175178233657420e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (6.381519247229634484e-01-8.670963471242726373e-02j)	 (-3.313788880376166701e-01+2.045693075593548738e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (5.926198264964739337e-01-8.492129959038045850e-02j)	 (-3.412560478783590034e-01+2.095286365239640292e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (5.169247946862866039e-01-8.128570209439552052e-02j)	 (-3.603140041523556492e-01+2.193194562933681313e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (4.564127951504677316e-01-7.769444847046580449e-02j)	 (-3.785349621139897369e-01+2.289461706170826394e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.069957102170049246e-01-7.401925508146091348e-02j)	 (-3.958430498085605542e-01+2.385644404496903292e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.658312646604211515e-01-7.044353891590934835e-02j)	 (-4.122580625839419310e-01+2.481157982159332698e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.476598018756742459e-01-6.859304702140218979e-02j)	 (-4.201742400123564813e-01+2.529658272849370504e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.308732212870185152e-01-6.676937942134270054e-02j)	 (-4.278722127423629784e-01+2.578183639575636343e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.008037523397039670e-01-6.313799523373953004e-02j)	 (-4.426416480530575015e-01+2.675769501980249099e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.744204794961163651e-01-5.953554392724620670e-02j)	 (-4.568150711149417398e-01+2.774743384122152490e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.511520582960253267e-01-5.594119988816446259e-02j)	 (-4.702176460770615130e-01+2.874937305182328484e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.302740146930776777e-01-5.237967578393601387e-02j)	 (-4.830791503369510353e-01+2.976560900123543796e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.206160988661467481e-01-5.058475212077680194e-02j)	 (-4.892883579453992660e-01+3.028263888243279411e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.025895961647307120e-01-4.701956610676633064e-02j)	 (-5.013520255060991415e-01+3.132619437908199522e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.860703932981478959e-01-4.343804084144529953e-02j)	 (-5.129145238142602814e-01+3.239013897921448892e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.708112436575762727e-01-3.985057406475542296e-02j)	 (-5.240229673466928473e-01+3.347261581820674126e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.566240100153159509e-01-3.624042908863159274e-02j)	 (-5.346838832088378624e-01+3.457507126619046578e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.498591890381790193e-01-3.442301853197211881e-02j)	 (-5.399084845607599048e-01+3.513639241015216186e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.369656265717154042e-01-3.078502765466083202e-02j)	 (-5.500077203698523487e-01+3.626663500153539665e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.247837728464637197e-01-2.710340525725116190e-02j)	 (-5.597583700930985895e-01+3.741966691923793720e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.076181095102230201e-01-2.151951092118702114e-02j)	 (-5.738380432143601606e-01+3.918727157297221542e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.021518363347528741e-01-1.962702121503710762e-02j)	 (-5.783983840876083526e-01+3.979009251420243531e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (9.681010706936887811e-02-1.772969409986599465e-02j)	 (-5.828567208922643683e-01+4.039543233188118143e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (8.141338352868053574e-02-1.195344279490652417e-02j)	 (-5.957919192183727120e-01+4.224159888413394626e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.159556382262127761e-02-8.029502715749939346e-03j)	 (-6.041355660881048140e-01+4.350346904818064298e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (6.210213815751441935e-02-4.043169459062537219e-03j)	 (-6.121861783833107973e-01+4.478359377493371096e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (5.746675719628313583e-02-2.025669515493030981e-03j)	 (-6.160944622974728890e-01+4.542863550482240109e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (4.393695607905001577e-02+4.131720378803105387e-03j)	 (-6.275094793860449549e-01+4.740179132161455033e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.519895359336251695e-02+8.328194028842647589e-03j)	 (-6.348689664156592638e-01+4.874708770151476855e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (2.666533404934662288e-02+1.260528587547847523e-02j)	 (-6.419482004124381636e-01+5.011436298685849611e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (2.246821612592488082e-02+1.477359390001975470e-02j)	 (-6.454002341826854394e-01+5.080590250162931865e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (1.012917703287952165e-02+2.140194439645087821e-02j)	 (-6.554292636969889507e-01+5.291132254725477990e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.871193390298481196e-03+2.822368222939709848e-02j)	 (-6.649641038926629166e-01+5.506710170963337037e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.803185029834123654e-03+3.054385230687796382e-02j)	 (-6.680151138952543644e-01+5.579367228793459255e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.357616342810502585e-02+3.525076991689718442e-02j)	 (-6.739486010480413292e-01+5.726797425821613663e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.501677792158540914e-02+4.249113588889255611e-02j)	 (-6.824298676162136035e-01+5.951521371276500272e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-3.251383551707331954e-02+4.743634888380339476e-02j)	 (-6.878063949731355597e-01+6.104295430496844421e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-3.622469327939650818e-02+4.994702490268421169e-02j)	 (-6.904063780166643793e-01+6.181423619662500535e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-4.722093384854789133e-02+5.762777399175891824e-02j)	 (-6.978398662206284353e-01+6.416011394744036700e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.802539003263304518e-02+6.554111797995312849e-02j)	 (-7.047266567442748153e-01+6.655102075672896245e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-6.159112855616410975e-02+6.823237255547548452e-02j)	 (-7.068721258257865125e-01+6.735694533551012109e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.865557099723229584e-02+7.369027274817729900e-02j)	 (-7.110374576695925875e-01+6.898797861439383006e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.912389246863205106e-02+8.208957374098208026e-02j)	 (-7.167554676729691598e-01+7.146493468173242825e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-8.601141859272731782e-02+8.782017389309348943e-02j)	 (-7.202637113865931751e-01+7.314319322053017824e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-8.943035645097952013e-02+9.072568466699276746e-02j)	 (-7.219069874873580428e-01+7.399048783008370656e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-9.959192914819953169e-02+9.961925013541528262e-02j)	 (-7.264520702012200459e-01+7.655483790886490336e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.096042038198891122e-01+1.087679396452767844e-01j)	 (-7.303863422175188580e-01+7.916022342411840329e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.129153974330745491e-01+1.118768578848735595e-01j)	 (-7.315354760559915626e-01+8.003538641307601509e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.227452192714613144e-01+1.213710693729767587e-01j)	 (-7.345990433852158663e-01+8.269091226140077300e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.324411112722883033e-01+1.311317460974630866e-01j)	 (-7.369773087854111226e-01+8.538255536207676188e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.356448334969846403e-01+1.344479695603307268e-01j)	 (-7.376275471123240335e-01+8.628606077607872127e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.451575609402485645e-01+1.445643235315622610e-01j)	 (-7.391010469622871781e-01+8.902196616269372198e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.545277216902699591e-01+1.549531563988929550e-01j)	 (-7.398915816850601956e-01+9.178878079408812063e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.576198608426596093e-01+1.584739942455266060e-01j)	 (-7.399880243792967827e-01+9.271830539625811607e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.668065500967615966e-01+1.692280892134663817e-01j)	 (-7.398158052000144425e-01+9.552071592259557820e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.758523883056545278e-01+1.802549086677206480e-01j)	 (-7.388705968217839093e-01+9.834932729241255833e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.788344064838111591e-01+1.839922736632191580e-01j)	 (-7.383893259875938808e-01+9.929772733524749873e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.905954889578149736e-01+1.992483228926827110e-01j)	 (-7.356470349974698619e-01+1.031133573707375684e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.963795101942457655e-01+2.070697823079458433e-01j)	 (-7.337557866184380995e-01+1.050304962698061839e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.992472136770177538e-01+2.110190867245318735e-01j)	 (-7.326729130681303159e-01+1.059922633637055522e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.105169028078314186e-01+2.271472391244294675e-01j)	 (-7.274935143322227571e-01+1.098567381185255210e+00j)
