f	lambda_1	lambda_2
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.755696400562328091e-02+1.411661432112960857e-02j)	 (-6.170860929624130131e-01-8.058688604494540497e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.573938059338410300e-02+1.493964170675254888e-02j)	 (-6.284999965372980446e-01-7.690061020558891514e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.377456167697164308e-02+1.579187852037820805e-02j)	 (-6.402040139067396440e-01-7.318366257361307026e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.165976782794939104e-02+1.669563547684706911e-02j)	 (-6.522137339148869062e-01-6.944457791845830286e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (9.394655580714460913e-03+1.764552894350020218e-02j)	 (-6.646130072436624570e-01-6.571242351910024093e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (6.970438973881987882e-03+1.863845928576361027e-02j)	 (-6.774695683461234852e-01-6.197563799301950005e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.388051046432209223e-03+1.969143024742261994e-02j)	 (-6.908405333483258470e-01-5.823022996719832978e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.644427824194232349e-03+2.081908592456403750e-02j)	 (-7.047875188272971769e-01-5.452095718541965369e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.276739943800515864e-03+2.202315272554968006e-02j)	 (-7.194223299896455037e-01-5.083156423258813200e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.345476077106341303e-03+2.329436211237589927e-02j)	 (-7.348708595785766740e-01-4.720887619591174894e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.106314891132434419e-02+2.613369024960573994e-02j)	 (-7.686074852454194417e-01-4.003469333952302395e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.470153428905131981e-02+2.769760131545988963e-02j)	 (-7.872530080190914825e-01-3.653066279962495500e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.855350338664633544e-02+2.939119895605908639e-02j)	 (-8.073033280311426862e-01-3.309961229904340857e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.260825446534407701e-02+3.121232339630740371e-02j)	 (-8.290222169706054078e-01-2.973784220446125739e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.143172515201900913e-02+3.528055503030456258e-02j)	 (-8.786811875182819476e-01-2.328200331244512089e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.618749085821538342e-02+3.758933381334823853e-02j)	 (-9.074968268336088828e-01-2.019653097007594739e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.122961430197628202e-02+4.007769224316591605e-02j)	 (-9.396069842640446534e-01-1.726033444645239459e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.214221319512159225e-02+4.564988947899151217e-02j)	 (-1.016812932588889273e+00-1.164673731542422569e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.805192456479742885e-02+4.880238302451936350e-02j)	 (-1.064068703258074677e+00-9.014748757731763998e-03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.088104030570180347e-02+5.591575395250614894e-02j)	 (-1.184034301358333430e+00-4.008984391705578722e-03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.784369910164308515e-02+5.991027511228615848e-02j)	 (-1.261944240459575095e+00-1.602474787062062875e-03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.520998311298683126e-02+6.423375058096066070e-02j)	 (-1.357279198107472995e+00+7.776156239432273267e-04j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.298172128280839110e-02+6.893740340265988586e-02j)	 (-1.476918115524219699e+00+3.284554748016228678e-03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.012138490404847768e-01+7.402316702611487498e-02j)	 (-1.631192890747538815e+00+5.895578019984385951e-03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.190951737207484873e-01+8.534188404112215409e-02j)	 (-2.127645151645930710e+00+1.342985121441809745e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.287999197062090206e-01+9.161679960236256137e-02j)	 (-2.564711977607859961e+00+1.984297818338148084e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.498718312824666721e-01+1.053144717435499644e-01j)	 (-4.763075156161701074e+00+5.425925771878886000e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.612312043335231149e-01+1.126937745508321265e-01j)	 (-9.178957200088447621e+00+1.287364744554295726e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (8.524491416290729262e+00-1.820617237017941037e-01j)	 (-1.857208650721885457e-01+1.281824741932336975e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.646268848261905227e+00-8.533832340755272139e-02j)	 (-2.123179547396138733e-01+1.440862598508597381e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.918612891939923015e+00-7.487264874671895054e-02j)	 (-2.262613960529527568e-01+1.519493834514530350e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.486155623157670913e+00-6.968344268146393905e-02j)	 (-2.404788703512333314e-01+1.595660908966804459e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.201362283524792796e+00-6.648555103648504105e-02j)	 (-2.548390525360169634e-01+1.669238318086760930e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (8.524675406990472881e-01-6.291137072055649759e-02j)	 (-2.835629517049459425e-01+1.805651824468084143e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (6.500324864237488898e-01-6.038421807902751015e-02j)	 (-3.114636638324282392e-01+1.927409062560302977e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (5.784789613365902694e-01-5.912958539072563080e-02j)	 (-3.248380867605060729e-01+1.983391031533058846e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (4.709976698084276658e-01-5.639126579846821113e-02j)	 (-3.502911543297050345e-01+2.087804557990697862e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (3.945308525388295795e-01-5.329596403022324180e-02j)	 (-3.738263026303795811e-01+2.185631436055759103e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (3.640659406764770178e-01-5.167114198348710802e-02j)	 (-3.848859002574727683e-01+2.232942228976319277e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.374820228257263688e-01-5.004109125860899815e-02j)	 (-3.954729436805607401e-01+2.279254639249346792e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.932784249940047494e-01-4.667698415265362361e-02j)	 (-4.153111096791897161e-01+2.371034388541986004e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.578041649750482112e-01-4.330555257288956628e-02j)	 (-4.336560679980615562e-01+2.462082604649397655e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.286140439683478909e-01-3.989835509958219312e-02j)	 (-4.506017921932695680e-01+2.554182837704721543e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.040351177936817750e-01-3.657445563181870724e-02j)	 (-4.663162560028368819e-01+2.646582436309280473e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (1.930820816382592953e-01-3.488905080490630611e-02j)	 (-4.737899302294956705e-01+2.693919744311215059e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (1.828906362954237919e-01-3.322598448940750071e-02j)	 (-4.809985990158585079e-01+2.741468167699010472e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.644250438644403456e-01-2.992788645706546957e-02j)	 (-4.946814120373722590e-01+2.837585476614517543e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.479658673051835183e-01-2.666312585598983043e-02j)	 (-5.076842428672166951e-01+2.935746474375765525e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.331894704071042712e-01-2.341468486227993306e-02j)	 (-5.198613502531183039e-01+3.035500039096347136e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.196990948982137870e-01-2.018606648926396518e-02j)	 (-5.314820534445486855e-01+3.137070935292649021e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.133716702669599619e-01-1.856367448832731484e-02j)	 (-5.370699090416446442e-01+3.188848490142226488e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.014055576062133368e-01-1.532524638003297801e-02j)	 (-5.479025458651554104e-01+3.293522971909279007e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (9.024006994107550139e-02-1.206578117119645049e-02j)	 (-5.582548078490345844e-01+3.400403452975522822e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (7.974102235927618687e-02-8.784812783898726662e-03j)	 (-5.681844877938616589e-01+3.509258098728718078e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (6.980505701073995428e-02-5.469353914405991612e-03j)	 (-5.777017608297315698e-01+3.620180715503312219e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (6.501111931940058153e-02-3.796754225427884100e-03j)	 (-5.823692470527686016e-01+3.676707217460042365e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.575357994467530776e-02-4.249209085815108811e-04j)	 (-5.913853785360891901e-01+3.790503329427460377e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.686594807069696667e-02+2.999615218102394398e-03j)	 (-6.000922605403289367e-01+3.906608442605171150e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (3.411304987331825744e-02+8.233462957231471591e-03j)	 (-6.126850255511531174e-01+4.084681390378328558e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (2.999451239334727237e-02+1.000976856111651658e-02j)	 (-6.167682313132352157e-01+4.145410288295000578e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (2.593902055230870585e-02+1.180099068300108356e-02j)	 (-6.207607747249640484e-01+4.206389382021150647e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.409251147150145100e-02+1.727799251081792165e-02j)	 (-6.323545199225468760e-01+4.392322823547175070e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (6.427052202508554135e-03+2.101596384427426023e-02j)	 (-6.398492439238291363e-01+4.519440516387087659e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-1.076023053551339315e-03+2.483106686008809683e-02j)	 (-6.470852486351402755e-01+4.648356452912165704e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.773089852846218450e-03+2.676973809076103883e-02j)	 (-6.505990781943036261e-01+4.713292607932648703e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.567033000952788857e-02+3.270697157737866012e-02j)	 (-6.608791978096946185e-01+4.911960689532942070e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.278842210686357617e-02+3.676816914047356666e-02j)	 (-6.675188746627376268e-01+5.047425762319613929e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.980878086230123736e-02+4.091784322111294281e-02j)	 (-6.739045842307420653e-01+5.185063316559710422e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-3.328406540779760281e-02+4.302683727874349884e-02j)	 (-6.770201700966763658e-01+5.254674213575948327e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-4.358048692634036714e-02+4.949373490431757672e-02j)	 (-6.860777441470586879e-01+5.466600827718416378e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-5.370417903087248979e-02+5.617133201356615257e-02j)	 (-6.946924912404812691e-01+5.683574332223232384e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-5.704623620765886249e-02+5.844970310836783423e-02j)	 (-6.974482581302512418e-01+5.756684825087226010e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.368399992071574478e-02+6.307348844910504182e-02j)	 (-7.028046066573799822e-01+5.905032352927729322e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-7.352446652211874767e-02+7.020926731559817835e-02j)	 (-7.104578160650879548e-01+6.131155240023387076e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-8.001768859749824880e-02+7.508933305572285111e-02j)	 (-7.153033340417502828e-01+6.284861330343913810e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-8.324363972282675106e-02+7.757097681402841394e-02j)	 (-7.176443780241372750e-01+6.362461991938486161e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-9.284990699433803840e-02+8.517100879756550613e-02j)	 (-7.243224156565364336e-01+6.598461875420235101e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.023529588895371045e-01+9.301656206552288975e-02j)	 (-7.304859738992829366e-01+6.838959456918841662e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.055051150360807877e-01+9.568777770999348231e-02j)	 (-7.323965287906267774e-01+6.920008069732767053e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.117611854938224680e-01+1.011080616097831952e-01j)	 (-7.361017582411539806e-01+7.084057490965706139e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.210789866206632981e-01+1.094630732587761612e-01j)	 (-7.411517786374888228e-01+7.333143561537968091e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.272321977075323574e-01+1.151669587852161558e-01j)	 (-7.442269957581836293e-01+7.501906211749382880e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.302939071243729985e-01+1.180600108322011899e-01j)	 (-7.456569568944411142e-01+7.587107250740977582e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.394217181707654296e-01+1.269248166424715163e-01j)	 (-7.495781705532497119e-01+7.844930349185035290e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.484488541166442133e-01+1.360521021106657347e-01j)	 (-7.529074124247985278e-01+8.106860026236220040e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.514435853019578948e-01+1.391558185463250830e-01j)	 (-7.538584655688889136e-01+8.194826603846326885e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.603491840519108980e-01+1.486369898961394376e-01j)	 (-7.563389700259398607e-01+8.461744770439167951e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.691617149884664384e-01+1.583910376728918101e-01j)	 (-7.581489965289762711e-01+8.732259292337385403e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.720797044921661412e-01+1.617070556355723054e-01j)	 (-7.586136339574183207e-01+8.823049692317367354e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.807564397088471941e-01+1.718234308075922145e-01j)	 (-7.595363828319851018e-01+9.097961522383430921e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.893216800755662677e-01+1.822172704744862703e-01j)	 (-7.597884288187224389e-01+9.375943653235244701e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.921520944487034588e-01+1.857401645140040747e-01j)	 (-7.597073232398814380e-01+9.469325975769605774e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.005730268511957681e-01+1.965047400737314764e-01j)	 (-7.590104258464260845e-01+9.750820462218375839e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.088794763192332038e-01+2.075448807192905309e-01j)	 (-7.575487220321561743e-01+1.003490722429911441e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.116202642346561857e-01+2.112874107690685677e-01j)	 (-7.568972294627943631e-01+1.013015010757529311e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.224412472067263113e-01+2.265669445943417903e-01j)	 (-7.534832901504773250e-01+1.051327507911144599e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.277700222299038346e-01+2.344028971497145175e-01j)	 (-7.512614259406442674e-01+1.070573452162504768e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.304136764843878193e-01+2.383586842954621421e-01j)	 (-7.500136113252580117e-01+1.080227451712781006e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.408043930526487242e-01+2.545174694004443960e-01j)	 (-7.441833155106818420e-01+1.119015288931497931e+00j)
