Frequency [Hz]	0.0+det[I + L(s)]
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.895009632490301521e-01-5.389707883114527170e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-2.474920282175301078e-01-5.475049633046909919e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-3.925872025085165862e-01-6.002687380456925292e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-4.854602046268706728e-01-6.517845248629000610e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.979628671804545492e-01-7.279281541563029090e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.377888255159443798e-01-8.371788298225056602e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-9.162970601444311303e-01-9.962688039576167442e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.482223190721311479e+00-1.569546801374430700e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.974498756400013821e+00-2.114644597446653507e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-4.422693903671493842e+00-5.008460449945461024e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-9.309977593612442703e+00-1.095743288522117886e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.021181284613413176e+01+1.318199174922124906e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.694586645112731826e+00+5.288140413041020338e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.876928218976127383e+00+4.346399573018910334e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.385030709541592575e+00+3.799712165188277035e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.055995193781133157e+00+3.456696959768832400e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.641644706469553627e+00+3.068069318926491262e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.390007256321254658e+00+2.878276461883699233e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.297619466802450106e+00+2.824139755255735684e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.153650935245518649e+00+2.766062184547424252e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.046098977651674256e+00+2.754070823577063898e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.001707775733165384e+00+2.759681563933110149e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (9.621487248216795685e-01+2.770546089045944904e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (8.944418256171303705e-01+2.807131970477365068e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (8.380877896461779164e-01+2.857067018637408085e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (7.902608636397723263e-01+2.918623886147143631e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (7.489553474993285720e-01+2.986776994033552013e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.302086171948606319e-01+3.024309191725247925e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.126109408742467011e-01+3.062928365397336594e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.803735855893934259e-01+3.143530060576100738e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (6.511492807750643985e-01+3.228227938153517274e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (6.247215962339360829e-01+3.316198567713968259e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.003648302600876896e-01+3.406694143932333385e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (5.888985232516651402e-01+3.453275481824022441e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (5.671263334384233357e-01+3.547538841804280252e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.467799134751282208e-01+3.644103319766853200e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.276455420205533597e-01+3.742386044488851815e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.095876902545179998e-01+3.842355769603125193e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.008518481580174209e-01+3.893173000992314337e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (4.840902699767583584e-01+3.994965430812564833e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (4.680608377348168259e-01+4.098306716107650849e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.451340193555664571e-01+4.255304111700891623e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.377471569169006926e-01+4.308507368061335052e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.305212975835218669e-01+4.361658997754142009e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.095509328160091278e-01+4.522321757241853923e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.960203419056972374e-01+4.630938069313368932e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (3.828883106447598661e-01+4.739998739861417398e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (3.764697484179352904e-01+4.794486580285128863e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (3.575952468448230226e-01+4.959544246433816306e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.452945418031926894e-01+5.070638349994051053e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.332740716565787964e-01+5.182328665677052859e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.273446021731358790e-01+5.238348819023010972e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.098276484373858608e-01+5.406969424907942523e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.926725539334336101e-01+5.576727063248597682e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.870403302053771144e-01+5.633238575557303340e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (2.758717059120549542e-01+5.746996698623763056e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (2.593222140009247556e-01+5.917863623377762616e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.484011347918021750e-01+6.032387762160175138e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.429721317638980360e-01+6.089709626275059406e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.268038473565658630e-01+6.262054621097237206e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.107663006326269406e-01+6.434691139154162798e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.054658151499995367e-01+6.492188500200233303e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (1.948343252466369080e-01+6.607701746633548590e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (1.789668552775509347e-01+6.780588620958698520e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (1.683820711372750190e-01+6.896230758733858934e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (1.630986727662149527e-01+6.954184357395412075e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.472045620262323606e-01+7.127655325132229436e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.312423417151153959e-01+7.301375273987664727e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.259200076478526331e-01+7.359122260189920883e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.098366912318867600e-01+7.532924729240115802e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (9.362679582164366854e-02+7.706893309393268998e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (8.817689560709753016e-02+7.764782781256853728e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.171898148612931845e-02+7.938972792067715556e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (5.501954269849389928e-02+8.113463809116678860e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (4.940553442883733465e-02+8.171782379466210333e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (3.235558632825394354e-02+8.346616216188794679e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (1.502938329145420658e-02+8.522122625141170804e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (9.179055441411483954e-03+8.580817576411182701e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.464291116204612629e-02+8.816402070315065842e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.681057928390749232e-02+8.934597571340459066e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-3.294963049666160132e-02+8.993905790449056026e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-5.803385725713650772e-02+9.233091424292430016e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-7.088201160721004090e-02+9.353757221010611245e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-8.394652425276061258e-02+9.475055378848062926e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-1.107272466251939536e-01+9.720546491660052579e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.175660189556875512e-01+9.782802898067403108e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.384603837921636327e-01+9.970719639854158656e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.599312504011942693e-01+1.016141091395604601e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.672126646726273813e-01+1.022587677378339999e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-2.046185072392376902e-01+1.055406363674994630e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-2.123158547419853603e-01+1.062111313927966316e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-2.357793775480678533e-01+1.082532610553138097e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.598733134414064061e-01+1.103429647876969399e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.680583103917351107e-01+1.110510050557840467e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-3.100058183409946655e-01+1.146943300058887116e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-3.186243003875019464e-01+1.154413101748532622e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-3.448583612238285689e-01+1.177373172926672318e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.717246790648449650e-01+1.201035318258271811e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.899933297371800389e-01+1.217225869961876095e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-4.273377417012825807e-01+1.250770231803910004e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-4.368317254905569325e-01+1.259401769276554228e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.754809297783816890e-01+1.294940559503263033e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.951772854983798600e-01+1.313362799196994724e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-5.251853213629410488e-01+1.341847905700725319e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.556911853220114494e-01+1.371428510368108977e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.659415368131665014e-01+1.381546536273795756e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-6.180230725028260652e-01+1.434043102896736421e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-6.285813660695882543e-01+1.444944291442154194e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.711573943671836906e-01+1.489980974489777177e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.926582813274603234e-01+1.513360843107391718e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-7.251249744688272880e-01+1.549554414937336588e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.578289070983574849e-01+1.587126124678140071e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.906429406183347330e-01+1.626139718655614352e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-8.235412223473772553e-01+1.666603966856009755e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-8.454932725977104546e-01+1.694392420458215920e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.893639655222255191e-01+1.751985844172452289e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-9.002832018210434883e-01+1.766821601334940484e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-9.546755924816973105e-01+1.843537145476410233e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.654916155676078748e-01+1.859393335690577853e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-1.019000829220849003e+00+1.941323623898351114e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-1.029546660034113881e+00+1.958250018707914819e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.081617334251179896e+00+2.045462822133547132e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.091873735641257337e+00+2.063424114399440512e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.132113077381318611e+00+2.137071228429778369e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.151759961157066581e+00+2.174936359140665854e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.190113180214599442e+00+2.252739151442232579e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.208750362571920256e+00+2.292659559132023794e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.244787707905767649e+00+2.374495497442395742e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.262152513075329496e+00+2.416414530364210389e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.295463589704289653e+00+2.502179522129856171e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.311405054958170613e+00+2.546005222201926710e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.341663191141720057e+00+2.635493018776734697e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.355939091372356797e+00+2.681129451821255838e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.382786295214352812e+00+2.774111225676746617e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.395296217449943477e+00+2.821426359345152957e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.423788574257113471e+00+2.941999875772852935e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.428987974581434450e+00+2.966490955065365753e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.452400792794105167e+00+3.090695243688738714e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.456579171012907237e+00+3.115871243876070729e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.474648989592301396e+00+3.243307151447101688e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.477686207955772435e+00+3.269087392226766919e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.490138089605948846e+00+3.399321835046384521e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.492050393656222385e+00+3.425616644340023775e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.498674573964154932e+00+3.558204947172900923e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.499931071728963339e+00+3.611697569689627407e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.499999306527875609e+00+3.719385235842117332e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.497908190913784576e+00+3.800672865403551537e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.493986134090541595e+00+3.882310849106560102e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.485868627317118884e+00+3.991615081823641997e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.480548277549879055e+00+4.046413569216437800e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.463653769306248575e+00+4.183656264325160024e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.459680750492028389e+00+4.211130344292721261e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.436569689185626109e+00+4.348466979368622809e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.431331353448598520e+00+4.375904883621063668e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.402095775113568976e+00+4.512880731932638056e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.388969308227319122e+00+4.567502584009054623e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.360321213222446923e+00+4.676379338967595167e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.336757981521232486e+00+4.757634632946139419e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.311441368705843935e+00+4.838479627162192820e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.265413099812587205e+00+4.972149924923712661e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.255637590170623152e+00+4.998691888645298675e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.203992859777846647e+00+5.130451254974335740e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.182061153993035019e+00+5.182652437107337917e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.136069482970689437e+00+5.286106405697306165e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.099759062846227931e+00+5.362809388880948269e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.061938001096627504e+00+5.438704024657555536e+00j)
